WP_003022746.1	MULTISPECIES: 50S ribosomal protein L36 [Clostridiales] 
WP_055067394.1	hypothetical protein [Roseburia faecis] 
WP_055067395.1	hypothetical protein [Roseburia faecis] 
WP_055067396.1	lipase [Roseburia faecis] 
WP_055067397.1	hypothetical protein [Roseburia faecis] 
WP_055067398.1	GNAT family acetyltransferase [Roseburia faecis] 
WP_055067399.1	hypothetical protein [Roseburia faecis] 
WP_055067400.1	hypothetical protein [Roseburia faecis] 
WP_055067401.1	hypothetical protein [Roseburia faecis] 
WP_055067402.1	integrase [Roseburia faecis] 
WP_055067403.1	methylenetetrahydrofolate reductase [NAD(P)H] [Roseburia faecis] 
WP_055067404.1	hypothetical protein [Roseburia faecis] 
WP_055067405.1	hypothetical protein [Roseburia faecis] 
WP_055067406.1	hypothetical protein [Roseburia faecis] 
WP_055067407.1	nucleotide pyrophosphohydrolase [Roseburia faecis] 
WP_055067408.1	GNAT family acetyltransferase [Roseburia faecis] 
WP_055067409.1	transcriptional regulator [Roseburia faecis] 
WP_055067410.1	conjugal transfer protein [Roseburia faecis] 
WP_055067411.1	Global regulator protein family [Roseburia faecis] 
WP_055067412.1	hypothetical protein partial [Roseburia faecis] 
WP_055067413.1	UDP-galactopyranose mutase [Roseburia faecis] 
WP_055067414.1	hypothetical protein [Roseburia faecis] 
WP_055067415.1	virulence factor MviN [Roseburia faecis] 
WP_055067416.1	hypothetical protein [Roseburia faecis] 
WP_055067417.1	transposase [Roseburia faecis] 
WP_055067418.1	hypothetical protein [Roseburia faecis] 
WP_055067419.1	hypothetical protein [Roseburia faecis] 
WP_055067420.1	hypothetical protein [Roseburia faecis] 
WP_055067421.1	hypothetical protein [Roseburia faecis] 
WP_055067422.1	radical SAM protein [Roseburia faecis] 
WP_055067423.1	hypothetical protein [Roseburia faecis] 
WP_055067424.1	glycosyl transferase family 1 [Roseburia faecis] 
WP_055067425.1	glycosyl transferase family 1 [Roseburia faecis] 
WP_055067426.1	polyprenyl glycosylphosphotransferase [Roseburia faecis] 
WP_055067427.1	hypothetical protein [Roseburia faecis] 
WP_055067428.1	hypothetical protein [Roseburia faecis] 
WP_055067429.1	hypothetical protein [Roseburia faecis] 
WP_055067430.1	hypothetical protein [Roseburia faecis] 
WP_055067431.1	transcriptional regulator [Roseburia faecis] 
WP_055067432.1	ATP synthase F1 subunit epsilon [Roseburia faecis] 
WP_055067433.1	ATP synthase F1 subunit gamma [Roseburia faecis] 
WP_055067434.1	F0F1 ATP synthase subunit alpha [Roseburia faecis] 
WP_055067435.1	ATP synthase subunit delta [Roseburia faecis] 
WP_055067436.1	ATP synthase F0 subunit B [Roseburia faecis] 
WP_055067437.1	ATP synthase F0 subunit A [Roseburia faecis] 
WP_055067438.1	hypothetical protein [Roseburia faecis] 
WP_055067439.1	F0F1-ATPase subunit [Roseburia faecis] 
WP_055067440.1	hypothetical protein [Roseburia faecis] 
WP_055067441.1	hypothetical protein [Roseburia faecis] 
WP_055067442.1	cell-division initiation protein [Roseburia faecis] 
WP_055067443.1	hypothetical protein [Roseburia faecis] 
WP_055067444.1	hypothetical protein [Roseburia faecis] 
WP_055067445.1	hypothetical protein [Roseburia faecis] 
WP_055067446.1	HDIG domain-containing protein [Roseburia faecis] 
WP_055067447.1	PleD [Roseburia faecis] 
WP_055067448.1	hypothetical protein [Roseburia faecis] 
WP_055067449.1	formate acetyltransferase [Roseburia faecis] 
WP_055067450.1	hypothetical protein [Roseburia faecis] 
WP_055067451.1	flagellar biosynthesis protein FliW [Roseburia faecis] 
WP_055067452.1	flagellar hook-associated protein 3 [Roseburia faecis] 
WP_055067453.1	flagellar biosynthesis protein FlgK [Roseburia faecis] 
WP_055067454.1	flagellar biosynthesis protein FlgK [Roseburia faecis] 
WP_055067455.1	serine/threonine protein phosphatase [Roseburia faecis] 
WP_055067456.1	glucokinase [Roseburia faecis] 
WP_055067457.1	hypothetical protein [Roseburia faecis] 
WP_055067458.1	hypothetical protein [Roseburia faecis] 
WP_055067459.1	hypothetical protein [Roseburia faecis] 
WP_055067460.1	hypothetical protein [Roseburia faecis] 
WP_055067461.1	hypothetical protein [Roseburia faecis] 
WP_055067462.1	asparagine synthase (glutamine-hydrolyzing) [Roseburia faecis] 
WP_055067463.1	sugar ABC transporter permease [Roseburia faecis] 
WP_055067464.1	ABC transporter permease [Roseburia faecis] 
WP_055067465.1	ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067466.1	LacI family transcriptional regulator [Roseburia faecis] 
WP_055067467.1	glycosyl transferase [Roseburia faecis] 
WP_055067468.1	DUF2798 domain-containing protein [Roseburia faecis] 
WP_055067469.1	tRNA threonylcarbamoyladenosine biosynthesis protein [Roseburia faecis] 
WP_055067470.1	cell division protein FtsH [Roseburia faecis] 
WP_055067471.1	prolyl-tRNA editing protein [Roseburia faecis] 
WP_055067472.1	carboxynorspermidine decarboxylase [Roseburia faecis] 
WP_055067473.1	agmatine deiminase [Roseburia faecis] 
WP_055067474.1	N-carbamoylputrescine amidase [Roseburia faecis] 
WP_055067475.1	hypothetical protein [Roseburia faecis] 
WP_055067476.1	phosphoglucomutase [Roseburia faecis] 
WP_055067477.1	alpha-galactosidase [Roseburia faecis] 
WP_055067478.1	sugar ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067479.1	sugar ABC transporter permease [Roseburia faecis] 
WP_055067480.1	sugar ABC transporter permease [Roseburia faecis] 
WP_055067481.1	N-acylglucosamine 2-epimerase [Roseburia faecis] 
WP_055067482.1	glycosidase [Roseburia faecis] 
WP_055067483.1	glycosylase [Roseburia faecis] 
WP_055067484.1	electron transporter RnfD [Roseburia faecis] 
WP_055067485.1	lysophospholipase [Roseburia faecis] 
WP_055067486.1	beta-glucosidase [Roseburia faecis] 
WP_055067487.1	hypothetical protein [Roseburia faecis] 
WP_055067488.1	glycosyl hydrolase [Roseburia faecis] 
WP_055067489.1	ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067490.1	hypothetical protein [Roseburia faecis] 
WP_055067491.1	hypothetical protein [Roseburia faecis] 
WP_055067492.1	glycerol dehydrogenase [Roseburia faecis] 
WP_055067493.1	hypothetical protein [Roseburia faecis] 
WP_055067494.1	hypothetical protein [Roseburia faecis] 
WP_055067495.1	hypothetical protein [Roseburia faecis] 
WP_055067496.1	hypothetical protein [Roseburia faecis] 
WP_055067497.1	L-glyceraldehyde 3-phosphate reductase [Roseburia faecis] 
WP_055067498.1	transporter [Roseburia faecis] 
WP_055067499.1	calcineurin-like phosphoesterase [Roseburia faecis] 
WP_055067500.1	zinc ABC transporter ATPase [Roseburia faecis] 
WP_055067501.1	transcriptional regulator [Roseburia faecis] 
WP_055067502.1	hypothetical protein [Roseburia faecis] 
WP_055067503.1	hypothetical protein [Roseburia faecis] 
WP_055067504.1	integrase [Roseburia faecis] 
WP_055067505.1	hypothetical protein [Roseburia faecis] 
WP_055067506.1	hypothetical protein [Roseburia faecis] 
WP_055067507.1	hypothetical protein [Roseburia faecis] 
WP_055067508.1	hypothetical protein [Roseburia faecis] 
WP_055067509.1	hypothetical protein [Roseburia faecis] 
WP_055067510.1	hypothetical protein [Roseburia faecis] 
WP_055067511.1	hypothetical protein [Roseburia faecis] 
WP_055067512.1	hypothetical protein [Roseburia faecis] 
WP_055067513.1	endonuclease III [Roseburia faecis] 
WP_055067514.1	1,4-beta-xylanase [Roseburia faecis] 
WP_055067515.1	flagellar hook protein [Roseburia faecis] 
WP_055067516.1	hypothetical protein [Roseburia faecis] 
WP_055067517.1	hypothetical protein [Roseburia faecis] 
WP_055067518.1	hypothetical protein [Roseburia faecis] 
WP_055067519.1	hypothetical protein [Roseburia faecis] 
WP_055067520.1	galactoside O-acetyltransferase [Roseburia faecis] 
WP_055067521.1	hypothetical protein [Roseburia faecis] 
WP_055067522.1	phosphoribosylaminoimidazolesuccinocarboxamide synthase [Roseburia faecis] 
WP_055067523.1	DUF1287 domain-containing protein [Roseburia faecis] 
WP_055067524.1	MATE family efflux transporter [Roseburia faecis] 
WP_055067525.1	hypothetical protein [Roseburia faecis] 
WP_055067526.1	hypothetical protein [Roseburia faecis] 
WP_055067527.1	acetyltransferase [Roseburia faecis] 
WP_055067528.1	group II intron reverse transcriptase/maturase [Roseburia faecis] 
WP_055067529.1	MATE family efflux transporter [Roseburia faecis] 
WP_055067530.1	AAA family ATPase [Roseburia faecis] 
WP_055067531.1	AraC family transcriptional regulator [Roseburia faecis] 
WP_055067532.1	xylan 1,4-beta-xylosidase [Roseburia faecis] 
WP_055067533.1	alpha-N-arabinofuranosidase [Roseburia faecis] 
WP_055067534.1	alpha-L-arabinofuranosidase [Roseburia faecis] 
WP_055067535.1	hypothetical protein [Roseburia faecis] 
WP_055067536.1	hypothetical protein [Roseburia faecis] 
WP_055067537.1	hypothetical protein [Roseburia faecis] 
WP_055067538.1	hypothetical protein [Roseburia faecis] 
WP_055067539.1	citrate transporter [Roseburia faecis] 
WP_055067540.1	chemotaxis protein [Roseburia faecis] 
WP_055067541.1	diguanylate phosphodiesterase [Roseburia faecis] 
WP_055067542.1	hypothetical protein [Roseburia faecis] 
WP_055067543.1	hypothetical protein [Roseburia faecis] 
WP_055067544.1	hypothetical protein [Roseburia faecis] 
WP_055067545.1	peroxiredoxin [Roseburia faecis] 
WP_055067546.1	hypothetical protein [Roseburia faecis] 
WP_055067547.1	flavin reductase [Roseburia faecis] 
WP_055067548.1	rubredoxin [Roseburia faecis] 
WP_055067549.1	phosphohydrolase [Roseburia faecis] 
WP_055067550.1	chemotaxis protein [Roseburia faecis] 
WP_055067551.1	alpha-amylase [Roseburia faecis] 
WP_055067552.1	hypothetical protein [Roseburia faecis] 
WP_055067553.1	hypothetical protein [Roseburia faecis] 
WP_055067554.1	hypothetical protein [Roseburia faecis] 
WP_055067555.1	hypothetical protein [Roseburia faecis] 
WP_055067556.1	hypothetical protein [Roseburia faecis] 
WP_055067557.1	hypothetical protein [Roseburia faecis] 
WP_055067558.1	multidrug ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055067559.1	hypothetical protein [Roseburia faecis] 
WP_055067560.1	hypothetical protein [Roseburia faecis] 
WP_055067561.1	hypothetical protein [Roseburia faecis] 
WP_055067562.1	hypothetical protein [Roseburia faecis] 
WP_055067563.1	hypothetical protein [Roseburia faecis] 
WP_055067564.1	hypothetical protein [Roseburia faecis] 
WP_055067565.1	hypothetical protein [Roseburia faecis] 
WP_055067566.1	N-acetylmuramoyl-L-alanine amidase [Roseburia faecis] 
WP_055067567.1	glycosyl hydrolase family 18 [Roseburia faecis] 
WP_055067568.1	hypothetical protein [Roseburia faecis] 
WP_055067569.1	competence protein [Roseburia faecis] 
WP_055067570.1	hypothetical protein [Roseburia faecis] 
WP_055067571.1	flagellar protein FliS [Roseburia faecis] 
WP_055067572.1	hypothetical protein [Roseburia faecis] 
WP_055067573.1	hypothetical protein [Roseburia faecis] 
WP_055067574.1	hypothetical protein [Roseburia faecis] 
WP_055067575.1	hypothetical protein [Roseburia faecis] 
WP_055067576.1	hypothetical protein [Roseburia faecis] 
WP_055067577.1	hypothetical protein [Roseburia faecis] 
WP_055067578.1	hypothetical protein [Roseburia faecis] 
WP_055067579.1	hypothetical protein [Roseburia faecis] 
WP_055067580.1	hypothetical protein [Roseburia faecis] 
WP_055067581.1	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase [Roseburia faecis] 
WP_055067582.1	hypothetical protein [Roseburia faecis] 
WP_055067583.1	ornithine carbamoyltransferase [Roseburia faecis] 
WP_055067584.1	biotin--[acetyl-CoA-carboxylase] ligase [Roseburia faecis] 
WP_055067585.1	type III pantothenate kinase [Roseburia faecis] 
WP_055067586.1	nitrogen fixation protein NifR [Roseburia faecis] 
WP_055067587.1	lysine--tRNA ligase [Roseburia faecis] 
WP_055067588.1	cardiolipin synthase [Roseburia faecis] 
WP_055067589.1	hypothetical protein [Roseburia faecis] 
WP_055067590.1	pilus assembly protein [Roseburia faecis] 
WP_055067591.1	hypothetical protein [Roseburia faecis] 
WP_055067592.1	transketolase [Roseburia faecis] 
WP_055067593.1	transketolase [Roseburia faecis] 
WP_055067594.1	hypothetical protein [Roseburia faecis] 
WP_055067595.1	acyl carrier protein [Roseburia faecis] 
WP_055067596.1	hypothetical protein [Roseburia faecis] 
WP_055067597.1	hypothetical protein [Roseburia faecis] 
WP_055067598.1	hypothetical protein [Roseburia faecis] 
WP_055067599.1	hypothetical protein [Roseburia faecis] 
WP_055067600.1	hypothetical protein [Roseburia faecis] 
WP_055067601.1	hypothetical protein [Roseburia faecis] 
WP_055067602.1	hypothetical protein [Roseburia faecis] 
WP_055067603.1	hypothetical protein [Roseburia faecis] 
WP_055067604.1	hypothetical protein [Roseburia faecis] 
WP_055067605.1	hypothetical protein [Roseburia faecis] 
WP_055067606.1	CDP-glucose 4,6-dehydratase [Roseburia faecis] 
WP_055067607.1	glucose-1-phosphate cytidylyltransferase [Roseburia faecis] 
WP_055067608.1	hypothetical protein [Roseburia faecis] 
WP_055067609.1	hypothetical protein [Roseburia faecis] 
WP_055067610.1	hypothetical protein [Roseburia faecis] 
WP_055067611.1	hypothetical protein [Roseburia faecis] 
WP_055067612.1	N-acetylneuraminate synthase [Roseburia faecis] 
WP_055067613.1	UDP-N-acetyl-D-glucosamine 2-epimerase UDP-hydrolysing [Roseburia faecis] 
WP_055067614.1	hypothetical protein [Roseburia faecis] 
WP_055067615.1	hypothetical protein [Roseburia faecis] 
WP_055067616.1	CMP-N-acetylneuraminic acid synthetase [Roseburia faecis] 
WP_055067617.1	nucleotidyltransferase [Roseburia faecis] 
WP_055067618.1	NAD-dependent dehydratase [Roseburia faecis] 
WP_055067619.1	aminotransferase DegT [Roseburia faecis] 
WP_055067620.1	hypothetical protein [Roseburia faecis] 
WP_055067621.1	helicase SNF2 [Roseburia faecis] 
WP_055067622.1	hypothetical protein [Roseburia faecis] 
WP_055067623.1	multidrug DMT transporter permease [Roseburia faecis] 
WP_055067624.1	6-phosphofructokinase [Roseburia faecis] 
WP_055067625.1	DNA polymerase III subunit gamma/tau [Roseburia faecis] 
WP_055067626.1	transketolase [Roseburia faecis] 
WP_055067627.1	transketolase [Roseburia faecis] 
WP_055067628.1	hypothetical protein [Roseburia faecis] 
WP_055067629.1	hypothetical protein [Roseburia faecis] 
WP_055067630.1	hypothetical protein [Roseburia faecis] 
WP_055067631.1	hydroxymyristoyl-ACP dehydratase [Roseburia faecis] 
WP_055067632.1	hypothetical protein [Roseburia faecis] 
WP_055067633.1	lipopolysaccharide biosynthesis protein RfbH [Roseburia faecis] 
WP_055067634.1	D-galactosyl-beta-1-3-N-acetyl-D-hexosamine phosphorylase [Roseburia faecis] 
WP_055067635.1	AraC family transcriptional regulator [Roseburia faecis] 
WP_055067636.1	lactose ABC transporter permease [Roseburia faecis] 
WP_055067637.1	N-acetylglucosamine-6-phosphate deacetylase [Roseburia faecis] 
WP_055067638.1	glucosamine-6-phosphate deaminase [Roseburia faecis] 
WP_055067639.1	oxidoreductase [Roseburia faecis] 
WP_055067640.1	two-component sensor histidine kinase [Roseburia faecis] 
WP_055067641.1	hypothetical protein [Roseburia faecis] 
WP_055067642.1	hypothetical protein [Roseburia faecis] 
WP_055067643.1	adenylyl-sulfate kinase [Roseburia faecis] 
WP_055067644.1	hypothetical protein [Roseburia faecis] 
WP_055067645.1	hypothetical protein [Roseburia faecis] 
WP_055067646.1	DNA-3-methyladenine glycosidase [Roseburia faecis] 
WP_055067647.1	hypothetical protein [Roseburia faecis] 
WP_055067648.1	GNAT family acetyltransferase [Roseburia faecis] 
WP_055067649.1	AAA family ATPase [Roseburia faecis] 
WP_055067650.1	hypothetical protein [Roseburia faecis] 
WP_055067651.1	hemolysin expression modulating protein [Roseburia faecis] 
WP_055067652.1	RNA polymerase subunit sigma-70 [Roseburia faecis] 
WP_055067653.1	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Roseburia faecis] 
WP_055067654.1	hypothetical protein [Roseburia faecis] 
WP_055067655.1	hypothetical protein [Roseburia faecis] 
WP_055067656.1	ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067657.1	beta-galactosidase [Roseburia faecis] 
WP_055067658.1	hypothetical protein [Roseburia faecis] 
WP_055067659.1	histidine kinase [Roseburia faecis] 
WP_055067660.1	LytR family transcriptional regulator [Roseburia faecis] 
WP_055067661.1	hypothetical protein [Roseburia faecis] 
WP_055067662.1	hypothetical protein [Roseburia faecis] 
WP_055067663.1	hypothetical protein [Roseburia faecis] 
WP_055067664.1	hypothetical protein [Roseburia faecis] 
WP_055067665.1	hypothetical protein [Roseburia faecis] 
WP_055067666.1	hypothetical protein [Roseburia faecis] 
WP_055067667.1	hypothetical protein [Roseburia faecis] 
WP_055067668.1	hypothetical protein [Roseburia faecis] 
WP_055067669.1	hypothetical protein [Roseburia faecis] 
WP_055067670.1	beta-galactosidase [Roseburia faecis] 
WP_055067671.1	hypothetical protein [Roseburia faecis] 
WP_055067672.1	ATP-dependent protease ATP-binding subunit ClpX [Roseburia faecis] 
WP_055067673.1	aspartyl/glutamyl-tRNA amidotransferase subunit B [Roseburia faecis] 
WP_055067674.1	oxidoreductase [Roseburia faecis] 
WP_055067675.1	hypothetical protein [Roseburia faecis] 
WP_055067676.1	DUF4186 domain-containing protein [Roseburia faecis] 
WP_055067677.1	hypothetical protein [Roseburia faecis] 
WP_055067678.1	hypothetical protein [Roseburia faecis] 
WP_055067679.1	MATE family efflux transporter [Roseburia faecis] 
WP_055067680.1	serine hydrolase [Roseburia faecis] 
WP_055067681.1	hypothetical protein [Roseburia faecis] 
WP_055067682.1	4Fe-4S ferredoxin [Roseburia faecis] 
WP_055067683.1	thioredoxin [Roseburia faecis] 
WP_055067684.1	hypothetical protein [Roseburia faecis] 
WP_055067685.1	hypothetical protein [Roseburia faecis] 
WP_055067686.1	protein-tyrosine-phosphatase [Roseburia faecis] 
WP_055067687.1	hypothetical protein [Roseburia faecis] 
WP_055067688.1	hypothetical protein [Roseburia faecis] 
WP_055067689.1	hypothetical protein [Roseburia faecis] 
WP_055067690.1	hypothetical protein [Roseburia faecis] 
WP_055067691.1	prevent-host-death protein [Roseburia faecis] 
WP_055067692.1	addiction module toxin RelE [Roseburia faecis] 
WP_055067693.1	hypothetical protein [Roseburia faecis] 
WP_055067694.1	hypothetical protein [Roseburia faecis] 
WP_055067695.1	hypothetical protein [Roseburia faecis] 
WP_055067696.1	hypothetical protein [Roseburia faecis] 
WP_055067697.1	TetR family transcriptional regulator [Roseburia faecis] 
WP_055067698.1	beta-galactosidase [Roseburia faecis] 
WP_055067699.1	sugar:sodium symporter [Roseburia faecis] 
WP_055067700.1	hypothetical protein [Roseburia faecis] 
WP_055067701.1	diguanylate cyclase [Roseburia faecis] 
WP_055067702.1	RNA methyltransferase [Roseburia faecis] 
WP_055067703.1	histidine kinase [Roseburia faecis] 
WP_055067704.1	two-component system response regulator [Roseburia faecis] 
WP_055067705.1	cyclic lactone autoinducer peptide [Roseburia faecis] 
WP_055067706.1	hypothetical protein [Roseburia faecis] 
WP_055067707.1	hypothetical protein [Roseburia faecis] 
WP_055067708.1	diguanylate cyclase [Roseburia faecis] 
WP_055067709.1	MATE family efflux transporter [Roseburia faecis] 
WP_055067710.1	alpha-galactosidase [Roseburia faecis] 
WP_055067711.1	hypothetical protein [Roseburia faecis] 
WP_055067712.1	chromosome partitioning protein ParB [Roseburia faecis] 
WP_055067713.1	hypothetical protein [Roseburia faecis] 
WP_055067714.1	two-component system response regulator [Roseburia faecis] 
WP_055067715.1	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA [Roseburia faecis] 
WP_055067716.1	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis GTPase MnmE [Roseburia faecis] 
WP_055067717.1	stage III sporulation protein J [Roseburia faecis] 
WP_055067718.1	membrane protein insertion efficiency factor [Roseburia faecis] 
WP_055067719.1	ribonuclease P protein component [Roseburia faecis] 
WP_055067720.1	50S ribosomal protein L34 [Roseburia faecis] 
WP_055067721.1	DNA replication protein RecF [Roseburia faecis] 
WP_055067722.1	DNA gyrase subunit A [Roseburia faecis] 
WP_055067723.1	fumarate hydratase [Roseburia faecis] 
WP_055067724.1	hypothetical protein partial [Roseburia faecis] 
WP_055067725.1	transcriptional regulator [Roseburia faecis] 
WP_055067726.1	hypothetical protein [Roseburia faecis] 
WP_055067727.1	polysaccharide deacetylase [Roseburia faecis] 
WP_055067728.1	recombinase [Roseburia faecis] 
WP_055067729.1	site-specific recombinase [Roseburia faecis] 
WP_055067730.1	recombinase TnpX [Roseburia faecis] 
WP_055067731.1	hypothetical protein [Roseburia faecis] 
WP_055067732.1	hypothetical protein [Roseburia faecis] 
WP_055067733.1	ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055067734.1	multidrug ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055067735.1	glucose-1-phosphate adenylyltransferase subunit GlgD [Roseburia faecis] 
WP_055067736.1	alkaline-shock protein [Roseburia faecis] 
WP_055067737.1	transcription antitermination factor NusB [Roseburia faecis] 
WP_055067738.1	exodeoxyribonuclease VII large subunit [Roseburia faecis] 
WP_055067739.1	farnesyl-diphosphate synthase [Roseburia faecis] 
WP_055067740.1	1-deoxy-D-xylulose-5-phosphate synthase [Roseburia faecis] 
WP_055067741.1	NAD(+) kinase [Roseburia faecis] 
WP_055067742.1	SpoIVB peptidase [Roseburia faecis] 
WP_055067743.1	type II secretion system protein GspE [Roseburia faecis] 
WP_055067744.1	type II secretion system protein [Roseburia faecis] 
WP_055067745.1	prepilin-type N-terminal cleavage/methylation domain-containing protein [Roseburia faecis] 
WP_055067746.1	hypothetical protein [Roseburia faecis] 
WP_055067747.1	hypothetical protein [Roseburia faecis] 
WP_055067748.1	prepilin-type N-terminal cleavage/methylation domain-containing protein [Roseburia faecis] 
WP_055067749.1	hypothetical protein [Roseburia faecis] 
WP_055067750.1	prepilin-type N-terminal cleavage/methylation domain-containing protein [Roseburia faecis] 
WP_055067751.1	hypothetical protein [Roseburia faecis] 
WP_055067752.1	DUF5057 domain-containing protein [Roseburia faecis] 
WP_055067753.1	hypothetical protein [Roseburia faecis] 
WP_055067754.1	hypothetical protein [Roseburia faecis] 
WP_055067755.1	hypothetical protein [Roseburia faecis] 
WP_055067756.1	hypothetical protein [Roseburia faecis] 
WP_055067757.1	ABC transporter [Roseburia faecis] 
WP_055067758.1	multidrug ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055067759.1	sporulation transcription factor Spo0A [Roseburia faecis] 
WP_055067760.1	starch synthase [Roseburia faecis] 
WP_055067761.1	spermidine/putrescine ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067762.1	ABC transporter permease [Roseburia faecis] 
WP_055067763.1	spermidine/putrescine ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055067764.1	Cro/Cl family transcriptional regulator [Roseburia faecis] 
WP_055067765.1	hypothetical protein [Roseburia faecis] 
WP_055067766.1	hypothetical protein [Roseburia faecis] 
WP_055067767.1	argininosuccinate lyase [Roseburia faecis] 
WP_055067768.1	aspartate-semialdehyde dehydrogenase [Roseburia faecis] 
WP_055067769.1	ATPase [Roseburia faecis] 
WP_055067770.1	DNA topoisomerase [Roseburia faecis] 
WP_055067771.1	UDP-N-acetylglucosamine pyrophosphorylase [Roseburia faecis] 
WP_055067772.1	GGGtGRT protein [Roseburia faecis] 
WP_055067773.1	hypothetical protein [Roseburia faecis] 
WP_055067774.1	transcriptional regulator [Roseburia faecis] 
WP_055067775.1	sortase [Roseburia faecis] 
WP_055067776.1	DUF3791 domain-containing protein [Roseburia faecis] 
WP_055067777.1	hypothetical protein [Roseburia faecis] 
WP_055067778.1	hypothetical protein [Roseburia faecis] 
WP_055067779.1	ADP-ribose pyrophosphatase [Roseburia faecis] 
WP_055067780.1	hypothetical protein [Roseburia faecis] 
WP_055067781.1	hypothetical protein [Roseburia faecis] 
WP_055067782.1	acetolactate synthase small subunit [Roseburia faecis] 
WP_055067783.1	ketol-acid reductoisomerase [Roseburia faecis] 
WP_055067784.1	leucine--tRNA ligase [Roseburia faecis] 
WP_055067785.1	hypothetical protein [Roseburia faecis] 
WP_055067786.1	3-isopropylmalate dehydratase large subunit [Roseburia faecis] 
WP_055067787.1	hypothetical protein [Roseburia faecis] 
WP_055067788.1	threonine synthase [Roseburia faecis] 
WP_055067789.1	amino acid ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055067790.1	hypothetical protein [Roseburia faecis] 
WP_055067791.1	hypothetical protein [Roseburia faecis] 
WP_055067792.1	hypothetical protein [Roseburia faecis] 
WP_055067793.1	phenylalanine--tRNA ligase subunit beta [Roseburia faecis] 
WP_055067794.1	hypothetical protein [Roseburia faecis] 
WP_055067795.1	biotin biosynthesis protein BioY [Roseburia faecis] 
WP_055067796.1	3-phosphoshikimate 1-carboxyvinyltransferase [Roseburia faecis] 
WP_055067797.1	prephenate dehydrogenase [Roseburia faecis] 
WP_055067798.1	zinc/iron permease [Roseburia faecis] 
WP_055067799.1	elongation factor G [Roseburia faecis] 
WP_055067800.1	hypothetical protein [Roseburia faecis] 
WP_055067801.1	hypothetical protein [Roseburia faecis] 
WP_055067802.1	chorion class high-cysteine HCB protein 13 [Roseburia faecis] 
WP_055067803.1	GntR family transcriptional regulator [Roseburia faecis] 
WP_055067804.1	isocitrate dehydrogenase [Roseburia faecis] 
WP_055067805.1	hypothetical protein [Roseburia faecis] 
WP_055067806.1	hypothetical protein [Roseburia faecis] 
WP_055067807.1	alanine racemase [Roseburia faecis] 
WP_055067808.1	transcriptional regulator [Roseburia faecis] 
WP_055067809.1	cell division protein FtsK [Roseburia faecis] 
WP_055067810.1	formate--tetrahydrofolate ligase [Roseburia faecis] 
WP_055067811.1	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase [Roseburia faecis] 
WP_055067812.1	hypothetical protein [Roseburia faecis] 
WP_055067813.1	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH [Roseburia faecis] 
WP_055067814.1	hypothetical protein [Roseburia faecis] 
WP_055067815.1	hypothetical protein [Roseburia faecis] 
WP_055067816.1	phosphate starvation-inducible protein PhoH [Roseburia faecis] 
WP_055067817.1	hypothetical protein [Roseburia faecis] 
WP_055067818.1	hypothetical protein [Roseburia faecis] 
WP_055067819.1	stage V sporulation protein B [Roseburia faecis] 
WP_055067820.1	FAD-dependent oxidoreductase [Roseburia faecis] 
WP_055067821.1	DNA mismatch repair protein MutS [Roseburia faecis] 
WP_055067822.1	DNA mismatch repair protein MutL [Roseburia faecis] 
WP_055067823.1	tRNA dimethylallyltransferase [Roseburia faecis] 
WP_055067824.1	DNA repair protein RadC [Roseburia faecis] 
WP_055067825.1	rod shape-determining protein [Roseburia faecis] 
WP_055067826.1	rod shape-determining protein MreC [Roseburia faecis] 
WP_055067827.1	rod shape-determining protein MreD [Roseburia faecis] 
WP_055067828.1	peptidoglycan glycosyltransferase [Roseburia faecis] 
WP_055067829.1	rod shape-determining protein RodA [Roseburia faecis] 
WP_055067830.1	peptidase S11 [Roseburia faecis] 
WP_055067831.1	cell division protein SepF [Roseburia faecis] 
WP_055067832.1	hypothetical protein [Roseburia faecis] 
WP_055067833.1	lipoprotein signal peptidase [Roseburia faecis] 
WP_055067834.1	pseudouridine synthase [Roseburia faecis] 
WP_055067835.1	cytidylate kinase [Roseburia faecis] 
WP_055067836.1	D-tyrosyl-tRNA(Tyr) deacylase [Roseburia faecis] 
WP_055067837.1	tRNA 2-thiocytidine biosynthesis protein TtcA [Roseburia faecis] 
WP_055067838.1	integrase [Roseburia faecis] 
WP_055067839.1	hypothetical protein [Roseburia faecis] 
