gi|494822224|ref|WP_007557632.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835078|ref|WP_007561178.1|	copper homeostasis protein CutC [Bacteroides plebeius] 
gi|494835080|ref|WP_007561180.1|	transglutaminase [Bacteroides plebeius] 
gi|494835081|ref|WP_007561181.1|	glucosamine-6-phosphate deaminase [Bacteroides plebeius] 
gi|494835083|ref|WP_007561183.1|	MULTISPECIES: glucosamine-6-phosphate deaminase [Bacteroides] 
gi|494835085|ref|WP_007561185.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494835087|ref|WP_007561187.1|	beta-phosphoglucomutase [Bacteroides plebeius] 
gi|494835089|ref|WP_007561189.1|	glucose-6-phosphate isomerase [Bacteroides plebeius] 
gi|494835091|ref|WP_007561191.1|	MULTISPECIES: glycerol-3-phosphate dehydrogenase [Bacteroides] 
gi|494835093|ref|WP_007561193.1|	lysyl-tRNA synthetase [Bacteroides plebeius] 
gi|494835096|ref|WP_007561196.1|	amidohydrolase [Bacteroides plebeius] 
gi|494835097|ref|WP_007561197.1|	indolepyruvate ferredoxin oxidoreductase [Bacteroides plebeius] 
gi|494835099|ref|WP_007561199.1|	indolepyruvate oxidoreductase [Bacteroides plebeius] 
gi|494835100|ref|WP_007561200.1|	aminotransferase [Bacteroides plebeius] 
gi|494835102|ref|WP_007561202.1|	phenylacetate-CoA ligase [Bacteroides plebeius] 
gi|494835104|ref|WP_007561204.1|	amino acid-binding protein [Bacteroides plebeius] 
gi|494835105|ref|WP_007561205.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835107|ref|WP_007561207.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835109|ref|WP_007561209.1|	potassium transporter [Bacteroides plebeius] 
gi|494835111|ref|WP_007561211.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835113|ref|WP_007561213.1|	aconitate hydratase [Bacteroides plebeius] 
gi|494835115|ref|WP_007561215.1|	isocitrate dehydrogenase [Bacteroides plebeius] 
gi|494835117|ref|WP_007561217.1|	citrate synthase [Bacteroides plebeius] 
gi|494835120|ref|WP_007561220.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835122|ref|WP_007561222.1|	AraC family transcriptional regulator [Bacteroides plebeius] 
gi|494835123|ref|WP_007561223.1|	membrane protein [Bacteroides plebeius] 
gi|494835125|ref|WP_007561225.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835128|ref|WP_007561228.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494835130|ref|WP_007561230.1|	cation-binding protein [Bacteroides plebeius] 
gi|494835132|ref|WP_007561232.1|	LuxR family transcriptional regulator [Bacteroides plebeius] 
gi|494835134|ref|WP_007561234.1|	Fe-S oxidoreductase [Bacteroides plebeius] 
gi|494835136|ref|WP_007561236.1|	4Fe-4S ferredoxin [Bacteroides plebeius] 
gi|494835139|ref|WP_007561239.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835141|ref|WP_007561241.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835143|ref|WP_007561243.1|	pyruvate formate lyase-activating protein [Bacteroides plebeius] 
gi|494835145|ref|WP_007561245.1|	pyruvate formate-lyase [Bacteroides plebeius] 
gi|494835147|ref|WP_007561247.1|	alpha-L-fucosidase [Bacteroides plebeius] 
gi|494835149|ref|WP_007561249.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835151|ref|WP_007561251.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835153|ref|WP_007561253.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835155|ref|WP_007561255.1|	membrane protein [Bacteroides plebeius] 
gi|494835156|ref|WP_007561256.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494835158|ref|WP_007561258.1|	signal recognition particle [Bacteroides plebeius] 
gi|494835160|ref|WP_007561260.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835162|ref|WP_007561262.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835164|ref|WP_007561264.1|	cytidylate kinase [Bacteroides plebeius] 
gi|494835166|ref|WP_007561266.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494835168|ref|WP_007561268.1|	serine protease [Bacteroides plebeius] 
gi|494835170|ref|WP_007561270.1|	exodeoxyribonuclease VII large subunit [Bacteroides plebeius] 
gi|494835172|ref|WP_007561272.1|	exodeoxyribonuclease VII [Bacteroides plebeius] 
gi|494835173|ref|WP_007561273.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835175|ref|WP_007561275.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835177|ref|WP_007561277.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835179|ref|WP_007561279.1|	1-acyl-sn-glycerol-3-phosphate acyltransferase [Bacteroides plebeius] 
gi|494835181|ref|WP_007561281.1|	phosphoesterase [Bacteroides plebeius] 
gi|494835183|ref|WP_007561283.1|	5-methyltetrahydrofolate--homocysteine methyltransferase [Bacteroides plebeius] 
gi|494835185|ref|WP_007561285.1|	dihydroorotase [Bacteroides plebeius] 
gi|494835186|ref|WP_007561286.1|	dolichyl-phosphate beta-D-mannosyltransferase [Bacteroides plebeius] 
gi|494835188|ref|WP_007561288.1|	pantothenate kinase [Bacteroides plebeius] 
gi|494835190|ref|WP_007561290.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835193|ref|WP_007561293.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835194|ref|WP_007561294.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835196|ref|WP_007561296.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835198|ref|WP_007561298.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835200|ref|WP_007561300.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835203|ref|WP_007561303.1|	transcription-repair coupling factor [Bacteroides plebeius] 
gi|494835204|ref|WP_007561304.1|	histidine acid phosphatase [Bacteroides plebeius] 
gi|494835206|ref|WP_007561306.1|	ligand-gated channel protein [Bacteroides plebeius] 
gi|494835208|ref|WP_007561308.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835209|ref|WP_007561309.1|	acid phosphatase [Bacteroides plebeius] 
gi|494835211|ref|WP_007561311.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835213|ref|WP_007561313.1|	MULTISPECIES: biotin carboxylase [Bacteroides] 
gi|494835215|ref|WP_007561315.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494835217|ref|WP_007561317.1|	MULTISPECIES: methylmalonyl-CoA carboxyltransferase [Bacteroides] 
gi|494835218|ref|WP_007561318.1|	membrane protein [Bacteroides plebeius] 
gi|494835220|ref|WP_007561320.1|	ATPase [Bacteroides plebeius] 
gi|494835222|ref|WP_007561322.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835224|ref|WP_007561324.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835226|ref|WP_007561326.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835228|ref|WP_007561328.1|	integrase [Bacteroides plebeius] 
gi|494835230|ref|WP_007561330.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835232|ref|WP_007561332.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494835234|ref|WP_007561334.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835236|ref|WP_007561336.1|	chromosome partitioning protein ParA [Bacteroides plebeius] 
gi|494835238|ref|WP_007561338.1|	capsular polysaccharide biosynthesis protein [Bacteroides plebeius] 
gi|494835241|ref|WP_007561341.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835243|ref|WP_007561343.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835245|ref|WP_007561345.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835247|ref|WP_007561347.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835249|ref|WP_007561349.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835251|ref|WP_007561351.1|	polysaccharide pyruvyl transferase [Bacteroides plebeius] 
gi|494835252|ref|WP_007561352.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835255|ref|WP_007561355.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835258|ref|WP_007561358.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835259|ref|WP_007561359.1|	glycosyltransferase family 1 [Bacteroides plebeius] 
gi|494835261|ref|WP_007561361.1|	glycosyl transferase [Bacteroides plebeius] 
gi|494835263|ref|WP_007561363.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835266|ref|WP_007561366.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835268|ref|WP_007561368.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835270|ref|WP_007561370.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835273|ref|WP_007561373.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835275|ref|WP_007561375.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835277|ref|WP_007561377.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835279|ref|WP_007561379.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835281|ref|WP_007561381.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494835283|ref|WP_007561383.1|	cell division protein Fic [Bacteroides plebeius] 
gi|494835285|ref|WP_007561385.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835287|ref|WP_007561387.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494835288|ref|WP_007561388.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494835290|ref|WP_007561390.1|	aminoacyl-histidine dipeptidase [Bacteroides plebeius] 
gi|494835292|ref|WP_007561392.1|	endonuclease [Bacteroides plebeius] 
gi|494835294|ref|WP_007561394.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835296|ref|WP_007561396.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835299|ref|WP_007561399.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835301|ref|WP_007561401.1|	chorismate synthase [Bacteroides plebeius] 
gi|494835303|ref|WP_007561403.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835304|ref|WP_007561404.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835305|ref|WP_007561405.1|	MULTISPECIES: GTP-binding protein LepA [Bacteroides] 
gi|494835306|ref|WP_007561406.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835308|ref|WP_007561408.1|	threonine dehydratase [Bacteroides plebeius] 
gi|494835310|ref|WP_007561410.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835312|ref|WP_007561412.1|	ferredoxin [Bacteroides plebeius] 
gi|494835314|ref|WP_007561414.1|	MULTISPECIES: electron transporter RnfC [Bacteroides] 
gi|494835316|ref|WP_007561416.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835317|ref|WP_007561417.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835320|ref|WP_007561420.1|	MULTISPECIES: electron transporter RsxE [Bacteroides] 
gi|494835323|ref|WP_007561423.1|	electron transport complex RsxE subunit [Bacteroides plebeius] 
gi|494835326|ref|WP_007561426.1|	UDP-galactose-4-epimerase [Bacteroides plebeius] 
gi|494835328|ref|WP_007561428.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835330|ref|WP_007561430.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835332|ref|WP_007561432.1|	chloride channel protein [Bacteroides plebeius] 
gi|494828618|ref|WP_007559403.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835334|ref|WP_007561434.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835337|ref|WP_007561437.1|	TonB-linked outer membrane protein [Bacteroides plebeius] 
gi|494835339|ref|WP_007561439.1|	glycan metabolism protein RagB [Bacteroides plebeius] 
gi|494835340|ref|WP_007561440.1|	TonB-linked outer membrane protein [Bacteroides plebeius] 
gi|494835342|ref|WP_007561442.1|	glycan metabolism protein RagB [Bacteroides plebeius] 
gi|494835345|ref|WP_007561445.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835347|ref|WP_007561447.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835349|ref|WP_007561449.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835351|ref|WP_007561451.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835354|ref|WP_007561454.1|	glycoside hydrolase [Bacteroides plebeius] 
gi|494835356|ref|WP_007561456.1|	esterase [Bacteroides plebeius] 
gi|494835358|ref|WP_007561458.1|	glycoside hydrolase [Bacteroides plebeius] 
gi|494835360|ref|WP_007561460.1|	glycoside hydrolase [Bacteroides plebeius] 
gi|494835362|ref|WP_007561462.1|	acetyl-CoA carboxylase [Bacteroides plebeius] 
gi|494835364|ref|WP_007561464.1|	alpha-glucosidase [Bacteroides plebeius] 
gi|494835365|ref|WP_007561465.1|	sugar-binding protein [Bacteroides plebeius] 
gi|494835368|ref|WP_007561468.1|	carbohydrate-binding protein [Bacteroides plebeius] 
gi|494835370|ref|WP_007561470.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835371|ref|WP_007561471.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835373|ref|WP_007561473.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835374|ref|WP_007561474.1|	glycosyl hydrolase family 2 [Bacteroides plebeius] 
gi|494835376|ref|WP_007561476.1|	sugar transporter [Bacteroides plebeius] 
gi|494835378|ref|WP_007561478.1|	endo-1,4-beta-xylanase [Bacteroides plebeius] 
gi|494835380|ref|WP_007561480.1|	alpha-N-arabinofuranosidase [Bacteroides plebeius] 
gi|494835383|ref|WP_007561483.1|	alpha-glucuronidase [Bacteroides plebeius] 
gi|494835384|ref|WP_007561484.1|	acetyltransferase [Bacteroides plebeius] 
gi|494835386|ref|WP_007561486.1|	potassium transporter [Bacteroides plebeius] 
gi|494835388|ref|WP_007561488.1|	O-succinylbenzoic acid--CoA ligase [Bacteroides plebeius] 
gi|494835390|ref|WP_007561490.1|	chloromuconate cycloisomerase [Bacteroides plebeius] 
gi|494835392|ref|WP_007561492.1|	MULTISPECIES: dihydroxynaphthoic acid synthetase [Bacteroides] 
gi|494835394|ref|WP_007561494.1|	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [Bacteroides plebeius] 
gi|494835396|ref|WP_007561496.1|	isochorismate synthase [Bacteroides plebeius] 
gi|494835398|ref|WP_007561498.1|	haloacid dehalogenase [Bacteroides plebeius] 
gi|494835401|ref|WP_007561501.1|	histidine kinase [Bacteroides plebeius] 
gi|494835403|ref|WP_007561503.1|	chemotaxis protein CheY [Bacteroides plebeius] 
gi|494835404|ref|WP_007561504.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835406|ref|WP_007561506.1|	phosphodiesterase [Bacteroides plebeius] 
gi|494835408|ref|WP_007561508.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835409|ref|WP_007561509.1|	ATPase AAA [Bacteroides plebeius] 
gi|494835411|ref|WP_007561511.1|	amidophosphoribosyltransferase [Bacteroides plebeius] 
gi|494835413|ref|WP_007561513.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835416|ref|WP_007561516.1|	glutamate synthase [Bacteroides plebeius] 
gi|494835418|ref|WP_007561518.1|	dihydropyrimidine dehydrogenase subunit A [Bacteroides plebeius] 
gi|494835420|ref|WP_007561520.1|	asparagine synthetase B [Bacteroides plebeius] 
gi|494835422|ref|WP_007561522.1|	diaminopimelate epimerase [Bacteroides plebeius] 
gi|494835424|ref|WP_007561524.1|	aspartate aminotransferase [Bacteroides plebeius] 
gi|494835426|ref|WP_007561526.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835430|ref|WP_007561530.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835431|ref|WP_007561531.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835433|ref|WP_007561533.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835435|ref|WP_007561535.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835437|ref|WP_007561537.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835439|ref|WP_007561539.1|	glutamine synthetase [Bacteroides plebeius] 
gi|494835441|ref|WP_007561541.1|	ammonium transporter [Bacteroides plebeius] 
gi|494835442|ref|WP_007561542.1|	nitrogen regulatory protein P-II [Bacteroides plebeius] 
gi|494835444|ref|WP_007561544.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835446|ref|WP_007561546.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835448|ref|WP_007561548.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835450|ref|WP_007561550.1|	peptidylprolyl isomerase [Bacteroides plebeius] 
gi|494835462|ref|WP_007561562.1|	hemolysin [Bacteroides plebeius] 
gi|494835463|ref|WP_007561563.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835464|ref|WP_007561564.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835465|ref|WP_007561565.1|	membrane protein [Bacteroides plebeius] 
gi|494835466|ref|WP_007561566.1|	pantothenate kinase [Bacteroides plebeius] 
gi|494835467|ref|WP_007561567.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835468|ref|WP_007561568.1|	membrane protein [Bacteroides plebeius] 
gi|494835469|ref|WP_007561569.1|	alkaline phosphatase [Bacteroides plebeius] 
gi|494835472|ref|WP_007561572.1|	preprotein translocase subunit SecA [Bacteroides plebeius] 
gi|494835473|ref|WP_007561573.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835474|ref|WP_007561574.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835475|ref|WP_007561575.1|	membrane protein [Bacteroides plebeius] 
gi|494835477|ref|WP_007561577.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835479|ref|WP_007561579.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835481|ref|WP_007561581.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835484|ref|WP_007561584.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835486|ref|WP_007561586.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835488|ref|WP_007561588.1|	valyl-tRNA synthetase [Bacteroides plebeius] 
gi|494835490|ref|WP_007561590.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835491|ref|WP_007561591.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835493|ref|WP_007561593.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835495|ref|WP_007561595.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835497|ref|WP_007561597.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835498|ref|WP_007561598.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494835500|ref|WP_007561600.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835501|ref|WP_007561601.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835503|ref|WP_007561603.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835504|ref|WP_007561604.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835506|ref|WP_007561606.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835508|ref|WP_007561608.1|	maturase [Bacteroides plebeius] 
gi|494835510|ref|WP_007561610.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835512|ref|WP_007561612.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835514|ref|WP_007561614.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835515|ref|WP_007561615.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835518|ref|WP_007561618.1|	metallophosphoesterase [Bacteroides plebeius] 
gi|494835519|ref|WP_007561619.1|	TonB-dependent receptor [Bacteroides plebeius] 
gi|494835521|ref|WP_007561621.1|	glycan metabolism protein RagB [Bacteroides plebeius] 
gi|494835523|ref|WP_007561623.1|	alpha-1,2-mannosidase [Bacteroides plebeius] 
gi|494835533|ref|WP_007561633.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835535|ref|WP_007561635.1|	nucleoside triphosphate pyrophosphohydrolase [Bacteroides plebeius] 
gi|494835536|ref|WP_007561636.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835537|ref|WP_007561637.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494835538|ref|WP_007561638.1|	membrane protein [Bacteroides plebeius] 
gi|494835539|ref|WP_007561639.1|	membrane protein [Bacteroides plebeius] 
gi|494835540|ref|WP_007561640.1|	ATP-dependent DNA helicase [Bacteroides plebeius] 
gi|494835541|ref|WP_007561641.1|	carboxynorspermidine decarboxylase [Bacteroides plebeius] 
gi|494835543|ref|WP_007561643.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835544|ref|WP_007561644.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835545|ref|WP_007561645.1|	MULTISPECIES: riboflavin synthase subunit alpha [Bacteroides] 
gi|494835546|ref|WP_007561646.1|	ribonuclease BN [Bacteroides plebeius] 
gi|494835547|ref|WP_007561647.1|	type I deoxyribonuclease HsdR [Bacteroides plebeius] 
gi|494835548|ref|WP_007561648.1|	MULTISPECIES: RNA polymerase sigma factor rpoD [Bacteroides] 
gi|494835549|ref|WP_007561649.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835551|ref|WP_007561651.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835553|ref|WP_007561653.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835555|ref|WP_007561655.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494835557|ref|WP_007561657.1|	phosphatase [Bacteroides plebeius] 
gi|494835559|ref|WP_007561659.1|	3-methyl-2-oxobutanoate hydroxymethyltransferase [Bacteroides plebeius] 
gi|494835560|ref|WP_007561660.1|	MFS transporter [Bacteroides plebeius] 
gi|494835561|ref|WP_007561661.1|	heme ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494835562|ref|WP_007561662.1|	phosphodiesterase [Bacteroides plebeius] 
gi|494835563|ref|WP_007561663.1|	TonB-dependent receptor [Bacteroides plebeius] 
gi|494835564|ref|WP_007561664.1|	permease [Bacteroides plebeius] 
gi|494835565|ref|WP_007561665.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835568|ref|WP_007561668.1|	galactokinase [Bacteroides plebeius] 
gi|494835570|ref|WP_007561670.1|	major facilitator transporter [Bacteroides plebeius] 
gi|494835572|ref|WP_007561672.1|	aldose 1-epimerase [Bacteroides plebeius] 
gi|494835574|ref|WP_007561674.1|	dihydrofolate synthase [Bacteroides plebeius] 
gi|494835575|ref|WP_007561675.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835576|ref|WP_007561676.1|	MULTISPECIES: molecular chaperone DnaJ [Bacteroides] 
gi|494835578|ref|WP_007561678.1|	molecular chaperone GrpE [Bacteroides plebeius] 
gi|494835580|ref|WP_007561680.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835583|ref|WP_007561683.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835584|ref|WP_007561684.1|	acriflavine resistance protein B [Bacteroides plebeius] 
gi|494835585|ref|WP_007561685.1|	hemolysin D [Bacteroides plebeius] 
gi|494835586|ref|WP_007561686.1|	histidine kinase [Bacteroides plebeius] 
gi|494835587|ref|WP_007561687.1|	chemotaxis protein CheY [Bacteroides plebeius] 
gi|494835588|ref|WP_007561688.1|	MULTISPECIES: ABC transporter [Bacteroides] 
gi|494835589|ref|WP_007561689.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835590|ref|WP_007561690.1|	cytidine deaminase [Bacteroides plebeius] 
gi|494835591|ref|WP_007561691.1|	N-acetylmuramoyl-L-alanine amidase [Bacteroides plebeius] 
gi|494835592|ref|WP_007561692.1|	50S rRNA methyltransferase [Bacteroides plebeius] 
gi|494835593|ref|WP_007561693.1|	membrane protein [Bacteroides plebeius] 
gi|494835594|ref|WP_007561694.1|	nicotinate-nucleotide pyrophosphorylase [Bacteroides plebeius] 
gi|494835595|ref|WP_007561695.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835597|ref|WP_007561697.1|	imidazoleglycerol-phosphate dehydratase [Bacteroides plebeius] 
gi|494835599|ref|WP_007561699.1|	histidinol-phosphate aminotransferase [Bacteroides plebeius] 
gi|494835601|ref|WP_007561701.1|	bifunctional histidinal dehydrogenase/ histidinol dehydrogenase [Bacteroides plebeius] 
gi|494835603|ref|WP_007561703.1|	ATP phosphoribosyltransferase [Bacteroides plebeius] 
gi|494835607|ref|WP_007561707.1|	thioesterase [Bacteroides plebeius] 
gi|494835609|ref|WP_007561709.1|	stress responsive protein [Bacteroides plebeius] 
gi|494835611|ref|WP_007561711.1|	MULTISPECIES: uridine/cytidine kinase [Bacteroides] 
gi|494835613|ref|WP_007561713.1|	transglycosylase [Bacteroides plebeius] 
gi|494835616|ref|WP_007561716.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835618|ref|WP_007561718.1|	MULTISPECIES: ArsR family transcriptional regulator [Bacteroides] 
gi|494835620|ref|WP_007561720.1|	thioredoxin [Bacteroides plebeius] 
gi|494835622|ref|WP_007561722.1|	cytochrome C biogenesis protein [Bacteroides plebeius] 
gi|494835627|ref|WP_007561727.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835629|ref|WP_007561729.1|	permease [Bacteroides plebeius] 
gi|494835631|ref|WP_007561731.1|	protein tyrosine phosphatase [Bacteroides plebeius] 
gi|494835634|ref|WP_007561734.1|	isoleucyl-tRNA synthase [Bacteroides plebeius] 
gi|494835636|ref|WP_007561736.1|	MULTISPECIES: molecular chaperone DnaK [Bacteroides] 
gi|494835643|ref|WP_007561743.1|	peptidase A8 [Bacteroides plebeius] 
gi|494835645|ref|WP_007561745.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835646|ref|WP_007561746.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835647|ref|WP_007561747.1|	RNA methyltransferase [Bacteroides plebeius] 
gi|494835648|ref|WP_007561748.1|	membrane protein [Bacteroides plebeius] 
gi|494835649|ref|WP_007561749.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835650|ref|WP_007561750.1|	diphosphate--fructose-6-phosphate 1-phosphotransferase [Bacteroides plebeius] 
gi|494835651|ref|WP_007561751.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835652|ref|WP_007561752.1|	glycosyl hydrolase [Bacteroides plebeius] 
gi|494835653|ref|WP_007561753.1|	MULTISPECIES: molecular chaperone ClpB [Bacteroides] 
gi|494835654|ref|WP_007561754.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835655|ref|WP_007561755.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835656|ref|WP_007561756.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835657|ref|WP_007561757.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835658|ref|WP_007561758.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494835659|ref|WP_007561759.1|	beta-lactamase [Bacteroides plebeius] 
gi|494835661|ref|WP_007561761.1|	amidase [Bacteroides plebeius] 
gi|494835662|ref|WP_007561762.1|	glycosyl transferase [Bacteroides plebeius] 
gi|494835664|ref|WP_007561764.1|	50S rRNA methyltransferase [Bacteroides plebeius] 
gi|494835666|ref|WP_007561766.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835668|ref|WP_007561768.1|	4-hydroxythreonine-4-phosphate dehydrogenase [Bacteroides plebeius] 
gi|494835669|ref|WP_007561769.1|	MULTISPECIES: nucleoside-diphosphate-sugar pyrophosphorylase [Bacteroides] 
gi|494835671|ref|WP_007561771.1|	hypothetical protein [Bacteroides plebeius] 
gi|494835673|ref|WP_007561773.1|	CDP-alcohol phosphatidyltransferase [Bacteroides plebeius] 
gi|494835675|ref|WP_007561775.1|	membrane protein [Bacteroides plebeius] 
gi|494835677|ref|WP_007561777.1|	haloacid dehalogenase [Bacteroides plebeius] 
gi|494835678|ref|WP_007561778.1|	major facilitator transporter [Bacteroides plebeius] 
gi|494835679|ref|WP_007561779.1|	hypothetical protein [Bacteroides plebeius] 
