gi|491851120|ref|WP_005633094.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861120|ref|WP_005638465.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861122|ref|WP_005638467.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861124|ref|WP_005638469.1|	DNA methyltransferase [Parabacteroides merdae] 
gi|491861125|ref|WP_005638470.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861127|ref|WP_005638472.1|	DNA methylase N-4 [Parabacteroides merdae] 
gi|491861129|ref|WP_005638474.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861131|ref|WP_005638476.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861133|ref|WP_005638478.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861136|ref|WP_005638480.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861139|ref|WP_005638482.1|	helicase [Parabacteroides merdae] 
gi|491861143|ref|WP_005638484.1|	recombinase [Parabacteroides merdae] 
gi|491861148|ref|WP_005638487.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861152|ref|WP_005638489.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861155|ref|WP_005638491.1|	RNA polymerase sigma factor [Parabacteroides merdae] 
gi|491861158|ref|WP_005638493.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861161|ref|WP_005638495.1|	HNH endonuclease [Parabacteroides merdae] 
gi|491861164|ref|WP_005638497.1|	DNA-binding protein [Parabacteroides merdae] 
gi|491861167|ref|WP_005638499.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861172|ref|WP_005638502.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861179|ref|WP_005638507.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861184|ref|WP_005638510.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861188|ref|WP_005638512.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861191|ref|WP_005638514.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861194|ref|WP_005638516.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861196|ref|WP_005638517.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861199|ref|WP_005638519.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861202|ref|WP_005638521.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861205|ref|WP_005638523.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861208|ref|WP_005638525.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861211|ref|WP_005638527.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861214|ref|WP_005638529.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861217|ref|WP_005638531.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861220|ref|WP_005638533.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861222|ref|WP_005638534.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861225|ref|WP_005638536.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861227|ref|WP_005638537.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861230|ref|WP_005638538.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861232|ref|WP_005638539.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861234|ref|WP_005638540.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861236|ref|WP_005638541.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861243|ref|WP_005638542.1|	MULTISPECIES: transposase [Bacteroidales] 
gi|491861245|ref|WP_005638543.1|	integrase [Parabacteroides merdae] 
gi|491861247|ref|WP_005638544.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491861249|ref|WP_005638545.1|	excisionase [Parabacteroides merdae] 
gi|491861253|ref|WP_005638548.1|	MULTISPECIES: helicase [Bacteroidales] 
gi|491861256|ref|WP_005638550.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861258|ref|WP_005638551.1|	MULTISPECIES: mobilization protein [Bacteroidales] 
gi|491861261|ref|WP_005638553.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491861263|ref|WP_005638554.1|	MULTISPECIES: type I deoxyribonuclease HsdR [Bacteroidales] 
gi|491861266|ref|WP_005638556.1|	restriction endonuclease subunit S [Parabacteroides merdae] 
gi|491861272|ref|WP_005638559.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491861275|ref|WP_005638561.1|	MULTISPECIES: restriction endonuclease subunit S [Bacteroidales] 
gi|491861282|ref|WP_005638565.1|	MULTISPECIES: type I restriction endonuclease subunit S [Bacteroidales] 
gi|491861287|ref|WP_005638568.1|	MULTISPECIES: integrase [Bacteroidales] 
gi|491861292|ref|WP_005638571.1|	MULTISPECIES: DNA methyltransferase [Bacteroidales] 
gi|491861296|ref|WP_005638574.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861301|ref|WP_005638577.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861305|ref|WP_005638580.1|	MULTISPECIES: aspartate carbamoyltransferase catalytic subunit [Parabacteroides] 
gi|491861309|ref|WP_005638582.1|	MULTISPECIES: aspartate carbamoyltransferase [Parabacteroides] 
gi|491861312|ref|WP_005638584.1|	MULTISPECIES: flavin reductase [Parabacteroides] 
gi|491861315|ref|WP_005638586.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861318|ref|WP_005638588.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861321|ref|WP_005638590.1|	MULTISPECIES: NADPH-dependent FMN reductase [Parabacteroides] 
gi|491861324|ref|WP_005638592.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861327|ref|WP_005638594.1|	transglycosylase [Parabacteroides merdae] 
gi|491861330|ref|WP_005638596.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861333|ref|WP_005638598.1|	MULTISPECIES: 4Fe-4S ferredoxin [Parabacteroides] 
gi|491861337|ref|WP_005638600.1|	MULTISPECIES: Fe-S oxidoreductase [Parabacteroides] 
gi|491861339|ref|WP_005638602.1|	carbamoyl phosphate synthase large subunit [Parabacteroides merdae] 
gi|491861341|ref|WP_005638604.1|	carbamoyl phosphate synthase small subunit [Parabacteroides merdae] 
gi|491861343|ref|WP_005638606.1|	amidophosphoribosyltransferase [Parabacteroides merdae] 
gi|491861344|ref|WP_005638607.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861346|ref|WP_005638609.1|	N-acetyltransferase GCN5 [Parabacteroides merdae] 
gi|491861347|ref|WP_005638610.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861349|ref|WP_005638612.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861352|ref|WP_005638614.1|	sensor histidine kinase [Parabacteroides merdae] 
gi|491861355|ref|WP_005638616.1|	glutamate synthase [Parabacteroides merdae] 
gi|491861358|ref|WP_005638618.1|	dihydropyrimidine dehydrogenase subunit A [Parabacteroides merdae] 
gi|491861361|ref|WP_005638620.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861366|ref|WP_005638623.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861369|ref|WP_005638625.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861372|ref|WP_005638627.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861375|ref|WP_005638629.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861378|ref|WP_005638631.1|	cupin [Parabacteroides merdae] 
gi|491861381|ref|WP_005638632.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861383|ref|WP_005638633.1|	beta-galactosidase [Parabacteroides merdae] 
gi|491861385|ref|WP_005638634.1|	MULTISPECIES: glycoside hydrolase [Parabacteroides] 
gi|491861388|ref|WP_005638635.1|	diaminopimelate epimerase [Parabacteroides merdae] 
gi|491861390|ref|WP_005638636.1|	aspartate aminotransferase [Parabacteroides merdae] 
gi|491861392|ref|WP_005638637.1|	glutamine synthetase [Parabacteroides merdae] 
gi|491861394|ref|WP_005638638.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861396|ref|WP_005638639.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861398|ref|WP_005638640.1|	NAD synthetase [Parabacteroides merdae] 
gi|491861400|ref|WP_005638641.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861402|ref|WP_005638642.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861405|ref|WP_005638644.1|	MULTISPECIES: glycosyl hydrolase family 109 [Parabacteroides] 
gi|491861408|ref|WP_005638646.1|	DEAD/DEAH box helicase [Parabacteroides merdae] 
gi|491861411|ref|WP_005638648.1|	ATP-dependent DNA helicase RecQ [Parabacteroides merdae] 
gi|491861414|ref|WP_005638650.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861417|ref|WP_005638652.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861420|ref|WP_005638654.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861422|ref|WP_005638655.1|	4-amino-4-deoxychorismate lyase [Parabacteroides merdae] 
gi|491861426|ref|WP_005638657.1|	para-aminobenzoate synthase [Parabacteroides merdae] 
gi|491861429|ref|WP_005638659.1|	MULTISPECIES: apolipoprotein acyltransferase [Parabacteroides] 
gi|491861432|ref|WP_005638661.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861435|ref|WP_005638663.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861438|ref|WP_005638665.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861443|ref|WP_005638668.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861447|ref|WP_005638671.1|	transposase [Parabacteroides merdae] 
gi|491861450|ref|WP_005638672.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861453|ref|WP_005638674.1|	MULTISPECIES: DNA polymerase sliding clamp subunit [Parabacteroides] 
gi|491861456|ref|WP_005638676.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861459|ref|WP_005638678.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861462|ref|WP_005638680.1|	transcriptional regulator [Parabacteroides merdae] 
gi|491861465|ref|WP_005638682.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861470|ref|WP_005638685.1|	MULTISPECIES: prephenate dehydratase [Parabacteroides] 
gi|491861473|ref|WP_005638687.1|	aminotransferase [Parabacteroides merdae] 
gi|491861475|ref|WP_005638688.1|	MULTISPECIES: cytochrome C4 [Parabacteroides] 
gi|491861479|ref|WP_005638691.1|	MULTISPECIES: prephenate dehydratase [Parabacteroides] 
gi|491861483|ref|WP_005638693.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861486|ref|WP_005638695.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861489|ref|WP_005638697.1|	DNA topoisomerase III [Parabacteroides merdae] 
gi|491861493|ref|WP_005638699.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861496|ref|WP_005638701.1|	NTP pyrophosphohydrolase [Parabacteroides merdae] 
gi|491861499|ref|WP_005638703.1|	5-aminoimidazole-4-carboxamide ribonucleotide transformylase [Parabacteroides merdae] 
gi|491861502|ref|WP_005638705.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861505|ref|WP_005638707.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861507|ref|WP_005638708.1|	ferredoxin [Parabacteroides merdae] 
gi|491861510|ref|WP_005638710.1|	queuine tRNA-ribosyltransferase [Parabacteroides merdae] 
gi|491861513|ref|WP_005638712.1|	membrane protein [Parabacteroides merdae] 
gi|491861515|ref|WP_005638714.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861517|ref|WP_005638715.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861520|ref|WP_005638717.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861523|ref|WP_005638719.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861526|ref|WP_005638721.1|	membrane protein [Parabacteroides merdae] 
gi|491861529|ref|WP_005638723.1|	multidrug transporter AcrB [Parabacteroides merdae] 
gi|491861532|ref|WP_005638725.1|	RND transporter [Parabacteroides merdae] 
gi|491861534|ref|WP_005638726.1|	alpha-xylosidase [Parabacteroides merdae] 
gi|491861537|ref|WP_005638728.1|	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [Parabacteroides merdae] 
gi|491861540|ref|WP_005638730.1|	MULTISPECIES: dihydroxynaphthoic acid synthetase [Parabacteroides] 
gi|491861543|ref|WP_005638732.1|	chloromuconate cycloisomerase [Parabacteroides merdae] 
gi|491861546|ref|WP_005638733.1|	O-succinylbenzoic acid--CoA ligase [Parabacteroides merdae] 
gi|491861549|ref|WP_005638735.1|	transglutaminase [Parabacteroides merdae] 
gi|491861551|ref|WP_005638736.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861554|ref|WP_005638738.1|	glycoside hydrolase [Parabacteroides merdae] 
gi|491861558|ref|WP_005638740.1|	oxidoreductase [Parabacteroides merdae] 
gi|491861561|ref|WP_005638742.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861563|ref|WP_005638743.1|	TonB-dependent receptor [Parabacteroides merdae] 
gi|491861567|ref|WP_005638745.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861570|ref|WP_005638747.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861574|ref|WP_005638750.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861579|ref|WP_005638753.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861583|ref|WP_005638756.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861589|ref|WP_005638760.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861593|ref|WP_005638763.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861597|ref|WP_005638765.1|	MULTISPECIES: peptidase S9 [Parabacteroides] 
gi|491861600|ref|WP_005638767.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861604|ref|WP_005638769.1|	ATPase [Parabacteroides merdae] 
gi|491861609|ref|WP_005638772.1|	MULTISPECIES: ATP synthase subunit D [Parabacteroides] 
gi|491861612|ref|WP_005638774.1|	MULTISPECIES: ATP synthase subunit B [Parabacteroides] 
gi|491861615|ref|WP_005638776.1|	ATP synthase subunit A [Parabacteroides merdae] 
gi|491861618|ref|WP_005638778.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861622|ref|WP_005638780.1|	MULTISPECIES: ATP synthase subunit E [Parabacteroides] 
gi|491861625|ref|WP_005638782.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861628|ref|WP_005638784.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861631|ref|WP_005638786.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861633|ref|WP_005638787.1|	GNAT family acetyltransferase [Parabacteroides merdae] 
gi|491861635|ref|WP_005638788.1|	cobyric acid synthase [Parabacteroides merdae] 
gi|491861637|ref|WP_005638789.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861639|ref|WP_005638790.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861641|ref|WP_005638791.1|	alpha-1 2-mannosidase [Parabacteroides merdae] 
gi|491861643|ref|WP_005638792.1|	alpha-1 2-mannosidase [Parabacteroides merdae] 
gi|491861645|ref|WP_005638793.1|	transporter [Parabacteroides merdae] 
gi|491861648|ref|WP_005638794.1|	multidrug transporter AcrB [Parabacteroides merdae] 
gi|491861650|ref|WP_005638795.1|	RND transporter MFP subunit [Parabacteroides merdae] 
gi|491861652|ref|WP_005638796.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861654|ref|WP_005638797.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861656|ref|WP_005638798.1|	MULTISPECIES: ribulose-1,5-biphosphate synthetase [Parabacteroides] 
gi|491861659|ref|WP_005638800.1|	MULTISPECIES: cytidylate kinase [Parabacteroides] 
gi|491861662|ref|WP_005638802.1|	multidrug transporter MatE [Parabacteroides merdae] 
gi|491861666|ref|WP_005638804.1|	diguanylate cyclase [Parabacteroides merdae] 
gi|491861669|ref|WP_005638806.1|	membrane protein [Parabacteroides merdae] 
gi|491861672|ref|WP_005638808.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861674|ref|WP_005638809.1|	sodium:proton antiporter [Parabacteroides merdae] 
gi|491861677|ref|WP_005638811.1|	sodium:proton antiporter [Parabacteroides merdae] 
gi|491861681|ref|WP_005638813.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861684|ref|WP_005638815.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861688|ref|WP_005638817.1|	excinuclease ABC subunit A [Parabacteroides merdae] 
gi|491861691|ref|WP_005638819.1|	murein transglycosylase [Parabacteroides merdae] 
gi|491861694|ref|WP_005638821.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861697|ref|WP_005638823.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861700|ref|WP_005638825.1|	phosphoglucosamine mutase [Parabacteroides merdae] 
gi|491861703|ref|WP_005638827.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861705|ref|WP_005638828.1|	exopolyphosphatase [Parabacteroides merdae] 
gi|491861708|ref|WP_005638830.1|	competence protein [Parabacteroides merdae] 
gi|491861711|ref|WP_005638832.1|	ribulose-phosphate 3-epimerase [Parabacteroides merdae] 
gi|491861716|ref|WP_005638835.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861779|ref|WP_005638866.1|	multidrug ABC transporter substrate-binding protein [Parabacteroides merdae] 
gi|491861781|ref|WP_005638867.1|	MULTISPECIES: phosphonate ABC transporter ATP-binding protein [Parabacteroides] 
gi|491861783|ref|WP_005638868.1|	multidrug ABC transporter substrate-binding protein [Parabacteroides merdae] 
gi|491861785|ref|WP_005638869.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861787|ref|WP_005638870.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861791|ref|WP_005638872.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861794|ref|WP_005638874.1|	sensor histidine kinase [Parabacteroides merdae] 
gi|491861796|ref|WP_005638875.1|	MULTISPECIES: chemotaxis protein CheY [Parabacteroides] 
gi|491861799|ref|WP_005638877.1|	histidinol phosphatase [Parabacteroides merdae] 
gi|491861801|ref|WP_005638878.1|	MULTISPECIES: 2-amino-3-ketobutyrate CoA ligase [Parabacteroides] 
gi|491861804|ref|WP_005638880.1|	UDP-glucose 4-epimerase [Parabacteroides merdae] 
gi|491861807|ref|WP_005638882.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861809|ref|WP_005638883.1|	L-glyceraldehyde 3-phosphate reductase [Parabacteroides merdae] 
gi|491861812|ref|WP_005638885.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861816|ref|WP_005638887.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861819|ref|WP_005638889.1|	cupin [Parabacteroides merdae] 
gi|491861822|ref|WP_005638891.1|	MFS transporter [Parabacteroides merdae] 
gi|490441035|ref|WP_004312011.1|	MULTISPECIES: transposase [Bacteroidales] 
gi|491861839|ref|WP_005638899.1|	transposase [Parabacteroides merdae] 
gi|490441033|ref|WP_004312009.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491861846|ref|WP_005638903.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861848|ref|WP_005638905.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861850|ref|WP_005638906.1|	aldo/keto reductase [Parabacteroides merdae] 
gi|491861854|ref|WP_005638908.1|	ferredoxin [Parabacteroides merdae] 
gi|491861856|ref|WP_005638910.1|	esterase [Parabacteroides merdae] 
gi|491861860|ref|WP_005638912.1|	2-dehydropantoate 2-reductase [Parabacteroides merdae] 
gi|491861863|ref|WP_005638914.1|	pyridoxal kinase [Parabacteroides merdae] 
gi|491861867|ref|WP_005638916.1|	peptide methionine sulfoxide reductase MsrB [Parabacteroides merdae] 
gi|491861870|ref|WP_005638918.1|	MULTISPECIES: membrane protein [Parabacteroides] 
gi|491861875|ref|WP_005638921.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861878|ref|WP_005638923.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861882|ref|WP_005638925.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861886|ref|WP_005638927.1|	thioredoxin [Parabacteroides merdae] 
gi|491861888|ref|WP_005638928.1|	30S ribosomal protein S16 [Parabacteroides merdae] 
gi|491861890|ref|WP_005638929.1|	endo-1,4-beta-xylanase [Parabacteroides merdae] 
gi|491861892|ref|WP_005638930.1|	transcriptional regulator [Parabacteroides merdae] 
gi|491861894|ref|WP_005638931.1|	aldo/keto reductase [Parabacteroides merdae] 
gi|491861896|ref|WP_005638932.1|	alpha/beta hydrolase [Parabacteroides merdae] 
gi|491861898|ref|WP_005638933.1|	glycosyl transferase family 2 [Parabacteroides merdae] 
gi|491861901|ref|WP_005638934.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861903|ref|WP_005638935.1|	MULTISPECIES: membrane protein [Parabacteroides] 
gi|491861907|ref|WP_005638937.1|	1-alkyl-2-acetylglycerophosphocholine esterase [Parabacteroides merdae] 
gi|491861910|ref|WP_005638939.1|	MULTISPECIES: metallo-beta-lactamase [Parabacteroides] 
gi|491861913|ref|WP_005638941.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861916|ref|WP_005638943.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861918|ref|WP_005638944.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861921|ref|WP_005638946.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861924|ref|WP_005638948.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861926|ref|WP_005638949.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861930|ref|WP_005638951.1|	ribose 5-phosphate isomerase [Parabacteroides merdae] 
gi|491861933|ref|WP_005638953.1|	transketolase [Parabacteroides merdae] 
gi|491861936|ref|WP_005638955.1|	MULTISPECIES: DNA mistmatch repair protein MutT [Parabacteroides] 
gi|491861938|ref|WP_005638956.1|	MULTISPECIES: galactokinase [Parabacteroides] 
gi|491861941|ref|WP_005638958.1|	MULTISPECIES: major facilitator transporter [Parabacteroides] 
gi|491861943|ref|WP_005638959.1|	aldose 1-epimerase [Parabacteroides merdae] 
gi|491861946|ref|WP_005638961.1|	alpha-L-arabinofuranosidase [Parabacteroides merdae] 
gi|491861950|ref|WP_005638963.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861953|ref|WP_005638965.1|	alpha/beta hydrolase [Parabacteroides merdae] 
gi|491861955|ref|WP_005638967.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861957|ref|WP_005638968.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861961|ref|WP_005638971.1|	MULTISPECIES: ribokinase [Parabacteroides] 
gi|491861964|ref|WP_005638973.1|	nucleoside hydrolase [Parabacteroides merdae] 
gi|491861967|ref|WP_005638975.1|	multidrug DMT transporter permease [Parabacteroides merdae] 
gi|491861970|ref|WP_005638977.1|	hypothetical protein [Parabacteroides merdae] 
gi|491861974|ref|WP_005638979.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491861978|ref|WP_005638982.1|	MULTISPECIES: sugar translocase [Parabacteroides] 
gi|491861981|ref|WP_005638984.1|	glycosyltransferase [Parabacteroides merdae] 
gi|491861983|ref|WP_005638985.1|	MULTISPECIES: general stress protein [Parabacteroides] 
gi|491861986|ref|WP_005638987.1|	transcriptional regulator [Parabacteroides merdae] 
gi|491861989|ref|WP_005638989.1|	glycerate kinase [Parabacteroides merdae] 
gi|491861991|ref|WP_005638990.1|	6-phosphogluconate dehydrogenase [Parabacteroides merdae] 
gi|491861994|ref|WP_005638992.1|	MULTISPECIES: glucose-6-phosphate 1-dehydrogenase [Parabacteroides] 
gi|491861997|ref|WP_005638994.1|	6-phosphogluconolactonase [Parabacteroides merdae] 
gi|491862001|ref|WP_005638997.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491862004|ref|WP_005638999.1|	MULTISPECIES: multidrug transporter [Parabacteroides] 
gi|491862007|ref|WP_005639001.1|	MULTISPECIES: glutaminyl-tRNA synthetase [Parabacteroides] 
gi|491862010|ref|WP_005639003.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862013|ref|WP_005639004.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862017|ref|WP_005639006.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491862020|ref|WP_005639008.1|	MULTISPECIES: sensor histidine kinase [Parabacteroides] 
gi|491862023|ref|WP_005639010.1|	ATPase AAA [Parabacteroides merdae] 
gi|491862026|ref|WP_005639012.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862029|ref|WP_005639014.1|	MULTISPECIES: transporter [Parabacteroides] 
gi|491862032|ref|WP_005639016.1|	ABC transporter permease [Parabacteroides merdae] 
gi|491862035|ref|WP_005639018.1|	MULTISPECIES: 2-nitropropane dioxygenase [Parabacteroides] 
gi|491862038|ref|WP_005639020.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862040|ref|WP_005639021.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862042|ref|WP_005639022.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862044|ref|WP_005639023.1|	peptidase M3 [Parabacteroides merdae] 
gi|491862046|ref|WP_005639024.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491862048|ref|WP_005639025.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862050|ref|WP_005639026.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862052|ref|WP_005639027.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862054|ref|WP_005639028.1|	phosphate starvation protein PhoH [Parabacteroides merdae] 
gi|491862056|ref|WP_005639029.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862058|ref|WP_005639030.1|	MULTISPECIES: membrane protein [Parabacteroides] 
gi|491862060|ref|WP_005639031.1|	MULTISPECIES: thioesterase [Parabacteroides] 
gi|491862062|ref|WP_005639032.1|	MULTISPECIES: endonuclease V [Parabacteroides] 
gi|491862066|ref|WP_005639034.1|	MULTISPECIES: sodium:proton antiporter [Parabacteroides] 
gi|491862069|ref|WP_005639036.1|	peptidase C69 [Parabacteroides merdae] 
gi|491862072|ref|WP_005639038.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862076|ref|WP_005639041.1|	haloacid dehalogenase [Parabacteroides merdae] 
gi|491862079|ref|WP_005639043.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862082|ref|WP_005639045.1|	oxidoreductase [Parabacteroides merdae] 
gi|491862085|ref|WP_005639047.1|	dolichyl-phosphate-mannose-protein mannosyltransferase [Parabacteroides merdae] 
gi|491862088|ref|WP_005639049.1|	ABC transporter ATP-binding protein [Parabacteroides merdae] 
gi|491862091|ref|WP_005639051.1|	prolyl-tRNA synthetase [Parabacteroides merdae] 
gi|491862094|ref|WP_005639053.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862097|ref|WP_005639055.1|	phosphoglycerate kinase [Parabacteroides merdae] 
gi|491862100|ref|WP_005639057.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862102|ref|WP_005639058.1|	multidrug ABC transporter ATP-binding protein [Parabacteroides merdae] 
gi|491862104|ref|WP_005639060.1|	ABC transporter permease [Parabacteroides merdae] 
gi|491862107|ref|WP_005639062.1|	alanyl-tRNA synthetase [Parabacteroides merdae] 
gi|491862110|ref|WP_005639064.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862113|ref|WP_005639066.1|	hypothetical protein [Parabacteroides merdae] 
gi|491862117|ref|WP_005639068.1|	carboxylase [Parabacteroides merdae] 
gi|491862120|ref|WP_005639070.1|	hypothetical protein [Parabacteroides merdae] 
