gi|494933506|ref|WP_007659539.1|	hypothetical protein partial [Bacteroides intestinalis] 
gi|494936587|ref|WP_007662618.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936588|ref|WP_007662619.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936590|ref|WP_007662621.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936591|ref|WP_007662622.1|	MULTISPECIES: sugar transporter [Bacteroides] 
gi|494936599|ref|WP_007662630.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936598|ref|WP_007662629.1|	MULTISPECIES: cell division protein [Bacteroides] 
gi|494936600|ref|WP_007662631.1|	MULTISPECIES: signal peptide protein [Bacteroides] 
gi|494936601|ref|WP_007662632.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936602|ref|WP_007662633.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936603|ref|WP_007662634.1|	MULTISPECIES: altronate oxidoreductase [Bacteroides] 
gi|494936604|ref|WP_007662635.1|	LacI family transcriptional regulator [Bacteroides intestinalis] 
gi|494936605|ref|WP_007662636.1|	MULTISPECIES: glucuronate isomerase [Bacteroides] 
gi|494936606|ref|WP_007662637.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936607|ref|WP_007662638.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936608|ref|WP_007662639.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936610|ref|WP_007662641.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936614|ref|WP_007662645.1|	permease [Bacteroides intestinalis] 
gi|494936615|ref|WP_007662646.1|	AraC family transcriptional regulator [Bacteroides intestinalis] 
gi|494936616|ref|WP_007662647.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936617|ref|WP_007662648.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936618|ref|WP_007662649.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936619|ref|WP_007662650.1|	DNA methylase [Bacteroides intestinalis] 
gi|494936620|ref|WP_007662651.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494824893|ref|WP_007558957.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936621|ref|WP_007662652.1|	DNA topoisomerase I [Bacteroides intestinalis] 
gi|490448303|ref|WP_004319199.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494824896|ref|WP_007558960.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494839522|ref|WP_007565622.1|	MULTISPECIES: integrase [Bacteroidales] 
gi|494936622|ref|WP_007662653.1|	transposase [Bacteroides intestinalis] 
gi|494824914|ref|WP_007558978.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936623|ref|WP_007662654.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936626|ref|WP_007662657.1|	MULTISPECIES: aankyrin [Bacteroidales] 
gi|494936627|ref|WP_007662658.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936628|ref|WP_007662659.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936629|ref|WP_007662660.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936630|ref|WP_007662661.1|	hypothetical protein [Bacteroides intestinalis] 
gi|490423038|ref|WP_004295261.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936631|ref|WP_007662662.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490423036|ref|WP_004295259.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490448277|ref|WP_004319173.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490423035|ref|WP_004295258.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490423248|ref|WP_004295465.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936632|ref|WP_007662663.1|	conjugal transfer protein TraG [Bacteroides intestinalis] 
gi|494936633|ref|WP_007662664.1|	mobilization protein [Bacteroides intestinalis] 
gi|494936635|ref|WP_007662666.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936636|ref|WP_007662667.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494825213|ref|WP_007559008.1|	MULTISPECIES: conjugal transfer protein TraA [Bacteroidales] 
gi|490448267|ref|WP_004319163.1|	MULTISPECIES: conjugal transfer protein TraB [Bacteroidales] 
gi|490423241|ref|WP_004295458.1|	MULTISPECIES: conjugal transfer protein TraB [Bacteroidales] 
gi|494936637|ref|WP_007662668.1|	hypothetical protein [Bacteroides intestinalis] 
gi|490448262|ref|WP_004319158.1|	MULTISPECIES: conjugal transfer protein [Bacteroides] 
gi|494936638|ref|WP_007662669.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936639|ref|WP_007662670.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936640|ref|WP_007662671.1|	RNA-directed DNA polymerase [Bacteroides intestinalis] 
gi|494936641|ref|WP_007662672.1|	MULTISPECIES: ATPase [Bacteroidales] 
gi|490431685|ref|WP_004303798.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494825475|ref|WP_007559017.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936642|ref|WP_007662673.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|490423233|ref|WP_004295450.1|	MULTISPECIES: conjugal transfer protein [Bacteroidales] 
gi|490423232|ref|WP_004295449.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936643|ref|WP_007662674.1|	conjugal transfer protein TraA [Bacteroides intestinalis] 
gi|490431681|ref|WP_004303795.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936644|ref|WP_007662675.1|	conjugal transfer protein TraO [Bacteroides intestinalis] 
gi|494936646|ref|WP_007662677.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494936647|ref|WP_007662678.1|	hypothetical protein [Bacteroides intestinalis] 
gi|490423224|ref|WP_004295441.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490423223|ref|WP_004295440.1|	MULTISPECIES: NADH-quinone oxidoreductase subunit F 1 [Bacteroidales] 
gi|490423222|ref|WP_004295439.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490431666|ref|WP_004303780.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936648|ref|WP_007662679.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494825489|ref|WP_007559031.1|	MULTISPECIES: molybdenum ABC transporter ATP-binding protein [Bacteroidales] 
gi|494936649|ref|WP_007662680.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936650|ref|WP_007662681.1|	hypothetical protein [Bacteroides intestinalis] 
gi|490448238|ref|WP_004319134.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494936651|ref|WP_007662682.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936652|ref|WP_007662683.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936653|ref|WP_007662684.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936654|ref|WP_007662685.1|	MULTISPECIES: excisionase [Bacteroides] 
gi|490417091|ref|WP_004289443.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936655|ref|WP_007662686.1|	recombinase [Bacteroides intestinalis] 
gi|494936656|ref|WP_007662687.1|	recombinase [Bacteroides intestinalis] 
gi|494936657|ref|WP_007662688.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494405456|ref|WP_007214127.1|	MULTISPECIES: metallo-beta-lactamase [Bacteroides] 
gi|494936659|ref|WP_007662690.1|	major facilitator transporter [Bacteroides intestinalis] 
gi|494936661|ref|WP_007662692.1|	membrane protein [Bacteroides intestinalis] 
gi|494936663|ref|WP_007662694.1|	membrane protein [Bacteroides intestinalis] 
gi|494936666|ref|WP_007662697.1|	NADH dehydrogenase [Bacteroides intestinalis] 
gi|494415751|ref|WP_007218479.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936676|ref|WP_007662707.1|	membrane protein [Bacteroides intestinalis] 
gi|494936677|ref|WP_007662708.1|	membrane protein [Bacteroides intestinalis] 
gi|494936682|ref|WP_007662713.1|	RNA methyltransferase [Bacteroides intestinalis] 
gi|494936683|ref|WP_007662714.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936684|ref|WP_007662715.1|	peptidase A8 [Bacteroides intestinalis] 
gi|494936685|ref|WP_007662716.1|	molecular chaperone DnaK [Bacteroides intestinalis] 
gi|494936686|ref|WP_007662717.1|	isoleucyl-tRNA synthase [Bacteroides intestinalis] 
gi|494936687|ref|WP_007662718.1|	MULTISPECIES: NADP oxidoreductase [Bacteroides] 
gi|494936689|ref|WP_007662720.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936690|ref|WP_007662721.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936691|ref|WP_007662722.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936692|ref|WP_007662723.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936693|ref|WP_007662724.1|	MULTISPECIES: carbon-nitrogen hydrolase [Bacteroides] 
gi|494936694|ref|WP_007662725.1|	TonB-dependent receptor [Bacteroides intestinalis] 
gi|494936695|ref|WP_007662726.1|	transposase [Bacteroides intestinalis] 
gi|494936697|ref|WP_007662728.1|	major facilitator transporter [Bacteroides intestinalis] 
gi|494405390|ref|WP_007214097.1|	MULTISPECIES: xylose isomerase [Bacteroides] 
gi|494936700|ref|WP_007662731.1|	carbohydrate kinase [Bacteroides intestinalis] 
gi|494936701|ref|WP_007662732.1|	DNA mistmatch repair protein MutT [Bacteroides intestinalis] 
gi|494936703|ref|WP_007662734.1|	ACP S-malonyltransferase [Bacteroides intestinalis] 
gi|494936704|ref|WP_007662735.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936706|ref|WP_007662737.1|	GNAT family acetyltransferase [Bacteroides intestinalis] 
gi|494936707|ref|WP_007662738.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936710|ref|WP_007662741.1|	DNA-3-methyladenine glycosylase [Bacteroides intestinalis] 
gi|494936712|ref|WP_007662743.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936713|ref|WP_007662744.1|	galactoside O-acetyltransferase [Bacteroides intestinalis] 
gi|494936714|ref|WP_007662745.1|	flavin oxidoreductase [Bacteroides intestinalis] 
gi|494936716|ref|WP_007662747.1|	flavodoxin [Bacteroides intestinalis] 
gi|494415661|ref|WP_007218436.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936717|ref|WP_007662748.1|	hexulose-6-phosphate isomerase [Bacteroides intestinalis] 
gi|494936726|ref|WP_007662757.1|	HicB [Bacteroides intestinalis] 
gi|494936728|ref|WP_007662759.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936729|ref|WP_007662760.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936730|ref|WP_007662761.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494405293|ref|WP_007214061.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936731|ref|WP_007662762.1|	nitroreductase [Bacteroides intestinalis] 
gi|494936732|ref|WP_007662763.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936733|ref|WP_007662764.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936734|ref|WP_007662765.1|	methyltransferase type 11 [Bacteroides intestinalis] 
gi|494936735|ref|WP_007662766.1|	methyltransferase [Bacteroides intestinalis] 
gi|494936736|ref|WP_007662767.1|	membrane protein [Bacteroides intestinalis] 
gi|494936737|ref|WP_007662768.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494936738|ref|WP_007662769.1|	transposase [Bacteroides intestinalis] 
gi|494936739|ref|WP_007662770.1|	transposase [Bacteroides intestinalis] 
gi|494936740|ref|WP_007662771.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936741|ref|WP_007662772.1|	4Fe-4S ferredoxin [Bacteroides intestinalis] 
gi|494936742|ref|WP_007662773.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936744|ref|WP_007662775.1|	membrane protein [Bacteroides intestinalis] 
gi|494936746|ref|WP_007662777.1|	phosphoribosyltransferase [Bacteroides intestinalis] 
gi|494936748|ref|WP_007662779.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936750|ref|WP_007662781.1|	ferredoxin [Bacteroides intestinalis] 
gi|494936752|ref|WP_007662783.1|	MULTISPECIES: phospholipase [Bacteroides] 
gi|494936754|ref|WP_007662785.1|	MULTISPECIES: alpha-amylase [Bacteroides] 
gi|494936757|ref|WP_007662788.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936758|ref|WP_007662789.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494405253|ref|WP_007214042.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936760|ref|WP_007662791.1|	MULTISPECIES: 1,4-alpha-glucan branching protein [Bacteroides] 
gi|494415601|ref|WP_007218411.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936763|ref|WP_007662794.1|	hypothetical protein [Bacteroides intestinalis] 
gi|488623617|ref|WP_002560329.1|	MULTISPECIES: integrase [Bacteroides] 
gi|488623618|ref|WP_002560330.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|488623619|ref|WP_002560331.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936766|ref|WP_007662797.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936767|ref|WP_007662798.1|	hypothetical protein [Bacteroides intestinalis] 
gi|488623622|ref|WP_002560334.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936769|ref|WP_007662800.1|	hypothetical protein [Bacteroides intestinalis] 
gi|488623624|ref|WP_002560336.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936771|ref|WP_007662802.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936773|ref|WP_007662804.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936775|ref|WP_007662806.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936777|ref|WP_007662808.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936779|ref|WP_007662810.1|	adenosine monophosphate-protein transferase [Bacteroides intestinalis] 
gi|488623628|ref|WP_002560340.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|488623629|ref|WP_002560341.1|	MULTISPECIES: 1-aminocyclopropane-1-carboxylate synthase [Bacteroides] 
gi|488623630|ref|WP_002560342.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936782|ref|WP_007662813.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936784|ref|WP_007662815.1|	hypothetical protein [Bacteroides intestinalis] 
gi|488623634|ref|WP_002560346.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|488623635|ref|WP_002560347.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|488623636|ref|WP_002560348.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936788|ref|WP_007662819.1|	MULTISPECIES: transporter [Bacteroides] 
gi|494405244|ref|WP_007214038.1|	MULTISPECIES: chemotaxis protein CheY [Bacteroides] 
gi|494936790|ref|WP_007662821.1|	sensor histidine kinase [Bacteroides intestinalis] 
gi|494405237|ref|WP_007214035.1|	MULTISPECIES: ribose-phosphate pyrophosphokinase [Bacteroides] 
gi|494936792|ref|WP_007662823.1|	phosphatidylinositol-4-phosphate 5-kinase [Bacteroides intestinalis] 
gi|494936794|ref|WP_007662825.1|	peptidase M16 [Bacteroides intestinalis] 
gi|494936796|ref|WP_007662827.1|	3-deoxy-manno-octulosonate cytidylyltransferase [Bacteroides intestinalis] 
gi|494936798|ref|WP_007662829.1|	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Bacteroides intestinalis] 
gi|494936800|ref|WP_007662831.1|	penicillin-binding protein 1A [Bacteroides intestinalis] 
gi|494936801|ref|WP_007662832.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936803|ref|WP_007662834.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494405215|ref|WP_007214026.1|	MULTISPECIES: aspartate carbamoyltransferase catalytic subunit [Bacteroides] 
gi|494405213|ref|WP_007214025.1|	MULTISPECIES: aspartate carbamoyltransferase [Bacteroides] 
gi|494936805|ref|WP_007662836.1|	flavin reductase [Bacteroides intestinalis] 
gi|494936807|ref|WP_007662838.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936809|ref|WP_007662840.1|	serine hydroxymethyltransferase [Bacteroides intestinalis] 
gi|494936811|ref|WP_007662842.1|	formate--tetrahydrofolate ligase [Bacteroides intestinalis] 
gi|494936812|ref|WP_007662843.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936813|ref|WP_007662844.1|	phosphonate ABC transporter ATP-binding protein [Bacteroides intestinalis] 
gi|494936814|ref|WP_007662845.1|	ABC transporter permease [Bacteroides intestinalis] 
gi|494936815|ref|WP_007662846.1|	ATPase AAA [Bacteroides intestinalis] 
gi|494936816|ref|WP_007662847.1|	histidine kinase [Bacteroides intestinalis] 
gi|494936817|ref|WP_007662848.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936822|ref|WP_007662853.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936824|ref|WP_007662855.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936826|ref|WP_007662857.1|	sensor histidine kinase [Bacteroides intestinalis] 
gi|494936828|ref|WP_007662859.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494936830|ref|WP_007662861.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936832|ref|WP_007662863.1|	dTDP-4-dehydrorhamnose reductase [Bacteroides intestinalis] 
gi|494936836|ref|WP_007662867.1|	MULTISPECIES: helicase [Bacteroides] 
gi|494936837|ref|WP_007662868.1|	F0F1 ATP synthase subunit gamma [Bacteroides intestinalis] 
gi|494936838|ref|WP_007662869.1|	MULTISPECIES: F0F1 ATP synthase subunit alpha [Bacteroides] 
gi|494936839|ref|WP_007662870.1|	F0F1 ATP synthase subunit delta [Bacteroides intestinalis] 
gi|494405128|ref|WP_007213987.1|	MULTISPECIES: ATP synthase subunit B [Bacteroides] 
gi|494936840|ref|WP_007662871.1|	MULTISPECIES: ATP synthase subunit C [Bacteroides] 
gi|494936841|ref|WP_007662872.1|	ATP synthase subunit A [Bacteroides intestinalis] 
gi|494936843|ref|WP_007662874.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494936845|ref|WP_007662876.1|	MULTISPECIES: ATP synthase subunit epsilon [Bacteroides] 
gi|494936847|ref|WP_007662878.1|	F0F1 ATP synthase subunit beta [Bacteroides intestinalis] 
gi|494936849|ref|WP_007662880.1|	peroxidase [Bacteroides intestinalis] 
gi|494936851|ref|WP_007662882.1|	MULTISPECIES: alanine acetyltransferase [Bacteroides] 
gi|494936853|ref|WP_007662884.1|	MULTISPECIES: 30S ribosomal protein S6 modification protein [Bacteroides] 
gi|494936855|ref|WP_007662886.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936856|ref|WP_007662887.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936858|ref|WP_007662889.1|	MULTISPECIES: ribose 5-phosphate isomerase [Bacteroides] 
gi|494936860|ref|WP_007662891.1|	MULTISPECIES: phosphoribosylglycinamide formyltransferase [Bacteroides] 
gi|494936865|ref|WP_007662896.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936866|ref|WP_007662897.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|494936867|ref|WP_007662898.1|	RNA-binding protein [Bacteroides intestinalis] 
gi|494936868|ref|WP_007662899.1|	collagen-binding protein [Bacteroides intestinalis] 
gi|494936871|ref|WP_007662902.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936872|ref|WP_007662903.1|	MULTISPECIES: MFS transporter [Bacteroides] 
gi|494936873|ref|WP_007662904.1|	MULTISPECIES: DeoR family transcriptional regulator [Bacteroides] 
gi|494936874|ref|WP_007662905.1|	MULTISPECIES: MFS transporter [Bacteroides] 
gi|494936875|ref|WP_007662906.1|	MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Bacteroides] 
gi|494936879|ref|WP_007662910.1|	phosphatase [Bacteroides intestinalis] 
gi|494936881|ref|WP_007662912.1|	MULTISPECIES: multidrug transporter MatE [Bacteroides] 
gi|494936883|ref|WP_007662914.1|	ABC transporter permease [Bacteroides intestinalis] 
gi|494936885|ref|WP_007662916.1|	MULTISPECIES: ABC transporter substrate-binding protein [Bacteroides] 
gi|494936887|ref|WP_007662918.1|	MULTISPECIES: ABC transporter substrate-binding protein [Bacteroides] 
gi|494936889|ref|WP_007662920.1|	MULTISPECIES: phosphonate ABC transporter ATP-binding protein [Bacteroides] 
gi|494936891|ref|WP_007662922.1|	phosphoesterase [Bacteroides intestinalis] 
gi|494936892|ref|WP_007662923.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936893|ref|WP_007662924.1|	MULTISPECIES: prolyl-tRNA synthetase [Bacteroides] 
gi|494936894|ref|WP_007662925.1|	MULTISPECIES: toxin [Bacteroides] 
gi|494936896|ref|WP_007662927.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936909|ref|WP_007662940.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936911|ref|WP_007662942.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936912|ref|WP_007662943.1|	UDP-GlcNAc:UDP-phosphate GlcNAc-1-phosphate transferase [Bacteroides intestinalis] 
gi|494936913|ref|WP_007662944.1|	dehydratase [Bacteroides intestinalis] 
gi|494936916|ref|WP_007662947.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936917|ref|WP_007662948.1|	MULTISPECIES: GDP-mannose 4,6-dehydratase [Bacteroides] 
gi|494936918|ref|WP_007662949.1|	MULTISPECIES: glycosyltransferase family 1 [Bacteroides] 
gi|494936919|ref|WP_007662950.1|	MULTISPECIES: glycosyltransferase family 2 [Bacteroides] 
gi|494936920|ref|WP_007662951.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936921|ref|WP_007662952.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936922|ref|WP_007662953.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936923|ref|WP_007662954.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936924|ref|WP_007662955.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936925|ref|WP_007662956.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936926|ref|WP_007662957.1|	carboxylate-amine ligase [Bacteroides intestinalis] 
gi|494936927|ref|WP_007662958.1|	aminotransferase DegT [Bacteroides intestinalis] 
gi|494936928|ref|WP_007662959.1|	transporter [Bacteroides intestinalis] 
gi|494936929|ref|WP_007662960.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|494936930|ref|WP_007662961.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494936931|ref|WP_007662962.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936932|ref|WP_007662963.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936933|ref|WP_007662964.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936934|ref|WP_007662965.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936935|ref|WP_007662966.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494936936|ref|WP_007662967.1|	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase [Bacteroides] 
gi|494936937|ref|WP_007662968.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936938|ref|WP_007662969.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936939|ref|WP_007662970.1|	MULTISPECIES: cupin [Bacteroides] 
gi|494936940|ref|WP_007662971.1|	cobinamide kinase [Bacteroides intestinalis] 
gi|494936941|ref|WP_007662972.1|	MULTISPECIES: nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Bacteroides] 
gi|494936942|ref|WP_007662973.1|	cobalamin (5'-phosphate) synthase [Bacteroides intestinalis] 
gi|494936943|ref|WP_007662974.1|	MULTISPECIES: phosphoglycerate mutase [Bacteroides] 
gi|494936944|ref|WP_007662975.1|	histidine kinase [Bacteroides intestinalis] 
gi|494936945|ref|WP_007662976.1|	heat-shock protein Hsp90 [Bacteroides intestinalis] 
gi|494936946|ref|WP_007662977.1|	cobalamin biosynthesis protein CobD [Bacteroides intestinalis] 
gi|494936947|ref|WP_007662978.1|	MULTISPECIES: L-threonine-O-3-phosphate decarboxylase [Bacteroides] 
gi|494936948|ref|WP_007662979.1|	MULTISPECIES: cobyric acid synthase [Bacteroides] 
gi|494936949|ref|WP_007662980.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936950|ref|WP_007662981.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494936951|ref|WP_007662982.1|	hemolysin secretion protein D [Bacteroides intestinalis] 
gi|494936952|ref|WP_007662983.1|	ABC transporter [Bacteroides intestinalis] 
gi|494936953|ref|WP_007662984.1|	ATP:cob(I)alamin adenosyltransferase [Bacteroides intestinalis] 
gi|494936954|ref|WP_007662985.1|	cobyrinic acid a,c-diamide synthase [Bacteroides intestinalis] 
gi|494936955|ref|WP_007662986.1|	phosphotransferase [Bacteroides intestinalis] 
gi|494936956|ref|WP_007662987.1|	mannose-1-phosphate guanyltransferase [Bacteroides intestinalis] 
gi|494936957|ref|WP_007662988.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936958|ref|WP_007662989.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936959|ref|WP_007662990.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936960|ref|WP_007662991.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494936961|ref|WP_007662992.1|	TonB-dependent receptor [Bacteroides intestinalis] 
gi|494936962|ref|WP_007662993.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936963|ref|WP_007662994.1|	MULTISPECIES: precorrin-3B C17-methyltransferase [Bacteroides] 
gi|494936964|ref|WP_007662995.1|	cytochrome D ubiquinol oxidase subunit II [Bacteroides intestinalis] 
gi|494936965|ref|WP_007662996.1|	cobalamin biosynthesis protein CbiG [Bacteroides intestinalis] 
gi|494936966|ref|WP_007662997.1|	precorrin-6x reductase [Bacteroides intestinalis] 
gi|494936967|ref|WP_007662998.1|	17-beta-hydroxysteroid dehydrogenase [Bacteroides intestinalis] 
gi|494936968|ref|WP_007662999.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936969|ref|WP_007663000.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936970|ref|WP_007663001.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494936971|ref|WP_007663002.1|	multidrug transporter MatE [Bacteroides intestinalis] 
gi|494936972|ref|WP_007663003.1|	iron ABC transporter ATP-binding protein [Bacteroides intestinalis] 
gi|494936973|ref|WP_007663004.1|	iron ABC transporter [Bacteroides intestinalis] 
gi|494936974|ref|WP_007663005.1|	iron ABC transporter substrate-binding protein [Bacteroides intestinalis] 
gi|494936975|ref|WP_007663006.1|	pyridine nucleotide-disulfide oxidoreductase [Bacteroides intestinalis] 
gi|494936977|ref|WP_007663008.1|	membrane protein [Bacteroides intestinalis] 
gi|494936979|ref|WP_007663010.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494936981|ref|WP_007663012.1|	branched-chain amino acid ABC transporter [Bacteroides intestinalis] 
gi|494936983|ref|WP_007663014.1|	precorrin-2 C20-methyltransferase [Bacteroides intestinalis] 
gi|494404938|ref|WP_007213899.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
