gi|492370216|ref|WP_005823520.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386010|ref|WP_005827676.1|	MULTISPECIES: potassium transporter CPA [Bacteroides] 
gi|492386013|ref|WP_005827678.1|	sensor histidine kinase [Bacteroides uniformis] 
gi|492386017|ref|WP_005827680.1|	ATPase AAA [Bacteroides uniformis] 
gi|492386021|ref|WP_005827683.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386024|ref|WP_005827685.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386028|ref|WP_005827687.1|	phosphoesterase [Bacteroides uniformis] 
gi|492386031|ref|WP_005827689.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386035|ref|WP_005827691.1|	MULTISPECIES: ABC transporter substrate-binding protein [Bacteroides] 
gi|492386040|ref|WP_005827694.1|	MULTISPECIES: phosphonate ABC transporter ATP-binding protein [Bacteroides] 
gi|492386044|ref|WP_005827696.1|	ABC transporter permease [Bacteroides uniformis] 
gi|492386049|ref|WP_005827699.1|	MULTISPECIES: ABC transporter permease [Bacteroides] 
gi|492386052|ref|WP_005827701.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386055|ref|WP_005827703.1|	MULTISPECIES: multidrug transporter MatE [Bacteroides] 
gi|492386059|ref|WP_005827705.1|	phosphatase [Bacteroides uniformis] 
gi|492386064|ref|WP_005827708.1|	MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Bacteroides] 
gi|492386067|ref|WP_005827710.1|	MFS transporter [Bacteroides uniformis] 
gi|492386070|ref|WP_005827712.1|	MULTISPECIES: DeoR family transcriptional regulator [Bacteroides] 
gi|492386073|ref|WP_005827714.1|	MULTISPECIES: MFS transporter [Bacteroides] 
gi|492386076|ref|WP_005827716.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386079|ref|WP_005827718.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386082|ref|WP_005827720.1|	MULTISPECIES: phosphoribosylglycinamide formyltransferase [Bacteroides] 
gi|492386086|ref|WP_005827722.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386089|ref|WP_005827724.1|	4-diphosphocytidyl-2C-methyl-D-erythritol kinase [Bacteroides uniformis] 
gi|492386093|ref|WP_005827727.1|	replicative DNA helicase [Bacteroides uniformis] 
gi|492386096|ref|WP_005827729.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386099|ref|WP_005827731.1|	MULTISPECIES: O-sialoglycoprotein endopeptidase [Bacteroides] 
gi|492386102|ref|WP_005827733.1|	competence protein [Bacteroides uniformis] 
gi|490418731|ref|WP_004291052.1|	MULTISPECIES: 50S ribosomal protein L28 [Bacteroides] 
gi|488623443|ref|WP_002560155.1|	MULTISPECIES: 50S ribosomal protein L33 [Bacteroidales] 
gi|492386105|ref|WP_005827735.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386110|ref|WP_005827738.1|	MULTISPECIES: cell division protein FtsY [Bacteroides] 
gi|492386113|ref|WP_005827740.1|	ribosomal protein S12 methylthiotransferase [Bacteroides uniformis] 
gi|492386116|ref|WP_005827742.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|492386117|ref|WP_005827743.1|	peptidoglycan-binding protein LysM [Bacteroides uniformis] 
gi|492386120|ref|WP_005827745.1|	MULTISPECIES: ATPase AAA [Bacteroides] 
gi|492386124|ref|WP_005827747.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386127|ref|WP_005827749.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386129|ref|WP_005827750.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386131|ref|WP_005827751.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386133|ref|WP_005827752.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386135|ref|WP_005827753.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386137|ref|WP_005827754.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386139|ref|WP_005827755.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386141|ref|WP_005827756.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386144|ref|WP_005827758.1|	MULTISPECIES: universal stress protein [Bacteroides] 
gi|492386146|ref|WP_005827759.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386149|ref|WP_005827761.1|	MULTISPECIES: DNA gyrase subunit A [Bacteroides] 
gi|492386151|ref|WP_005827762.1|	MULTISPECIES: ATP-dependent Clp protease ClpC [Bacteroides] 
gi|492386153|ref|WP_005827764.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386156|ref|WP_005827766.1|	heat shock protein Hsp90 [Bacteroides uniformis] 
gi|492386160|ref|WP_005827768.1|	patatin [Bacteroides uniformis] 
gi|492386161|ref|WP_005827769.1|	MULTISPECIES: dihydrodipicolinate synthase [Bacteroides] 
gi|492386163|ref|WP_005827771.1|	MULTISPECIES: DNA ligase [Bacteroides] 
gi|492386165|ref|WP_005827773.1|	MULTISPECIES: tRNA (guanine-N1)-methyltransferase [Bacteroides] 
gi|492386167|ref|WP_005827775.1|	MULTISPECIES: diguanylate cyclase [Bacteroides] 
gi|492386169|ref|WP_005827777.1|	MULTISPECIES: diguanylate cyclase [Bacteroides] 
gi|492386171|ref|WP_005827779.1|	MULTISPECIES: Cro/Cl family transcriptional regulator [Bacteroides] 
gi|492386173|ref|WP_005827781.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386175|ref|WP_005827783.1|	MULTISPECIES: DNA polymerase III subunit delta [Bacteroides] 
gi|492386178|ref|WP_005827785.1|	MULTISPECIES: AMP nucleosidase [Bacteroides] 
gi|492386182|ref|WP_005827787.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386200|ref|WP_005827792.1|	MULTISPECIES: beta-lactamase [Bacteroides] 
gi|492386203|ref|WP_005827794.1|	MULTISPECIES: transporter [Bacteroides] 
gi|492386206|ref|WP_005827796.1|	MULTISPECIES: hemolysin D [Bacteroides] 
gi|492386209|ref|WP_005827798.1|	MULTISPECIES: transporter [Bacteroides] 
gi|492386212|ref|WP_005827800.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386216|ref|WP_005827802.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386219|ref|WP_005827804.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386222|ref|WP_005827806.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386225|ref|WP_005827808.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386228|ref|WP_005827810.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386231|ref|WP_005827811.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386234|ref|WP_005827813.1|	MULTISPECIES: ABC transporter permease [Bacteroides] 
gi|492386237|ref|WP_005827815.1|	MULTISPECIES: ABC transporter ATP-binding protein [Bacteroides] 
gi|492386241|ref|WP_005827817.1|	MULTISPECIES: ferredoxin [Bacteroides] 
gi|492386244|ref|WP_005827819.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386247|ref|WP_005827821.1|	MULTISPECIES: apolipoprotein acyltransferase [Bacteroides] 
gi|492386250|ref|WP_005827823.1|	MULTISPECIES: polysaccharide biosynthesis protein GtrA [Bacteroides] 
gi|492386253|ref|WP_005827825.1|	aspartyl-tRNA synthetase [Bacteroides uniformis] 
gi|492386257|ref|WP_005827827.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386259|ref|WP_005827828.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386263|ref|WP_005827830.1|	MULTISPECIES: 2-amino-3-ketobutyrate CoA ligase [Bacteroides] 
gi|492386266|ref|WP_005827832.1|	peptidase M48 [Bacteroides uniformis] 
gi|492386270|ref|WP_005827835.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386272|ref|WP_005827836.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386275|ref|WP_005827838.1|	transposase [Bacteroides uniformis] 
gi|492386302|ref|WP_005827846.1|	hypothetical protein partial [Bacteroides uniformis] 
gi|492386305|ref|WP_005827848.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386309|ref|WP_005827850.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386312|ref|WP_005827852.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386315|ref|WP_005827854.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386318|ref|WP_005827856.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386321|ref|WP_005827858.1|	tyrosine recombinase [Bacteroides uniformis] 
gi|492386324|ref|WP_005827860.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386328|ref|WP_005827862.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386331|ref|WP_005827864.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386334|ref|WP_005827866.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386337|ref|WP_005827868.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386340|ref|WP_005827870.1|	MULTISPECIES: Holliday junction resolvase [Bacteroides] 
gi|492386343|ref|WP_005827872.1|	MULTISPECIES: peptide deformylase [Bacteroides] 
gi|492386346|ref|WP_005827873.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386349|ref|WP_005827875.1|	MULTISPECIES: threonyl-tRNA synthetase [Bacteroides] 
gi|492386353|ref|WP_005827878.1|	MULTISPECIES: translation initiation factor IF-3 [Bacteroides] 
gi|492386357|ref|WP_005827880.1|	MULTISPECIES: 50S ribosomal protein L35 [Bacteroides] 
gi|490417554|ref|WP_004289896.1|	MULTISPECIES: 50S ribosomal protein L20 [Bacteroides] 
gi|492386361|ref|WP_005827882.1|	MULTISPECIES: phenylacetate-CoA ligase [Bacteroides] 
gi|492386364|ref|WP_005827884.1|	MULTISPECIES: indolepyruvate oxidoreductase [Bacteroides] 
gi|492386367|ref|WP_005827886.1|	MULTISPECIES: indolepyruvate ferredoxin oxidoreductase [Bacteroides] 
gi|492386370|ref|WP_005827888.1|	MULTISPECIES: aminodeoxychorismate lyase [Bacteroides] 
gi|492386373|ref|WP_005827890.1|	MULTISPECIES: transporter [Bacteroides] 
gi|492386376|ref|WP_005827892.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386378|ref|WP_005827893.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386381|ref|WP_005827895.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386384|ref|WP_005827897.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386386|ref|WP_005827899.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386389|ref|WP_005827901.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386391|ref|WP_005827902.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386394|ref|WP_005827904.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386398|ref|WP_005827906.1|	MULTISPECIES: capsule polysaccharide transporter [Bacteroides] 
gi|492386401|ref|WP_005827908.1|	MULTISPECIES: chain-length determining protein [Bacteroides] 
gi|492386404|ref|WP_005827910.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386407|ref|WP_005827912.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386410|ref|WP_005827914.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|492386413|ref|WP_005827916.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386415|ref|WP_005827917.1|	MULTISPECIES: sugar:proton symporter [Bacteroides] 
gi|492386419|ref|WP_005827920.1|	MULTISPECIES: N-acylglucosamine 2-epimerase [Bacteroides] 
gi|492386423|ref|WP_005827922.1|	TonB-dependent receptor [Bacteroides uniformis] 
gi|492386426|ref|WP_005827924.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386428|ref|WP_005827926.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386432|ref|WP_005827928.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386437|ref|WP_005827930.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386439|ref|WP_005827931.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386441|ref|WP_005827932.1|	MULTISPECIES: molecular chaperone DnaJ [Bacteroides] 
gi|492386444|ref|WP_005827933.1|	MULTISPECIES: molecular chaperone GrpE [Bacteroides] 
gi|492386447|ref|WP_005827934.1|	MULTISPECIES: ABC transporter [Bacteroides] 
gi|492386451|ref|WP_005827936.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386455|ref|WP_005827938.1|	CAAX amino terminal protease [Bacteroides uniformis] 
gi|492386460|ref|WP_005827941.1|	RNA-binding protein [Bacteroides uniformis] 
gi|492386465|ref|WP_005827944.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386468|ref|WP_005827946.1|	sensor histidine kinase [Bacteroides uniformis] 
gi|492386470|ref|WP_005827948.1|	2' 3'-cyclic nucleotide 2'-phosphodiesterase [Bacteroides uniformis] 
gi|492386473|ref|WP_005827950.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386476|ref|WP_005827952.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386481|ref|WP_005827955.1|	MULTISPECIES: TonB-denpendent receptor [Bacteroides] 
gi|492386484|ref|WP_005827957.1|	MULTISPECIES: AraC family transcriptional regulator [Bacteroides] 
gi|492386487|ref|WP_005827959.1|	MULTISPECIES: amidase [Bacteroides] 
gi|492386491|ref|WP_005827961.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386494|ref|WP_005827963.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386496|ref|WP_005827964.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386500|ref|WP_005827966.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386503|ref|WP_005827968.1|	GDP-mannose 4,6-dehydratase [Bacteroides uniformis] 
gi|492386506|ref|WP_005827970.1|	beta-1,4-N-acetyl- mannosaminyltransferase [Bacteroides uniformis] 
gi|492386509|ref|WP_005827972.1|	GDP-4-keto-6-deoxy-D-mannose-3 5-epimerase-4-reductase [Bacteroides uniformis] 
gi|492386514|ref|WP_005827975.1|	glycosyl transferase [Bacteroides uniformis] 
gi|492386517|ref|WP_005827977.1|	glycosyl transferase [Bacteroides uniformis] 
gi|492386520|ref|WP_005827979.1|	glycosyltransferase family 1 [Bacteroides uniformis] 
gi|492386523|ref|WP_005827981.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386526|ref|WP_005827983.1|	glycosyl transferase [Bacteroides uniformis] 
gi|492386529|ref|WP_005827985.1|	serine acetyltransferase [Bacteroides uniformis] 
gi|492386532|ref|WP_005827987.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386535|ref|WP_005827989.1|	glycosyltransferase family 2 [Bacteroides uniformis] 
gi|492386538|ref|WP_005827991.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386540|ref|WP_005827992.1|	epimerase [Bacteroides uniformis] 
gi|492386543|ref|WP_005827994.1|	acyltransferase [Bacteroides uniformis] 
gi|492386546|ref|WP_005827996.1|	transferase [Bacteroides uniformis] 
gi|492386550|ref|WP_005827999.1|	MULTISPECIES: glycosyltransferase family 1 [Bacteroides] 
gi|492386553|ref|WP_005828001.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386556|ref|WP_005828003.1|	flippase [Bacteroides uniformis] 
gi|492386559|ref|WP_005828005.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386562|ref|WP_005828007.1|	UDP-glucose dehydrogenase [Bacteroides uniformis] 
gi|492386566|ref|WP_005828010.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386568|ref|WP_005828011.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386571|ref|WP_005828013.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386574|ref|WP_005828015.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386578|ref|WP_005828017.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386581|ref|WP_005828019.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|492386585|ref|WP_005828021.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386588|ref|WP_005828023.1|	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase [Bacteroides] 
gi|492386592|ref|WP_005828025.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|492386595|ref|WP_005828027.1|	tyrosine protein kinase [Bacteroides uniformis] 
gi|492386598|ref|WP_005828029.1|	sugar transporter [Bacteroides uniformis] 
gi|492386601|ref|WP_005828031.1|	MULTISPECIES: glycosyl transferase [Bacteroides] 
gi|492386604|ref|WP_005828033.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386606|ref|WP_005828034.1|	recombinase [Bacteroides uniformis] 
gi|492386609|ref|WP_005828035.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386611|ref|WP_005828036.1|	MULTISPECIES: cyclic nucleotide-binding protein [Bacteroides] 
gi|492386613|ref|WP_005828037.1|	multidrug transporter MatE [Bacteroides uniformis] 
gi|492386615|ref|WP_005828038.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386617|ref|WP_005828039.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386619|ref|WP_005828040.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386622|ref|WP_005828041.1|	MULTISPECIES: inorganic phosphate transporter [Bacteroides] 
gi|492386624|ref|WP_005828042.1|	MULTISPECIES: transporter [Bacteroides] 
gi|492386626|ref|WP_005828043.1|	MULTISPECIES: fructose-1,6-bisphosphatase [Bacteroides] 
gi|492386628|ref|WP_005828044.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386630|ref|WP_005828045.1|	MULTISPECIES: sulfatase [Bacteroides] 
gi|492386632|ref|WP_005828046.1|	MULTISPECIES: long-chain fatty acid--CoA ligase [Bacteroides] 
gi|492386634|ref|WP_005828047.1|	collagen-binding protein [Bacteroides uniformis] 
gi|492386636|ref|WP_005828048.1|	GDP-4-keto-6-deoxy-D-mannose-3 5-epimerase-4-reductase [Bacteroides uniformis] 
gi|492386638|ref|WP_005828049.1|	GDP-mannose 4,6-dehydratase [Bacteroides uniformis] 
gi|492386641|ref|WP_005828050.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386643|ref|WP_005828051.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386645|ref|WP_005828052.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386647|ref|WP_005828053.1|	MULTISPECIES: 6-phosphogluconate dehydrogenase [Bacteroides] 
gi|492386649|ref|WP_005828054.1|	glucose-6-phosphate 1-dehydrogenase [Bacteroides uniformis] 
gi|492386651|ref|WP_005828055.1|	MULTISPECIES: 6-phosphogluconolactonase [Bacteroides] 
gi|492386653|ref|WP_005828056.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386655|ref|WP_005828057.1|	MULTISPECIES: pyridoxamine 5'-phosphate oxidase [Bacteroides] 
gi|492386657|ref|WP_005828058.1|	cell envelope biogenesis protein TonB [Bacteroides uniformis] 
gi|492386660|ref|WP_005828060.1|	MULTISPECIES: chemotaxis protein CheY [Bacteroides] 
gi|492386663|ref|WP_005828062.1|	histidine kinase [Bacteroides uniformis] 
gi|492386667|ref|WP_005828064.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386669|ref|WP_005828065.1|	multidrug ABC transporter substrate-binding protein [Bacteroides uniformis] 
gi|492386671|ref|WP_005828066.1|	MULTISPECIES: macrolide ABC transporter ATP-binding protein [Bacteroides] 
gi|492386673|ref|WP_005828067.1|	hemolysin D [Bacteroides uniformis] 
gi|492386675|ref|WP_005828068.1|	transporter [Bacteroides uniformis] 
gi|492386677|ref|WP_005828069.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386680|ref|WP_005828071.1|	MULTISPECIES: cytochrome C oxidase subunit II [Bacteroides] 
gi|492386684|ref|WP_005828073.1|	MULTISPECIES: cytochrome D ubiquinol oxidase subunit II [Bacteroides] 
gi|492386688|ref|WP_005828075.1|	MULTISPECIES: peptidoglycan transglycosylase [Bacteroides] 
gi|492386691|ref|WP_005828077.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492386694|ref|WP_005828079.1|	MULTISPECIES: multidrug transporter MatE [Bacteroides] 
gi|492386697|ref|WP_005828081.1|	spermidine/putrescine ABC transporter [Bacteroides uniformis] 
gi|492386699|ref|WP_005828082.1|	MULTISPECIES: spermidine/putrescine ABC transporter permease [Bacteroides] 
gi|492386701|ref|WP_005828083.1|	MULTISPECIES: spermidine/putrescine ABC transporter permease [Bacteroides] 
gi|492386704|ref|WP_005828085.1|	MULTISPECIES: spermidine/putrescine ABC transporter ATP-binding protein [Bacteroides] 
gi|492386707|ref|WP_005828087.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386710|ref|WP_005828089.1|	short-chain dehydrogenase [Bacteroides uniformis] 
gi|492386713|ref|WP_005828091.1|	MULTISPECIES: alpha-glycosidase [Bacteroides] 
gi|492386717|ref|WP_005828093.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386720|ref|WP_005828094.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386723|ref|WP_005828096.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386727|ref|WP_005828098.1|	MULTISPECIES: heme ABC transporter ATP-binding protein [Bacteroides] 
gi|492386729|ref|WP_005828099.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386731|ref|WP_005828100.1|	MULTISPECIES: TonB-denpendent receptor [Bacteroides] 
gi|492386732|ref|WP_005828101.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386733|ref|WP_005828102.1|	MULTISPECIES: endonuclease [Bacteroides] 
gi|492386734|ref|WP_005828103.1|	helicase [Bacteroides uniformis] 
gi|492386736|ref|WP_005828105.1|	MULTISPECIES: MFS transporter [Bacteroides] 
gi|492386739|ref|WP_005828107.1|	MULTISPECIES: 3-phosphoglycerate dehydrogenase [Bacteroides] 
gi|492386742|ref|WP_005828109.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386747|ref|WP_005828112.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386751|ref|WP_005828115.1|	MULTISPECIES: iron-sulfur protein [Bacteroides] 
gi|492386755|ref|WP_005828117.1|	peptidylprolyl isomerase [Bacteroides uniformis] 
gi|492386760|ref|WP_005828120.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386764|ref|WP_005828122.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386767|ref|WP_005828124.1|	multidrug transporter MatE [Bacteroides uniformis] 
gi|492386772|ref|WP_005828127.1|	glycerate kinase [Bacteroides uniformis] 
gi|492386776|ref|WP_005828129.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386779|ref|WP_005828131.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386782|ref|WP_005828133.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386784|ref|WP_005828134.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386787|ref|WP_005828136.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386790|ref|WP_005828138.1|	type II restriction endonuclease [Bacteroides uniformis] 
gi|492386795|ref|WP_005828141.1|	NAD(P)H nitroreductase [Bacteroides uniformis] 
gi|492386797|ref|WP_005828142.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386802|ref|WP_005828145.1|	GntR family transcriptional regulator [Bacteroides uniformis] 
gi|492386805|ref|WP_005828147.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386808|ref|WP_005828149.1|	ABC transporter [Bacteroides uniformis] 
gi|492386812|ref|WP_005828151.1|	hemolysin III [Bacteroides uniformis] 
gi|492386815|ref|WP_005828153.1|	glycine dehydrogenase [Bacteroides uniformis] 
gi|492386818|ref|WP_005828155.1|	metallo-beta-lactamase [Bacteroides uniformis] 
gi|492386822|ref|WP_005828157.1|	16S rRNA methyltransferase [Bacteroides uniformis] 
gi|492386826|ref|WP_005828159.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386829|ref|WP_005828161.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386832|ref|WP_005828163.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386835|ref|WP_005828165.1|	TonB-denpendent receptor [Bacteroides uniformis] 
gi|492386838|ref|WP_005828167.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386842|ref|WP_005828169.1|	ATPase [Bacteroides uniformis] 
gi|492386844|ref|WP_005828170.1|	MULTISPECIES: AraC family transcriptional regulator [Bacteroides] 
gi|492386847|ref|WP_005828172.1|	lipoate-protein ligase B [Bacteroides uniformis] 
gi|492386851|ref|WP_005828174.1|	ACP phosphodiesterase [Bacteroides uniformis] 
gi|492386853|ref|WP_005828176.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386856|ref|WP_005828178.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492386859|ref|WP_005828180.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386861|ref|WP_005828181.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386864|ref|WP_005828183.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386868|ref|WP_005828185.1|	transcriptional regulator [Bacteroides uniformis] 
gi|492386871|ref|WP_005828187.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|492386875|ref|WP_005828189.1|	nucleoside-diphosphate sugar epimerase [Bacteroides uniformis] 
gi|492386878|ref|WP_005828191.1|	aminotransferase DegT [Bacteroides uniformis] 
gi|492386880|ref|WP_005828193.1|	acetyl transferase [Bacteroides uniformis] 
gi|492386883|ref|WP_005828195.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386887|ref|WP_005828197.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386890|ref|WP_005828199.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386893|ref|WP_005828201.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386896|ref|WP_005828203.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386898|ref|WP_005828204.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386900|ref|WP_005828206.1|	nucleotidyltransferase [Bacteroides uniformis] 
gi|492386902|ref|WP_005828207.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386905|ref|WP_005828209.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386908|ref|WP_005828211.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386911|ref|WP_005828213.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386914|ref|WP_005828215.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386917|ref|WP_005828217.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386920|ref|WP_005828219.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386924|ref|WP_005828221.1|	UDP-N-acetylglucosamine 2-epimerase [Bacteroides uniformis] 
gi|492386926|ref|WP_005828223.1|	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [Bacteroides uniformis] 
gi|492386928|ref|WP_005828224.1|	glycosyltransferase [Bacteroides uniformis] 
gi|492386931|ref|WP_005828226.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386935|ref|WP_005828229.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386938|ref|WP_005828231.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386941|ref|WP_005828233.1|	glycosyl transferase [Bacteroides uniformis] 
gi|492386944|ref|WP_005828235.1|	GDP-D-mannose dehydratase [Bacteroides uniformis] 
gi|492386948|ref|WP_005828237.1|	hypothetical protein [Bacteroides uniformis] 
gi|492386951|ref|WP_005828239.1|	hypothetical protein [Bacteroides uniformis] 
