gi|490983150|ref|WP_004844900.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984523|ref|WP_004846263.1|	potassium transporter [[Ruminococcus] torques] 
gi|490984524|ref|WP_004846264.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984525|ref|WP_004846265.1|	MULTISPECIES: transposase [Lachnospiraceae] 
gi|490984526|ref|WP_004846266.1|	molybdopterin dehydrogenase [[Ruminococcus] torques] 
gi|490984527|ref|WP_004846267.1|	MULTISPECIES: (2Fe-2S)-binding protein [Clostridiales] 
gi|490984528|ref|WP_004846268.1|	aldehyde oxidase [[Ruminococcus] torques] 
gi|490984529|ref|WP_004846269.1|	MULTISPECIES: 3-dehydroquinate synthase [Clostridiales] 
gi|490984530|ref|WP_004846270.1|	MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Lachnospiraceae] 
gi|490984531|ref|WP_004846271.1|	MULTISPECIES: murein hydrolase transporter LrgA [Clostridiales] 
gi|490984532|ref|WP_004846272.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490984533|ref|WP_004846273.1|	chloride channel protein [[Ruminococcus] torques] 
gi|490984534|ref|WP_004846274.1|	MULTISPECIES: uridylate kinase [Clostridiales] 
gi|490984535|ref|WP_004846275.1|	MULTISPECIES: ribosome recycling factor [Clostridiales] 
gi|490984536|ref|WP_004846276.1|	MULTISPECIES: UDP pyrophosphate synthase [Clostridiales] 
gi|490984537|ref|WP_004846277.1|	MULTISPECIES: CDP-diglyceride synthetase [Clostridiales] 
gi|490984538|ref|WP_004846278.1|	MULTISPECIES: 1-deoxy-D-xylulose 5-phosphate reductoisomerase [Clostridiales] 
gi|490984539|ref|WP_004846279.1|	zinc metalloprotease [[Ruminococcus] torques] 
gi|490984540|ref|WP_004846280.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984541|ref|WP_004846281.1|	recombinase [[Ruminococcus] torques] 
gi|490984542|ref|WP_004846282.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984543|ref|WP_004846283.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984544|ref|WP_004846284.1|	XRE family transcriptional regulator [[Ruminococcus] torques] 
gi|490984545|ref|WP_004846285.1|	XRE family transcriptional regulator [[Ruminococcus] torques] 
gi|490984546|ref|WP_004846286.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984547|ref|WP_004846287.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984548|ref|WP_004846288.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984549|ref|WP_004846289.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984550|ref|WP_004846290.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984551|ref|WP_004846291.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984552|ref|WP_004846292.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984553|ref|WP_004846293.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984554|ref|WP_004846294.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984555|ref|WP_004846295.1|	single-stranded DNA-binding protein [[Ruminococcus] torques] 
gi|490984556|ref|WP_004846296.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984557|ref|WP_004846297.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984558|ref|WP_004846298.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984559|ref|WP_004846299.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984560|ref|WP_004846300.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984561|ref|WP_004846301.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984562|ref|WP_004846302.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984563|ref|WP_004846303.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984564|ref|WP_004846304.1|	DNA methyltransferase [[Ruminococcus] torques] 
gi|490984565|ref|WP_004846305.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984566|ref|WP_004846306.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984567|ref|WP_004846307.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984568|ref|WP_004846308.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984569|ref|WP_004846309.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984570|ref|WP_004846310.1|	antitoxin HicB [[Ruminococcus] torques] 
gi|490984571|ref|WP_004846311.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984572|ref|WP_004846312.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984573|ref|WP_004846313.1|	phage portal protein [[Ruminococcus] torques] 
gi|490984574|ref|WP_004846314.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984575|ref|WP_004846315.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984576|ref|WP_004846316.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984577|ref|WP_004846317.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984578|ref|WP_004846318.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984579|ref|WP_004846319.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984580|ref|WP_004846320.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984581|ref|WP_004846321.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984584|ref|WP_004846323.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984585|ref|WP_004846324.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984586|ref|WP_004846325.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984587|ref|WP_004846326.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984588|ref|WP_004846327.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984589|ref|WP_004846328.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984590|ref|WP_004846329.1|	holin [[Ruminococcus] torques] 
gi|490984591|ref|WP_004846330.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984592|ref|WP_004846331.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984593|ref|WP_004846332.1|	leucyl-tRNA synthetase [[Ruminococcus] torques] 
gi|490984594|ref|WP_004846333.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984595|ref|WP_004846334.1|	GNAT family acetyltransferase [[Ruminococcus] torques] 
gi|490984596|ref|WP_004846335.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984597|ref|WP_004846336.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984598|ref|WP_004846337.1|	transcriptional regulator [[Ruminococcus] torques] 
gi|490751693|ref|WP_004614001.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984599|ref|WP_004846338.1|	integrase [[Ruminococcus] torques] 
gi|490984600|ref|WP_004846339.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984601|ref|WP_004846340.1|	AraC family transcriptional regulator [[Ruminococcus] torques] 
gi|490984602|ref|WP_004846341.1|	ABC transporter ATP-binding protein [[Ruminococcus] torques] 
gi|490984603|ref|WP_004846342.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|490984604|ref|WP_004846343.1|	membrane protein [[Ruminococcus] torques] 
gi|490984605|ref|WP_004846344.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984606|ref|WP_004846345.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|490984607|ref|WP_004846346.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984608|ref|WP_004846347.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984609|ref|WP_004846348.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984610|ref|WP_004846349.1|	collagen-binding protein [[Ruminococcus] torques] 
gi|490984611|ref|WP_004846350.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984612|ref|WP_004846351.1|	transposase [[Ruminococcus] torques] 
gi|490984613|ref|WP_004846352.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984230|ref|WP_004845973.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984231|ref|WP_004845974.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984321|ref|WP_004846063.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984417|ref|WP_004846158.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984614|ref|WP_004846353.1|	MULTISPECIES: stage V sporulation protein T [Clostridiales] 
gi|490984411|ref|WP_004846152.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984615|ref|WP_004846354.1|	transposase [[Ruminococcus] torques] 
gi|490984616|ref|WP_004846355.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984617|ref|WP_004846356.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984411|ref|WP_004846152.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984230|ref|WP_004845973.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984231|ref|WP_004845974.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984417|ref|WP_004846158.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984321|ref|WP_004846063.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984618|ref|WP_004846357.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984619|ref|WP_004846358.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984620|ref|WP_004846359.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984621|ref|WP_004846360.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984622|ref|WP_004846361.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984419|ref|WP_004846160.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984619|ref|WP_004846358.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984618|ref|WP_004846357.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984321|ref|WP_004846063.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984417|ref|WP_004846158.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984623|ref|WP_004846362.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984231|ref|WP_004845974.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984415|ref|WP_004846156.1|	hydrolase [[Ruminococcus] torques] 
gi|490984229|ref|WP_004845972.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984624|ref|WP_004846363.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984228|ref|WP_004845971.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984227|ref|WP_004845970.1|	hydrolase [[Ruminococcus] torques] 
gi|490984414|ref|WP_004846155.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984413|ref|WP_004846154.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984412|ref|WP_004846153.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984411|ref|WP_004846152.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984625|ref|WP_004846364.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984614|ref|WP_004846353.1|	MULTISPECIES: stage V sporulation protein T [Clostridiales] 
gi|490984413|ref|WP_004846154.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984626|ref|WP_004846365.1|	hydrolase [[Ruminococcus] torques] 
gi|490984627|ref|WP_004846366.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984618|ref|WP_004846357.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984619|ref|WP_004846358.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984628|ref|WP_004846367.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984629|ref|WP_004846368.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984321|ref|WP_004846063.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984630|ref|WP_004846369.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984631|ref|WP_004846370.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984231|ref|WP_004845974.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984614|ref|WP_004846353.1|	MULTISPECIES: stage V sporulation protein T [Clostridiales] 
gi|490984632|ref|WP_004846371.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984633|ref|WP_004846372.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984634|ref|WP_004846373.1|	stage III sporulation protein AF [[Ruminococcus] torques] 
gi|490984635|ref|WP_004846374.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984636|ref|WP_004846375.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984637|ref|WP_004846376.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984639|ref|WP_004846378.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490984640|ref|WP_004846379.1|	MULTISPECIES: tryptophan synthase subunit beta [Clostridiales] 
gi|490984642|ref|WP_004846381.1|	MULTISPECIES: 50S ribosomal protein L20 [Clostridiales] 
gi|490984644|ref|WP_004846382.1|	50S ribosomal protein L35 [[Ruminococcus] torques] 
gi|490984645|ref|WP_004846383.1|	MULTISPECIES: translation initiation factor IF-3 [Clostridiales] 
gi|490984646|ref|WP_004846384.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984647|ref|WP_004846385.1|	sodium-dependent tryptophan transporter [[Ruminococcus] torques] 
gi|490984648|ref|WP_004846386.1|	dihydroxyacetone kinase [[Ruminococcus] torques] 
gi|490984649|ref|WP_004846387.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984650|ref|WP_004846388.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984651|ref|WP_004846389.1|	MULTISPECIES: ribonuclease Z [Clostridiales] 
gi|490984652|ref|WP_004846390.1|	MULTISPECIES: dephospho-CoA kinase [Clostridiales] 
gi|490984653|ref|WP_004846391.1|	MULTISPECIES: DNA polymerase I [Lachnospiraceae] 
gi|490984654|ref|WP_004846392.1|	hydrolase [[Ruminococcus] torques] 
gi|490984655|ref|WP_004846393.1|	MULTISPECIES: RNA-directed DNA polymerase [Clostridiales] 
gi|490984656|ref|WP_004846394.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984657|ref|WP_004846395.1|	MULTISPECIES: glucosaminidase [Clostridiales] 
gi|490984658|ref|WP_004846396.1|	MULTISPECIES: diaminopimelate decarboxylase [Clostridiales] 
gi|490984659|ref|WP_004846397.1|	MULTISPECIES: pyruvate kinase [Clostridiales] 
gi|490984660|ref|WP_004846398.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490984661|ref|WP_004846399.1|	MULTISPECIES: 2-hydroxyglutaryl-CoA dehydratase [Clostridiales] 
gi|490984662|ref|WP_004846400.1|	MULTISPECIES: 5'-nucleotidase [Clostridiales] 
gi|490984663|ref|WP_004846401.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984664|ref|WP_004846402.1|	MULTISPECIES: transcription elongation factor GreA [Clostridiales] 
gi|490984665|ref|WP_004846403.1|	phosphoglyceromutase [[Ruminococcus] torques] 
gi|490984666|ref|WP_004846404.1|	triosephosphate isomerase [[Ruminococcus] torques] 
gi|490984667|ref|WP_004846405.1|	phosphoglycerate kinase [[Ruminococcus] torques] 
gi|490984668|ref|WP_004846406.1|	MULTISPECIES: glyceraldehyde-3-phosphate dehydrogenase [Clostridiales] 
gi|490984669|ref|WP_004846407.1|	MULTISPECIES: histidinol phosphate phosphatase [Clostridiales] 
gi|490984670|ref|WP_004846408.1|	MULTISPECIES: thiouridylase [Clostridiales] 
gi|490984671|ref|WP_004846409.1|	MULTISPECIES: FeS cluster assembly scaffold IscU [Clostridiales] 
gi|490984672|ref|WP_004846410.1|	MULTISPECIES: cysteine desulfurase [Lachnospiraceae] 
gi|490984673|ref|WP_004846411.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984674|ref|WP_004846412.1|	stage V sporulation protein D [[Ruminococcus] torques] 
gi|490984675|ref|WP_004846413.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984676|ref|WP_004846414.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984677|ref|WP_004846415.1|	ribonuclease [[Ruminococcus] torques] 
gi|490984678|ref|WP_004846416.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984679|ref|WP_004846417.1|	MULTISPECIES: protein RecA [Clostridiales] 
gi|490984680|ref|WP_004846418.1|	MULTISPECIES: ABC transporter permease [Clostridiales] 
gi|490984681|ref|WP_004846419.1|	MULTISPECIES: branched-chain amino acid ABC transporter permease [Lachnospiraceae] 
gi|490984682|ref|WP_004846420.1|	ABC transporter ATP-binding protein [[Ruminococcus] torques] 
gi|490984683|ref|WP_004846421.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984684|ref|WP_004846422.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984685|ref|WP_004846423.1|	transcriptional regulator [[Ruminococcus] torques] 
gi|490984686|ref|WP_004846424.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984687|ref|WP_004846425.1|	MULTISPECIES: 3-dehydroquinate dehydratase [Clostridiales] 
gi|490984688|ref|WP_004846426.1|	ArsC family transcriptional regulator [[Ruminococcus] torques] 
gi|490984689|ref|WP_004846427.1|	MULTISPECIES: beta-lactamase [Lachnospiraceae] 
gi|490984690|ref|WP_004846428.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984691|ref|WP_004846429.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984692|ref|WP_004846430.1|	MULTISPECIES: transcription-repair coupling factor [Clostridiales] 
gi|490984693|ref|WP_004846431.1|	MULTISPECIES: peptidyl-tRNA hydrolase [Lachnospiraceae] 
gi|490984694|ref|WP_004846432.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984695|ref|WP_004846433.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984696|ref|WP_004846434.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984697|ref|WP_004846435.1|	MULTISPECIES: RNA polymerase sigma 70 [Clostridiales] 
gi|490984698|ref|WP_004846436.1|	MULTISPECIES: metallo-beta-lactamase [Clostridiales] 
gi|490984699|ref|WP_004846437.1|	MULTISPECIES: histidine phosphatase [Clostridiales] 
gi|490984700|ref|WP_004846438.1|	MULTISPECIES: S-ribosylhomocysteinase [Clostridiales] 
gi|490984701|ref|WP_004846439.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984702|ref|WP_004846440.1|	MULTISPECIES: glycogen debranching enzyme GlgX [Clostridiales] 
gi|490984703|ref|WP_004846441.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984704|ref|WP_004846442.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984705|ref|WP_004846443.1|	ATPase AAA [[Ruminococcus] torques] 
gi|490984706|ref|WP_004846444.1|	MULTISPECIES: glutamyl-tRNA synthetase [Clostridiales] 
gi|490984707|ref|WP_004846445.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984708|ref|WP_004846446.1|	adenylosuccinate lyase [[Ruminococcus] torques] 
gi|490984709|ref|WP_004846447.1|	phosphoribosylaminoimidazole-succinocarboxamide synthase [[Ruminococcus] torques] 
gi|490984710|ref|WP_004846448.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984711|ref|WP_004846449.1|	ABC transporter [[Ruminococcus] torques] 
gi|490984712|ref|WP_004846450.1|	MULTISPECIES: polar amino acid ABC transporter permease [Clostridiales] 
gi|490984713|ref|WP_004846451.1|	MULTISPECIES: amino acid ABC transporter substrate-binding protein [Clostridiales] 
gi|490984714|ref|WP_004846452.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984715|ref|WP_004846453.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984716|ref|WP_004846454.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984717|ref|WP_004846455.1|	MULTISPECIES: GNAT family acetyltransferase [Clostridiales] 
gi|490984718|ref|WP_004846456.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984719|ref|WP_004846457.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984720|ref|WP_004846458.1|	MULTISPECIES: magnesium chelatase [Clostridiales] 
gi|490984721|ref|WP_004846459.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984722|ref|WP_004846460.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984723|ref|WP_004846461.1|	MULTISPECIES: ribose ABC transporter permease [Clostridiales] 
gi|490984724|ref|WP_004846462.1|	MULTISPECIES: D-ribose transporter ATP binding protein [Clostridiales] 
gi|490984725|ref|WP_004846463.1|	oxidoreductase [[Ruminococcus] torques] 
gi|490984726|ref|WP_004846464.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984727|ref|WP_004846465.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984728|ref|WP_004846466.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984729|ref|WP_004846467.1|	MULTISPECIES: threonyl-tRNA synthetase [Clostridiales] 
gi|490984730|ref|WP_004846468.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984731|ref|WP_004846469.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984732|ref|WP_004846470.1|	MULTISPECIES: phosphoglycerate mutase [Clostridiales] 
gi|490984733|ref|WP_004846471.1|	MULTISPECIES: homoserine dehydrogenase [Clostridiales] 
gi|490984734|ref|WP_004846472.1|	MULTISPECIES: peptide chain release factor 2 [Lachnospiraceae] 
gi|490984735|ref|WP_004846473.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984736|ref|WP_004846474.1|	MULTISPECIES: preprotein translocase subunit SecA [Clostridiales] 
gi|490984737|ref|WP_004846475.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984738|ref|WP_004846476.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984739|ref|WP_004846477.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984740|ref|WP_004846478.1|	MULTISPECIES: phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [Clostridiales] 
gi|490984741|ref|WP_004846479.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984742|ref|WP_004846480.1|	MULTISPECIES: RNA polymerase sigma factor RpoD [Clostridiales] 
gi|490984743|ref|WP_004846481.1|	MULTISPECIES: fructose-1,6-bisphosphatase [Lachnospiraceae] 
gi|490984744|ref|WP_004846482.1|	MULTISPECIES: dihydrodipicolinate reductase [Lachnospiraceae] 
gi|490984745|ref|WP_004846483.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984746|ref|WP_004846484.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984747|ref|WP_004846485.1|	GTP-binding protein [[Ruminococcus] torques] 
gi|490984748|ref|WP_004846486.1|	MULTISPECIES: single-stranded DNA-binding protein [Clostridiales] 
gi|490984749|ref|WP_004846487.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984750|ref|WP_004846488.1|	glycosyl transferase [[Ruminococcus] torques] 
gi|490984751|ref|WP_004846489.1|	MULTISPECIES: sodium:dicarboxylate symporter [Lachnospiraceae] 
gi|490984752|ref|WP_004846490.1|	MULTISPECIES: DeoR family transcriptional regulator [Clostridiales] 
gi|490984753|ref|WP_004846491.1|	MULTISPECIES: oxidoreductase [Lachnospiraceae] 
gi|490984754|ref|WP_004846492.1|	MULTISPECIES: sugar kinase [Clostridiales] 
gi|490984755|ref|WP_004846493.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984756|ref|WP_004846494.1|	MULTISPECIES: dehydrogenase [Clostridiales] 
gi|490984757|ref|WP_004846495.1|	major facilitator transporter [[Ruminococcus] torques] 
gi|490984758|ref|WP_004846496.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984759|ref|WP_004846497.1|	MULTISPECIES: alcohol dehydrogenase [Clostridiales] 
gi|490984760|ref|WP_004846498.1|	MULTISPECIES: glucokinase [Clostridiales] 
gi|490984761|ref|WP_004846499.1|	MULTISPECIES: HPr kinase [Clostridiales] 
gi|490984762|ref|WP_004846500.1|	excinuclease ABC subunit C [[Ruminococcus] torques] 
gi|490984763|ref|WP_004846501.1|	MULTISPECIES: 6-O-methylguanine-DNA methyltransferase [Lachnospiraceae] 
gi|490984764|ref|WP_004846502.1|	ATPase AAA [[Ruminococcus] torques] 
gi|490984765|ref|WP_004846503.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984766|ref|WP_004846504.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984767|ref|WP_004846505.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984768|ref|WP_004846506.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984769|ref|WP_004846507.1|	thiamine ABC transporter permease [[Ruminococcus] torques] 
gi|490984770|ref|WP_004846508.1|	MULTISPECIES: flagellar biosynthesis protein FliA [Lachnospiraceae] 
gi|490984771|ref|WP_004846509.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984772|ref|WP_004846510.1|	cell division protein FtsZ [[Ruminococcus] torques] 
gi|490984773|ref|WP_004846511.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984774|ref|WP_004846512.1|	MULTISPECIES: cell division protein [Lachnospiraceae] 
gi|490984775|ref|WP_004846513.1|	UDP-N-acetylmuramoylalanine--D-glutamate ligase [[Ruminococcus] torques] 
gi|490984776|ref|WP_004846514.1|	MULTISPECIES: phospho-N-acetylmuramoyl-pentapeptide-transferase [Clostridiales] 
gi|490984777|ref|WP_004846515.1|	MULTISPECIES: peptidoglycan glycosyltransferase [Clostridiales] 
gi|490984778|ref|WP_004846516.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984779|ref|WP_004846517.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984781|ref|WP_004846519.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984783|ref|WP_004846521.1|	16S rRNA methyltransferase [[Ruminococcus] torques] 
gi|490984785|ref|WP_004846523.1|	MULTISPECIES: cell division protein MraZ [Clostridiales] 
gi|490984786|ref|WP_004846524.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984789|ref|WP_004846527.1|	MULTISPECIES: dihydroxyacetone kinase [Clostridiales] 
gi|490984790|ref|WP_004846528.1|	cell division protein FtsW [[Ruminococcus] torques] 
gi|490984792|ref|WP_004846530.1|	asparagine synthase [[Ruminococcus] torques] 
gi|490984794|ref|WP_004846532.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984795|ref|WP_004846533.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984797|ref|WP_004846535.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984799|ref|WP_004846537.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984802|ref|WP_004846540.1|	CotJC [[Ruminococcus] torques] 
gi|490984803|ref|WP_004846541.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984806|ref|WP_004846544.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984808|ref|WP_004846546.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984810|ref|WP_004846548.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984813|ref|WP_004846551.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984815|ref|WP_004846553.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984817|ref|WP_004846555.1|	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase [[Ruminococcus] torques] 
gi|490984818|ref|WP_004846556.1|	MULTISPECIES: sugar translocase [Clostridiales] 
gi|490984821|ref|WP_004846559.1|	MULTISPECIES: glycosyl transferase [Clostridiales] 
