gi|491485531|ref|WP_005343272.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489768|ref|WP_005347506.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489771|ref|WP_005347509.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489773|ref|WP_005347511.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489776|ref|WP_005347514.1|	MULTISPECIES: 30S ribosomal protein S10 [Eubacterium] 
gi|491489779|ref|WP_005347517.1|	MULTISPECIES: 50S ribosomal protein L3 [Eubacterium] 
gi|491489782|ref|WP_005347520.1|	50S ribosomal protein L4 [[Eubacterium] hallii] 
gi|491489784|ref|WP_005347522.1|	MULTISPECIES: 50S ribosomal protein L23 [Eubacterium] 
gi|491489787|ref|WP_005347525.1|	50S ribosomal protein L2 [[Eubacterium] hallii] 
gi|491489791|ref|WP_005347529.1|	MULTISPECIES: 30S ribosomal protein S19 [Eubacterium] 
gi|491489794|ref|WP_005347532.1|	MULTISPECIES: 50S ribosomal protein L22 [Eubacterium] 
gi|491489795|ref|WP_005347533.1|	MULTISPECIES: 30S ribosomal protein S3 [Eubacterium] 
gi|491489796|ref|WP_005347534.1|	MULTISPECIES: 50S ribosomal protein L16 [Eubacterium] 
gi|491489797|ref|WP_005347535.1|	MULTISPECIES: 50S ribosomal protein L29 [Eubacterium] 
gi|491489798|ref|WP_005347536.1|	MULTISPECIES: 30S ribosomal protein S17 [Eubacterium] 
gi|491489799|ref|WP_005347537.1|	MULTISPECIES: 50S ribosomal protein L14 [Eubacterium] 
gi|491489801|ref|WP_005347539.1|	MULTISPECIES: 50S ribosomal protein L24 [Eubacterium] 
gi|491489803|ref|WP_005347541.1|	MULTISPECIES: 50S ribosomal protein L5 [Eubacterium] 
gi|491489805|ref|WP_005347543.1|	MULTISPECIES: 30S ribosomal protein S14 [Eubacterium] 
gi|491489807|ref|WP_005347545.1|	MULTISPECIES: 30S ribosomal protein S8 [Eubacterium] 
gi|491489809|ref|WP_005347547.1|	50S ribosomal protein L6 [[Eubacterium] hallii] 
gi|491489811|ref|WP_005347549.1|	MULTISPECIES: 50S ribosomal protein L18 [Eubacterium] 
gi|491489813|ref|WP_005347551.1|	30S ribosomal protein S5 [[Eubacterium] hallii] 
gi|491489816|ref|WP_005347554.1|	MULTISPECIES: 50S ribosomal protein L30 [Eubacterium] 
gi|491489817|ref|WP_005347555.1|	MULTISPECIES: 50S ribosomal protein L15 [Eubacterium] 
gi|491489819|ref|WP_005347557.1|	preprotein translocase subunit SecY [[Eubacterium] hallii] 
gi|491489820|ref|WP_005347558.1|	MULTISPECIES: FAD-dependent oxidoreductase [Eubacterium] 
gi|491489822|ref|WP_005347560.1|	MULTISPECIES: FAD-dependent pyridine nucleotide-disulfide oxidoreductase [Eubacterium] 
gi|491489824|ref|WP_005347562.1|	MULTISPECIES: NAD(FAD)-dependent dehydrogenase [Eubacterium] 
gi|491489835|ref|WP_005347573.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489861|ref|WP_005347599.1|	permease [[Eubacterium] hallii] 
gi|491489863|ref|WP_005347601.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489866|ref|WP_005347604.1|	MULTISPECIES: ABC transporter permease [Eubacterium] 
gi|491489868|ref|WP_005347606.1|	spermidine/putrescine ABC transporter ATP-binding protein [[Eubacterium] hallii] 
gi|491489869|ref|WP_005347607.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489871|ref|WP_005347609.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489873|ref|WP_005347611.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489874|ref|WP_005347612.1|	MULTISPECIES: preprotein translocase subunit SecA [Eubacterium] 
gi|491489875|ref|WP_005347613.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489876|ref|WP_005347614.1|	MULTISPECIES: peptide chain release factor 2 [Eubacterium] 
gi|491489877|ref|WP_005347615.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489878|ref|WP_005347616.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491489881|ref|WP_005347619.1|	MULTISPECIES: ATP-binding protein [Eubacterium] 
gi|491489884|ref|WP_005347622.1|	MULTISPECIES: O-sialoglycoprotein endopeptidase [Eubacterium] 
gi|491489887|ref|WP_005347625.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489889|ref|WP_005347627.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489890|ref|WP_005347628.1|	ribonuclease Z [[Eubacterium] hallii] 
gi|491489893|ref|WP_005347631.1|	O-sialoglycoprotein endopeptidase [[Eubacterium] hallii] 
gi|491489894|ref|WP_005347632.1|	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [[Eubacterium] hallii] 
gi|491489897|ref|WP_005347635.1|	ATPase AAA [[Eubacterium] hallii] 
gi|491489899|ref|WP_005347637.1|	MULTISPECIES: fructose-1,6-bisphosphatase [Eubacterium] 
gi|491489902|ref|WP_005347640.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489904|ref|WP_005347642.1|	hydratase [[Eubacterium] hallii] 
gi|491489905|ref|WP_005347643.1|	MULTISPECIES: acetolactate synthase [Eubacterium] 
gi|491489908|ref|WP_005347646.1|	MULTISPECIES: acetolactate synthase [Eubacterium] 
gi|491489909|ref|WP_005347647.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489911|ref|WP_005347649.1|	short-chain dehydrogenase [[Eubacterium] hallii] 
gi|491489914|ref|WP_005347652.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489917|ref|WP_005347655.1|	MULTISPECIES: phosphoglycerate mutase [Eubacterium] 
gi|491489920|ref|WP_005347658.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491489923|ref|WP_005347661.1|	glucose-6-phosphate isomerase [[Eubacterium] hallii] 
gi|491489925|ref|WP_005347663.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489945|ref|WP_005347683.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491489949|ref|WP_005347687.1|	MULTISPECIES: hisitidine kinase [Eubacterium] 
gi|491489953|ref|WP_005347691.1|	HAD family hydrolase [[Eubacterium] hallii] 
gi|491489955|ref|WP_005347693.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489957|ref|WP_005347695.1|	ABC transporter ATP-binding protein [[Eubacterium] hallii] 
gi|491489959|ref|WP_005347697.1|	ABC transporter permease [[Eubacterium] hallii] 
gi|491489962|ref|WP_005347700.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489972|ref|WP_005347709.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489973|ref|WP_005347710.1|	MULTISPECIES: sodium:proton antiporter [Eubacterium] 
gi|491489974|ref|WP_005347711.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491489975|ref|WP_005347712.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489976|ref|WP_005347713.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491489977|ref|WP_005347714.1|	MULTISPECIES: D-ribose transporter ATP binding protein [Eubacterium] 
gi|491489979|ref|WP_005347716.1|	MULTISPECIES: galactoside ABC transporter permease [Eubacterium] 
gi|491489981|ref|WP_005347718.1|	chemotaxis protein CheY [[Eubacterium] hallii] 
gi|491489982|ref|WP_005347719.1|	histidine kinase [[Eubacterium] hallii] 
gi|491489984|ref|WP_005347721.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489986|ref|WP_005347723.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489988|ref|WP_005347725.1|	transposase [[Eubacterium] hallii] 
gi|491489990|ref|WP_005347727.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489991|ref|WP_005347728.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489993|ref|WP_005347730.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491489994|ref|WP_005347731.1|	MULTISPECIES: sugar ABC transporter substrate-binding protein [Eubacterium] 
gi|491489995|ref|WP_005347732.1|	aldose 1-epimerase [[Eubacterium] hallii] 
gi|491489999|ref|WP_005347736.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490001|ref|WP_005347738.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490003|ref|WP_005347740.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490005|ref|WP_005347742.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490007|ref|WP_005347744.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490008|ref|WP_005347745.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490010|ref|WP_005347747.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490011|ref|WP_005347748.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490012|ref|WP_005347749.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490014|ref|WP_005347751.1|	argininosuccinate synthase [[Eubacterium] hallii] 
gi|491490016|ref|WP_005347753.1|	N-acetyl-gamma-glutamyl-phosphate reductase [[Eubacterium] hallii] 
gi|491490017|ref|WP_005347754.1|	ornithine acetyltransferase [[Eubacterium] hallii] 
gi|491490018|ref|WP_005347755.1|	acetylglutamate kinase [[Eubacterium] hallii] 
gi|491490019|ref|WP_005347756.1|	MULTISPECIES: acetylornithine aminotransferase [Eubacterium] 
gi|491490020|ref|WP_005347757.1|	MULTISPECIES: membrane protein [Eubacterium] 
gi|491490021|ref|WP_005347758.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490025|ref|WP_005347762.1|	MULTISPECIES: PhoP family transcriptional regulator [Eubacterium] 
gi|491490027|ref|WP_005347764.1|	heat-shock protein Hsp90 [[Eubacterium] hallii] 
gi|491490030|ref|WP_005347767.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490032|ref|WP_005347769.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490034|ref|WP_005347771.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490037|ref|WP_005347774.1|	30S ribosomal protein S20 [[Eubacterium] hallii] 
gi|491490040|ref|WP_005347777.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490043|ref|WP_005347780.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490047|ref|WP_005347784.1|	anthranilate phosphoribosyltransferase [[Eubacterium] hallii] 
gi|491490050|ref|WP_005347787.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490053|ref|WP_005347790.1|	MULTISPECIES: GTP-binding protein LepA [Eubacterium] 
gi|491490058|ref|WP_005347795.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490060|ref|WP_005347797.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490063|ref|WP_005347800.1|	coproporphyrinogen III oxidase [[Eubacterium] hallii] 
gi|491490066|ref|WP_005347803.1|	HrcA family transcriptional regulator [[Eubacterium] hallii] 
gi|491490069|ref|WP_005347806.1|	molecular chaperone GrpE [[Eubacterium] hallii] 
gi|491490071|ref|WP_005347808.1|	MULTISPECIES: molecular chaperone DnaK [Eubacterium] 
gi|491490072|ref|WP_005347809.1|	molecular chaperone DnaJ [[Eubacterium] hallii] 
gi|491490076|ref|WP_005347813.1|	ribosomal protein L11 methyltransferase [[Eubacterium] hallii] 
gi|491490079|ref|WP_005347816.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490081|ref|WP_005347818.1|	tryptophanyl-tRNA synthase [[Eubacterium] hallii] 
gi|491490083|ref|WP_005347820.1|	MULTISPECIES: glucosamine-6-phosphate deaminase [Eubacterium] 
gi|491490084|ref|WP_005347821.1|	N-acetylmannosamine-6-phosphate 2-epimerase [[Eubacterium] hallii] 
gi|491490085|ref|WP_005347822.1|	RpiR family transcriptional regulator [[Eubacterium] hallii] 
gi|491490088|ref|WP_005347825.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490090|ref|WP_005347827.1|	N-acetylglucosamine-6-phosphate deacetylase [[Eubacterium] hallii] 
gi|491490177|ref|WP_005347914.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491490178|ref|WP_005347915.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490179|ref|WP_005347916.1|	MULTISPECIES: resolvase [Eubacterium] 
gi|491490182|ref|WP_005347919.1|	sodium:dicarboxylate symporter [[Eubacterium] hallii] 
gi|491490198|ref|WP_005347935.1|	DNA damage-inducible protein [[Eubacterium] hallii] 
gi|491490201|ref|WP_005347938.1|	cytidylate kinase [[Eubacterium] hallii] 
gi|491490203|ref|WP_005347940.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490205|ref|WP_005347942.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490206|ref|WP_005347943.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490207|ref|WP_005347944.1|	aspartate aminotransferase [[Eubacterium] hallii] 
gi|491490208|ref|WP_005347945.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490209|ref|WP_005347946.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490210|ref|WP_005347947.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490211|ref|WP_005347948.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490214|ref|WP_005347951.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490217|ref|WP_005347954.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490219|ref|WP_005347956.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490221|ref|WP_005347958.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491490225|ref|WP_005347962.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490226|ref|WP_005347963.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490229|ref|WP_005347966.1|	carbon starvation protein CstA [[Eubacterium] hallii] 
gi|491490230|ref|WP_005347967.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490231|ref|WP_005347968.1|	DeoR family transcriptional regulator [[Eubacterium] hallii] 
gi|491490232|ref|WP_005347969.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490233|ref|WP_005347970.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490234|ref|WP_005347971.1|	thiamine biosynthesis protein ThiF [[Eubacterium] hallii] 
gi|491490245|ref|WP_005347982.1|	GntR family transcriptional regulator [[Eubacterium] hallii] 
gi|491490262|ref|WP_005347999.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490265|ref|WP_005348002.1|	ATP-dependent Clp protease ATP-binding protein [[Eubacterium] hallii] 
gi|491490267|ref|WP_005348004.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490269|ref|WP_005348006.1|	DNA repair protein RadA [[Eubacterium] hallii] 
gi|491490271|ref|WP_005348008.1|	serine hydroxymethyltransferase [[Eubacterium] hallii] 
gi|491490273|ref|WP_005348009.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490275|ref|WP_005348011.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490276|ref|WP_005348012.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490277|ref|WP_005348013.1|	MULTISPECIES: DNA topoisomerase [Eubacterium] 
gi|491490278|ref|WP_005348014.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490280|ref|WP_005348016.1|	UDP-N-acetylglucosamine pyrophosphorylase [[Eubacterium] hallii] 
gi|491490282|ref|WP_005348018.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491490291|ref|WP_005348027.1|	MULTISPECIES: radical SAM protein [Eubacterium] 
gi|491490294|ref|WP_005348030.1|	DNA mismatch repair protein MutS [[Eubacterium] hallii] 
gi|491490296|ref|WP_005348032.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490298|ref|WP_005348034.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [[Eubacterium] hallii] 
gi|491490299|ref|WP_005348035.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490301|ref|WP_005348037.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490303|ref|WP_005348039.1|	molecular chaperone Hsp70 [[Eubacterium] hallii] 
gi|491490305|ref|WP_005348041.1|	MULTISPECIES: rod shape-determining protein MreC [Eubacterium] 
gi|491490307|ref|WP_005348043.1|	rod shape-determining protein MreD [[Eubacterium] hallii] 
gi|491490309|ref|WP_005348045.1|	peptidase [[Eubacterium] hallii] 
gi|491490310|ref|WP_005348046.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490311|ref|WP_005348047.1|	septum site-determining protein MinD [[Eubacterium] hallii] 
gi|491490313|ref|WP_005348049.1|	MULTISPECIES: cell division topological specificity factor MinE [Eubacterium] 
gi|491490315|ref|WP_005348051.1|	MULTISPECIES: rod shape-determining protein RodA [Eubacterium] 
gi|491490317|ref|WP_005348053.1|	MULTISPECIES: methylglyoxal synthase [Eubacterium] 
gi|491490318|ref|WP_005348054.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490320|ref|WP_005348056.1|	MULTISPECIES: twitching motility protein PilT [Eubacterium] 
gi|491490322|ref|WP_005348058.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490325|ref|WP_005348061.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490327|ref|WP_005348063.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490328|ref|WP_005348064.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490330|ref|WP_005348066.1|	3-dehydroquinate synthase [[Eubacterium] hallii] 
gi|491490331|ref|WP_005348067.1|	MULTISPECIES: peptidase A8 [Eubacterium] 
gi|491490334|ref|WP_005348070.1|	RNA pseudouridine synthase [[Eubacterium] hallii] 
gi|491490336|ref|WP_005348072.1|	30S ribosomal protein S15 [[Eubacterium] hallii] 
gi|491490338|ref|WP_005348074.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490340|ref|WP_005348076.1|	MULTISPECIES: PTS glucose transporter subunit IIABC [Eubacterium] 
gi|491490342|ref|WP_005348078.1|	phosphoenolpyruvate-protein phosphotransferase [[Eubacterium] hallii] 
gi|491490344|ref|WP_005348080.1|	ATP-dependent DNA helicase [[Eubacterium] hallii] 
gi|491490346|ref|WP_005348082.1|	UDP-diphosphatase [[Eubacterium] hallii] 
gi|491490348|ref|WP_005348084.1|	SAM-dependent methyltransferase [[Eubacterium] hallii] 
gi|491490350|ref|WP_005348086.1|	dihydroorotate dehydrogenase [[Eubacterium] hallii] 
gi|491490352|ref|WP_005348088.1|	MULTISPECIES: diguanylate cyclase [Eubacterium] 
gi|491490354|ref|WP_005348090.1|	orotate phosphoribosyltransferase [[Eubacterium] hallii] 
gi|491490355|ref|WP_005348091.1|	MULTISPECIES: cytochrome C biosynthesis protein [Eubacterium] 
gi|491490357|ref|WP_005348093.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490359|ref|WP_005348095.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490361|ref|WP_005348097.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490363|ref|WP_005348099.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490365|ref|WP_005348101.1|	MULTISPECIES: dihydroorotase [Eubacterium] 
gi|491490367|ref|WP_005348103.1|	orotidine 5'-phosphate decarboxylase [[Eubacterium] hallii] 
gi|491490368|ref|WP_005348104.1|	N5-carboxyaminoimidazole ribonucleotide mutase [[Eubacterium] hallii] 
gi|491490370|ref|WP_005348106.1|	MULTISPECIES: phosphoribosylaminoimidazole synthetase [Eubacterium] 
gi|491490371|ref|WP_005348107.1|	MULTISPECIES: phosphoribosylglycinamide formyltransferase [Eubacterium] 
gi|491490373|ref|WP_005348109.1|	phosphoribosylamine--glycine ligase [[Eubacterium] hallii] 
gi|491490375|ref|WP_005348111.1|	MULTISPECIES: branched-chain amino acid ABC transporter permease [Eubacterium] 
gi|491490377|ref|WP_005348113.1|	MULTISPECIES: branched-chain amino acid transporter [Eubacterium] 
gi|491490384|ref|WP_005348120.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490386|ref|WP_005348122.1|	activase [[Eubacterium] hallii] 
gi|491490388|ref|WP_005348124.1|	ribulokinase [[Eubacterium] hallii] 
gi|491490390|ref|WP_005348126.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490391|ref|WP_005348127.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490393|ref|WP_005348129.1|	MULTISPECIES: thioesterase [Eubacterium] 
gi|491490395|ref|WP_005348131.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490396|ref|WP_005348132.1|	lactate permease [[Eubacterium] hallii] 
gi|491490398|ref|WP_005348134.1|	2-hydroxy-acid oxidase [[Eubacterium] hallii] 
gi|491490399|ref|WP_005348135.1|	MULTISPECIES: electron transfer flavoprotein subunit beta [Eubacterium] 
gi|491490400|ref|WP_005348136.1|	MULTISPECIES: electron transfer flavoprotein subunit alpha [Eubacterium] 
gi|491490401|ref|WP_005348137.1|	MULTISPECIES: acyl-CoA dehydrogenase [Eubacterium] 
gi|491490402|ref|WP_005348138.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490403|ref|WP_005348139.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490404|ref|WP_005348140.1|	MULTISPECIES: stage III sporulation protein D [Eubacterium] 
gi|491490405|ref|WP_005348141.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490407|ref|WP_005348143.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490409|ref|WP_005348145.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490411|ref|WP_005348147.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490412|ref|WP_005348148.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490414|ref|WP_005348150.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490416|ref|WP_005348152.1|	MULTISPECIES: PTS mannose transporter subunit IIAB [Eubacterium] 
gi|491490417|ref|WP_005348153.1|	PTS alpha-glucoside transporter subunit IIBC [[Eubacterium] hallii] 
gi|491490418|ref|WP_005348154.1|	MULTISPECIES: PTS mannose transporter subunit IID [Eubacterium] 
gi|491490419|ref|WP_005348155.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490420|ref|WP_005348156.1|	mannose-6-phosphate isomerase [[Eubacterium] hallii] 
gi|491490421|ref|WP_005348157.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490423|ref|WP_005348159.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490425|ref|WP_005348161.1|	anthranilate synthase subunit II [[Eubacterium] hallii] 
gi|491490427|ref|WP_005348163.1|	indole-3-glycerol phosphate synthase [[Eubacterium] hallii] 
gi|491490428|ref|WP_005348164.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490430|ref|WP_005348166.1|	tryptophan synthase subunit beta [[Eubacterium] hallii] 
gi|491490432|ref|WP_005348168.1|	tryptophan synthase susbunit alpha [[Eubacterium] hallii] 
gi|491490434|ref|WP_005348170.1|	MULTISPECIES: prevent-host-death protein [Eubacterium] 
gi|491490436|ref|WP_005348172.1|	toxin RelE [[Eubacterium] hallii] 
gi|491490442|ref|WP_005348178.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491490444|ref|WP_005348180.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490446|ref|WP_005348182.1|	selenate reductase subunit K [[Eubacterium] hallii] 
gi|491490448|ref|WP_005348184.1|	chlorohydrolase [[Eubacterium] hallii] 
gi|491490455|ref|WP_005348191.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490457|ref|WP_005348193.1|	uracil permease [[Eubacterium] hallii] 
gi|491490465|ref|WP_005348201.1|	MULTISPECIES: antiterminator [Eubacterium] 
gi|491490466|ref|WP_005348202.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490467|ref|WP_005348203.1|	fructose-bisphosphate aldolase [[Eubacterium] hallii] 
gi|491490468|ref|WP_005348204.1|	3-oxoacyl-ACP reductase [[Eubacterium] hallii] 
gi|491490471|ref|WP_005348207.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490473|ref|WP_005348209.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490476|ref|WP_005348212.1|	MULTISPECIES: DNA-binding protein [Eubacterium] 
gi|491490479|ref|WP_005348215.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490481|ref|WP_005348217.1|	MULTISPECIES: plasmid stabilization protein [Eubacterium] 
gi|491490484|ref|WP_005348220.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490487|ref|WP_005348223.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490490|ref|WP_005348226.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490493|ref|WP_005348229.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490496|ref|WP_005348232.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490498|ref|WP_005348234.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490501|ref|WP_005348237.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490504|ref|WP_005348240.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490507|ref|WP_005348243.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490510|ref|WP_005348246.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490514|ref|WP_005348250.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490517|ref|WP_005348253.1|	MULTISPECIES: nitrogen-fixing protein NifU [Eubacterium] 
gi|491490520|ref|WP_005348256.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490533|ref|WP_005348269.1|	glutamine amidotransferase [[Eubacterium] hallii] 
gi|491490536|ref|WP_005348272.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490540|ref|WP_005348276.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490544|ref|WP_005348280.1|	XRE family transcriptional regulator [[Eubacterium] hallii] 
gi|491490547|ref|WP_005348283.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490551|ref|WP_005348287.1|	MULTISPECIES: phosphoglucomutase [Eubacterium] 
gi|491490553|ref|WP_005348289.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491490556|ref|WP_005348292.1|	fructose-bisphosphate aldolase [[Eubacterium] hallii] 
gi|491490560|ref|WP_005348296.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490562|ref|WP_005348298.1|	4-alpha-glucanotransferase [[Eubacterium] hallii] 
gi|491490564|ref|WP_005348300.1|	LacI family transcriptional regulator [[Eubacterium] hallii] 
gi|491490566|ref|WP_005348302.1|	MULTISPECIES: sugar ABC transporter permease [Eubacterium] 
gi|491490568|ref|WP_005348304.1|	MULTISPECIES: ABC transporter permease [Eubacterium] 
gi|491490569|ref|WP_005348305.1|	ABC transporter substrate-binding protein [[Eubacterium] hallii] 
gi|491490571|ref|WP_005348307.1|	ABC transporter [[Eubacterium] hallii] 
gi|491490575|ref|WP_005348311.1|	transaldolase [[Eubacterium] hallii] 
gi|491490577|ref|WP_005348313.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490579|ref|WP_005348315.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490581|ref|WP_005348317.1|	hydrogenase [[Eubacterium] hallii] 
gi|491490583|ref|WP_005348319.1|	glutamate synthase [[Eubacterium] hallii] 
gi|491490585|ref|WP_005348321.1|	biotin biosynthesis protein BioY [[Eubacterium] hallii] 
gi|491490587|ref|WP_005348323.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490603|ref|WP_005348339.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490604|ref|WP_005348340.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491490606|ref|WP_005348342.1|	50S ribosomal protein L31 [[Eubacterium] hallii] 
