gi|491563919|ref|WP_005421505.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567143|ref|WP_005424728.1|	coenzyme PQQ synthesis protein [[Ruminococcus] obeum] 
gi|491567144|ref|WP_005424729.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567145|ref|WP_005424730.1|	MULTISPECIES: CdaR family transcriptional regulator [Clostridiales] 
gi|491567146|ref|WP_005424731.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567147|ref|WP_005424732.1|	MULTISPECIES: cell division protein FtsE [Clostridiales] 
gi|491567149|ref|WP_005424734.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567150|ref|WP_005424735.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567151|ref|WP_005424736.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567152|ref|WP_005424737.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567153|ref|WP_005424738.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567154|ref|WP_005424739.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567155|ref|WP_005424740.1|	MULTISPECIES: phosphate:sodium symporter [Clostridiales] 
gi|491567156|ref|WP_005424741.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567157|ref|WP_005424742.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567159|ref|WP_005424744.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567161|ref|WP_005424746.1|	ATPase AAA [[Ruminococcus] obeum] 
gi|491567163|ref|WP_005424748.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567165|ref|WP_005424750.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567166|ref|WP_005424751.1|	excinuclease ABC subunit B [[Ruminococcus] obeum] 
gi|491567168|ref|WP_005424753.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567170|ref|WP_005424755.1|	diaminopimelate aminotransferase [[Ruminococcus] obeum] 
gi|491567172|ref|WP_005424757.1|	HrcA family transcriptional regulator [[Ruminococcus] obeum] 
gi|491567174|ref|WP_005424759.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567182|ref|WP_005424767.1|	molecular chaperone DnaK [[Ruminococcus] obeum] 
gi|491567183|ref|WP_005424768.1|	molecular chaperone DnaJ [[Ruminococcus] obeum] 
gi|491567185|ref|WP_005424770.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567187|ref|WP_005424772.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567189|ref|WP_005424774.1|	MULTISPECIES: 16S rRNA methyltransferase [Clostridiales] 
gi|491567191|ref|WP_005424776.1|	MULTISPECIES: cysteine desulfarase [Clostridiales] 
gi|491567192|ref|WP_005424777.1|	thiamine biosynthesis protein ThiI [[Ruminococcus] obeum] 
gi|491567194|ref|WP_005424779.1|	MULTISPECIES: PTS sugar transporter [Clostridiales] 
gi|491567196|ref|WP_005424781.1|	radical SAM protein [[Ruminococcus] obeum] 
gi|491567198|ref|WP_005424783.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567200|ref|WP_005424785.1|	Holliday junction resolvase [[Ruminococcus] obeum] 
gi|491567202|ref|WP_005424787.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567203|ref|WP_005424788.1|	beta-lactamase [[Ruminococcus] obeum] 
gi|491567205|ref|WP_005424790.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567207|ref|WP_005424792.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567209|ref|WP_005424794.1|	O-methyltransferase [[Ruminococcus] obeum] 
gi|491567211|ref|WP_005424796.1|	MULTISPECIES: peptidase U32 [Clostridiales] 
gi|491567213|ref|WP_005424798.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567212|ref|WP_005424797.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567214|ref|WP_005424799.1|	RNA polymerase subunit sigma-70 [[Ruminococcus] obeum] 
gi|491567215|ref|WP_005424800.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567216|ref|WP_005424801.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567217|ref|WP_005424802.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567218|ref|WP_005424803.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567220|ref|WP_005424805.1|	MULTISPECIES: fructose-bisphosphate aldolase [Clostridiales] 
gi|491567221|ref|WP_005424806.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567222|ref|WP_005424807.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567223|ref|WP_005424808.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567224|ref|WP_005424809.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567225|ref|WP_005424810.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567226|ref|WP_005424811.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567227|ref|WP_005424812.1|	6-phosphofructokinase [[Ruminococcus] obeum] 
gi|491567229|ref|WP_005424814.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567231|ref|WP_005424816.1|	NAD-dependent deacetylase [[Ruminococcus] obeum] 
gi|491567234|ref|WP_005424819.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567236|ref|WP_005424821.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567238|ref|WP_005424823.1|	membrane protein [[Ruminococcus] obeum] 
gi|491567240|ref|WP_005424825.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567241|ref|WP_005424826.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567242|ref|WP_005424827.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567243|ref|WP_005424828.1|	ABC transporter substrate-binding protein [[Ruminococcus] obeum] 
gi|491567244|ref|WP_005424829.1|	MULTISPECIES: ABC transporter permease [Clostridiales] 
gi|491567245|ref|WP_005424830.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567246|ref|WP_005424831.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567252|ref|WP_005424837.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567255|ref|WP_005424840.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567256|ref|WP_005424841.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567258|ref|WP_005424843.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567260|ref|WP_005424845.1|	maltodextrin phosphorylase [[Ruminococcus] obeum] 
gi|491567262|ref|WP_005424847.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567264|ref|WP_005424849.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567269|ref|WP_005424854.1|	membrane protein [[Ruminococcus] obeum] 
gi|491567270|ref|WP_005424855.1|	MarR family transcriptional regulator [[Ruminococcus] obeum] 
gi|491567274|ref|WP_005424859.1|	sodium transporter [[Ruminococcus] obeum] 
gi|491567275|ref|WP_005424860.1|	multidrug transporter MatE [[Ruminococcus] obeum] 
gi|491567277|ref|WP_005424862.1|	arginine decarboxylase [[Ruminococcus] obeum] 
gi|491567283|ref|WP_005424868.1|	spermidine synthase [[Ruminococcus] obeum] 
gi|491567285|ref|WP_005424870.1|	agmatinase [[Ruminococcus] obeum] 
gi|491567287|ref|WP_005424872.1|	saccharopine dehydrogenase [[Ruminococcus] obeum] 
gi|491567289|ref|WP_005424874.1|	carboxynorspermidine decarboxylase [[Ruminococcus] obeum] 
gi|491567293|ref|WP_005424878.1|	peptide ABC transporter substrate-binding protein [[Ruminococcus] obeum] 
gi|491567295|ref|WP_005424880.1|	peptide ABC transporter ATP-binding protein [[Ruminococcus] obeum] 
gi|491567297|ref|WP_005424882.1|	peptide ABC transporter ATPase [[Ruminococcus] obeum] 
gi|491567299|ref|WP_005424884.1|	MULTISPECIES: peptide ABC transporter permease [Clostridiales] 
gi|491567301|ref|WP_005424886.1|	peptide ABC transporter permease [[Ruminococcus] obeum] 
gi|491567303|ref|WP_005424888.1|	chromate transporter [[Ruminococcus] obeum] 
gi|491567305|ref|WP_005424890.1|	MULTISPECIES: chromate transporter [Clostridiales] 
gi|491567306|ref|WP_005424891.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567309|ref|WP_005424894.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567311|ref|WP_005424896.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567313|ref|WP_005424898.1|	hemolysin expression modulating protein [[Ruminococcus] obeum] 
gi|491567315|ref|WP_005424900.1|	ArsR family transcriptional regulator [[Ruminococcus] obeum] 
gi|491567317|ref|WP_005424902.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567319|ref|WP_005424904.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567321|ref|WP_005424906.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567323|ref|WP_005424908.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567324|ref|WP_005424909.1|	N-acetylglucosamine repressor [[Ruminococcus] obeum] 
gi|491567325|ref|WP_005424910.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567326|ref|WP_005424911.1|	MULTISPECIES: alcohol dehydrogenase [Clostridiales] 
gi|491567327|ref|WP_005424912.1|	glucuronide permease [[Ruminococcus] obeum] 
gi|491567329|ref|WP_005424914.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567328|ref|WP_005424913.1|	ABC transporter substrate-binding protein [[Ruminococcus] obeum] 
gi|491567331|ref|WP_005424916.1|	heat-shock protein Hsp90 [[Ruminococcus] obeum] 
gi|491567332|ref|WP_005424917.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567333|ref|WP_005424918.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567335|ref|WP_005424920.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567336|ref|WP_005424921.1|	MULTISPECIES: ATP-dependent Clp protease ATP-binding protein [Clostridiales] 
gi|491567337|ref|WP_005424922.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567338|ref|WP_005424923.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567339|ref|WP_005424924.1|	ABC transporter [[Ruminococcus] obeum] 
gi|491567340|ref|WP_005424925.1|	ABC transporter [[Ruminococcus] obeum] 
gi|491567341|ref|WP_005424926.1|	ATPase AAA [[Ruminococcus] obeum] 
gi|491567342|ref|WP_005424927.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567343|ref|WP_005424928.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567344|ref|WP_005424929.1|	MULTISPECIES: methyltransferase [Clostridiales] 
gi|491567345|ref|WP_005424930.1|	MULTISPECIES: molecular chaperone Hsp33 [Clostridiales] 
gi|491567346|ref|WP_005424931.1|	NAD synthetase [[Ruminococcus] obeum] 
gi|491567348|ref|WP_005424933.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567347|ref|WP_005424932.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567349|ref|WP_005424934.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567350|ref|WP_005424935.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567352|ref|WP_005424937.1|	MULTISPECIES: SAM-dependent methyltransferase [Clostridiales] 
gi|491567353|ref|WP_005424938.1|	MULTISPECIES: PadR family transcriptional regulator [Clostridiales] 
gi|491567355|ref|WP_005424940.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567356|ref|WP_005424941.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567357|ref|WP_005424942.1|	MULTISPECIES: phage-shock protein [Clostridiales] 
gi|491567358|ref|WP_005424943.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567359|ref|WP_005424944.1|	macrolide ABC transporter ATP-binding protein [[Ruminococcus] obeum] 
gi|491567360|ref|WP_005424945.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567361|ref|WP_005424946.1|	valyl-tRNA synthase [[Ruminococcus] obeum] 
gi|491567362|ref|WP_005424947.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|491567363|ref|WP_005424948.1|	tetrahydrofolate synthase [[Ruminococcus] obeum] 
gi|491567364|ref|WP_005424949.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567365|ref|WP_005424950.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567366|ref|WP_005424951.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567367|ref|WP_005424952.1|	MULTISPECIES: histidine kinase [Clostridiales] 
gi|491567368|ref|WP_005424953.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567369|ref|WP_005424954.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567370|ref|WP_005424955.1|	stage V sporulation protein AA [[Ruminococcus] obeum] 
gi|491567371|ref|WP_005424956.1|	MULTISPECIES: stage V sporulation protein AB [Clostridiales] 
gi|491567372|ref|WP_005424957.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567373|ref|WP_005424958.1|	serine/threonine transporter SstT [[Ruminococcus] obeum] 
gi|491567375|ref|WP_005424960.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567376|ref|WP_005424961.1|	MULTISPECIES: stage V sporulation protein AEB [Clostridiales] 
gi|491567377|ref|WP_005424962.1|	stage V sporulation protein AD [[Ruminococcus] obeum] 
gi|491567378|ref|WP_005424963.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567379|ref|WP_005424964.1|	thiamine biosynthesis protein ThiF [[Ruminococcus] obeum] 
gi|491567380|ref|WP_005424965.1|	UDP-N-acetylenolpyruvoylglucosamine reductase [[Ruminococcus] obeum] 
gi|491567381|ref|WP_005424966.1|	glmZ(sRNA)-inactivating NTPase [[Ruminococcus] obeum] 
gi|491567382|ref|WP_005424967.1|	sporulation protein [[Ruminococcus] obeum] 
gi|491567383|ref|WP_005424968.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567384|ref|WP_005424969.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567385|ref|WP_005424970.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567386|ref|WP_005424971.1|	MULTISPECIES: 30S ribosomal protein S10 [Clostridiales] 
gi|491567387|ref|WP_005424972.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567388|ref|WP_005424973.1|	MULTISPECIES: 50S ribosomal protein L3 [Clostridiales] 
gi|491567389|ref|WP_005424974.1|	MULTISPECIES: 50S ribosomal protein L4 [Clostridiales] 
gi|491567390|ref|WP_005424975.1|	MULTISPECIES: 50S ribosomal protein L23 [Clostridiales] 
gi|491567391|ref|WP_005424976.1|	50S ribosomal protein L2 [[Ruminococcus] obeum] 
gi|491567393|ref|WP_005424978.1|	50S ribosomal protein L22 [[Ruminococcus] obeum] 
gi|491567395|ref|WP_005424980.1|	30S ribosomal protein S3 [[Ruminococcus] obeum] 
gi|491567397|ref|WP_005424982.1|	50S ribosomal protein L16 [[Ruminococcus] obeum] 
gi|491567398|ref|WP_005424983.1|	50S ribosomal protein L29 [[Ruminococcus] obeum] 
gi|491567399|ref|WP_005424984.1|	30S ribosomal protein S17 [[Ruminococcus] obeum] 
gi|491567400|ref|WP_005424985.1|	50S ribosomal protein L14 [[Ruminococcus] obeum] 
gi|491567401|ref|WP_005424986.1|	50S ribosomal protein L24 [[Ruminococcus] obeum] 
gi|491567402|ref|WP_005424987.1|	50S ribosomal protein L5 [[Ruminococcus] obeum] 
gi|491567403|ref|WP_005424988.1|	MULTISPECIES: 30S ribosomal protein S14 [Clostridiales] 
gi|491567405|ref|WP_005424990.1|	30S ribosomal protein S8 [[Ruminococcus] obeum] 
gi|491567407|ref|WP_005424992.1|	MULTISPECIES: 50S ribosomal protein L6 [Clostridiales] 
gi|491567409|ref|WP_005424994.1|	MULTISPECIES: 50S ribosomal protein L18 [Clostridiales] 
gi|491567410|ref|WP_005424995.1|	MULTISPECIES: 30S ribosomal protein S5 [Clostridiales] 
gi|491567412|ref|WP_005424997.1|	50S ribosomal protein L30 [[Ruminococcus] obeum] 
gi|491567414|ref|WP_005424999.1|	MULTISPECIES: 50S ribosomal protein L15 [Clostridiales] 
gi|491567415|ref|WP_005425000.1|	MULTISPECIES: preprotein translocase subunit SecY [Clostridiales] 
gi|491567417|ref|WP_005425002.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567421|ref|WP_005425006.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567422|ref|WP_005425007.1|	MULTISPECIES: acyl-phosphate glycerol 3-phosphate acyltransferase [Clostridiales] 
gi|491567423|ref|WP_005425008.1|	MULTISPECIES: GTP-binding protein Der [Clostridiales] 
gi|491567424|ref|WP_005425009.1|	Fe-S oxidoreductase [[Ruminococcus] obeum] 
gi|491567425|ref|WP_005425010.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567426|ref|WP_005425011.1|	phosphoribosylpyrophosphate synthetase [[Ruminococcus] obeum] 
gi|491567427|ref|WP_005425012.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567428|ref|WP_005425013.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567429|ref|WP_005425014.1|	ribonuclease HII [[Ruminococcus] obeum] 
gi|491567432|ref|WP_005425017.1|	MULTISPECIES: GTPase YlqF [Clostridiales] 
gi|491567433|ref|WP_005425018.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567434|ref|WP_005425019.1|	MULTISPECIES: 50S ribosomal protein L19 [Clostridiales] 
gi|491567435|ref|WP_005425020.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567436|ref|WP_005425021.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567437|ref|WP_005425022.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567438|ref|WP_005425023.1|	MULTISPECIES: phosphoglycerate mutase [Clostridiales] 
gi|491567439|ref|WP_005425024.1|	phenylalanyl-tRNA synthetase subunit beta [[Ruminococcus] obeum] 
gi|491567440|ref|WP_005425025.1|	phenylalanyl-tRNA synthase subunit alpha [[Ruminococcus] obeum] 
gi|491567442|ref|WP_005425027.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567444|ref|WP_005425029.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567445|ref|WP_005425030.1|	MULTISPECIES: aldose 1-epimerase [Clostridiales] 
gi|491567450|ref|WP_005425035.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567464|ref|WP_005425049.1|	threonine synthase [[Ruminococcus] obeum] 
gi|491567465|ref|WP_005425050.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567467|ref|WP_005425052.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567468|ref|WP_005425053.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567470|ref|WP_005425055.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567472|ref|WP_005425057.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567474|ref|WP_005425059.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567476|ref|WP_005425061.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567478|ref|WP_005425063.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|491567480|ref|WP_005425065.1|	GntR family transcriptional regulator [[Ruminococcus] obeum] 
gi|491567481|ref|WP_005425066.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567482|ref|WP_005425067.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567483|ref|WP_005425068.1|	exodeoxyribonuclease III [[Ruminococcus] obeum] 
gi|491567484|ref|WP_005425069.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567485|ref|WP_005425070.1|	MULTISPECIES: deoxyuridine 5'-triphosphate nucleotidohydrolase [Clostridiales] 
gi|491567486|ref|WP_005425071.1|	radical SAM protein [[Ruminococcus] obeum] 
gi|491567487|ref|WP_005425072.1|	polyribonucleotide nucleotidyltransferase [[Ruminococcus] obeum] 
gi|491567488|ref|WP_005425073.1|	30S ribosomal protein S15 [[Ruminococcus] obeum] 
gi|491567489|ref|WP_005425074.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567491|ref|WP_005425076.1|	tRNA pseudouridine synthase B [[Ruminococcus] obeum] 
gi|491567497|ref|WP_005425082.1|	MULTISPECIES: exopolyphosphatase [Clostridiales] 
gi|491567498|ref|WP_005425083.1|	MULTISPECIES: ribosome-binding factor A [Clostridiales] 
gi|491567499|ref|WP_005425084.1|	translation initiation factor IF-2 [[Ruminococcus] obeum] 
gi|491567500|ref|WP_005425085.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567501|ref|WP_005425086.1|	50S ribosomal protein L7ae [[Ruminococcus] obeum] 
gi|491567503|ref|WP_005425088.1|	50S ribosomal protein L7ae [[Ruminococcus] obeum] 
gi|491567504|ref|WP_005425089.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567505|ref|WP_005425090.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567506|ref|WP_005425091.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567507|ref|WP_005425092.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567508|ref|WP_005425093.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567509|ref|WP_005425094.1|	DNA topoisomerase [[Ruminococcus] obeum] 
gi|491567510|ref|WP_005425095.1|	DNA topoisomerase [[Ruminococcus] obeum] 
gi|491567511|ref|WP_005425096.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567513|ref|WP_005425098.1|	permease [[Ruminococcus] obeum] 
gi|491567519|ref|WP_005425104.1|	polyphosphate kinase [[Ruminococcus] obeum] 
gi|491567521|ref|WP_005425106.1|	exopolyphosphatase [[Ruminococcus] obeum] 
gi|491567523|ref|WP_005425108.1|	ATPase AAA [[Ruminococcus] obeum] 
gi|491567524|ref|WP_005425109.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567526|ref|WP_005425111.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567529|ref|WP_005425114.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567531|ref|WP_005425116.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567533|ref|WP_005425118.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567535|ref|WP_005425120.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567536|ref|WP_005425121.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567538|ref|WP_005425123.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567540|ref|WP_005425125.1|	aspartate carbamoyltransferase [[Ruminococcus] obeum] 
gi|491567556|ref|WP_005425141.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491567557|ref|WP_005425142.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567558|ref|WP_005425143.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567559|ref|WP_005425144.1|	FAD-dependent oxidoreductase [[Ruminococcus] obeum] 
gi|491567560|ref|WP_005425145.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567561|ref|WP_005425146.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567562|ref|WP_005425147.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567564|ref|WP_005425149.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567566|ref|WP_005425151.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567570|ref|WP_005425155.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567568|ref|WP_005425153.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567572|ref|WP_005425157.1|	1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase [[Ruminococcus] obeum] 
gi|491567574|ref|WP_005425159.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567576|ref|WP_005425161.1|	serine protease [[Ruminococcus] obeum] 
gi|491567579|ref|WP_005425164.1|	methyltransferase [[Ruminococcus] obeum] 
gi|491567581|ref|WP_005425166.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567582|ref|WP_005425167.1|	aspartate kinase [[Ruminococcus] obeum] 
gi|491567585|ref|WP_005425170.1|	MULTISPECIES: phosphocarrier protein HPr [Clostridiales] 
gi|491567586|ref|WP_005425171.1|	helicase [[Ruminococcus] obeum] 
gi|491567588|ref|WP_005425173.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567589|ref|WP_005425174.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567591|ref|WP_005425176.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567592|ref|WP_005425177.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567593|ref|WP_005425178.1|	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [[Ruminococcus] obeum] 
gi|491567594|ref|WP_005425179.1|	MULTISPECIES: cysteinyl-tRNA synthetase [Clostridiales] 
gi|491567595|ref|WP_005425180.1|	MULTISPECIES: ribonuclease III [Clostridiales] 
gi|491567596|ref|WP_005425181.1|	MULTISPECIES: RNA methyltransferase [Clostridiales] 
gi|491567597|ref|WP_005425182.1|	MULTISPECIES: RNA polymerase sigma 70 [Clostridiales] 
gi|491567598|ref|WP_005425183.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567599|ref|WP_005425184.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567600|ref|WP_005425185.1|	glutaminyl-tRNA synthetase [[Ruminococcus] obeum] 
gi|491567601|ref|WP_005425186.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567602|ref|WP_005425187.1|	septum formation inhibitor Maf [[Ruminococcus] obeum] 
gi|491567603|ref|WP_005425188.1|	MULTISPECIES: phosphoglycolate phosphatase [Clostridiales] 
gi|491567604|ref|WP_005425189.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491567605|ref|WP_005425190.1|	MULTISPECIES: glyoxalase [Clostridiales] 
gi|491567606|ref|WP_005425191.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567607|ref|WP_005425192.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567608|ref|WP_005425193.1|	heat shock protein Hsp90 [[Ruminococcus] obeum] 
gi|491567609|ref|WP_005425194.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567610|ref|WP_005425195.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567612|ref|WP_005425197.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567613|ref|WP_005425198.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567615|ref|WP_005425200.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567616|ref|WP_005425201.1|	MULTISPECIES: cold-shock protein [Clostridiales] 
gi|491567618|ref|WP_005425203.1|	orotidine 5'-phosphate decarboxylase [[Ruminococcus] obeum] 
gi|491567620|ref|WP_005425205.1|	dihydroorotate dehydrogenase [[Ruminococcus] obeum] 
gi|491567621|ref|WP_005425206.1|	MULTISPECIES: diguanylate cyclase [Clostridiales] 
gi|491567623|ref|WP_005425208.1|	multidrug transporter MatE [[Ruminococcus] obeum] 
gi|491567624|ref|WP_005425209.1|	MULTISPECIES: orotate phosphoribosyltransferase [Clostridiales] 
gi|491567625|ref|WP_005425210.1|	MULTISPECIES: cytochrome C biosynthesis protein [Clostridiales] 
gi|491567626|ref|WP_005425211.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567627|ref|WP_005425212.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491567628|ref|WP_005425213.1|	hydrolase [[Ruminococcus] obeum] 
