gi|489933481|ref|WP_003836795.1|	hypothetical protein partial [Bifidobacterium dentium] 
gi|489935540|ref|WP_003838848.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935542|ref|WP_003838850.1|	pilus assembly protein [Bifidobacterium dentium] 
gi|489935544|ref|WP_003838852.1|	peptidase [Bifidobacterium dentium] 
gi|489935546|ref|WP_003838854.1|	sortase [Bifidobacterium dentium] 
gi|489935549|ref|WP_003838857.1|	ATPase [Bifidobacterium dentium] 
gi|489935552|ref|WP_003838860.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489935554|ref|WP_003838862.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935556|ref|WP_003838864.1|	polysaccharide biosynthesis protein [Bifidobacterium dentium] 
gi|489935559|ref|WP_003838867.1|	decarboxylase [Bifidobacterium dentium] 
gi|489935560|ref|WP_003838868.1|	3-oxoacyl-ACP reductase [Bifidobacterium dentium] 
gi|489935562|ref|WP_003838870.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935564|ref|WP_003838872.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489933483|ref|WP_003836797.1|	glycosyl transferase [Bifidobacterium dentium] 
gi|489935566|ref|WP_003838874.1|	glycosyl transferase [Bifidobacterium dentium] 
gi|489933487|ref|WP_003836801.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489933489|ref|WP_003836803.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935569|ref|WP_003838877.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489933490|ref|WP_003836804.1|	dTDP-glucose 4,6-dehydratase [Bifidobacterium dentium] 
gi|489935571|ref|WP_003838879.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935573|ref|WP_003838881.1|	glucose-1-phosphate thymidylyltransferase [Bifidobacterium dentium] 
gi|489935575|ref|WP_003838883.1|	Etk tyrosine kinase [Bifidobacterium dentium] 
gi|489935577|ref|WP_003838885.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935581|ref|WP_003838889.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935579|ref|WP_003838887.1|	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase [Bifidobacterium dentium] 
gi|489935582|ref|WP_003838890.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935584|ref|WP_003838892.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935586|ref|WP_003838894.1|	chain-length determining protein [Bifidobacterium dentium] 
gi|489935589|ref|WP_003838897.1|	exopolysaccharide biosynthesis protein [Bifidobacterium dentium] 
gi|489935590|ref|WP_003838898.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935591|ref|WP_003838899.1|	membrane protein [Bifidobacterium dentium] 
gi|489935592|ref|WP_003838900.1|	glycosyltransferase family 1 [Bifidobacterium dentium] 
gi|489935594|ref|WP_003838902.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935596|ref|WP_003838904.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935597|ref|WP_003838905.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935598|ref|WP_003838906.1|	glycosyltransferase family 1 [Bifidobacterium dentium] 
gi|489935600|ref|WP_003838908.1|	glycosyltransferase family 1 [Bifidobacterium dentium] 
gi|489935602|ref|WP_003838910.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935604|ref|WP_003838912.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935605|ref|WP_003838913.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935606|ref|WP_003838914.1|	nitroreductase [Bifidobacterium dentium] 
gi|489935607|ref|WP_003838915.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935608|ref|WP_003838916.1|	branching protein [Bifidobacterium dentium] 
gi|489935609|ref|WP_003838917.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935610|ref|WP_003838918.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935611|ref|WP_003838919.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935612|ref|WP_003838920.1|	acyltransferase [Bifidobacterium dentium] 
gi|489935613|ref|WP_003838921.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935614|ref|WP_003838922.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935615|ref|WP_003838923.1|	acyltransferase [Bifidobacterium dentium] 
gi|489935616|ref|WP_003838924.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935617|ref|WP_003838925.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935618|ref|WP_003838926.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935619|ref|WP_003838927.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935620|ref|WP_003838928.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935621|ref|WP_003838929.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935622|ref|WP_003838930.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935623|ref|WP_003838931.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935625|ref|WP_003838933.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935627|ref|WP_003838935.1|	glycosyltransferase family 2 [Bifidobacterium dentium] 
gi|489935630|ref|WP_003838938.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935631|ref|WP_003838939.1|	exopolysaccharide biosynthesis protein [Bifidobacterium dentium] 
gi|489935633|ref|WP_003838941.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935635|ref|WP_003838943.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935636|ref|WP_003838944.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935640|ref|WP_003838948.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935642|ref|WP_003838950.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935643|ref|WP_003838951.1|	thioredoxin [Bifidobacterium dentium] 
gi|489935645|ref|WP_003838953.1|	ADP-ribose pyrophosphatase [Bifidobacterium dentium] 
gi|489935647|ref|WP_003838955.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935649|ref|WP_003838957.1|	NADH pyrophosphatase [Bifidobacterium dentium] 
gi|489935651|ref|WP_003838959.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935653|ref|WP_003838961.1|	glycine cleavage system protein H [Bifidobacterium dentium] 
gi|489935656|ref|WP_003838964.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489935657|ref|WP_003838965.1|	peptidase S9 [Bifidobacterium dentium] 
gi|489935659|ref|WP_003838967.1|	3-isopropylmalate dehydrogenase [Bifidobacterium dentium] 
gi|489935662|ref|WP_003838970.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935663|ref|WP_003838971.1|	ligase [Bifidobacterium dentium] 
gi|489935664|ref|WP_003838972.1|	Crp/Fnr family transcriptional regulator [Bifidobacterium dentium] 
gi|489935666|ref|WP_003838974.1|	carboxypeptidase [Bifidobacterium dentium] 
gi|489935670|ref|WP_003838978.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935669|ref|WP_003838977.1|	NADH-dependent flavin oxidoreductase [Bifidobacterium dentium] 
gi|489935672|ref|WP_003838980.1|	diguanylate cyclase [Bifidobacterium dentium] 
gi|489935673|ref|WP_003838981.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935675|ref|WP_003838983.1|	dolichol-phosphate mannosyltransferase [Bifidobacterium dentium] 
gi|489935677|ref|WP_003838985.1|	DeoR faimly transcriptional regulator [Bifidobacterium dentium] 
gi|489935678|ref|WP_003838986.1|	galactose-1-phosphate uridylyltransferase [Bifidobacterium dentium] 
gi|489935679|ref|WP_003838987.1|	galactokinase [Bifidobacterium dentium] 
gi|489935681|ref|WP_003838989.1|	MFS transporter [Bifidobacterium dentium] 
gi|489935683|ref|WP_003838991.1|	allose kinase [Bifidobacterium dentium] 
gi|489935685|ref|WP_003838993.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935686|ref|WP_003838994.1|	ROK family transcriptional regulator [Bifidobacterium dentium] 
gi|489935688|ref|WP_003838996.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935690|ref|WP_003838998.1|	drug:proton antiporter [Bifidobacterium dentium] 
gi|489935692|ref|WP_003839000.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935694|ref|WP_003839002.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935695|ref|WP_003839003.1|	RNA methyltransferase [Bifidobacterium dentium] 
gi|489935698|ref|WP_003839006.1|	adenine glycosylase [Bifidobacterium dentium] 
gi|489935700|ref|WP_003839008.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935701|ref|WP_003839009.1|	DNA-directed RNA polymerase subunit beta [Bifidobacterium dentium] 
gi|489935703|ref|WP_003839011.1|	DNA-directed RNA polymerase subunit beta' [Bifidobacterium dentium] 
gi|489935704|ref|WP_003839012.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935707|ref|WP_003839015.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935709|ref|WP_003839017.1|	signal peptide protein [Bifidobacterium dentium] 
gi|489935711|ref|WP_003839019.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935712|ref|WP_003839020.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935714|ref|WP_003839022.1|	protein phosphatase [Bifidobacterium dentium] 
gi|489935715|ref|WP_003839023.1|	transglutaminase [Bifidobacterium dentium] 
gi|489935717|ref|WP_003839025.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935718|ref|WP_003839026.1|	ATPase AAA [Bifidobacterium dentium] 
gi|489935720|ref|WP_003839028.1|	ATPase AAA [Bifidobacterium dentium] 
gi|489935721|ref|WP_003839029.1|	kinase [Bifidobacterium dentium] 
gi|489935722|ref|WP_003839030.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935723|ref|WP_003839031.1|	nucleotidyltransferase [Bifidobacterium dentium] 
gi|489935727|ref|WP_003839035.1|	antitoxin [Bifidobacterium dentium] 
gi|489935728|ref|WP_003839036.1|	multidrug transporter MatE [Bifidobacterium dentium] 
gi|489935730|ref|WP_003839038.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935732|ref|WP_003839040.1|	ATP-dependent DNA helicase [Bifidobacterium dentium] 
gi|489935734|ref|WP_003839042.1|	GNAT family acetyltraansferase [Bifidobacterium dentium] 
gi|489935736|ref|WP_003839044.1|	MFS transporter [Bifidobacterium dentium] 
gi|489935740|ref|WP_003839048.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935738|ref|WP_003839046.1|	dihydrodipicolinate reductase [Bifidobacterium dentium] 
gi|489935741|ref|WP_003839049.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935742|ref|WP_003839050.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935743|ref|WP_003839051.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935744|ref|WP_003839052.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489935745|ref|WP_003839053.1|	heavy metal transporter [Bifidobacterium dentium] 
gi|489935747|ref|WP_003839055.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935749|ref|WP_003839057.1|	major facilitator transporter [Bifidobacterium dentium] 
gi|489935751|ref|WP_003839059.1|	dihydrodipicolinate synthase [Bifidobacterium dentium] 
gi|489935752|ref|WP_003839060.1|	ribonuclease [Bifidobacterium dentium] 
gi|489935755|ref|WP_003839063.1|	aminopeptidase N [Bifidobacterium dentium] 
gi|489935757|ref|WP_003839065.1|	phosphoglucosamine mutase [Bifidobacterium dentium] 
gi|489935758|ref|WP_003839066.1|	peptide deformylase [Bifidobacterium dentium] 
gi|489935760|ref|WP_003839068.1|	amino acid:proton antiporter [Bifidobacterium dentium] 
gi|489935762|ref|WP_003839070.1|	glutamate decarboxylase [Bifidobacterium dentium] 
gi|489935763|ref|WP_003839071.1|	DNA polymerase III subunit epsilon [Bifidobacterium dentium] 
gi|489935765|ref|WP_003839073.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935767|ref|WP_003839075.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489935770|ref|WP_003839078.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935768|ref|WP_003839076.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935771|ref|WP_003839079.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935772|ref|WP_003839080.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935774|ref|WP_003839082.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935775|ref|WP_003839083.1|	5'-nucleotidase [Bifidobacterium dentium] 
gi|489935777|ref|WP_003839085.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935778|ref|WP_003839086.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935780|ref|WP_003839088.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935781|ref|WP_003839089.1|	3-isopropylmalate dehydrogenase [Bifidobacterium dentium] 
gi|489935783|ref|WP_003839091.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935784|ref|WP_003839092.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935786|ref|WP_003839094.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935788|ref|WP_003839096.1|	DNA polymerase III subunit alpha [Bifidobacterium dentium] 
gi|489935791|ref|WP_003839099.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935793|ref|WP_003839101.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935795|ref|WP_003839103.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935796|ref|WP_003839104.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935797|ref|WP_003839105.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935798|ref|WP_003839106.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935799|ref|WP_003839107.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935800|ref|WP_003839108.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935801|ref|WP_003839109.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935802|ref|WP_003839110.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935804|ref|WP_003839112.1|	beta-glucosidase [Bifidobacterium dentium] 
gi|489935806|ref|WP_003839114.1|	beta-glucosidase [Bifidobacterium dentium] 
gi|489935808|ref|WP_003839116.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935810|ref|WP_003839118.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935812|ref|WP_003839120.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935814|ref|WP_003839122.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935816|ref|WP_003839124.1|	glycerophosphoryl diesterphosphodiesterase [Bifidobacterium dentium] 
gi|489935817|ref|WP_003839125.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935819|ref|WP_003839127.1|	RNA helicase [Bifidobacterium dentium] 
gi|489935821|ref|WP_003839129.1|	DNA mismatch repair protein MutT [Bifidobacterium dentium] 
gi|489935823|ref|WP_003839131.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935825|ref|WP_003839133.1|	oxidoreductase [Bifidobacterium dentium] 
gi|489935826|ref|WP_003839134.1|	DNA mismatch repair protein Vsr [Bifidobacterium dentium] 
gi|489935828|ref|WP_003839136.1|	aminotransferase [Bifidobacterium dentium] 
gi|489935831|ref|WP_003839139.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935832|ref|WP_003839140.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935833|ref|WP_003839141.1|	sugar:proton symporter [Bifidobacterium dentium] 
gi|489935834|ref|WP_003839142.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935835|ref|WP_003839143.1|	glyoxalase [Bifidobacterium dentium] 
gi|489935836|ref|WP_003839144.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935837|ref|WP_003839145.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935839|ref|WP_003839147.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935840|ref|WP_003839148.1|	LacI family transcriptional regulator [Bifidobacterium dentium] 
gi|489935842|ref|WP_003839150.1|	sugar ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489935844|ref|WP_003839152.1|	sugar ABC transporter permease [Bifidobacterium dentium] 
gi|489935845|ref|WP_003839153.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489935847|ref|WP_003839155.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935849|ref|WP_003839157.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935848|ref|WP_003839156.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935851|ref|WP_003839159.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935853|ref|WP_003839161.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935854|ref|WP_003839162.1|	endonuclease [Bifidobacterium dentium] 
gi|489935856|ref|WP_003839164.1|	exonuclease VII small subunit [Bifidobacterium dentium] 
gi|489935858|ref|WP_003839166.1|	exodeoxyribonuclease VII large subunit [Bifidobacterium dentium] 
gi|489935859|ref|WP_003839167.1|	ribonucleoside-triphosphate reductase [Bifidobacterium dentium] 
gi|489935860|ref|WP_003839168.1|	ribonucleoside-triphosphate reductase activating protein [Bifidobacterium dentium] 
gi|489935862|ref|WP_003839170.1|	activase [Bifidobacterium dentium] 
gi|489935865|ref|WP_003839173.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935864|ref|WP_003839172.1|	gamma-glutamylcysteine synthetase [Bifidobacterium dentium] 
gi|489935867|ref|WP_003839175.1|	gluconate:proton symporter [Bifidobacterium dentium] 
gi|489935868|ref|WP_003839176.1|	2-deoxy-D-gluconate 3-dehydrogenase [Bifidobacterium dentium] 
gi|489935871|ref|WP_003839179.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935870|ref|WP_003839178.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489935873|ref|WP_003839181.1|	2,5-diketo-D-gluconic acid reductase [Bifidobacterium dentium] 
gi|489935875|ref|WP_003839183.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935876|ref|WP_003839184.1|	AcrR family transcriptional regulator [Bifidobacterium dentium] 
gi|489935879|ref|WP_003839187.1|	beta-galactosidase [Bifidobacterium dentium] 
gi|489935881|ref|WP_003839189.1|	TetR family transcriptional regulator [Bifidobacterium dentium] 
gi|489935883|ref|WP_003839191.1|	major facilitator transporter [Bifidobacterium dentium] 
gi|489935885|ref|WP_003839193.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935887|ref|WP_003839195.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935889|ref|WP_003839197.1|	glycosyl hydrolase family 5 [Bifidobacterium dentium] 
gi|489935891|ref|WP_003839199.1|	beta-glucosidase [Bifidobacterium dentium] 
gi|489935892|ref|WP_003839200.1|	xylan 1,4-beta-xylosidase [Bifidobacterium dentium] 
gi|489935896|ref|WP_003839204.1|	beta-glucosidase [Bifidobacterium dentium] 
gi|489935895|ref|WP_003839203.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935897|ref|WP_003839205.1|	hisitidine kinase [Bifidobacterium dentium] 
gi|489935898|ref|WP_003839206.1|	histidine kinase [Bifidobacterium dentium] 
gi|489935900|ref|WP_003839208.1|	AcrR family transcriptional regulator [Bifidobacterium dentium] 
gi|489935902|ref|WP_003839210.1|	beta-D-glucosideglucohydrolase [Bifidobacterium dentium] 
gi|489935904|ref|WP_003839212.1|	transporter [Bifidobacterium dentium] 
gi|489935905|ref|WP_003839213.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935907|ref|WP_003839215.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935908|ref|WP_003839216.1|	symporter [Bifidobacterium dentium] 
gi|489935910|ref|WP_003839218.1|	MarR family transcripitonal regulator [Bifidobacterium dentium] 
gi|489935911|ref|WP_003839219.1|	lincomycin resistance protein LmrB [Bifidobacterium dentium] 
gi|489935914|ref|WP_003839222.1|	membrane protein [Bifidobacterium dentium] 
gi|489935916|ref|WP_003839224.1|	multidrug transporter [Bifidobacterium dentium] 
gi|489935918|ref|WP_003839226.1|	2-deoxy-D-gluconate 3-dehydrogenase [Bifidobacterium dentium] 
gi|489935920|ref|WP_003839228.1|	MFS transporter [Bifidobacterium dentium] 
gi|489935922|ref|WP_003839230.1|	MFS transporter [Bifidobacterium dentium] 
gi|489935923|ref|WP_003839231.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935924|ref|WP_003839232.1|	AcrR family transcriptional regulator [Bifidobacterium dentium] 
gi|489935927|ref|WP_003839235.1|	beta-glucosidase [Bifidobacterium dentium] 
gi|489935930|ref|WP_003839238.1|	acetyltransferase [Bifidobacterium dentium] 
gi|489935931|ref|WP_003839239.1|	MarR family transcripitonal regulator [Bifidobacterium dentium] 
gi|489935932|ref|WP_003839240.1|	ABC transporter [Bifidobacterium dentium] 
gi|489935933|ref|WP_003839241.1|	Rrf2 family transcriptional regulator [Bifidobacterium dentium] 
gi|489935934|ref|WP_003839242.1|	integrase [Bifidobacterium dentium] 
gi|489935939|ref|WP_003839247.1|	AraC family transcriptional regulator [Bifidobacterium dentium] 
gi|489935941|ref|WP_003839249.1|	arabinose transporter [Bifidobacterium dentium] 
gi|489935943|ref|WP_003839251.1|	LacI family transcription regulator [Bifidobacterium dentium] 
gi|489935945|ref|WP_003839253.1|	beta-galactosidase [Bifidobacterium dentium] 
gi|489935947|ref|WP_003839255.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935948|ref|WP_003839256.1|	sodium:melibiose symporter [Bifidobacterium dentium] 
gi|489935949|ref|WP_003839257.1|	isoleucyl-tRNA synthase [Bifidobacterium dentium] 
gi|489935950|ref|WP_003839258.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935952|ref|WP_003839260.1|	ATPase AAA [Bifidobacterium dentium] 
gi|489935953|ref|WP_003839261.1|	CRISPR-associated protein Cas3 [Bifidobacterium dentium] 
gi|489935954|ref|WP_003839262.1|	CRISPR-associated protein Cas5 [Bifidobacterium dentium] 
gi|489935955|ref|WP_003839263.1|	CRISPR-associated protein [Bifidobacterium dentium] 
gi|489935956|ref|WP_003839264.1|	CRISPR-associated protein [Bifidobacterium dentium] 
gi|489935958|ref|WP_003839266.1|	CRISPR-associated protein Cas4 [Bifidobacterium dentium] 
gi|489935959|ref|WP_003839267.1|	CRISPR-associated protein Cas1 [Bifidobacterium dentium] 
gi|489935960|ref|WP_003839268.1|	CRISPR-associated protein Cas2 [Bifidobacterium dentium] 
gi|489935965|ref|WP_003839273.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935966|ref|WP_003839274.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935967|ref|WP_003839275.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935968|ref|WP_003839276.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935969|ref|WP_003839277.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489935970|ref|WP_003839278.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935972|ref|WP_003839280.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935973|ref|WP_003839281.1|	phospholipase [Bifidobacterium dentium] 
gi|489935974|ref|WP_003839282.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935975|ref|WP_003839283.1|	DNA-3-methyladenine glycosylase [Bifidobacterium dentium] 
gi|489935976|ref|WP_003839284.1|	phospholipase [Bifidobacterium dentium] 
gi|489935977|ref|WP_003839285.1|	glutamate racemase [Bifidobacterium dentium] 
gi|489935978|ref|WP_003839286.1|	diaminopimelate epimerase [Bifidobacterium dentium] 
gi|489935979|ref|WP_003839287.1|	membrane protein [Bifidobacterium dentium] 
gi|489935980|ref|WP_003839288.1|	histidinol phosphatase [Bifidobacterium dentium] 
gi|489935989|ref|WP_003839297.1|	ATP-binding protein [Bifidobacterium dentium] 
gi|489935990|ref|WP_003839298.1|	aminoglycoside phosphotransferase [Bifidobacterium dentium] 
gi|489935992|ref|WP_003839300.1|	DNA helicase II [Bifidobacterium dentium] 
gi|489935993|ref|WP_003839301.1|	hydrolase [Bifidobacterium dentium] 
gi|489935994|ref|WP_003839302.1|	Lon protease [Bifidobacterium dentium] 
gi|489935995|ref|WP_003839303.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935996|ref|WP_003839304.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489935997|ref|WP_003839305.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936000|ref|WP_003839308.1|	cell division protein DivIVA [Bifidobacterium dentium] 
gi|489936001|ref|WP_003839309.1|	1-deoxy-D-xylulose 5-phosphate reductoisomerase [Bifidobacterium dentium] 
gi|489936002|ref|WP_003839310.1|	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [Bifidobacterium dentium] 
gi|489936004|ref|WP_003839312.1|	esterase [Bifidobacterium dentium] 
gi|489936006|ref|WP_003839314.1|	DNA repair protein RecO [Bifidobacterium dentium] 
gi|489936007|ref|WP_003839315.1|	UDP pyrophosphate synthase [Bifidobacterium dentium] 
gi|489936008|ref|WP_003839316.1|	CTP synthase [Bifidobacterium dentium] 
gi|489936011|ref|WP_003839319.1|	nucleoside hydrolase [Bifidobacterium dentium] 
gi|489936013|ref|WP_003839321.1|	ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489936016|ref|WP_003839324.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936017|ref|WP_003839325.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936020|ref|WP_003839328.1|	LuxR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936022|ref|WP_003839330.1|	histidine kinase [Bifidobacterium dentium] 
gi|489936024|ref|WP_003839332.1|	beta-(1-2)-fructofuranosidase [Bifidobacterium dentium] 
gi|489936026|ref|WP_003839334.1|	galactoside permease [Bifidobacterium dentium] 
gi|489936028|ref|WP_003839336.1|	LacI family transcription regulator [Bifidobacterium dentium] 
gi|489936030|ref|WP_003839338.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936032|ref|WP_003839340.1|	phosphomethylpyrimidine kinase [Bifidobacterium dentium] 
gi|489936034|ref|WP_003839342.1|	thiamine-phosphate pyrophosphorylase [Bifidobacterium dentium] 
gi|489936037|ref|WP_003839345.1|	hydroxyethylthiazole kinase [Bifidobacterium dentium] 
gi|489936038|ref|WP_003839346.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489936040|ref|WP_003839348.1|	2,5-diketo-D-gluconic acid reductase [Bifidobacterium dentium] 
gi|489936042|ref|WP_003839350.1|	glycine-tRNA synthetase subunit beta [Bifidobacterium dentium] 
gi|489936044|ref|WP_003839352.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936046|ref|WP_003839354.1|	cell division protein FtsZ [Bifidobacterium dentium] 
gi|489936047|ref|WP_003839355.1|	cell division protein SepF [Bifidobacterium dentium] 
gi|489936049|ref|WP_003839357.1|	hemolysin [Bifidobacterium dentium] 
gi|489936051|ref|WP_003839359.1|	ATPase [Bifidobacterium dentium] 
gi|489936052|ref|WP_003839360.1|	peptidase A8 [Bifidobacterium dentium] 
gi|489936053|ref|WP_003839361.1|	pseudouridine synthase [Bifidobacterium dentium] 
gi|489936055|ref|WP_003839363.1|	DNA polymerase III subunit alpha [Bifidobacterium dentium] 
gi|489936059|ref|WP_003839367.1|	transporter [Bifidobacterium dentium] 
gi|489936060|ref|WP_003839368.1|	histidinol dehydrogenase [Bifidobacterium dentium] 
gi|489936062|ref|WP_003839370.1|	histidinol-phosphate aminotransferase [Bifidobacterium dentium] 
