WP_000027050.1	MULTISPECIES: class A broad-spectrum beta-lactamase TEM-116 [Bacteria] 
WP_004613600.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613604.1	MULTISPECIES: transcriptional regulator [Firmicutes] 
WP_004613606.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004613607.1	MULTISPECIES: conjugal transfer protein [Firmicutes] 
WP_004613609.1	fucose permease [Tyzzerella nexilis] 
WP_004613610.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613612.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613613.1	ABC transporter [Tyzzerella nexilis] 
WP_004613614.1	ABC transporter [Tyzzerella nexilis] 
WP_004613615.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613618.1	membrane protein [Tyzzerella nexilis] 
WP_004613619.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613620.1	excinuclease ABC subunit C [Tyzzerella nexilis] 
WP_004613621.1	HPr(Ser) kinase/phosphatase [Tyzzerella nexilis] 
WP_004613622.1	glucokinase [Tyzzerella nexilis] 
WP_004613623.1	glycosyl transferase [Tyzzerella nexilis] 
WP_004613624.1	YigZ family protein [Tyzzerella nexilis] 
WP_004613625.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613626.1	GTP-binding protein [Tyzzerella nexilis] 
WP_004613627.1	single-stranded DNA-binding protein [Tyzzerella nexilis] 
WP_004613628.1	4-hydroxy-tetrahydrodipicolinate synthase [Tyzzerella nexilis] 
WP_004613629.1	4-hydroxy-tetrahydrodipicolinate reductase [Tyzzerella nexilis] 
WP_004613630.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613633.1	preprotein translocase subunit SecA [Tyzzerella nexilis] 
WP_004613634.1	peptide chain release factor 2 [Tyzzerella nexilis] 
WP_004613636.1	homoserine dehydrogenase [Tyzzerella nexilis] 
WP_004613637.1	cofactor-independent phosphoglycerate mutase [Tyzzerella nexilis] 
WP_004613638.1	aspartate kinase [Tyzzerella nexilis] 
WP_004613639.1	adenylate cyclase [Tyzzerella nexilis] 
WP_004613640.1	4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis protein [Tyzzerella nexilis] 
WP_004613641.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613642.1	trigger factor [Tyzzerella nexilis] 
WP_004613643.1	ATP-dependent Clp protease proteolytic subunit [Tyzzerella nexilis] 
WP_004613645.1	endopeptidase La [Tyzzerella nexilis] 
WP_004613647.1	sporulation integral membrane protein YtvI [Tyzzerella nexilis] 
WP_004613648.1	aldehyde dehydrogenase [Tyzzerella nexilis] 
WP_004613651.1	GNAT family acetyltransferase [Tyzzerella nexilis] 
WP_004613652.1	MerR family transcriptional regulator [Tyzzerella nexilis] 
WP_004613654.1	phosphoglycolate phosphatase [Tyzzerella nexilis] 
WP_004613655.1	ADP-ribose pyrophosphatase [Tyzzerella nexilis] 
WP_004613656.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004613659.1	recombinase [Tyzzerella nexilis] 
WP_004613661.1	MULTISPECIES: transposase [Firmicutes] 
WP_004613667.1	conjugal transfer protein TraG [Tyzzerella nexilis] 
WP_004613668.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613670.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613671.1	resolvase [Tyzzerella nexilis] 
WP_004613673.1	glyoxalase [Tyzzerella nexilis] 
WP_004613674.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004613675.1	galactoside O-acetyltransferase [Tyzzerella nexilis] 
WP_004613676.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613677.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613678.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613680.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004613684.1	orotate phosphoribosyltransferase [Tyzzerella nexilis] 
WP_004613685.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613687.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613688.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613689.1	5-(carboxyamino)imidazole ribonucleotide mutase [Tyzzerella nexilis] 
WP_004613690.1	phosphoribosylformylglycinamidine cyclo-ligase [Tyzzerella nexilis] 
WP_004613691.1	phosphoribosylglycinamide formyltransferase [Tyzzerella nexilis] 
WP_004613692.1	phosphoribosylamine--glycine ligase [Tyzzerella nexilis] 
WP_004613693.1	GntR family transcriptional regulator [Tyzzerella nexilis] 
WP_004613694.1	ATP-dependent Clp protease ATP-binding subunit ClpC [Tyzzerella nexilis] 
WP_004613695.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613696.1	DNA repair protein RadA [Tyzzerella nexilis] 
WP_004613697.1	L-serine dehydratase iron-sulfur-dependent subunit alpha [Tyzzerella nexilis] 
WP_004613698.1	L-serine dehydratase iron-sulfur-dependent subunit beta [Tyzzerella nexilis] 
WP_004613699.1	membrane protein [Tyzzerella nexilis] 
WP_004613700.1	nitrogen regulatory protein P-II [Tyzzerella nexilis] 
WP_004613701.1	[FeFe] hydrogenase H-cluster maturation GTPase HydF [Tyzzerella nexilis] 
WP_004613702.1	[FeFe] hydrogenase H-cluster radical SAM maturase HydG [Tyzzerella nexilis] 
WP_004613703.1	[FeFe] hydrogenase H-cluster radical SAM maturase HydE [Tyzzerella nexilis] 
WP_004613704.1	iron-only hydrogenase system regulator [Tyzzerella nexilis] 
WP_004613705.1	anaerobic ribonucleoside-triphosphate reductase activating protein [Tyzzerella nexilis] 
WP_004613706.1	ribonucleoside-triphosphate reductase [Tyzzerella nexilis] 
WP_004613707.1	pyrroline-5-carboxylate reductase [Tyzzerella nexilis] 
WP_004613708.1	TetR family transcriptional regulator [Tyzzerella nexilis] 
WP_004613711.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004613714.1	6-phospho-beta-glucosidase [Tyzzerella nexilis] 
WP_004613716.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004613718.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613719.1	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE [Tyzzerella nexilis] 
WP_004613720.1	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB [Tyzzerella nexilis] 
WP_004613721.1	ribosomal-protein-alanine N-acetyltransferase RimI [Tyzzerella nexilis] 
WP_004613722.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613723.1	ribonuclease Z [Tyzzerella nexilis] 
WP_004613725.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Tyzzerella nexilis] 
WP_004613727.1	peptidase P60 [Tyzzerella nexilis] 
WP_004613728.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613729.1	MULTISPECIES: transcriptional regulator [Clostridiales] 
WP_004613730.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613731.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613732.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613733.1	RNA polymerase sigma factor [Tyzzerella nexilis] 
WP_004613734.1	MULTISPECIES: transcriptional regulator [Firmicutes] 
WP_004613735.1	MULTISPECIES: excisionase [Firmicutes] 
WP_004613736.1	integrase [Tyzzerella nexilis] 
WP_004613737.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613738.1	sodium:dicarboxylate symporter [Tyzzerella nexilis] 
WP_004613740.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613741.1	imidazole glycerol phosphate synthase [Tyzzerella nexilis] 
WP_004613743.1	histidinol dehydrogenase [Tyzzerella nexilis] 
WP_004613744.1	ATP phosphoribosyltransferase [Tyzzerella nexilis] 
WP_004613745.1	ATP phosphoribosyltransferase regulatory subunit [Tyzzerella nexilis] 
WP_004613746.1	endonuclease [Tyzzerella nexilis] 
WP_004613747.1	pseudouridine synthase [Tyzzerella nexilis] 
WP_004613748.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613750.1	YgiQ family radical SAM protein [Tyzzerella nexilis] 
WP_004613751.1	haloacid dehalogenase [Tyzzerella nexilis] 
WP_004613753.1	SAM-dependent methyltransferase [Tyzzerella nexilis] 
WP_004613754.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613755.1	aminoacyl-histidine dipeptidase [Tyzzerella nexilis] 
WP_004613757.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613758.1	pantetheine-phosphate adenylyltransferase [Tyzzerella nexilis] 
WP_004613760.1	spore protein [Tyzzerella nexilis] 
WP_004613763.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004613765.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613766.1	50S ribosomal protein L28 [Tyzzerella nexilis] 
WP_004613768.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613769.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613770.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613773.1	peptidase U32 [Tyzzerella nexilis] 
WP_004613774.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613776.1	Holliday junction DNA helicase RuvA [Tyzzerella nexilis] 
WP_004613778.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613780.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613781.1	ferredoxin [Tyzzerella nexilis] 
WP_004613782.1	electron transport complex subunit RsxA [Tyzzerella nexilis] 
WP_004613783.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613784.1	FMN-binding domain-containing protein [Tyzzerella nexilis] 
WP_004613787.1	30S ribosomal protein S1 [Tyzzerella nexilis] 
WP_004613788.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Tyzzerella nexilis] 
WP_004613792.1	FAD-dependent oxidoreductase [Tyzzerella nexilis] 
WP_004613795.1	NAD(FAD)-dependent dehydrogenase [Tyzzerella nexilis] 
WP_004613796.1	pyridine nucleotide-disulfide oxidoreductase [Tyzzerella nexilis] 
WP_004613797.1	FAD/NAD(P)-binding oxidoreductase [Tyzzerella nexilis] 
WP_004613798.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613799.1	glycerol kinase [Tyzzerella nexilis] 
WP_004613800.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613801.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613804.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613805.1	oxaloacetate decarboxylase [Tyzzerella nexilis] 
WP_004613806.1	glutaconyl-CoA decarboxylase subunit beta [Tyzzerella nexilis] 
WP_004613807.1	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit [Tyzzerella nexilis] 
WP_004613810.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613811.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613812.1	MFS transporter [Tyzzerella nexilis] 
WP_004613813.1	2-isopropylmalate synthase [Tyzzerella nexilis] 
WP_004613814.1	peptidase S11 [Tyzzerella nexilis] 
WP_004613815.1	SMC-Scp complex subunit ScpB [Tyzzerella nexilis] 
WP_004613816.1	chromosome segregation and condensation protein ScpA [Tyzzerella nexilis] 
WP_004613817.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613818.1	molybdenum ABC transporter permease subunit [Tyzzerella nexilis] 
WP_004613819.1	molybdate ABC transporter substrate-binding protein [Tyzzerella nexilis] 
WP_004613821.1	serine/threonine protein phosphatase [Tyzzerella nexilis] 
WP_004613822.1	D-Ala-D-Ala carboxypeptidase [Tyzzerella nexilis] 
WP_004613825.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613826.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613827.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613829.1	MULTISPECIES: 30S ribosomal protein S21 [Clostridiales] 
WP_004613833.1	3-dehydroquinate synthase [Tyzzerella nexilis] 
WP_004613834.1	chorismate synthase [Tyzzerella nexilis] 
WP_004613835.1	3-deoxy-7-phosphoheptulonate synthase [Tyzzerella nexilis] 
WP_004613836.1	3-phosphoshikimate 1-carboxyvinyltransferase [Tyzzerella nexilis] 
WP_004613837.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613839.1	iron hydrogenase [Tyzzerella nexilis] 
WP_004613840.1	homocysteine methyltransferase [Tyzzerella nexilis] 
WP_004613841.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613842.1	methylenetetrahydrofolate reductase [NAD(P)H] [Tyzzerella nexilis] 
WP_004613845.1	SpoIVB peptidase [Tyzzerella nexilis] 
WP_004613846.1	DNA repair protein RecN [Tyzzerella nexilis] 
WP_004613847.1	arginine repressor [Tyzzerella nexilis] 
WP_004613848.1	NAD(+) kinase [Tyzzerella nexilis] 
WP_004613849.1	RNA methyltransferase [Tyzzerella nexilis] 
WP_004613850.1	1-deoxy-D-xylulose-5-phosphate synthase [Tyzzerella nexilis] 
WP_004613851.1	farnesyl-diphosphate synthase [Tyzzerella nexilis] 
WP_004613854.1	transcription antitermination protein NusB [Tyzzerella nexilis] 
WP_004613855.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613856.1	peptide chain release factor 3 [Tyzzerella nexilis] 
WP_004613857.1	stage III sporulation protein AH [Tyzzerella nexilis] 
WP_004613859.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613860.1	stage III sporulation protein AF [Tyzzerella nexilis] 
WP_004613861.1	stage III sporulation protein AD [Tyzzerella nexilis] 
WP_004613863.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613865.1	polyribonucleotide nucleotidyltransferase [Tyzzerella nexilis] 
WP_004613866.1	pyruvate kinase [Tyzzerella nexilis] 
WP_004613867.1	membrane protein [Tyzzerella nexilis] 
WP_004613868.1	2-hydroxyglutaryl-CoA dehydratase [Tyzzerella nexilis] 
WP_004613869.1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Tyzzerella nexilis] 
WP_004613871.1	triose-phosphate isomerase [Tyzzerella nexilis] 
WP_004613872.1	phosphoglycerate kinase [Tyzzerella nexilis] 
WP_004613873.1	type I glyceraldehyde-3-phosphate dehydrogenase [Tyzzerella nexilis] 
WP_004613874.1	histidinol phosphate phosphatase [Tyzzerella nexilis] 
WP_004613875.1	tRNA 2-thiouridine(34) synthase MnmA [Tyzzerella nexilis] 
WP_004613876.1	iron-sulfur cluster assembly scaffold protein [Tyzzerella nexilis] 
WP_004613877.1	cysteine desulfurase NifS [Tyzzerella nexilis] 
WP_004613878.1	Rrf2 family transcriptional regulator [Tyzzerella nexilis] 
WP_004613880.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613881.1	NUDIX hydrolase [Tyzzerella nexilis] 
WP_004613882.1	ribonuclease Y [Tyzzerella nexilis] 
WP_004613883.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613885.1	sodium:solute symporter [Tyzzerella nexilis] 
WP_004613886.1	methylglyoxal synthase [Tyzzerella nexilis] 
WP_004613887.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613889.1	UDP-N-acetylglucosamine pyrophosphorylase [Tyzzerella nexilis] 
WP_004613894.1	argininosuccinate lyase [Tyzzerella nexilis] 
WP_004613897.1	nitrate ABC transporter permease [Tyzzerella nexilis] 
WP_004613900.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613902.1	ribonuclease HII [Tyzzerella nexilis] 
WP_004613903.1	signal peptidase I [Tyzzerella nexilis] 
WP_004613904.1	ribosome biogenesis GTPase YlqF [Tyzzerella nexilis] 
WP_004613905.1	signal peptidase I [Tyzzerella nexilis] 
WP_004613906.1	50S ribosomal protein L19 [Tyzzerella nexilis] 
WP_004613907.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD [Tyzzerella nexilis] 
WP_004613908.1	16S rRNA processing protein RimM [Tyzzerella nexilis] 
WP_004613909.1	RNA-binding protein [Tyzzerella nexilis] 
WP_004613910.1	30S ribosomal protein S16 [Tyzzerella nexilis] 
WP_004613911.1	signal recognition particle protein [Tyzzerella nexilis] 
WP_004613913.1	xanthine phosphoribosyltransferase [Tyzzerella nexilis] 
WP_004613917.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613918.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613919.1	acyl-CoA thioesterase [Tyzzerella nexilis] 
WP_004613920.1	tRNA pseudouridine synthase A [Tyzzerella nexilis] 
WP_004613921.1	patatin family protein [Tyzzerella nexilis] 
WP_004613922.1	heme ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004613923.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613925.1	tryptophan--tRNA ligase [Tyzzerella nexilis] 
WP_004613926.1	histidine phosphatase [Tyzzerella nexilis] 
WP_004613927.1	S-ribosylhomocysteinase [Tyzzerella nexilis] 
WP_004613928.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613929.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613930.1	glycogen debranching protein [Tyzzerella nexilis] 
WP_004613931.1	LacI family transcriptional regulator [Tyzzerella nexilis] 
WP_004613932.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613933.1	ATPase AAA [Tyzzerella nexilis] 
WP_004613934.1	glutamate--tRNA ligase [Tyzzerella nexilis] 
WP_004613935.1	membrane protein [Tyzzerella nexilis] 
WP_004613937.1	membrane protein [Tyzzerella nexilis] 
WP_004613938.1	CidA/LrgA family protein [Tyzzerella nexilis] 
WP_004613939.1	aminotransferase [Tyzzerella nexilis] 
WP_004613940.1	membrane protein [Tyzzerella nexilis] 
WP_004613941.1	membrane protein [Tyzzerella nexilis] 
WP_004613942.1	arginine ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004613943.1	polar amino acid ABC transporter permease [Tyzzerella nexilis] 
WP_004613944.1	ABC transporter substrate-binding protein [Tyzzerella nexilis] 
WP_004613946.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613947.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613948.1	histidinol-phosphate aminotransferase [Tyzzerella nexilis] 
WP_004613951.1	ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004613953.1	ATP-binding protein [Tyzzerella nexilis] 
WP_004613955.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613956.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004613957.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613958.1	peptidoglycan-binding protein [Tyzzerella nexilis] 
WP_004613959.1	zinc metalloprotease [Tyzzerella nexilis] 
WP_004613960.1	1-deoxy-D-xylulose-5-phosphate reductoisomerase [Tyzzerella nexilis] 
WP_004613961.1	phosphatidate cytidylyltransferase [Tyzzerella nexilis] 
WP_004613962.1	di-trans,poly-cis-decaprenylcistransferase [Tyzzerella nexilis] 
WP_004613964.1	UMP kinase [Tyzzerella nexilis] 
WP_004613967.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613969.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613971.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613972.1	ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004613973.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613974.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613975.1	MFS transporter [Tyzzerella nexilis] 
WP_004613977.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613978.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613979.1	GntR family transcriptional regulator [Tyzzerella nexilis] 
WP_004613980.1	ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004613981.1	hypothetical protein [Tyzzerella nexilis] 
WP_004613982.1	hydrolase [Tyzzerella nexilis] 
WP_004613983.1	uridine kinase [Tyzzerella nexilis] 
WP_004613984.1	phosphohydrolase [Tyzzerella nexilis] 
WP_004613985.1	acetyltransferase [Tyzzerella nexilis] 
WP_004613986.1	NADH-dependent butanol dehydrogenase [Tyzzerella nexilis] 
WP_004613988.1	MerR family transcriptional regulator [Tyzzerella nexilis] 
WP_004613989.1	tryptophan synthase subunit alpha [Tyzzerella nexilis] 
WP_004613991.1	indole-3-glycerol-phosphate synthase [Tyzzerella nexilis] 
WP_004613992.1	anthranilate phosphoribosyltransferase [Tyzzerella nexilis] 
WP_004613993.1	glutamine amidotransferase [Tyzzerella nexilis] 
WP_004613994.1	anthranilate synthase subunit I [Tyzzerella nexilis] 
WP_004614000.1	integrase [Tyzzerella nexilis] 
WP_004614002.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004614003.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004614005.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614007.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614008.1	leucine--tRNA ligase [Tyzzerella nexilis] 
WP_004614011.1	O-acetylhomoserine aminocarboxypropyltransferase [Tyzzerella nexilis] 
WP_004614012.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614014.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614015.1	fusaric acid resistance protein [Tyzzerella nexilis] 
WP_004614018.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614021.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614023.1	MULTISPECIES: transposase [Clostridiales] 
WP_004614024.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614025.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614026.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_004614028.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004614029.1	ferredoxin [Tyzzerella nexilis] 
WP_004614030.1	membrane protein [Tyzzerella nexilis] 
WP_004614031.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004614032.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614033.1	peptide ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004614034.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004614036.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614039.1	Trk system potassium transport protein TrkA [Tyzzerella nexilis] 
WP_004614040.1	elongation factor G [Tyzzerella nexilis] 
WP_004614041.1	prephenate dehydrogenase [Tyzzerella nexilis] 
WP_004614044.1	serine/threonine phosphatase [Tyzzerella nexilis] 
WP_004614045.1	histidine kinase [Tyzzerella nexilis] 
WP_004614047.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614054.1	sodium-dependent tryptophan transporter [Tyzzerella nexilis] 
WP_004614059.1	phenylalanine--tRNA ligase subunit beta partial [Tyzzerella nexilis] 
WP_004614060.1	phenylalanine--tRNA ligase subunit alpha [Tyzzerella nexilis] 
WP_004614061.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614063.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614064.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614065.1	magnesium chelatase [Tyzzerella nexilis] 
WP_004614069.1	threonine synthase partial [Tyzzerella nexilis] 
WP_004614071.1	3-isopropylmalate dehydratase small subunit [Tyzzerella nexilis] 
WP_004614073.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614074.1	class C sortase [Tyzzerella nexilis] 
WP_004614076.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614078.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614079.1	NAD(+) synthase [Tyzzerella nexilis] 
WP_004614080.1	molecular chaperone Hsp33 [Tyzzerella nexilis] 
WP_004614081.1	methyltransferase [Tyzzerella nexilis] 
WP_004614082.1	magnesium transporter [Tyzzerella nexilis] 
WP_004614083.1	branched chain amino acid aminotransferase [Tyzzerella nexilis] 
WP_004614085.1	acetolactate synthase large subunit biosynthetic type [Tyzzerella nexilis] 
WP_004614088.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614089.1	haloacid dehalogenase [Tyzzerella nexilis] 
WP_004614090.1	diacylglycerol kinase [Tyzzerella nexilis] 
WP_004614091.1	thymidylate synthase [Tyzzerella nexilis] 
WP_004614092.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614095.1	homoserine dehydrogenase [Tyzzerella nexilis] 
WP_004614096.1	amino acid carrier protein [Tyzzerella nexilis] 
WP_004614097.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614098.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614099.1	aspartate--tRNA ligase [Tyzzerella nexilis] 
WP_004614102.1	coproporphyrinogen dehydrogenase HemZ [Tyzzerella nexilis] 
WP_004614103.1	MBL fold metallo-hydrolase [Tyzzerella nexilis] 
WP_004614105.1	adenine phosphoribosyltransferase [Tyzzerella nexilis] 
WP_004614106.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004614108.1	single-stranded-DNA-specific exonuclease RecJ [Tyzzerella nexilis] 
WP_004614109.1	preprotein translocase subunit SecD [Tyzzerella nexilis] 
WP_004614110.1	thioether cross-link-forming SCIFF peptide maturase [Tyzzerella nexilis] 
WP_004614112.1	six-cysteine peptide SCIFF [Tyzzerella nexilis] 
WP_004614114.1	stage V sporulation protein T [Tyzzerella nexilis] 
WP_004614115.1	ABC transporter substrate-binding protein [Tyzzerella nexilis] 
WP_004614116.1	iron ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004614117.1	CRISPR-associated protein Cas5 [Tyzzerella nexilis] 
WP_004614120.1	MATE family efflux transporter [Tyzzerella nexilis] 
WP_004614123.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614124.1	DNA-binding transcriptional regulator [Tyzzerella nexilis] 
WP_004614128.1	ABC transporter [Tyzzerella nexilis] 
WP_004614132.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614133.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614134.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614137.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614138.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614142.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614143.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614144.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614146.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614148.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614153.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614154.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614155.1	glucosamine--fructose-6-phosphate aminotransferase [Tyzzerella nexilis] 
WP_004614158.1	ABC transporter substrate-binding protein [Tyzzerella nexilis] 
WP_004614160.1	lactose ABC transporter permease [Tyzzerella nexilis] 
WP_004614161.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614162.1	membrane protein [Tyzzerella nexilis] 
WP_004614168.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614169.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614171.1	acetyltransferase [Tyzzerella nexilis] 
WP_004614173.1	MULTISPECIES: cupin [Lachnospiraceae] 
WP_004614182.1	MATE family efflux transporter [Tyzzerella nexilis] 
WP_004614183.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614184.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614186.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614189.1	AraC family transcriptional regulator [Tyzzerella nexilis] 
WP_004614190.1	transposase [Tyzzerella nexilis] 
WP_004614191.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614200.1	multidrug ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004614201.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614202.1	Cys-rich peptide radical SAM maturase CcpM [Tyzzerella nexilis] 
WP_004614203.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614204.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614207.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614211.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614212.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004614215.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614216.1	hypothetical protein [Tyzzerella nexilis] 
