gi|493484097|ref|WP_006438921.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485268|ref|WP_006440074.1|	glycosyl transferase [[Clostridium] hiranonis] 
gi|493485269|ref|WP_006440075.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485270|ref|WP_006440076.1|	integrase [[Clostridium] hiranonis] 
gi|493485271|ref|WP_006440077.1|	aminodeoxychorismate lyase [[Clostridium] hiranonis] 
gi|493485272|ref|WP_006440078.1|	O-methyltransferase [[Clostridium] hiranonis] 
gi|493485273|ref|WP_006440079.1|	peptidase U32 [[Clostridium] hiranonis] 
gi|493485274|ref|WP_006440080.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485275|ref|WP_006440081.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485276|ref|WP_006440082.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485277|ref|WP_006440083.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485278|ref|WP_006440084.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485279|ref|WP_006440085.1|	elongation factor P [[Clostridium] hiranonis] 
gi|493485280|ref|WP_006440086.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485281|ref|WP_006440087.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485282|ref|WP_006440088.1|	radical SAM protein [[Clostridium] hiranonis] 
gi|493485283|ref|WP_006440089.1|	chromosome partitioning protein [[Clostridium] hiranonis] 
gi|493485284|ref|WP_006440090.1|	cell division protein FtsY [[Clostridium] hiranonis] 
gi|493485285|ref|WP_006440091.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485286|ref|WP_006440092.1|	signal recognition particle protein Srp54 [[Clostridium] hiranonis] 
gi|493485287|ref|WP_006440093.1|	30S ribosomal protein S16 [[Clostridium] hiranonis] 
gi|493485288|ref|WP_006440094.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485289|ref|WP_006440095.1|	16S rRNA-processing protein RimM [[Clostridium] hiranonis] 
gi|493485290|ref|WP_006440096.1|	tRNA (guanine-N1)-methyltransferase [[Clostridium] hiranonis] 
gi|493485291|ref|WP_006440097.1|	50S ribosomal protein L19 [[Clostridium] hiranonis] 
gi|493485292|ref|WP_006440098.1|	GTPase YlqF [[Clostridium] hiranonis] 
gi|493485293|ref|WP_006440099.1|	branched-chain amino acid transporter [[Clostridium] hiranonis] 
gi|493485294|ref|WP_006440100.1|	branched-chain amino acid transporter [[Clostridium] hiranonis] 
gi|493485295|ref|WP_006440101.1|	branched-chain amino acid transporter [[Clostridium] hiranonis] 
gi|493485296|ref|WP_006440102.1|	ribonuclease HII [[Clostridium] hiranonis] 
gi|493485297|ref|WP_006440103.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485298|ref|WP_006440104.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485299|ref|WP_006440105.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485300|ref|WP_006440106.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485301|ref|WP_006440107.1|	magnesium chelatase [[Clostridium] hiranonis] 
gi|493485302|ref|WP_006440108.1|	DNA polymerase sliding clamp subunit [[Clostridium] hiranonis] 
gi|493485303|ref|WP_006440109.1|	DNA topoisomerase I [[Clostridium] hiranonis] 
gi|493485305|ref|WP_006440111.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485307|ref|WP_006440113.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485308|ref|WP_006440114.1|	ATPase AAA [[Clostridium] hiranonis] 
gi|493485310|ref|WP_006440116.1|	AsnC family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485312|ref|WP_006440117.1|	cysteine desulfurase [[Clostridium] hiranonis] 
gi|493485313|ref|WP_006440118.1|	FeS cluster assembly scaffold IscU [[Clostridium] hiranonis] 
gi|493485314|ref|WP_006440119.1|	thiouridylase [[Clostridium] hiranonis] 
gi|493485315|ref|WP_006440120.1|	alanyl-tRNA synthase [[Clostridium] hiranonis] 
gi|493485316|ref|WP_006440121.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485317|ref|WP_006440122.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485318|ref|WP_006440123.1|	Holliday junction resolvase [[Clostridium] hiranonis] 
gi|493485319|ref|WP_006440124.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485320|ref|WP_006440125.1|	Fur family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485321|ref|WP_006440126.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485322|ref|WP_006440127.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485323|ref|WP_006440128.1|	ribonuclease J [[Clostridium] hiranonis] 
gi|493485324|ref|WP_006440129.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485325|ref|WP_006440130.1|	glucose-6-phosphate isomerase [[Clostridium] hiranonis] 
gi|493485326|ref|WP_006440131.1|	peptidase M25 [[Clostridium] hiranonis] 
gi|493485327|ref|WP_006440132.1|	segregation and condensation protein A [[Clostridium] hiranonis] 
gi|493485328|ref|WP_006440133.1|	segregation and condensation protein B [[Clostridium] hiranonis] 
gi|493485329|ref|WP_006440134.1|	MarR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485330|ref|WP_006440135.1|	NAD-dependent deacetylase [[Clostridium] hiranonis] 
gi|493485331|ref|WP_006440136.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485332|ref|WP_006440137.1|	DNA polymerase III subunit alpha [[Clostridium] hiranonis] 
gi|493485333|ref|WP_006440138.1|	ribosome maturation protein RimP [[Clostridium] hiranonis] 
gi|493485334|ref|WP_006440139.1|	transcription elongation factor NusA [[Clostridium] hiranonis] 
gi|493485335|ref|WP_006440140.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485336|ref|WP_006440141.1|	50S ribosomal protein L7ae [[Clostridium] hiranonis] 
gi|493485337|ref|WP_006440142.1|	translation initiation factor IF-2 [[Clostridium] hiranonis] 
gi|493485338|ref|WP_006440143.1|	ribosome-binding factor A [[Clostridium] hiranonis] 
gi|493485339|ref|WP_006440144.1|	RNA-binding protein [[Clostridium] hiranonis] 
gi|493485340|ref|WP_006440145.1|	tRNA pseudouridine synthase B [[Clostridium] hiranonis] 
gi|493485341|ref|WP_006440146.1|	riboflavin biosynthesis protein RibC [[Clostridium] hiranonis] 
gi|493485342|ref|WP_006440147.1|	30S ribosomal protein S15 [[Clostridium] hiranonis] 
gi|493485343|ref|WP_006440148.1|	6-phosphogluconate dehydratase [[Clostridium] hiranonis] 
gi|493485344|ref|WP_006440149.1|	polyribonucleotide nucleotidyltransferase [[Clostridium] hiranonis] 
gi|493485345|ref|WP_006440150.1|	zinc protease [[Clostridium] hiranonis] 
gi|493485346|ref|WP_006440151.1|	aspartate kinase [[Clostridium] hiranonis] 
gi|493485347|ref|WP_006440152.1|	cell division protein FtsK [[Clostridium] hiranonis] 
gi|493485348|ref|WP_006440153.1|	ribosomal protein S12 methylthiotransferase [[Clostridium] hiranonis] 
gi|493485349|ref|WP_006440154.1|	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [[Clostridium] hiranonis] 
gi|493485350|ref|WP_006440155.1|	protein RecA [[Clostridium] hiranonis] 
gi|493485351|ref|WP_006440156.1|	ribonuclease [[Clostridium] hiranonis] 
gi|493485352|ref|WP_006440157.1|	DNA helicase [[Clostridium] hiranonis] 
gi|493485353|ref|WP_006440158.1|	UDP-diphosphatase [[Clostridium] hiranonis] 
gi|493485354|ref|WP_006440159.1|	aspartate aminotransferase [[Clostridium] hiranonis] 
gi|493485355|ref|WP_006440160.1|	galactose-1-phosphate uridylyltransferase [[Clostridium] hiranonis] 
gi|493485356|ref|WP_006440161.1|	exodeoxyribonuclease III [[Clostridium] hiranonis] 
gi|493485357|ref|WP_006440162.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485358|ref|WP_006440163.1|	glutamine synthetase [[Clostridium] hiranonis] 
gi|493485359|ref|WP_006440164.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485360|ref|WP_006440165.1|	pyridoxine kinase [[Clostridium] hiranonis] 
gi|493485361|ref|WP_006440166.1|	cold-shock protein [[Clostridium] hiranonis] 
gi|493485363|ref|WP_006440167.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485364|ref|WP_006440168.1|	fructose-1,6-bisphosphatase [[Clostridium] hiranonis] 
gi|493485365|ref|WP_006440169.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485366|ref|WP_006440170.1|	hydrolase [[Clostridium] hiranonis] 
gi|493485367|ref|WP_006440171.1|	RNA methyltransferase [[Clostridium] hiranonis] 
gi|493485368|ref|WP_006440172.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485369|ref|WP_006440173.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485370|ref|WP_006440174.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485371|ref|WP_006440175.1|	sensor histidine kinase [[Clostridium] hiranonis] 
gi|493485372|ref|WP_006440176.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485373|ref|WP_006440177.1|	argininosuccinate synthase [[Clostridium] hiranonis] 
gi|493485374|ref|WP_006440178.1|	peptidoglycan-binding protein [[Clostridium] hiranonis] 
gi|493485375|ref|WP_006440179.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485376|ref|WP_006440180.1|	deoxyribose-phosphate aldolase [[Clostridium] hiranonis] 
gi|493485377|ref|WP_006440181.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485378|ref|WP_006440182.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485379|ref|WP_006440183.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485380|ref|WP_006440184.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485381|ref|WP_006440185.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485382|ref|WP_006440186.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485383|ref|WP_006440187.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485384|ref|WP_006440188.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485385|ref|WP_006440189.1|	tyrosyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493485386|ref|WP_006440190.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485387|ref|WP_006440191.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485388|ref|WP_006440192.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485389|ref|WP_006440193.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485390|ref|WP_006440194.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485391|ref|WP_006440195.1|	30S ribosomal protein S2 [[Clostridium] hiranonis] 
gi|493485392|ref|WP_006440196.1|	elongation factor Ts [[Clostridium] hiranonis] 
gi|493485393|ref|WP_006440197.1|	uridylate kinase [[Clostridium] hiranonis] 
gi|493485394|ref|WP_006440198.1|	ribosome recycling factor [[Clostridium] hiranonis] 
gi|493485395|ref|WP_006440199.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485396|ref|WP_006440200.1|	UDP pyrophosphate synthase [[Clostridium] hiranonis] 
gi|493485397|ref|WP_006440201.1|	phosphatidate cytidylyltransferase [[Clostridium] hiranonis] 
gi|493485398|ref|WP_006440202.1|	sulfurtransferase [[Clostridium] hiranonis] 
gi|493485399|ref|WP_006440203.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485400|ref|WP_006440204.1|	1-deoxy-D-xylulose 5-phosphate reductoisomerase [[Clostridium] hiranonis] 
gi|493485401|ref|WP_006440205.1|	peptidase M50 [[Clostridium] hiranonis] 
gi|493485402|ref|WP_006440206.1|	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [[Clostridium] hiranonis] 
gi|493485403|ref|WP_006440207.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485404|ref|WP_006440208.1|	3-mercaptopyruvate sulfurtransferase [[Clostridium] hiranonis] 
gi|493485406|ref|WP_006440209.1|	GntR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485407|ref|WP_006440210.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485408|ref|WP_006440211.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485409|ref|WP_006440212.1|	2-polyprenylphenol hydroxylase [[Clostridium] hiranonis] 
gi|493485410|ref|WP_006440213.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485411|ref|WP_006440214.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485412|ref|WP_006440215.1|	polysaccharide deacetylase [[Clostridium] hiranonis] 
gi|493485413|ref|WP_006440216.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485414|ref|WP_006440217.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485415|ref|WP_006440218.1|	alpha/beta hydrolase [[Clostridium] hiranonis] 
gi|493485416|ref|WP_006440219.1|	GTP pyrophosphokinase [[Clostridium] hiranonis] 
gi|493485417|ref|WP_006440220.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485418|ref|WP_006440221.1|	radical SAM protein [[Clostridium] hiranonis] 
gi|493485419|ref|WP_006440222.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485420|ref|WP_006440223.1|	flavodoxin [[Clostridium] hiranonis] 
gi|493485421|ref|WP_006440224.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485422|ref|WP_006440225.1|	iron transporter FeoB [[Clostridium] hiranonis] 
gi|493485423|ref|WP_006440226.1|	oxidoreductase [[Clostridium] hiranonis] 
gi|493485424|ref|WP_006440227.1|	acetyltransferase [[Clostridium] hiranonis] 
gi|493485425|ref|WP_006440228.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485426|ref|WP_006440229.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485427|ref|WP_006440230.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485428|ref|WP_006440231.1|	N-acetyltransferase GCN5 [[Clostridium] hiranonis] 
gi|493485429|ref|WP_006440232.1|	PTS mannitol transporter subunit IIB [[Clostridium] hiranonis] 
gi|493485430|ref|WP_006440233.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485431|ref|WP_006440234.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485432|ref|WP_006440235.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485433|ref|WP_006440236.1|	ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485434|ref|WP_006440237.1|	histidine kinase [[Clostridium] hiranonis] 
gi|493485435|ref|WP_006440238.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485436|ref|WP_006440239.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485437|ref|WP_006440240.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485438|ref|WP_006440241.1|	ABC transporter permease [[Clostridium] hiranonis] 
gi|493485439|ref|WP_006440242.1|	peptide ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485440|ref|WP_006440243.1|	histidine kinase [[Clostridium] hiranonis] 
gi|493485441|ref|WP_006440244.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485442|ref|WP_006440245.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485443|ref|WP_006440246.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485444|ref|WP_006440247.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485445|ref|WP_006440248.1|	lantibiotic ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485446|ref|WP_006440249.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485447|ref|WP_006440250.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485448|ref|WP_006440251.1|	chemotaxis protein CheY [[Clostridium] hiranonis] 
gi|493485449|ref|WP_006440252.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485450|ref|WP_006440253.1|	multidrug transporter MatE [[Clostridium] hiranonis] 
gi|493485451|ref|WP_006440254.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485452|ref|WP_006440255.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485453|ref|WP_006440256.1|	PTS sugar transporter subunit IIA [[Clostridium] hiranonis] 
gi|493485454|ref|WP_006440257.1|	phosphofructokinase [[Clostridium] hiranonis] 
gi|493485455|ref|WP_006440258.1|	L-sorbose 1-phosphate reductase [[Clostridium] hiranonis] 
gi|493485456|ref|WP_006440259.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485457|ref|WP_006440260.1|	sodium:proton antiporter [[Clostridium] hiranonis] 
gi|493485458|ref|WP_006440261.1|	pirin [[Clostridium] hiranonis] 
gi|493485459|ref|WP_006440262.1|	acetyltransferase [[Clostridium] hiranonis] 
gi|493485460|ref|WP_006440263.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485461|ref|WP_006440264.1|	GntR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485462|ref|WP_006440265.1|	cytochrome C2 [[Clostridium] hiranonis] 
gi|493485463|ref|WP_006440266.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485464|ref|WP_006440267.1|	cystathionine beta-lyase [[Clostridium] hiranonis] 
gi|493485465|ref|WP_006440268.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485466|ref|WP_006440269.1|	methionine-S-sulfoxide reductase [[Clostridium] hiranonis] 
gi|493485467|ref|WP_006440270.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485468|ref|WP_006440271.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485469|ref|WP_006440272.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485470|ref|WP_006440273.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485471|ref|WP_006440274.1|	orotate phosphoribosyltransferase [[Clostridium] hiranonis] 
gi|493485472|ref|WP_006440275.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485473|ref|WP_006440276.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485474|ref|WP_006440277.1|	dihydroorotase [[Clostridium] hiranonis] 
gi|493485475|ref|WP_006440278.1|	flavodoxin [[Clostridium] hiranonis] 
gi|493485476|ref|WP_006440279.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485477|ref|WP_006440280.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485478|ref|WP_006440281.1|	alginate O-acetyltransferase [[Clostridium] hiranonis] 
gi|493485479|ref|WP_006440282.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485480|ref|WP_006440283.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485481|ref|WP_006440284.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485482|ref|WP_006440285.1|	ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485483|ref|WP_006440286.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485484|ref|WP_006440287.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485485|ref|WP_006440288.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485486|ref|WP_006440289.1|	NADH oxidase [[Clostridium] hiranonis] 
gi|493485487|ref|WP_006440290.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485488|ref|WP_006440291.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485489|ref|WP_006440292.1|	acetyltransferase [[Clostridium] hiranonis] 
gi|493485490|ref|WP_006440293.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485491|ref|WP_006440294.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485492|ref|WP_006440295.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485493|ref|WP_006440296.1|	GNAT family acetyltransferase [[Clostridium] hiranonis] 
gi|493485495|ref|WP_006440297.1|	RNA polymerase sigma70 [[Clostridium] hiranonis] 
gi|493485496|ref|WP_006440298.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485497|ref|WP_006440299.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485498|ref|WP_006440300.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485499|ref|WP_006440301.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485500|ref|WP_006440302.1|	gamma-glutamyltransferase [[Clostridium] hiranonis] 
gi|493485501|ref|WP_006440303.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485502|ref|WP_006440304.1|	glutaminyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493485503|ref|WP_006440305.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485504|ref|WP_006440306.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485505|ref|WP_006440307.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485506|ref|WP_006440308.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485507|ref|WP_006440309.1|	aspartate kinase [[Clostridium] hiranonis] 
gi|493485508|ref|WP_006440310.1|	diaminopimelate decarboxylase [[Clostridium] hiranonis] 
gi|493485509|ref|WP_006440311.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485510|ref|WP_006440312.1|	ribosomal large subunit pseudouridine synthase B [[Clostridium] hiranonis] 
gi|493485512|ref|WP_006440313.1|	rRNA methyltransferase [[Clostridium] hiranonis] 
gi|493485513|ref|WP_006440314.1|	N-acetylmannosamine kinase [[Clostridium] hiranonis] 
gi|493485514|ref|WP_006440315.1|	NADH-dependent butanol dehydrogenase A [[Clostridium] hiranonis] 
gi|493485515|ref|WP_006440316.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485516|ref|WP_006440317.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485517|ref|WP_006440318.1|	phosphoglycerate mutase [[Clostridium] hiranonis] 
gi|493485518|ref|WP_006440319.1|	pyridine nucleotide-disulfide oxidoreductase [[Clostridium] hiranonis] 
gi|493485519|ref|WP_006440320.1|	cytidylate kinase [[Clostridium] hiranonis] 
gi|493485520|ref|WP_006440321.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485521|ref|WP_006440322.1|	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [[Clostridium] hiranonis] 
gi|493485522|ref|WP_006440323.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485523|ref|WP_006440324.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485524|ref|WP_006440325.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485525|ref|WP_006440326.1|	iron-sulfur protein [[Clostridium] hiranonis] 
gi|493485526|ref|WP_006440327.1|	TetR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485527|ref|WP_006440328.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485528|ref|WP_006440329.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485529|ref|WP_006440330.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485530|ref|WP_006440331.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485531|ref|WP_006440332.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485532|ref|WP_006440333.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485533|ref|WP_006440334.1|	oxidoreductase [[Clostridium] hiranonis] 
gi|493485534|ref|WP_006440335.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485535|ref|WP_006440336.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485536|ref|WP_006440337.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485537|ref|WP_006440338.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485538|ref|WP_006440339.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485539|ref|WP_006440340.1|	recombinase [[Clostridium] hiranonis] 
gi|493485540|ref|WP_006440341.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485541|ref|WP_006440342.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485542|ref|WP_006440343.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485543|ref|WP_006440344.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485544|ref|WP_006440345.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485545|ref|WP_006440346.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485546|ref|WP_006440347.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485547|ref|WP_006440348.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485548|ref|WP_006440349.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485549|ref|WP_006440350.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485550|ref|WP_006440351.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485551|ref|WP_006440352.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485552|ref|WP_006440353.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485553|ref|WP_006440354.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485554|ref|WP_006440355.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485555|ref|WP_006440356.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485556|ref|WP_006440357.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485557|ref|WP_006440358.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485558|ref|WP_006440359.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485559|ref|WP_006440360.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485560|ref|WP_006440361.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485562|ref|WP_006440362.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485563|ref|WP_006440363.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485564|ref|WP_006440364.1|	transposase [[Clostridium] hiranonis] 
gi|493485565|ref|WP_006440365.1|	terminase [[Clostridium] hiranonis] 
gi|493485566|ref|WP_006440366.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485567|ref|WP_006440367.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485568|ref|WP_006440368.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485569|ref|WP_006440369.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485570|ref|WP_006440370.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485571|ref|WP_006440371.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485572|ref|WP_006440372.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485573|ref|WP_006440373.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485574|ref|WP_006440374.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485575|ref|WP_006440375.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485576|ref|WP_006440376.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485577|ref|WP_006440377.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485578|ref|WP_006440378.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485579|ref|WP_006440379.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485580|ref|WP_006440380.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485581|ref|WP_006440381.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485582|ref|WP_006440382.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485583|ref|WP_006440383.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485584|ref|WP_006440384.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485585|ref|WP_006440385.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485586|ref|WP_006440386.1|	hypothetical protein [[Clostridium] hiranonis] 
