gi|495665869|ref|WP_008390448.1|	hypothetical protein partial [Clostridium sp. SS2/1] 
gi|495667905|ref|WP_008392484.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667906|ref|WP_008392485.1|	MULTISPECIES: molecular chaperone GroEL [Clostridiales] 
gi|495667907|ref|WP_008392486.1|	MULTISPECIES: co-chaperonin GroES [Clostridiales] 
gi|495667908|ref|WP_008392487.1|	MULTISPECIES: PTS mannose transporter subunit IID [Clostridiales] 
gi|495667909|ref|WP_008392488.1|	MULTISPECIES: PTS mannose transporter subunit IIA [Clostridiales] 
gi|495667910|ref|WP_008392489.1|	MULTISPECIES: glutaminyl-tRNA synthetase [Clostridiales] 
gi|495667911|ref|WP_008392490.1|	MULTISPECIES: DNA repair protein RadA [Clostridiales] 
gi|495667912|ref|WP_008392491.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667913|ref|WP_008392492.1|	MULTISPECIES: ATP-dependent Clp protease ATP-binding protein [Clostridiales] 
gi|495667914|ref|WP_008392493.1|	MULTISPECIES: GntR family transcriptional regulator [Clostridiales] 
gi|495667915|ref|WP_008392494.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667917|ref|WP_008392496.1|	MULTISPECIES: ribonucleoside-triphosphate reductase activating protein [Clostridiales] 
gi|495667919|ref|WP_008392498.1|	MULTISPECIES: ribonucleoside triphosphate reductase [Clostridiales] 
gi|495667920|ref|WP_008392499.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|495667921|ref|WP_008392500.1|	MULTISPECIES: methylated-DNA--protein-cysteine methyltransferase [Clostridiales] 
gi|495667922|ref|WP_008392501.1|	MULTISPECIES: hemolysin [Clostridiales] 
gi|495667923|ref|WP_008392502.1|	transposase [Clostridium sp. SS2/1] 
gi|495667924|ref|WP_008392503.1|	MULTISPECIES: phosphoribosylformylglycinamidine synthase [Clostridiales] 
gi|495667925|ref|WP_008392504.1|	MULTISPECIES: succinylglutamate desuccinylase [Clostridiales] 
gi|495667926|ref|WP_008392505.1|	MULTISPECIES: succinylglutamate desuccinylase [Clostridiales] 
gi|495667927|ref|WP_008392506.1|	MULTISPECIES: sodium:proton antiporter [Clostridiales] 
gi|495667928|ref|WP_008392507.1|	MULTISPECIES: 30S ribosomal protein S20 [Clostridiales] 
gi|495667929|ref|WP_008392508.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667930|ref|WP_008392509.1|	ATP-dependent DNA helicase [Clostridium sp. SS2/1] 
gi|495667931|ref|WP_008392510.1|	MULTISPECIES: glutamyl-tRNA synthetase [Clostridiales] 
gi|495667932|ref|WP_008392511.1|	MULTISPECIES: ATP-binding protein [Clostridiales] 
gi|495667933|ref|WP_008392512.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667934|ref|WP_008392513.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667935|ref|WP_008392514.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667936|ref|WP_008392515.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667938|ref|WP_008392517.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667940|ref|WP_008392519.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667941|ref|WP_008392520.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667942|ref|WP_008392521.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667943|ref|WP_008392522.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667944|ref|WP_008392523.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667946|ref|WP_008392525.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667947|ref|WP_008392526.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667948|ref|WP_008392527.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667949|ref|WP_008392528.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667950|ref|WP_008392529.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667951|ref|WP_008392530.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667952|ref|WP_008392531.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667954|ref|WP_008392533.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667955|ref|WP_008392534.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667956|ref|WP_008392535.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667957|ref|WP_008392536.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667958|ref|WP_008392537.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667960|ref|WP_008392539.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667961|ref|WP_008392540.1|	MULTISPECIES: phosphoenolpyruvate-protein phosphotransferase [Clostridiales] 
gi|493616747|ref|WP_006568975.1|	MULTISPECIES: PTS glucose transporter subunit IIABC [Firmicutes] 
gi|495667962|ref|WP_008392541.1|	MULTISPECIES: RNA-binding protein [Clostridiales] 
gi|495667964|ref|WP_008392543.1|	MULTISPECIES: GTPase HflX [Clostridiales] 
gi|495667966|ref|WP_008392545.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667968|ref|WP_008392547.1|	MULTISPECIES: sorbitol-6-phosphate 2-dehydrogenase [Clostridiales] 
gi|495667969|ref|WP_008392548.1|	MULTISPECIES: RpiR family transcriptional regulator [Clostridiales] 
gi|495667972|ref|WP_008392551.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667974|ref|WP_008392553.1|	MULTISPECIES: PTS mannose transporter subunit IID [Clostridiales] 
gi|495667976|ref|WP_008392555.1|	MULTISPECIES: PTS mannose transporter subunit IIC [Clostridiales] 
gi|495667977|ref|WP_008392556.1|	MULTISPECIES: PTS friuctose transporter subunit IIB [Clostridiales] 
gi|495667978|ref|WP_008392557.1|	MULTISPECIES: PTS sugar transporter [Clostridiales] 
gi|495667979|ref|WP_008392558.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667980|ref|WP_008392559.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667981|ref|WP_008392560.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667982|ref|WP_008392561.1|	MULTISPECIES: glycosyl transferase family 35 [Clostridiales] 
gi|495667983|ref|WP_008392562.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667984|ref|WP_008392563.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667985|ref|WP_008392564.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667986|ref|WP_008392565.1|	MULTISPECIES: dihydroxyacetone kinase [Clostridiales] 
gi|495667988|ref|WP_008392567.1|	MULTISPECIES: septum formation inhibitor Maf [Clostridiales] 
gi|495667991|ref|WP_008392570.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667992|ref|WP_008392571.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495667994|ref|WP_008392573.1|	MULTISPECIES: electron transfer flavoprotein subunit alpha [Clostridiales] 
gi|495667995|ref|WP_008392574.1|	MULTISPECIES: electron transfer flavoprotein subunit beta [Clostridiales] 
gi|495667997|ref|WP_008392576.1|	MULTISPECIES: acyl-CoA dehydrogenase [Clostridiales] 
gi|495667998|ref|WP_008392577.1|	MULTISPECIES: 3-hydroxybutyryl-CoA dehydrogenase [Clostridiales] 
gi|495667999|ref|WP_008392578.1|	MULTISPECIES: enoyl-CoA hydratase [Clostridiales] 
gi|495668001|ref|WP_008392580.1|	MULTISPECIES: acetyl-CoA acetyltransferase [Clostridiales] 
gi|495668002|ref|WP_008392581.1|	MULTISPECIES: acetolactate synthase [Clostridiales] 
gi|495668004|ref|WP_008392583.1|	acetolactate synthase [Clostridium sp. SS2/1] 
gi|495668005|ref|WP_008392584.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668006|ref|WP_008392585.1|	MULTISPECIES: chromosome segregation and condensation protein ScpA [Clostridiales] 
gi|495668008|ref|WP_008392587.1|	phosphoesterase [Clostridium sp. SS2/1] 
gi|495668009|ref|WP_008392588.1|	MULTISPECIES: PTS sorbitol transporter subunit IIA [Clostridiales] 
gi|495668010|ref|WP_008392589.1|	MULTISPECIES: PTS sorbitol transporter subunit IIB [Clostridiales] 
gi|495668011|ref|WP_008392590.1|	MULTISPECIES: PTS sorbitol transporter subunit IIC [Clostridiales] 
gi|495668012|ref|WP_008392591.1|	glucitol operon activator [Clostridium sp. SS2/1] 
gi|495668013|ref|WP_008392592.1|	MULTISPECIES: transcriptional antiterminator [Clostridiales] 
gi|495668015|ref|WP_008392594.1|	MULTISPECIES: sorbitol-6-phosphate 2-dehydrogenase [Clostridiales] 
gi|495668017|ref|WP_008392596.1|	D-Ala-D-Ala carboxypeptidase [Clostridium sp. SS2/1] 
gi|495668018|ref|WP_008392597.1|	MULTISPECIES: hydrolase [Clostridiales] 
gi|495668019|ref|WP_008392598.1|	MULTISPECIES: peptidase [Clostridiales] 
gi|495668020|ref|WP_008392599.1|	MULTISPECIES: cell division protein FtsW [Clostridiales] 
gi|495668021|ref|WP_008392600.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668023|ref|WP_008392602.1|	MULTISPECIES: Holliday junction DNA helicase RuvB [Clostridiales] 
gi|495668025|ref|WP_008392604.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668027|ref|WP_008392606.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668028|ref|WP_008392607.1|	MULTISPECIES: hydrolase [Clostridiales] 
gi|495668029|ref|WP_008392608.1|	MULTISPECIES: valyl-tRNA synthase [Clostridiales] 
gi|495668030|ref|WP_008392609.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668031|ref|WP_008392610.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668032|ref|WP_008392611.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668033|ref|WP_008392612.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668034|ref|WP_008392613.1|	MULTISPECIES: histidinol-phosphate aminotransferase [Clostridiales] 
gi|495668035|ref|WP_008392614.1|	MULTISPECIES: endoribonuclease L-PSP [Clostridiales] 
gi|495668037|ref|WP_008392616.1|	MULTISPECIES: signal peptidase [Clostridiales] 
gi|495668038|ref|WP_008392617.1|	MULTISPECIES: adenylosuccinate synthetase [Clostridiales] 
gi|495668039|ref|WP_008392618.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668040|ref|WP_008392619.1|	MULTISPECIES: prephenate dehydratase [Clostridiales] 
gi|495668041|ref|WP_008392620.1|	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Clostridium sp. SS2/1] 
gi|495668043|ref|WP_008392622.1|	MULTISPECIES: dihydropteroate synthase [Clostridiales] 
gi|495668044|ref|WP_008392623.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668045|ref|WP_008392624.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668046|ref|WP_008392625.1|	MULTISPECIES: Lon protease [Clostridiales] 
gi|495668048|ref|WP_008392627.1|	ATPase AAA [Clostridium sp. SS2/1] 
gi|495668049|ref|WP_008392628.1|	MULTISPECIES: ATP-dependent Clp protease proteolytic subunit [Clostridiales] 
gi|495668050|ref|WP_008392629.1|	trigger factor [Clostridium sp. SS2/1] 
gi|495668051|ref|WP_008392630.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668052|ref|WP_008392631.1|	MULTISPECIES: glutamine amidotransferase [Clostridiales] 
gi|495668054|ref|WP_008392633.1|	MULTISPECIES: mannosyl-glycoprotein endo-beta-N-acetylglucosamidase [Clostridiales] 
gi|495668055|ref|WP_008392634.1|	MULTISPECIES: amino acid ABC transporter substrate-binding protein [Clostridiales] 
gi|495668056|ref|WP_008392635.1|	MULTISPECIES: polar amino acid ABC transporter permease [Clostridiales] 
gi|495668057|ref|WP_008392636.1|	MULTISPECIES: arginine ABC transporter ATP-binding protein [Clostridiales] 
gi|495668058|ref|WP_008392637.1|	MULTISPECIES: citrate synthase [Clostridiales] 
gi|495668060|ref|WP_008392639.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668061|ref|WP_008392640.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668062|ref|WP_008392641.1|	phosphoesterase [Clostridium sp. SS2/1] 
gi|495668063|ref|WP_008392642.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668065|ref|WP_008392644.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668066|ref|WP_008392645.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668068|ref|WP_008392647.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|495668069|ref|WP_008392648.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668070|ref|WP_008392649.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668071|ref|WP_008392650.1|	MULTISPECIES: PTS sugar transporter [Clostridiales] 
gi|495668072|ref|WP_008392651.1|	MULTISPECIES: PTS ascorbate transporter subunit IIC [Clostridiales] 
gi|495668074|ref|WP_008392653.1|	MULTISPECIES: PTS ascorbate transporter subunit IIB [Clostridiales] 
gi|495668076|ref|WP_008392655.1|	MULTISPECIES: L-xylulose 5-phosphate 3-epimerase [Clostridiales] 
gi|495668077|ref|WP_008392656.1|	MULTISPECIES: haloacid dehalogenase [Clostridiales] 
gi|495668078|ref|WP_008392657.1|	MULTISPECIES: L-ribulose-5-phosphate 4-epimerase [Clostridiales] 
gi|495668079|ref|WP_008392658.1|	MULTISPECIES: L-ascorbate 6-phosphate lactonase [Clostridiales] 
gi|495668080|ref|WP_008392659.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668081|ref|WP_008392660.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668082|ref|WP_008392661.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668083|ref|WP_008392662.1|	MULTISPECIES: alpha/beta hydrolase [Clostridiales] 
gi|495668084|ref|WP_008392663.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668085|ref|WP_008392664.1|	MULTISPECIES: hisitidine kinase [Clostridiales] 
gi|495668086|ref|WP_008392665.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|495668087|ref|WP_008392666.1|	MULTISPECIES: allophanate hydrolase [Clostridiales] 
gi|495668088|ref|WP_008392667.1|	MULTISPECIES: allophanate hydrolase [Clostridiales] 
gi|495668089|ref|WP_008392668.1|	MULTISPECIES: acetyl-CoA carboxylase [Clostridiales] 
gi|495668090|ref|WP_008392669.1|	MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Clostridiales] 
gi|495668091|ref|WP_008392670.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668092|ref|WP_008392671.1|	MULTISPECIES: 3,4-dihydroxybenzoate decarboxylase [Clostridiales] 
gi|495668093|ref|WP_008392672.1|	MULTISPECIES: phenolic acid decarboxylase subunit B [Clostridiales] 
gi|495668094|ref|WP_008392673.1|	sugar kinase [Clostridium sp. SS2/1] 
gi|495668095|ref|WP_008392674.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668096|ref|WP_008392675.1|	MULTISPECIES: ATP-dependent Clp protease ATP-binding protein [Clostridiales] 
gi|495668098|ref|WP_008392677.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668100|ref|WP_008392679.1|	MULTISPECIES: aldo/keto reductase [Clostridiales] 
gi|495668101|ref|WP_008392680.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668102|ref|WP_008392681.1|	MULTISPECIES: chloride channel protein [Clostridiales] 
gi|495668103|ref|WP_008392682.1|	MULTISPECIES: uracil-DNA glycosylase [Clostridiales] 
gi|495668104|ref|WP_008392683.1|	MULTISPECIES: haloacid dehalogenase [Clostridiales] 
gi|495668105|ref|WP_008392684.1|	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase [Clostridiales] 
gi|495668106|ref|WP_008392685.1|	MULTISPECIES: diacylglycerol kinase [Clostridiales] 
gi|495668107|ref|WP_008392686.1|	MULTISPECIES: 4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis protein [Clostridiales] 
gi|495668108|ref|WP_008392687.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668109|ref|WP_008392688.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668110|ref|WP_008392689.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668111|ref|WP_008392690.1|	MULTISPECIES: rhodanese [Clostridiales] 
gi|495668112|ref|WP_008392691.1|	RNA methyltransferase [Clostridium sp. SS2/1] 
gi|495668113|ref|WP_008392692.1|	MULTISPECIES: nucleoside-triphosphate diphosphatase [Clostridiales] 
gi|495668114|ref|WP_008392693.1|	MULTISPECIES: phosphodiesterase [Clostridiales] 
gi|495668115|ref|WP_008392694.1|	MULTISPECIES: RNA methyltransferase [Clostridiales] 
gi|495668116|ref|WP_008392695.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668117|ref|WP_008392696.1|	MULTISPECIES: DNA-binding protein [Clostridiales] 
gi|495668118|ref|WP_008392697.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668119|ref|WP_008392698.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668120|ref|WP_008392699.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668121|ref|WP_008392700.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668122|ref|WP_008392701.1|	MULTISPECIES: ATP-binding protein [Clostridiales] 
gi|495668123|ref|WP_008392702.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491490753|ref|WP_005348488.1|	MULTISPECIES: adenylate cyclase [Clostridiales] 
gi|495668127|ref|WP_008392706.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668124|ref|WP_008392703.1|	transcriptional regulator [Clostridium sp. SS2/1] 
gi|491490756|ref|WP_005348491.1|	MULTISPECIES: histidine kinase [Clostridiales] 
gi|495668129|ref|WP_008392708.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|491490759|ref|WP_005348494.1|	MULTISPECIES: transporter [Clostridiales] 
gi|491490761|ref|WP_005348496.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|491490763|ref|WP_005348498.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491490765|ref|WP_005348500.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491490769|ref|WP_005348504.1|	MULTISPECIES: GNAT family acetyltransferase [Clostridiales] 
gi|491490771|ref|WP_005348506.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668130|ref|WP_008392709.1|	MULTISPECIES: serine recombinase [Clostridiales] 
gi|495668131|ref|WP_008392710.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668132|ref|WP_008392711.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668133|ref|WP_008392712.1|	MULTISPECIES: chromosome partitioning protein ParA [Clostridiales] 
gi|495668134|ref|WP_008392713.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668135|ref|WP_008392714.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668136|ref|WP_008392715.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668137|ref|WP_008392716.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668138|ref|WP_008392717.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668139|ref|WP_008392718.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668140|ref|WP_008392719.1|	ABC transporter ATP-binding protein [Clostridium sp. SS2/1] 
gi|495668141|ref|WP_008392720.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|495668142|ref|WP_008392721.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668143|ref|WP_008392722.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668144|ref|WP_008392723.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668145|ref|WP_008392724.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668146|ref|WP_008392725.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668147|ref|WP_008392726.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668148|ref|WP_008392727.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668149|ref|WP_008392728.1|	MULTISPECIES: conjugal transfer protein [Clostridiales] 
gi|495668150|ref|WP_008392729.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668151|ref|WP_008392730.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668152|ref|WP_008392731.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668153|ref|WP_008392732.1|	MULTISPECIES: oxidoreductase [Clostridiales] 
gi|489521367|ref|WP_003426158.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|495668155|ref|WP_008392734.1|	MULTISPECIES: 4Fe-4S ferredoxin [Clostridiales] 
gi|495668156|ref|WP_008392735.1|	ABC transporter permease [Clostridium sp. SS2/1] 
gi|489521374|ref|WP_003426165.1|	MULTISPECIES: multidrug ABC transporter ATP-binding protein [Firmicutes] 
gi|495668157|ref|WP_008392736.1|	peptide ABC transporter permease [Clostridium sp. SS2/1] 
gi|495668158|ref|WP_008392737.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|495668159|ref|WP_008392738.1|	histidine kinase [Clostridium sp. SS2/1] 
gi|495668160|ref|WP_008392739.1|	MULTISPECIES: AraC family transcriptional regulator [Clostridiales] 
gi|495668161|ref|WP_008392740.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668162|ref|WP_008392741.1|	beta-galactosidase [Clostridium sp. SS2/1] 
gi|495668163|ref|WP_008392742.1|	MULTISPECIES: beta-galactosidase [Clostridiales] 
gi|495668164|ref|WP_008392743.1|	3,4-dihydroxy-2-butanone 4-phosphate synthase [Clostridium sp. SS2/1] 
gi|495668165|ref|WP_008392744.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668166|ref|WP_008392745.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668167|ref|WP_008392746.1|	peptide ABC transporter ATP-binding protein [Clostridium sp. SS2/1] 
gi|495668168|ref|WP_008392747.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668169|ref|WP_008392748.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668170|ref|WP_008392749.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668171|ref|WP_008392750.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668172|ref|WP_008392751.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668173|ref|WP_008392752.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668174|ref|WP_008392753.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668175|ref|WP_008392754.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668176|ref|WP_008392755.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668177|ref|WP_008392756.1|	MULTISPECIES: PadR family transcriptional regulator [Clostridiales] 
gi|495668178|ref|WP_008392757.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668179|ref|WP_008392758.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668180|ref|WP_008392759.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668181|ref|WP_008392760.1|	membrane protein [Clostridium sp. SS2/1] 
gi|495668182|ref|WP_008392761.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668183|ref|WP_008392762.1|	arsenic transporter [Clostridium sp. SS2/1] 
gi|495668184|ref|WP_008392763.1|	MULTISPECIES: arsenate reductase [Clostridiales] 
gi|495668185|ref|WP_008392764.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668186|ref|WP_008392765.1|	amino acid lyase [Clostridium sp. SS2/1] 
gi|495668187|ref|WP_008392766.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668188|ref|WP_008392767.1|	MULTISPECIES: iron-only hydrogenase system regulator [Clostridiales] 
gi|495668189|ref|WP_008392768.1|	MULTISPECIES: purine biosynthesis protein PurH [Clostridiales] 
gi|495668190|ref|WP_008392769.1|	MULTISPECIES: multidrug transporter MatE [Clostridiales] 
gi|495668191|ref|WP_008392770.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668192|ref|WP_008392771.1|	MULTISPECIES: flavin reductase [Clostridiales] 
gi|495668193|ref|WP_008392772.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668194|ref|WP_008392773.1|	cytidylate kinase [Clostridium sp. SS2/1] 
gi|495668195|ref|WP_008392774.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668196|ref|WP_008392775.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668197|ref|WP_008392776.1|	MULTISPECIES: exopolyphosphatase [Clostridiales] 
gi|495668198|ref|WP_008392777.1|	MULTISPECIES: ribosome-binding factor A [Clostridiales] 
gi|495668199|ref|WP_008392778.1|	translation initiation factor IF-2 [Clostridium sp. SS2/1] 
gi|495668200|ref|WP_008392779.1|	MULTISPECIES: 50S ribosomal protein L7ae [Clostridiales] 
gi|495668201|ref|WP_008392780.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668203|ref|WP_008392782.1|	MULTISPECIES: transcription elongation factor NusA [Clostridiales] 
gi|495668204|ref|WP_008392783.1|	MULTISPECIES: ribosome maturation factor RimP [Clostridiales] 
gi|495668205|ref|WP_008392784.1|	DNA polymerase III subunit alpha [Clostridium sp. SS2/1] 
gi|495668206|ref|WP_008392785.1|	MULTISPECIES: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [Clostridiales] 
gi|495668207|ref|WP_008392786.1|	zinc metalloprotease [Clostridium sp. SS2/1] 
gi|495668208|ref|WP_008392787.1|	MULTISPECIES: 1-deoxy-D-xylulose 5-phosphate reductoisomerase [Clostridiales] 
gi|495668209|ref|WP_008392788.1|	CDP-diglyceride synthetase [Clostridium sp. SS2/1] 
gi|495668210|ref|WP_008392789.1|	UDP pyrophosphate synthase [Clostridium sp. SS2/1] 
gi|495668211|ref|WP_008392790.1|	MULTISPECIES: ribosome recycling factor [Clostridiales] 
gi|495668212|ref|WP_008392791.1|	MULTISPECIES: uridylate kinase [Clostridiales] 
gi|495668213|ref|WP_008392792.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668214|ref|WP_008392793.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668215|ref|WP_008392794.1|	MULTISPECIES: activase [Clostridiales] 
gi|495668216|ref|WP_008392795.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668217|ref|WP_008392796.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|495668218|ref|WP_008392797.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668219|ref|WP_008392798.1|	MULTISPECIES: D-tyrosyl-tRNA(Tyr) deacylase [Clostridiales] 
gi|495668220|ref|WP_008392799.1|	MULTISPECIES: ketol-acid reductoisomerase [Clostridiales] 
gi|495668221|ref|WP_008392800.1|	MULTISPECIES: acetolactate synthase [Clostridiales] 
gi|495668222|ref|WP_008392801.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668223|ref|WP_008392802.1|	MULTISPECIES: glycosyl transferase family 2 [Clostridiales] 
