gi|490742429|ref|WP_004604737.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490744587|ref|WP_004606895.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744588|ref|WP_004606896.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744589|ref|WP_004606897.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490744590|ref|WP_004606898.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744591|ref|WP_004606899.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744592|ref|WP_004606900.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744593|ref|WP_004606901.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744594|ref|WP_004606902.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744595|ref|WP_004606903.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744596|ref|WP_004606904.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744597|ref|WP_004606905.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744598|ref|WP_004606906.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744599|ref|WP_004606907.1|	MULTISPECIES: glycosyl hydrolase [Lachnospiraceae] 
gi|490744600|ref|WP_004606908.1|	MULTISPECIES: sugar ABC transporter permease [Lachnospiraceae] 
gi|490744601|ref|WP_004606909.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744602|ref|WP_004606910.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744603|ref|WP_004606911.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744604|ref|WP_004606912.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744605|ref|WP_004606913.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744606|ref|WP_004606914.1|	transposase [[Clostridium] scindens] 
gi|490743156|ref|WP_004605464.1|	MULTISPECIES: transposase [Lachnospiraceae] 
gi|490744607|ref|WP_004606915.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744608|ref|WP_004606916.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744609|ref|WP_004606917.1|	ABC transporter ATP-binding protein [[Clostridium] scindens] 
gi|490744610|ref|WP_004606918.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744611|ref|WP_004606919.1|	transcriptional regulator [[Clostridium] scindens] 
gi|490744612|ref|WP_004606920.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744613|ref|WP_004606921.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744614|ref|WP_004606922.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744615|ref|WP_004606923.1|	antitoxin [[Clostridium] scindens] 
gi|490744616|ref|WP_004606924.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744617|ref|WP_004606925.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744618|ref|WP_004606926.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744619|ref|WP_004606927.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744620|ref|WP_004606928.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744621|ref|WP_004606929.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744622|ref|WP_004606930.1|	MULTISPECIES: ABC transporter ATP-binding protein [Lachnospiraceae] 
gi|490744623|ref|WP_004606931.1|	histidine kinase [[Clostridium] scindens] 
gi|490744624|ref|WP_004606932.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744625|ref|WP_004606933.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744626|ref|WP_004606934.1|	xanthine phosphoribosyltransferase [[Clostridium] scindens] 
gi|490744627|ref|WP_004606935.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744628|ref|WP_004606936.1|	MULTISPECIES: dihydroxyacetone kinase [Lachnospiraceae] 
gi|490744629|ref|WP_004606937.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744630|ref|WP_004606938.1|	amino acid-binding protein [[Clostridium] scindens] 
gi|490744631|ref|WP_004606939.1|	MULTISPECIES: phenylacetate-CoA ligase [Lachnospiraceae] 
gi|490744632|ref|WP_004606940.1|	MULTISPECIES: amino acid-binding protein [Clostridiales] 
gi|490744633|ref|WP_004606941.1|	MULTISPECIES: indolepyruvate oxidoreductase [Lachnospiraceae] 
gi|490744634|ref|WP_004606942.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744635|ref|WP_004606943.1|	MULTISPECIES: phenylacetate-CoA ligase [Lachnospiraceae] 
gi|490744636|ref|WP_004606944.1|	MFS transporter [[Clostridium] scindens] 
gi|490744637|ref|WP_004606945.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744638|ref|WP_004606946.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744639|ref|WP_004606947.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744640|ref|WP_004606948.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744641|ref|WP_004606949.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744642|ref|WP_004606950.1|	NADH-dependent butanol dehydrogenase [[Clostridium] scindens] 
gi|490744643|ref|WP_004606951.1|	magnesium transporter [[Clostridium] scindens] 
gi|490744644|ref|WP_004606952.1|	MULTISPECIES: SAM-dependent methyltransferase [Lachnospiraceae] 
gi|490744645|ref|WP_004606953.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744646|ref|WP_004606954.1|	MULTISPECIES: ferritin [Lachnospiraceae] 
gi|490744647|ref|WP_004606955.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744648|ref|WP_004606956.1|	galactoside O-acetyltransferase [[Clostridium] scindens] 
gi|490744649|ref|WP_004606957.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744650|ref|WP_004606958.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744651|ref|WP_004606959.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744652|ref|WP_004606960.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744653|ref|WP_004606961.1|	MULTISPECIES: competence protein TfoX [Lachnospiraceae] 
gi|490744654|ref|WP_004606962.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744655|ref|WP_004606963.1|	MULTISPECIES: DeoR family transcriptional regulator [Lachnospiraceae] 
gi|490744656|ref|WP_004606964.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744657|ref|WP_004606965.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744658|ref|WP_004606966.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744659|ref|WP_004606967.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490744660|ref|WP_004606968.1|	MULTISPECIES: multidrug DMT transporter permease [Lachnospiraceae] 
gi|490744661|ref|WP_004606969.1|	DNA polymerase III subunit alpha [[Clostridium] scindens] 
gi|490744662|ref|WP_004606970.1|	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [[Clostridium] scindens] 
gi|490744663|ref|WP_004606971.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744664|ref|WP_004606972.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744665|ref|WP_004606973.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744666|ref|WP_004606974.1|	glutamine amidotransferase [[Clostridium] scindens] 
gi|490744667|ref|WP_004606975.1|	ligase [[Clostridium] scindens] 
gi|490744668|ref|WP_004606976.1|	MULTISPECIES: sugar kinase [Lachnospiraceae] 
gi|490744669|ref|WP_004606977.1|	small multi-drug export protein [[Clostridium] scindens] 
gi|490744670|ref|WP_004606978.1|	MULTISPECIES: histidinol-phosphate aminotransferase [Lachnospiraceae] 
gi|490744671|ref|WP_004606979.1|	aspartate aminotransferase [[Clostridium] scindens] 
gi|490744672|ref|WP_004606980.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744673|ref|WP_004606981.1|	peptide chain release factor 1 [[Clostridium] scindens] 
gi|490744674|ref|WP_004606982.1|	MULTISPECIES: N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase [Lachnospiraceae] 
gi|490744675|ref|WP_004606983.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744676|ref|WP_004606984.1|	MULTISPECIES: 50S ribosomal protein L31 [Clostridiales] 
gi|490744677|ref|WP_004606985.1|	transcription termination factor Rho [[Clostridium] scindens] 
gi|490744678|ref|WP_004606986.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744679|ref|WP_004606987.1|	malate dehydrogenase [[Clostridium] scindens] 
gi|490744680|ref|WP_004606988.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744681|ref|WP_004606989.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744682|ref|WP_004606990.1|	chromate transporter [[Clostridium] scindens] 
gi|490744683|ref|WP_004606991.1|	MULTISPECIES: chromate transporter [Lachnospiraceae] 
gi|490744684|ref|WP_004606992.1|	MULTISPECIES: 3-methyladenine DNA glycosylase [Lachnospiraceae] 
gi|490744685|ref|WP_004606993.1|	coproporphyrinogen III oxidase [[Clostridium] scindens] 
gi|490744686|ref|WP_004606994.1|	MULTISPECIES: GTP-binding protein LepA [Lachnospiraceae] 
gi|490744687|ref|WP_004606995.1|	MULTISPECIES: DNA polymerase III subunit delta [Lachnospiraceae] 
gi|490744688|ref|WP_004606996.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744689|ref|WP_004606997.1|	competence protein ComEC [[Clostridium] scindens] 
gi|490744690|ref|WP_004606998.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744691|ref|WP_004606999.1|	histidine kinase [[Clostridium] scindens] 
gi|490744692|ref|WP_004607000.1|	MULTISPECIES: PhoP family transcriptional regulator [Lachnospiraceae] 
gi|490744693|ref|WP_004607001.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744694|ref|WP_004607002.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|490744695|ref|WP_004607003.1|	acetylornithine aminotransferase [[Clostridium] scindens] 
gi|490744696|ref|WP_004607004.1|	acetylglutamate kinase [[Clostridium] scindens] 
gi|490744697|ref|WP_004607005.1|	ornithine acetyltransferase [[Clostridium] scindens] 
gi|490744698|ref|WP_004607006.1|	N-acetyltransferase GCN5 [[Clostridium] scindens] 
gi|490744699|ref|WP_004607007.1|	N-acetyl-gamma-glutamyl-phosphate reductase [[Clostridium] scindens] 
gi|490744700|ref|WP_004607008.1|	MULTISPECIES: gamma-glutamyl phosphate reductase [Lachnospiraceae] 
gi|490744701|ref|WP_004607009.1|	gamma-glutamyl kinase [[Clostridium] scindens] 
gi|490744702|ref|WP_004607010.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744703|ref|WP_004607011.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744704|ref|WP_004607012.1|	PadR family transcriptional regulator [[Clostridium] scindens] 
gi|490744705|ref|WP_004607013.1|	MULTISPECIES: argininosuccinate synthase [Lachnospiraceae] 
gi|490744706|ref|WP_004607014.1|	MULTISPECIES: peptidase [Lachnospiraceae] 
gi|490744707|ref|WP_004607015.1|	MULTISPECIES: glutamine amidotransferase [Lachnospiraceae] 
gi|490744708|ref|WP_004607016.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490744709|ref|WP_004607017.1|	MULTISPECIES: spore coat protein F [Lachnospiraceae] 
gi|490744710|ref|WP_004607018.1|	MULTISPECIES: hydrolase [Lachnospiraceae] 
gi|490744711|ref|WP_004607019.1|	ABC transporter [[Clostridium] scindens] 
gi|490744712|ref|WP_004607020.1|	MULTISPECIES: ABC transporter [Lachnospiraceae] 
gi|490744713|ref|WP_004607021.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744714|ref|WP_004607022.1|	D-tyrosyl-tRNA(Tyr) deacylase [[Clostridium] scindens] 
gi|490744715|ref|WP_004607023.1|	GNAT family acetyltransferase [[Clostridium] scindens] 
gi|490744716|ref|WP_004607024.1|	MULTISPECIES: phosphohydrolase [Lachnospiraceae] 
gi|490744717|ref|WP_004607025.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490744718|ref|WP_004607026.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744719|ref|WP_004607027.1|	TetR family transcriptional regulator [[Clostridium] scindens] 
gi|490744720|ref|WP_004607028.1|	MULTISPECIES: ABC transporter ATP-binding protein [Lachnospiraceae] 
gi|490744721|ref|WP_004607029.1|	membrane protein [[Clostridium] scindens] 
gi|490744722|ref|WP_004607030.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744723|ref|WP_004607031.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744724|ref|WP_004607032.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744725|ref|WP_004607033.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744726|ref|WP_004607034.1|	methionine ABC transporter permease [[Clostridium] scindens] 
gi|490744727|ref|WP_004607035.1|	ABC transporter ATP-binding protein [[Clostridium] scindens] 
gi|490744728|ref|WP_004607036.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744729|ref|WP_004607037.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744730|ref|WP_004607038.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744731|ref|WP_004607039.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744732|ref|WP_004607040.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744733|ref|WP_004607041.1|	betaine-aldehyde dehydrogenase [[Clostridium] scindens] 
gi|490744734|ref|WP_004607042.1|	amino acid permease [[Clostridium] scindens] 
gi|490744735|ref|WP_004607043.1|	transcriptional regulator [[Clostridium] scindens] 
gi|490744736|ref|WP_004607044.1|	sorbitol dehydrogenase [[Clostridium] scindens] 
gi|490744737|ref|WP_004607045.1|	MULTISPECIES: aldolase [Lachnospiraceae] 
gi|490744738|ref|WP_004607046.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744739|ref|WP_004607047.1|	riboflavin biosynthesis protein RibF [[Clostridium] scindens] 
gi|490744740|ref|WP_004607048.1|	MULTISPECIES: amino acid permease [Lachnospiraceae] 
gi|490744741|ref|WP_004607049.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744742|ref|WP_004607050.1|	MULTISPECIES: ABC transporter [Lachnospiraceae] 
gi|490744743|ref|WP_004607051.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744744|ref|WP_004607052.1|	diacylglycerol kinase [[Clostridium] scindens] 
gi|490744745|ref|WP_004607053.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744746|ref|WP_004607054.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744747|ref|WP_004607055.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744748|ref|WP_004607056.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744749|ref|WP_004607057.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744750|ref|WP_004607058.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744751|ref|WP_004607059.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744752|ref|WP_004607060.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744753|ref|WP_004607061.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744754|ref|WP_004607062.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744755|ref|WP_004607063.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744756|ref|WP_004607064.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744757|ref|WP_004607065.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744758|ref|WP_004607066.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744759|ref|WP_004607067.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744760|ref|WP_004607068.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744761|ref|WP_004607069.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744762|ref|WP_004607070.1|	ABC transporter ATP-binding protein [[Clostridium] scindens] 
gi|490744763|ref|WP_004607071.1|	MULTISPECIES: GntR family transcriptional regulator [Lachnospiraceae] 
gi|490744764|ref|WP_004607072.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744765|ref|WP_004607073.1|	peptide ABC transporter ATP-binding protein [[Clostridium] scindens] 
gi|490744766|ref|WP_004607074.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744767|ref|WP_004607075.1|	MULTISPECIES: ABC transporter permease [Lachnospiraceae] 
gi|490744768|ref|WP_004607076.1|	ABC transporter permease [[Clostridium] scindens] 
gi|490744769|ref|WP_004607077.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744770|ref|WP_004607078.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744771|ref|WP_004607079.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744772|ref|WP_004607080.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744773|ref|WP_004607081.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744774|ref|WP_004607082.1|	MULTISPECIES: fuculose phosphate aldolase [Lachnospiraceae] 
gi|490744775|ref|WP_004607083.1|	MULTISPECIES: carbohydrate kinase [Lachnospiraceae] 
gi|490744776|ref|WP_004607084.1|	MULTISPECIES: 3-phosphoglycerate dehydrogenase [Lachnospiraceae] 
gi|490744777|ref|WP_004607085.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744778|ref|WP_004607086.1|	methylthioribose-1-phosphate isomerase [[Clostridium] scindens] 
gi|490744779|ref|WP_004607087.1|	5-methylribose kinase [[Clostridium] scindens] 
gi|490744780|ref|WP_004607088.1|	MULTISPECIES: sodium:proton antiporter [Lachnospiraceae] 
gi|490744781|ref|WP_004607089.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744782|ref|WP_004607090.1|	MULTISPECIES: alcohol dehydrogenase [Lachnospiraceae] 
gi|490744783|ref|WP_004607091.1|	integrase [[Clostridium] scindens] 
gi|490744784|ref|WP_004607092.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490744785|ref|WP_004607093.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744786|ref|WP_004607094.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744787|ref|WP_004607095.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744788|ref|WP_004607096.1|	MULTISPECIES: seryl-tRNA synthetase [Lachnospiraceae] 
gi|490744789|ref|WP_004607097.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744790|ref|WP_004607098.1|	MULTISPECIES: plasmid stablization protein ParB [Lachnospiraceae] 
gi|490744791|ref|WP_004607099.1|	MULTISPECIES: sporulation initiation inhibitor Soj [Lachnospiraceae] 
gi|490744792|ref|WP_004607100.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744793|ref|WP_004607101.1|	16S rRNA methyltransferase [[Clostridium] scindens] 
gi|490744794|ref|WP_004607102.1|	tRNA uridine 5-carboxymethylaminomethyl modification protein [[Clostridium] scindens] 
gi|490744795|ref|WP_004607103.1|	tRNA modification GTPase [[Clostridium] scindens] 
gi|490744796|ref|WP_004607104.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744797|ref|WP_004607105.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744798|ref|WP_004607106.1|	membrane protein insertion efficiency factor [[Clostridium] scindens] 
gi|490744799|ref|WP_004607107.1|	MULTISPECIES: ribonuclease P [Lachnospiraceae] 
gi|490744800|ref|WP_004607108.1|	MULTISPECIES: 50S ribosomal protein L34 [Clostridiales] 
gi|490744801|ref|WP_004607109.1|	chromosomal replication initiator protein DnaA [[Clostridium] scindens] 
gi|490744803|ref|WP_004607111.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744802|ref|WP_004607110.1|	DNA polymerase III subunit beta [[Clostridium] scindens] 
gi|490744804|ref|WP_004607112.1|	MULTISPECIES: RNA-binding protein [Clostridiales] 
gi|490744805|ref|WP_004607113.1|	MULTISPECIES: DNA replication protein RecF [Lachnospiraceae] 
gi|490744806|ref|WP_004607114.1|	MULTISPECIES: DNA gyrase subunit B [Lachnospiraceae] 
gi|490744807|ref|WP_004607115.1|	MULTISPECIES: DNA gyrase subunit A [Lachnospiraceae] 
gi|490744808|ref|WP_004607116.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744809|ref|WP_004607117.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744810|ref|WP_004607118.1|	XRE family transcriptional regulator [[Clostridium] scindens] 
gi|490744811|ref|WP_004607119.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744812|ref|WP_004607120.1|	fumarate hydratase [[Clostridium] scindens] 
gi|490744813|ref|WP_004607121.1|	fumarate hydratase [[Clostridium] scindens] 
gi|490744814|ref|WP_004607122.1|	1-acyl-sn-glycerol-3-phosphate acyltransferase [[Clostridium] scindens] 
gi|490744815|ref|WP_004607123.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744816|ref|WP_004607124.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744817|ref|WP_004607125.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744818|ref|WP_004607126.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744819|ref|WP_004607127.1|	PhoB family transcriptional regulator [[Clostridium] scindens] 
gi|490744820|ref|WP_004607128.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744821|ref|WP_004607129.1|	SAM-dependent methyltransferase [[Clostridium] scindens] 
gi|490744822|ref|WP_004607130.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744823|ref|WP_004607131.1|	MULTISPECIES: transporter [Lachnospiraceae] 
gi|490744824|ref|WP_004607132.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744825|ref|WP_004607133.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744826|ref|WP_004607134.1|	MULTISPECIES: sugar ABC transporter substrate-binding protein [Lachnospiraceae] 
gi|490744827|ref|WP_004607135.1|	MULTISPECIES: lipase [Lachnospiraceae] 
gi|490744828|ref|WP_004607136.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744829|ref|WP_004607137.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744830|ref|WP_004607138.1|	MULTISPECIES: 6-phospho-3-hexuloisomerase [Lachnospiraceae] 
gi|490744831|ref|WP_004607139.1|	MULTISPECIES: PhoB family transcriptional regulator [Lachnospiraceae] 
gi|490744832|ref|WP_004607140.1|	MULTISPECIES: histidine kinase [Lachnospiraceae] 
gi|490744833|ref|WP_004607141.1|	metallophosphatase [[Clostridium] scindens] 
gi|490744834|ref|WP_004607142.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744835|ref|WP_004607143.1|	MULTISPECIES: phosphoribosylpyrophosphate synthetase [Lachnospiraceae] 
gi|490744836|ref|WP_004607144.1|	MULTISPECIES: DNA replication protein DnaC [Lachnospiraceae] 
gi|490744837|ref|WP_004607145.1|	MULTISPECIES: DNA replication protein DnaD [Lachnospiraceae] 
gi|490744838|ref|WP_004607146.1|	UDP-N-acetylmuramate--alanine ligase [[Clostridium] scindens] 
gi|490744839|ref|WP_004607147.1|	MULTISPECIES: glucose-1-phosphate adenylyltransferase [Lachnospiraceae] 
gi|490744840|ref|WP_004607148.1|	MULTISPECIES: glucose-1-phosphate adenylyltransferase [Lachnospiraceae] 
gi|490744841|ref|WP_004607149.1|	MULTISPECIES: septation protein spoVG [Lachnospiraceae] 
gi|490744842|ref|WP_004607150.1|	pseudouridine synthase [[Clostridium] scindens] 
gi|490744843|ref|WP_004607151.1|	K+-dependent Na+/Ca+ exchanger [[Clostridium] scindens] 
gi|490744844|ref|WP_004607152.1|	MULTISPECIES: prolyl-tRNA synthetase [Lachnospiraceae] 
gi|490744845|ref|WP_004607153.1|	polynucleotide adenylyltransferase [[Clostridium] scindens] 
gi|490744846|ref|WP_004607154.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744847|ref|WP_004607155.1|	MULTISPECIES: phosphoglucomutase [Lachnospiraceae] 
gi|490744848|ref|WP_004607156.1|	MULTISPECIES: DNA-binding protein [Clostridiales] 
gi|490744849|ref|WP_004607157.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744850|ref|WP_004607158.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744851|ref|WP_004607159.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744852|ref|WP_004607160.1|	MULTISPECIES: cell-division initiation protein [Lachnospiraceae] 
gi|490744853|ref|WP_004607161.1|	MULTISPECIES: serine phosphatase RsbU regulator of sigma subunit [Lachnospiraceae] 
gi|490744854|ref|WP_004607162.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744855|ref|WP_004607163.1|	MULTISPECIES: hypoxanthine phosphoribosyltransferase [Lachnospiraceae] 
gi|490744856|ref|WP_004607164.1|	MULTISPECIES: cell division protein FtsH [Lachnospiraceae] 
gi|490744857|ref|WP_004607165.1|	alpha-amylase [[Clostridium] scindens] 
gi|490744858|ref|WP_004607166.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744859|ref|WP_004607167.1|	MULTISPECIES: resolvase [Lachnospiraceae] 
gi|490744860|ref|WP_004607168.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744861|ref|WP_004607169.1|	MULTISPECIES: methionine aminopeptidase [Lachnospiraceae] 
gi|490744862|ref|WP_004607170.1|	6-phosphofructokinase [[Clostridium] scindens] 
gi|490744863|ref|WP_004607171.1|	DNA polymerase III subunit gamma/tau [[Clostridium] scindens] 
gi|490744864|ref|WP_004607172.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744865|ref|WP_004607173.1|	recombinase RecR [[Clostridium] scindens] 
gi|490744866|ref|WP_004607174.1|	MULTISPECIES: ribose operon repressor [Lachnospiraceae] 
gi|490744867|ref|WP_004607175.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744868|ref|WP_004607176.1|	MULTISPECIES: transaldolase [Clostridiales] 
gi|490744869|ref|WP_004607177.1|	transketolase [[Clostridium] scindens] 
gi|490744870|ref|WP_004607178.1|	MULTISPECIES: transketolase [Lachnospiraceae] 
gi|490744871|ref|WP_004607179.1|	MULTISPECIES: phosphohydrolase [Lachnospiraceae] 
gi|490744872|ref|WP_004607180.1|	MULTISPECIES: peptidoglycan-binding protein [Lachnospiraceae] 
gi|490744873|ref|WP_004607181.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744874|ref|WP_004607182.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490744875|ref|WP_004607183.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744876|ref|WP_004607184.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490744877|ref|WP_004607185.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744878|ref|WP_004607186.1|	carbamoyl phosphate synthase large subunit [[Clostridium] scindens] 
gi|490744879|ref|WP_004607187.1|	carbamoyl phosphate synthase [[Clostridium] scindens] 
gi|490744880|ref|WP_004607188.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744881|ref|WP_004607189.1|	MULTISPECIES: peptidoglycan-binding protein [Lachnospiraceae] 
gi|490744882|ref|WP_004607190.1|	hypothetical protein [[Clostridium] scindens] 
gi|490744883|ref|WP_004607191.1|	zinc metalloprotease [[Clostridium] scindens] 
gi|490744884|ref|WP_004607192.1|	MULTISPECIES: 1-deoxy-D-xylulose 5-phosphate reductoisomerase [Lachnospiraceae] 
gi|490744885|ref|WP_004607193.1|	CDP-diglyceride synthetase [[Clostridium] scindens] 
