gi|489629876|ref|WP_003534316.1|	hypothetical protein partial [Erysipelatoclostridium ramosum] 
gi|489632630|ref|WP_003537070.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632631|ref|WP_003537071.1|	hydrolase [Erysipelatoclostridium ramosum] 
gi|489632634|ref|WP_003537074.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632636|ref|WP_003537076.1|	MULTISPECIES: 6-phosphogluconolactonase [Firmicutes] 
gi|489632638|ref|WP_003537078.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632640|ref|WP_003537080.1|	MULTISPECIES: AsnC family transcriptional regulator [Firmicutes] 
gi|489632642|ref|WP_003537082.1|	MULTISPECIES: aminotransferase [Firmicutes] 
gi|489632643|ref|WP_003537083.1|	transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632644|ref|WP_003537084.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632645|ref|WP_003537085.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632646|ref|WP_003537086.1|	MULTISPECIES: ATPase [Erysipelotrichaceae] 
gi|489632647|ref|WP_003537087.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632648|ref|WP_003537088.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632650|ref|WP_003537090.1|	MULTISPECIES: phosphate ABC transporter substrate-binding protein [Firmicutes] 
gi|489632652|ref|WP_003537092.1|	MULTISPECIES: phosphate ABC transporter permease [Firmicutes] 
gi|489632654|ref|WP_003537094.1|	MULTISPECIES: phosphate ABC transporter permease [Firmicutes] 
gi|489632656|ref|WP_003537096.1|	MULTISPECIES: phosphate ABC transporter ATP-binding protein [Firmicutes] 
gi|489632658|ref|WP_003537098.1|	MULTISPECIES: PhoU family transcriptional regulator [Firmicutes] 
gi|489632660|ref|WP_003537100.1|	MULTISPECIES: ArsR family transcriptional regulator [Firmicutes] 
gi|489632662|ref|WP_003537102.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632663|ref|WP_003537103.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632664|ref|WP_003537104.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632665|ref|WP_003537105.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632667|ref|WP_003537107.1|	PhoB family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632669|ref|WP_003537109.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632671|ref|WP_003537111.1|	transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632673|ref|WP_003537113.1|	MULTISPECIES: nitroreductase [Firmicutes] 
gi|489632675|ref|WP_003537115.1|	pyridine nucleotide-disulfide oxidoreductase [Erysipelatoclostridium ramosum] 
gi|489632677|ref|WP_003537117.1|	MULTISPECIES: thioredoxin [Firmicutes] 
gi|489632679|ref|WP_003537119.1|	MULTISPECIES: cytochrome C biogenesis protein [Firmicutes] 
gi|489632681|ref|WP_003537121.1|	MULTISPECIES: MFS transporter [Erysipelotrichaceae] 
gi|489632686|ref|WP_003537126.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632690|ref|WP_003537130.1|	MULTISPECIES: aspartate-semialdehyde dehydrogenase [Erysipelotrichaceae] 
gi|489632696|ref|WP_003537136.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632698|ref|WP_003537138.1|	MULTISPECIES: homoserine dehydrogenase [Erysipelotrichaceae] 
gi|489632699|ref|WP_003537139.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632701|ref|WP_003537141.1|	MULTISPECIES: homoserine kinase [Firmicutes] 
gi|489632702|ref|WP_003537142.1|	XRE family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632705|ref|WP_003537145.1|	MULTISPECIES: XRE family transcriptional regulator [Firmicutes] 
gi|489632708|ref|WP_003537148.1|	MULTISPECIES: thiamine biosynthesis protein ThiF [Firmicutes] 
gi|489632709|ref|WP_003537149.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632710|ref|WP_003537150.1|	MULTISPECIES: alpha/beta hydrolase [Firmicutes] 
gi|489632711|ref|WP_003537151.1|	MULTISPECIES: cell wall anchor protein [Erysipelotrichaceae] 
gi|489632712|ref|WP_003537152.1|	MULTISPECIES: 50S ribosomal protein L13 [Firmicutes] 
gi|489632713|ref|WP_003537153.1|	MULTISPECIES: 30S ribosomal protein S9 [Firmicutes] 
gi|489632715|ref|WP_003537155.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632717|ref|WP_003537157.1|	recombinase [Erysipelatoclostridium ramosum] 
gi|489632719|ref|WP_003537159.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632721|ref|WP_003537161.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632723|ref|WP_003537163.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632726|ref|WP_003537166.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632728|ref|WP_003537168.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632730|ref|WP_003537170.1|	DNA-binding protein [Erysipelatoclostridium ramosum] 
gi|489632732|ref|WP_003537172.1|	abortive phage infection protein [Erysipelatoclostridium ramosum] 
gi|489632734|ref|WP_003537174.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632736|ref|WP_003537176.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632738|ref|WP_003537178.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632739|ref|WP_003537179.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632740|ref|WP_003537180.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632743|ref|WP_003537183.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632745|ref|WP_003537185.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632746|ref|WP_003537186.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632747|ref|WP_003537187.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632748|ref|WP_003537188.1|	PTS lactose transporter subunit IIC [Erysipelatoclostridium ramosum] 
gi|489632749|ref|WP_003537189.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632750|ref|WP_003537190.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632751|ref|WP_003537191.1|	mannose-6-phosphate isomerase [Erysipelatoclostridium ramosum] 
gi|489632753|ref|WP_003537193.1|	beta-glucosidase [Erysipelatoclostridium ramosum] 
gi|489632755|ref|WP_003537195.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632757|ref|WP_003537197.1|	diguanylate cyclase [Erysipelatoclostridium ramosum] 
gi|489632759|ref|WP_003537199.1|	MULTISPECIES: AraC family transcriptional regulator [Firmicutes] 
gi|489632761|ref|WP_003537201.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632762|ref|WP_003537202.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632763|ref|WP_003537203.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632764|ref|WP_003537204.1|	MULTISPECIES: glutathione peroxidase [Firmicutes] 
gi|489632765|ref|WP_003537205.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632767|ref|WP_003537207.1|	MULTISPECIES: multidrug transporter MatE [Firmicutes] 
gi|489632768|ref|WP_003537208.1|	MULTISPECIES: PTS sugar transporter subunit IIC [Erysipelotrichaceae] 
gi|489632774|ref|WP_003537214.1|	LacI family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632777|ref|WP_003537217.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632779|ref|WP_003537219.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632781|ref|WP_003537221.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632784|ref|WP_003537224.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632786|ref|WP_003537226.1|	MULTISPECIES: PTS glucose transporter subunit IIABC [Firmicutes] 
gi|489632788|ref|WP_003537228.1|	MULTISPECIES: transcriptional regulator [Erysipelotrichaceae] 
gi|489632790|ref|WP_003537230.1|	MULTISPECIES: PTS beta-glucoside transporter subunit IIABC [Erysipelotrichaceae] 
gi|489632791|ref|WP_003537231.1|	MULTISPECIES: 6-phospho-beta-glucosidase [Firmicutes] 
gi|489632792|ref|WP_003537232.1|	MULTISPECIES: radical SAM protein [Firmicutes] 
gi|489632793|ref|WP_003537233.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632794|ref|WP_003537234.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632797|ref|WP_003537237.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632799|ref|WP_003537239.1|	PTS lactose transporter subunit IIC [Erysipelatoclostridium ramosum] 
gi|489632801|ref|WP_003537241.1|	6-phospho-beta-glucosidase [Erysipelatoclostridium ramosum] 
gi|489632803|ref|WP_003537243.1|	cell wall anchor protein [Erysipelatoclostridium ramosum] 
gi|489632805|ref|WP_003537245.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632807|ref|WP_003537247.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632810|ref|WP_003537250.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632812|ref|WP_003537252.1|	GntR family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632814|ref|WP_003537254.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632815|ref|WP_003537255.1|	beta-galactosidase [Erysipelatoclostridium ramosum] 
gi|489632818|ref|WP_003537258.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632819|ref|WP_003537259.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632820|ref|WP_003537260.1|	MULTISPECIES: diacetylchitobiose-6-phosphate hydrolase [Firmicutes] 
gi|489632821|ref|WP_003537261.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632822|ref|WP_003537262.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632835|ref|WP_003537275.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632836|ref|WP_003537276.1|	MULTISPECIES: peptidase M19 [Firmicutes] 
gi|489632837|ref|WP_003537277.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632838|ref|WP_003537278.1|	MULTISPECIES: fumarate hydratase [Erysipelotrichaceae] 
gi|489632839|ref|WP_003537279.1|	MULTISPECIES: hydrolyase [Firmicutes] 
gi|489632840|ref|WP_003537280.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632841|ref|WP_003537281.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632842|ref|WP_003537282.1|	ribonucleoside triphosphate reductase [Erysipelatoclostridium ramosum] 
gi|489632843|ref|WP_003537283.1|	ribonucleoside-triphosphate reductase activating protein [Erysipelatoclostridium ramosum] 
gi|489632844|ref|WP_003537284.1|	peptidase M24 [Erysipelatoclostridium ramosum] 
gi|489632845|ref|WP_003537285.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632851|ref|WP_003537291.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632852|ref|WP_003537292.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632853|ref|WP_003537293.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632854|ref|WP_003537294.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632855|ref|WP_003537295.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632856|ref|WP_003537296.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632857|ref|WP_003537297.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632858|ref|WP_003537298.1|	MULTISPECIES: ATP synthase subunit A [Firmicutes] 
gi|489632859|ref|WP_003537299.1|	V-type ATP synthase subunit B [Erysipelatoclostridium ramosum] 
gi|489632860|ref|WP_003537300.1|	MULTISPECIES: ATPase [Erysipelotrichaceae] 
gi|489632861|ref|WP_003537301.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632862|ref|WP_003537302.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632864|ref|WP_003537304.1|	multidrug ABC transporter [Erysipelatoclostridium ramosum] 
gi|489632866|ref|WP_003537306.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632868|ref|WP_003537308.1|	ROK family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632870|ref|WP_003537310.1|	MULTISPECIES: 3-dehydroquinate dehydratase [Erysipelotrichaceae] 
gi|489632872|ref|WP_003537312.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632874|ref|WP_003537314.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632876|ref|WP_003537316.1|	PTS alpha-glucoside transporter subunit IIBC [Erysipelatoclostridium ramosum] 
gi|489632878|ref|WP_003537318.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632879|ref|WP_003537319.1|	MULTISPECIES: 6-phospho-alpha-glucosidase [Firmicutes] 
gi|489632880|ref|WP_003537320.1|	MULTISPECIES: PTS glucose transporter subunit IIA [Erysipelotrichaceae] 
gi|489632884|ref|WP_003537324.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489632886|ref|WP_003537326.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489632889|ref|WP_003537329.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632890|ref|WP_003537330.1|	MULTISPECIES: peptidase [Firmicutes] 
gi|489632893|ref|WP_003537333.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632895|ref|WP_003537335.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632897|ref|WP_003537337.1|	MULTISPECIES: GntR family transcriptional regulator [Firmicutes] 
gi|489632898|ref|WP_003537338.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632899|ref|WP_003537339.1|	GntR family transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489632900|ref|WP_003537340.1|	MULTISPECIES: ABC transporter ATP-binding protein [Erysipelotrichaceae] 
gi|489632901|ref|WP_003537341.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632902|ref|WP_003537342.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632903|ref|WP_003537343.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632904|ref|WP_003537344.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632906|ref|WP_003537346.1|	MULTISPECIES: purine nucleoside phosphorylase [Firmicutes] 
gi|489632908|ref|WP_003537348.1|	MULTISPECIES: hydrolase [Firmicutes] 
gi|489632910|ref|WP_003537350.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632913|ref|WP_003537353.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632915|ref|WP_003537355.1|	MULTISPECIES: alanine racemase [Firmicutes] 
gi|489632916|ref|WP_003537356.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632917|ref|WP_003537357.1|	MULTISPECIES: UDP-galactose-4-epimerase [Firmicutes] 
gi|489632918|ref|WP_003537358.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632926|ref|WP_003537366.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632927|ref|WP_003537367.1|	MULTISPECIES: glutamate dehydrogenase [Erysipelotrichaceae] 
gi|489632929|ref|WP_003537369.1|	DNA methylase [Erysipelatoclostridium ramosum] 
gi|489632930|ref|WP_003537370.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632931|ref|WP_003537371.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632933|ref|WP_003537373.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632934|ref|WP_003537374.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632936|ref|WP_003537376.1|	MULTISPECIES: XRE family transcriptional regulator [Firmicutes] 
gi|489632937|ref|WP_003537377.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632938|ref|WP_003537378.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632939|ref|WP_003537379.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489632949|ref|WP_003537389.1|	MULTISPECIES: ATP phosphoribosyltransferase [Erysipelotrichaceae] 
gi|489632951|ref|WP_003537391.1|	MULTISPECIES: ATP phosphoribosyltransferase [Erysipelotrichaceae] 
gi|489632953|ref|WP_003537393.1|	histidinol dehydrogenase [Erysipelatoclostridium ramosum] 
gi|489632954|ref|WP_003537394.1|	imidazoleglycerol-phosphate dehydratase [Erysipelatoclostridium ramosum] 
gi|489632956|ref|WP_003537396.1|	MULTISPECIES: imidazole glycerol phosphate synthase [Firmicutes] 
gi|489632957|ref|WP_003537397.1|	MULTISPECIES: 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase [Erysipelotrichaceae] 
gi|489632958|ref|WP_003537398.1|	imidazole glycerol phosphate synthase [Erysipelatoclostridium ramosum] 
gi|489632960|ref|WP_003537400.1|	MULTISPECIES: phosphoribosyl-ATP pyrophosphatase [Firmicutes] 
gi|489632961|ref|WP_003537401.1|	histidinol phosphate phosphatase [Erysipelatoclostridium ramosum] 
gi|489632964|ref|WP_003537404.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632972|ref|WP_003537412.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632973|ref|WP_003537413.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632974|ref|WP_003537414.1|	ABC transporter [Erysipelatoclostridium ramosum] 
gi|489632975|ref|WP_003537415.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632976|ref|WP_003537416.1|	MULTISPECIES: Cro/Cl family transcriptional regulator [Erysipelotrichaceae] 
gi|489632977|ref|WP_003537417.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632978|ref|WP_003537418.1|	MULTISPECIES: Cro/Cl family transcriptional regulator [Firmicutes] 
gi|489632979|ref|WP_003537419.1|	nucleotide pyrophosphohydrolase [Erysipelatoclostridium ramosum] 
gi|489632980|ref|WP_003537420.1|	MULTISPECIES: methionine ABC transporter ATP-binding protein [Firmicutes] 
gi|489632981|ref|WP_003537421.1|	MULTISPECIES: methionine import system permease MetP [Firmicutes] 
gi|489632984|ref|WP_003537424.1|	MULTISPECIES: methionine ABC transporter substrate-binding protein [Erysipelotrichaceae] 
gi|489632986|ref|WP_003537426.1|	MULTISPECIES: inorganic pyrophosphatase [Firmicutes] 
gi|489632989|ref|WP_003537429.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489632990|ref|WP_003537430.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632991|ref|WP_003537431.1|	MULTISPECIES: hydrolase [Erysipelotrichaceae] 
gi|489632992|ref|WP_003537432.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489632993|ref|WP_003537433.1|	MULTISPECIES: N-acetyltransferase [Erysipelotrichaceae] 
gi|489632994|ref|WP_003537434.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489632995|ref|WP_003537435.1|	MULTISPECIES: deoxyribose-phosphate aldolase [Erysipelotrichaceae] 
gi|489632996|ref|WP_003537436.1|	MULTISPECIES: cation diffusion facilitator family transporter [Firmicutes] 
gi|489632997|ref|WP_003537437.1|	D-lactate dehydrogenase [Erysipelatoclostridium ramosum] 
gi|489632999|ref|WP_003537439.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633001|ref|WP_003537441.1|	glutamyl-tRNA synthetase [Erysipelatoclostridium ramosum] 
gi|489633003|ref|WP_003537443.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633006|ref|WP_003537446.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633007|ref|WP_003537447.1|	MULTISPECIES: iron-only hydrogenase system regulator [Firmicutes] 
gi|489633008|ref|WP_003537448.1|	MULTISPECIES: biotin synthase [Firmicutes] 
gi|489633012|ref|WP_003537452.1|	MULTISPECIES: thiamine biosynthesis protein ThiH [Erysipelotrichaceae] 
gi|489633013|ref|WP_003537453.1|	MULTISPECIES: GTP-binding protein [Firmicutes] 
gi|489633014|ref|WP_003537454.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633015|ref|WP_003537455.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633016|ref|WP_003537456.1|	NADH dehydrogenase [Erysipelatoclostridium ramosum] 
gi|489633017|ref|WP_003537457.1|	MULTISPECIES: seribe.threonine protein phosphatase [Firmicutes] 
gi|489633018|ref|WP_003537458.1|	MULTISPECIES: amino acid permease [Firmicutes] 
gi|489633019|ref|WP_003537459.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633021|ref|WP_003537461.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633023|ref|WP_003537463.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633025|ref|WP_003537465.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633027|ref|WP_003537467.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633030|ref|WP_003537470.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633032|ref|WP_003537472.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633034|ref|WP_003537474.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633036|ref|WP_003537476.1|	MULTISPECIES: LysR family transcriptional regulator [Firmicutes] 
gi|489633037|ref|WP_003537477.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633038|ref|WP_003537478.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633039|ref|WP_003537479.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633040|ref|WP_003537480.1|	hydrogenase [Erysipelatoclostridium ramosum] 
gi|489633041|ref|WP_003537481.1|	cystathionine beta-lyase [Erysipelatoclostridium ramosum] 
gi|489633042|ref|WP_003537482.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633043|ref|WP_003537483.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489633045|ref|WP_003537485.1|	MULTISPECIES: metallo-beta-lactamase [Firmicutes] 
gi|489633048|ref|WP_003537488.1|	MULTISPECIES: MerR family transcripitonal regulator [Firmicutes] 
gi|489633050|ref|WP_003537490.1|	MULTISPECIES: MFS transporter [Firmicutes] 
gi|489633053|ref|WP_003537493.1|	MULTISPECIES: 4-carboxymuconolactone decarboxylase [Firmicutes] 
gi|489633055|ref|WP_003537495.1|	cupin [Erysipelatoclostridium ramosum] 
gi|489633056|ref|WP_003537496.1|	MULTISPECIES: oxidoreductase [Firmicutes] 
gi|489633057|ref|WP_003537497.1|	MULTISPECIES: phosphoglycerate mutase [Firmicutes] 
gi|489633058|ref|WP_003537498.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633059|ref|WP_003537499.1|	MULTISPECIES: histidinol phosphate phosphatase [Firmicutes] 
gi|489633060|ref|WP_003537500.1|	MULTISPECIES: methylase [Firmicutes] 
gi|489633061|ref|WP_003537501.1|	MULTISPECIES: methyltransferase [Erysipelotrichaceae] 
gi|489633062|ref|WP_003537502.1|	radical SAM protein [Erysipelatoclostridium ramosum] 
gi|489633063|ref|WP_003537503.1|	MULTISPECIES: alpha/beta hydrolase [Erysipelotrichaceae] 
gi|489633064|ref|WP_003537504.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633065|ref|WP_003537505.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633067|ref|WP_003537507.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633069|ref|WP_003537509.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633070|ref|WP_003537510.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633072|ref|WP_003537512.1|	MULTISPECIES: PTS lactose transporter subunit IIC [Firmicutes] 
gi|489633074|ref|WP_003537514.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633076|ref|WP_003537516.1|	diacetylchitobiose-6-phosphate hydrolase [Erysipelatoclostridium ramosum] 
gi|489633077|ref|WP_003537517.1|	ABC transporter ATP-binding protein [Erysipelatoclostridium ramosum] 
gi|489633078|ref|WP_003537518.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633079|ref|WP_003537519.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633080|ref|WP_003537520.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633081|ref|WP_003537521.1|	ABC transporter [Erysipelatoclostridium ramosum] 
gi|489633082|ref|WP_003537522.1|	MULTISPECIES: PTS lactose transporter subunit IIC [Firmicutes] 
gi|489633083|ref|WP_003537523.1|	aryl-phospho-beta-D-glucosidase [Erysipelatoclostridium ramosum] 
gi|489633084|ref|WP_003537524.1|	MULTISPECIES: ROK family transcriptional regulator [Firmicutes] 
gi|489633085|ref|WP_003537525.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489633086|ref|WP_003537526.1|	6-phospho-beta-glucosidase [Erysipelatoclostridium ramosum] 
gi|489633087|ref|WP_003537527.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633088|ref|WP_003537528.1|	MULTISPECIES: flavodoxin [Firmicutes] 
gi|489633089|ref|WP_003537529.1|	MULTISPECIES: carboxymuconolactone decarboxylase [Firmicutes] 
gi|489633090|ref|WP_003537530.1|	short-chain dehydrogenase [Erysipelatoclostridium ramosum] 
gi|489633091|ref|WP_003537531.1|	NADP-dependent aryl-alcohol dehydrogenase [Erysipelatoclostridium ramosum] 
gi|489633093|ref|WP_003537533.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633095|ref|WP_003537535.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633096|ref|WP_003537536.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633097|ref|WP_003537537.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633098|ref|WP_003537538.1|	MULTISPECIES: COF family hydrolase [Erysipelotrichaceae] 
gi|489633099|ref|WP_003537539.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633100|ref|WP_003537540.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633101|ref|WP_003537541.1|	multidrug transporter MatE [Erysipelatoclostridium ramosum] 
gi|489633102|ref|WP_003537542.1|	methionine synthase [Erysipelatoclostridium ramosum] 
gi|489633103|ref|WP_003537543.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633104|ref|WP_003537544.1|	MULTISPECIES: Fe-S oxidoreductase [Firmicutes] 
gi|489633106|ref|WP_003537546.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633108|ref|WP_003537548.1|	MULTISPECIES: aryl-phospho-beta-D-glucosidase [Erysipelotrichaceae] 
gi|489633110|ref|WP_003537550.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633112|ref|WP_003537552.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
