gi|495643805|ref|WP_008368384.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647036|ref|WP_008371615.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647038|ref|WP_008371617.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647040|ref|WP_008371619.1|	hypothetical protein [Coprococcus comes] 
gi|495647042|ref|WP_008371621.1|	hypothetical protein [Coprococcus comes] 
gi|493913091|ref|WP_006858455.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495647046|ref|WP_008371625.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647048|ref|WP_008371627.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647050|ref|WP_008371629.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647058|ref|WP_008371637.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647064|ref|WP_008371643.1|	hypothetical protein [Coprococcus comes] 
gi|495647066|ref|WP_008371645.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647067|ref|WP_008371646.1|	hypothetical protein [Coprococcus comes] 
gi|495647068|ref|WP_008371647.1|	hypothetical protein [Coprococcus comes] 
gi|495647070|ref|WP_008371649.1|	hypothetical protein [Coprococcus comes] 
gi|495647071|ref|WP_008371650.1|	hypothetical protein [Coprococcus comes] 
gi|495647072|ref|WP_008371651.1|	hypothetical protein [Coprococcus comes] 
gi|495647074|ref|WP_008371653.1|	hypothetical protein [Coprococcus comes] 
gi|495647075|ref|WP_008371654.1|	hypothetical protein [Coprococcus comes] 
gi|495647076|ref|WP_008371655.1|	hypothetical protein [Coprococcus comes] 
gi|495647077|ref|WP_008371656.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647079|ref|WP_008371658.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647081|ref|WP_008371660.1|	hypothetical protein [Coprococcus comes] 
gi|495647083|ref|WP_008371662.1|	hypothetical protein [Coprococcus comes] 
gi|495647085|ref|WP_008371664.1|	hypothetical protein [Coprococcus comes] 
gi|495647086|ref|WP_008371665.1|	hypothetical protein [Coprococcus comes] 
gi|495647088|ref|WP_008371667.1|	hypothetical protein [Coprococcus comes] 
gi|495647089|ref|WP_008371668.1|	hypothetical protein [Coprococcus comes] 
gi|495647091|ref|WP_008371670.1|	hypothetical protein [Coprococcus comes] 
gi|495647093|ref|WP_008371672.1|	hypothetical protein [Coprococcus comes] 
gi|495647096|ref|WP_008371675.1|	hypothetical protein [Coprococcus comes] 
gi|495647098|ref|WP_008371677.1|	alpha-glucosidase [Coprococcus comes] 
gi|495647101|ref|WP_008371680.1|	oligo-1,6-glucosidase [Coprococcus comes] 
gi|495647102|ref|WP_008371681.1|	hypothetical protein [Coprococcus comes] 
gi|495647104|ref|WP_008371683.1|	hypothetical protein [Coprococcus comes] 
gi|495647106|ref|WP_008371685.1|	hypothetical protein [Coprococcus comes] 
gi|495647109|ref|WP_008371688.1|	metallophosphatase [Coprococcus comes] 
gi|495647111|ref|WP_008371690.1|	hypothetical protein [Coprococcus comes] 
gi|495647113|ref|WP_008371692.1|	PhoB family transcriptional regulator [Coprococcus comes] 
gi|495647115|ref|WP_008371694.1|	hypothetical protein [Coprococcus comes] 
gi|495647117|ref|WP_008371696.1|	MULTISPECIES: asparaginyl-tRNA synthetase [Coprococcus] 
gi|495647118|ref|WP_008371697.1|	hypothetical protein [Coprococcus comes] 
gi|495647120|ref|WP_008371699.1|	hypothetical protein [Coprococcus comes] 
gi|495647122|ref|WP_008371701.1|	3-hydroxyisobutyrate dehydrogenase [Coprococcus comes] 
gi|495647124|ref|WP_008371703.1|	3-isopropylmalate dehydratase large subunit [Coprococcus comes] 
gi|495647126|ref|WP_008371705.1|	3-isopropylmalate dehydratase small subunit [Coprococcus comes] 
gi|495647128|ref|WP_008371707.1|	hypothetical protein [Coprococcus comes] 
gi|495647130|ref|WP_008371709.1|	3-isopropylmalate dehydratase small subunit [Coprococcus comes] 
gi|495647131|ref|WP_008371710.1|	isoaspartyl dipeptidase [Coprococcus comes] 
gi|495647133|ref|WP_008371712.1|	hypothetical protein [Coprococcus comes] 
gi|495647135|ref|WP_008371714.1|	hypothetical protein [Coprococcus comes] 
gi|495647147|ref|WP_008371726.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647149|ref|WP_008371728.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647151|ref|WP_008371730.1|	potassium transporter KefA [Coprococcus comes] 
gi|495647153|ref|WP_008371732.1|	hypothetical protein [Coprococcus comes] 
gi|495647155|ref|WP_008371734.1|	hypothetical protein [Coprococcus comes] 
gi|495647157|ref|WP_008371736.1|	elongation factor G [Coprococcus comes] 
gi|495647159|ref|WP_008371738.1|	elongation factor G [Coprococcus comes] 
gi|495647161|ref|WP_008371740.1|	prephenate dehydrogenase [Coprococcus comes] 
gi|495647162|ref|WP_008371741.1|	3-phosphoshikimate 1-carboxyvinyltransferase [Coprococcus comes] 
gi|495647165|ref|WP_008371744.1|	MULTISPECIES: multidrug transporter MatE [Coprococcus] 
gi|495647167|ref|WP_008371746.1|	cellulase [Coprococcus comes] 
gi|495647168|ref|WP_008371747.1|	MULTISPECIES: membrane protein [Coprococcus] 
gi|495647170|ref|WP_008371749.1|	hypothetical protein [Coprococcus comes] 
gi|495647172|ref|WP_008371751.1|	2-amino-3-ketobutyrate CoA ligase [Coprococcus comes] 
gi|495647174|ref|WP_008371753.1|	L-threonine 3-dehydrogenase [Coprococcus comes] 
gi|495647176|ref|WP_008371755.1|	MULTISPECIES: multidrug transporter MatE [Coprococcus] 
gi|495647178|ref|WP_008371757.1|	MULTISPECIES: acetyltransferase [Coprococcus] 
gi|495647180|ref|WP_008371759.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647182|ref|WP_008371761.1|	short-chain dehydrogenase [Coprococcus comes] 
gi|495647184|ref|WP_008371763.1|	hypothetical protein [Coprococcus comes] 
gi|495647187|ref|WP_008371766.1|	hypothetical protein [Coprococcus comes] 
gi|495647189|ref|WP_008371768.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647190|ref|WP_008371769.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647192|ref|WP_008371771.1|	hypothetical protein [Coprococcus comes] 
gi|495647194|ref|WP_008371773.1|	cobyric acid synthase [Coprococcus comes] 
gi|495647196|ref|WP_008371775.1|	MULTISPECIES: aspartate aminotransferase [Coprococcus] 
gi|495647198|ref|WP_008371777.1|	MULTISPECIES: cobalamin biosynthesis protein CobD [Coprococcus] 
gi|495647199|ref|WP_008371778.1|	hypothetical protein [Coprococcus comes] 
gi|495647201|ref|WP_008371780.1|	cobalamin-5-phosphate synthase [Coprococcus comes] 
gi|495647203|ref|WP_008371782.1|	MULTISPECIES: nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Coprococcus] 
gi|495647205|ref|WP_008371784.1|	hypothetical protein [Coprococcus comes] 
gi|495647207|ref|WP_008371786.1|	MULTISPECIES: precorrin-3B C17-methyltransferase [Coprococcus] 
gi|495647208|ref|WP_008371787.1|	MULTISPECIES: cobalt-precorrin-4 C(11)-methyltransferase [Coprococcus] 
gi|495647211|ref|WP_008371790.1|	MULTISPECIES: precorrin-2 C20-methyltransferase [Coprococcus] 
gi|495647212|ref|WP_008371791.1|	MULTISPECIES: cobalt-precorrin-6A synthase [Coprococcus] 
gi|495647214|ref|WP_008371793.1|	hypothetical protein [Coprococcus comes] 
gi|495647215|ref|WP_008371794.1|	hypothetical protein [Coprococcus comes] 
gi|495647217|ref|WP_008371796.1|	MULTISPECIES: iron ABC transporter ATP-binding protein [Coprococcus] 
gi|495647218|ref|WP_008371797.1|	MULTISPECIES: iron ABC transporter permease [Coprococcus] 
gi|495647219|ref|WP_008371798.1|	iron ABC transporter substrate-binding protein [Coprococcus comes] 
gi|495647221|ref|WP_008371800.1|	hypothetical protein [Coprococcus comes] 
gi|495647222|ref|WP_008371801.1|	hypothetical protein [Coprococcus comes] 
gi|495647223|ref|WP_008371802.1|	hypothetical protein [Coprococcus comes] 
gi|495647225|ref|WP_008371804.1|	ferredoxin [Coprococcus comes] 
gi|495647226|ref|WP_008371805.1|	MULTISPECIES: NADH dehydrogenase [Coprococcus] 
gi|495647228|ref|WP_008371807.1|	hypothetical protein [Coprococcus comes] 
gi|495647229|ref|WP_008371808.1|	hypothetical protein [Coprococcus comes] 
gi|495647231|ref|WP_008371810.1|	hypothetical protein [Coprococcus comes] 
gi|495647233|ref|WP_008371812.1|	MULTISPECIES: precorrin-6X reductase [Coprococcus] 
gi|495647234|ref|WP_008371813.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647236|ref|WP_008371815.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647237|ref|WP_008371816.1|	MULTISPECIES: peptide ABC transporter ATP-binding protein [Coprococcus] 
gi|495647239|ref|WP_008371818.1|	hypothetical protein [Coprococcus comes] 
gi|495647240|ref|WP_008371819.1|	hypothetical protein [Coprococcus comes] 
gi|495647242|ref|WP_008371821.1|	major facilitator transporter [Coprococcus comes] 
gi|495647243|ref|WP_008371822.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647244|ref|WP_008371823.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647246|ref|WP_008371825.1|	hypothetical protein [Coprococcus comes] 
gi|495647248|ref|WP_008371827.1|	MULTISPECIES: peptidase T [Coprococcus] 
gi|495647249|ref|WP_008371828.1|	phosphodiesterase [Coprococcus comes] 
gi|495647251|ref|WP_008371830.1|	MULTISPECIES: daunorubicin resistance protein DrrC [Coprococcus] 
gi|495647252|ref|WP_008371831.1|	ABC transporter substrate-binding protein [Coprococcus comes] 
gi|495647254|ref|WP_008371833.1|	MULTISPECIES: polar amino acid ABC transporter permease [Coprococcus] 
gi|495647255|ref|WP_008371834.1|	arginine ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495647256|ref|WP_008371835.1|	MULTISPECIES: multidrug transporter MatE [Coprococcus] 
gi|495647258|ref|WP_008371837.1|	hypothetical protein [Coprococcus comes] 
gi|495647259|ref|WP_008371838.1|	MULTISPECIES: Crp/Fnr family transcriptional regulator [Coprococcus] 
gi|495647261|ref|WP_008371840.1|	MULTISPECIES: S-adenosylmethionine tRNA ribosyltransferase [Coprococcus] 
gi|495647263|ref|WP_008371842.1|	MULTISPECIES: phenylalanyl-tRNA synthetase subunit beta [Coprococcus] 
gi|495647265|ref|WP_008371844.1|	hypothetical protein [Coprococcus comes] 
gi|495647267|ref|WP_008371846.1|	MULTISPECIES: phenylalanyl-tRNA synthase subunit alpha [Coprococcus] 
gi|495647270|ref|WP_008371849.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647271|ref|WP_008371850.1|	molybdenum cofactor biosynthesis protein C [Coprococcus comes] 
gi|495647273|ref|WP_008371852.1|	MULTISPECIES: molybdenum cofactor biosynthesis protein [Coprococcus] 
gi|495647276|ref|WP_008371855.1|	molybdenum cofactor biosynthesis protein MoeA [Coprococcus comes] 
gi|495647277|ref|WP_008371856.1|	hypothetical protein [Coprococcus comes] 
gi|495647279|ref|WP_008371858.1|	hypothetical protein [Coprococcus comes] 
gi|495647281|ref|WP_008371860.1|	hypothetical protein [Coprococcus comes] 
gi|495647282|ref|WP_008371861.1|	hypothetical protein [Coprococcus comes] 
gi|495647285|ref|WP_008371864.1|	MULTISPECIES: threonine synthase [Coprococcus] 
gi|495647287|ref|WP_008371866.1|	hypothetical protein [Coprococcus comes] 
gi|495647288|ref|WP_008371867.1|	glycogen-debranching protein [Coprococcus comes] 
gi|495647289|ref|WP_008371868.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647290|ref|WP_008371869.1|	MULTISPECIES: isoleucyl-tRNA synthetase [Coprococcus] 
gi|495647291|ref|WP_008371870.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647292|ref|WP_008371871.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647293|ref|WP_008371872.1|	transcription-repair coupling factor [Coprococcus comes] 
gi|495647294|ref|WP_008371873.1|	hypothetical protein [Coprococcus comes] 
gi|495647295|ref|WP_008371874.1|	hypothetical protein [Coprococcus comes] 
gi|495647296|ref|WP_008371875.1|	MULTISPECIES: peptidyl-tRNA hydrolase [Coprococcus] 
gi|495647297|ref|WP_008371876.1|	hypothetical protein [Coprococcus comes] 
gi|495647298|ref|WP_008371877.1|	MULTISPECIES: glyoxalase [Coprococcus] 
gi|495647299|ref|WP_008371878.1|	HAD family hydrolase [Coprococcus comes] 
gi|495647300|ref|WP_008371879.1|	hypothetical protein [Coprococcus comes] 
gi|495647301|ref|WP_008371880.1|	MULTISPECIES: metallo-beta-lactamase [Coprococcus] 
gi|495647302|ref|WP_008371881.1|	hypothetical protein [Coprococcus comes] 
gi|495647303|ref|WP_008371882.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647304|ref|WP_008371883.1|	MULTISPECIES: flagellar biosynthesis protein FliA [Coprococcus] 
gi|495647306|ref|WP_008371885.1|	hypothetical protein [Coprococcus comes] 
gi|495647307|ref|WP_008371886.1|	cell division protein FtsZ [Coprococcus comes] 
gi|495647308|ref|WP_008371887.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647310|ref|WP_008371889.1|	cell division protein [Coprococcus comes] 
gi|495647312|ref|WP_008371891.1|	MULTISPECIES: UDP-N-acetylmuramoylalanine--D-glutamate ligase [Coprococcus] 
gi|495647314|ref|WP_008371893.1|	MULTISPECIES: phospho-N-acetylmuramoyl-pentapeptide-transferase [Coprococcus] 
gi|495647316|ref|WP_008371895.1|	hypothetical protein [Coprococcus comes] 
gi|495647318|ref|WP_008371897.1|	hypothetical protein [Coprococcus comes] 
gi|495647320|ref|WP_008371899.1|	peptidoglycan glycosyltransferase [Coprococcus comes] 
gi|495647322|ref|WP_008371901.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647324|ref|WP_008371903.1|	MULTISPECIES: 16S rRNA methyltransferase [Coprococcus] 
gi|495647325|ref|WP_008371904.1|	cell division protein MraZ [Coprococcus comes] 
gi|495647327|ref|WP_008371906.1|	hypothetical protein [Coprococcus comes] 
gi|495647328|ref|WP_008371907.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647330|ref|WP_008371909.1|	MULTISPECIES: dihydroxyacetone kinase [Coprococcus] 
gi|495647331|ref|WP_008371910.1|	MULTISPECIES: cell division protein [Coprococcus] 
gi|495647333|ref|WP_008371912.1|	electron transfer flavoprotein subunit alpha [Coprococcus comes] 
gi|495647336|ref|WP_008371915.1|	MULTISPECIES: electron transfer flavoprotein subunit beta [Coprococcus] 
gi|495647338|ref|WP_008371917.1|	MULTISPECIES: acyl-CoA dehydrogenase [Coprococcus] 
gi|495647340|ref|WP_008371919.1|	3-hydroxybutyryl-CoA dehydrogenase [Coprococcus comes] 
gi|495647341|ref|WP_008371920.1|	enoyl-CoA hydratase [Coprococcus comes] 
gi|495647343|ref|WP_008371922.1|	acetyl-CoA acetyltransferase [Coprococcus comes] 
gi|495647345|ref|WP_008371924.1|	phosphate butyryltransferase [Coprococcus comes] 
gi|495647347|ref|WP_008371926.1|	hypothetical protein [Coprococcus comes] 
gi|495647349|ref|WP_008371928.1|	hypothetical protein [Coprococcus comes] 
gi|495647351|ref|WP_008371930.1|	acetyl-CoA acetyltransferase [Coprococcus comes] 
gi|495647353|ref|WP_008371932.1|	sulfate permease [Coprococcus comes] 
gi|495647355|ref|WP_008371934.1|	hypothetical protein [Coprococcus comes] 
gi|495647357|ref|WP_008371936.1|	hypothetical protein [Coprococcus comes] 
gi|495647359|ref|WP_008371938.1|	formate acetyltransferase [Coprococcus comes] 
gi|495647361|ref|WP_008371940.1|	hypothetical protein [Coprococcus comes] 
gi|495647362|ref|WP_008371941.1|	MULTISPECIES: pyruvate formate lyase-activating protein [Coprococcus] 
gi|495647365|ref|WP_008371944.1|	hypothetical protein [Coprococcus comes] 
gi|495647367|ref|WP_008371946.1|	hypothetical protein [Coprococcus comes] 
gi|495647369|ref|WP_008371948.1|	hypothetical protein [Coprococcus comes] 
gi|495647370|ref|WP_008371949.1|	hypothetical protein [Coprococcus comes] 
gi|495647372|ref|WP_008371951.1|	hypothetical protein [Coprococcus comes] 
gi|495647374|ref|WP_008371953.1|	hypothetical protein [Coprococcus comes] 
gi|495647375|ref|WP_008371954.1|	hypothetical protein [Coprococcus comes] 
gi|495647377|ref|WP_008371956.1|	hypothetical protein [Coprococcus comes] 
gi|495647379|ref|WP_008371958.1|	hypothetical protein [Coprococcus comes] 
gi|495647381|ref|WP_008371960.1|	alpha/beta hydrolase [Coprococcus comes] 
gi|495647383|ref|WP_008371962.1|	hypothetical protein [Coprococcus comes] 
gi|495647384|ref|WP_008371963.1|	hypothetical protein [Coprococcus comes] 
gi|495647386|ref|WP_008371965.1|	hypothetical protein [Coprococcus comes] 
gi|495647388|ref|WP_008371967.1|	citrate transporter [Coprococcus comes] 
gi|495647389|ref|WP_008371968.1|	hypothetical protein [Coprococcus comes] 
gi|495647391|ref|WP_008371970.1|	histidine kinase [Coprococcus comes] 
gi|495647393|ref|WP_008371972.1|	histidine kinase [Coprococcus comes] 
gi|495647394|ref|WP_008371973.1|	triphosphoribosyl-dephospho-CoA synthase [Coprococcus comes] 
gi|495647396|ref|WP_008371975.1|	citrate lyase subunit alpha [Coprococcus comes] 
gi|495647398|ref|WP_008371977.1|	MULTISPECIES: citrate lyase [Coprococcus] 
gi|495647399|ref|WP_008371978.1|	citrate lyase subunit gamma [Coprococcus comes] 
gi|495647401|ref|WP_008371980.1|	hypothetical protein [Coprococcus comes] 
gi|495647402|ref|WP_008371981.1|	aconitase [Coprococcus comes] 
gi|495647405|ref|WP_008371984.1|	hypothetical protein [Coprococcus comes] 
gi|495647406|ref|WP_008371985.1|	hypothetical protein [Coprococcus comes] 
gi|495647407|ref|WP_008371986.1|	hypothetical protein [Coprococcus comes] 
gi|495647409|ref|WP_008371988.1|	hypothetical protein [Coprococcus comes] 
gi|495647411|ref|WP_008371990.1|	C4-dicarboxylate ABC transporter [Coprococcus comes] 
gi|495647412|ref|WP_008371991.1|	hypothetical protein [Coprococcus comes] 
gi|495647414|ref|WP_008371993.1|	carbonate dehydratase [Coprococcus comes] 
gi|495647417|ref|WP_008371996.1|	hypothetical protein [Coprococcus comes] 
gi|495647419|ref|WP_008371998.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647421|ref|WP_008372000.1|	dihydroorotase [Coprococcus comes] 
gi|495647424|ref|WP_008372003.1|	hypothetical protein [Coprococcus comes] 
gi|495647426|ref|WP_008372005.1|	Na/Pi-cotransporter II [Coprococcus comes] 
gi|495647428|ref|WP_008372007.1|	hypothetical protein [Coprococcus comes] 
gi|495647430|ref|WP_008372009.1|	hypothetical protein [Coprococcus comes] 
gi|495647433|ref|WP_008372012.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647435|ref|WP_008372014.1|	hypothetical protein [Coprococcus comes] 
gi|495647437|ref|WP_008372016.1|	hypothetical protein [Coprococcus comes] 
gi|495647439|ref|WP_008372018.1|	ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495647442|ref|WP_008372021.1|	hypothetical protein [Coprococcus comes] 
gi|495647443|ref|WP_008372022.1|	multidrug transporter MatE [Coprococcus comes] 
gi|495647445|ref|WP_008372024.1|	FAD-dependent oxidoreductase [Coprococcus comes] 
gi|495647447|ref|WP_008372026.1|	aminoacyl-tRNA synthetase [Coprococcus comes] 
gi|495647449|ref|WP_008372028.1|	hypothetical protein [Coprococcus comes] 
gi|495647450|ref|WP_008372029.1|	hypothetical protein [Coprococcus comes] 
gi|495647452|ref|WP_008372031.1|	hypothetical protein [Coprococcus comes] 
gi|495647453|ref|WP_008372032.1|	MULTISPECIES: pyruvate phosphate dikinase [Coprococcus] 
gi|495647455|ref|WP_008372034.1|	hypothetical protein [Coprococcus comes] 
gi|495647457|ref|WP_008372036.1|	hypothetical protein [Coprococcus comes] 
gi|495647458|ref|WP_008372037.1|	hypothetical protein [Coprococcus comes] 
gi|495647460|ref|WP_008372039.1|	MULTISPECIES: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Coprococcus] 
gi|495647462|ref|WP_008372041.1|	MULTISPECIES: dihydropteroate synthase [Coprococcus] 
gi|495647464|ref|WP_008372043.1|	hypothetical protein [Coprococcus comes] 
gi|495647466|ref|WP_008372045.1|	MULTISPECIES: GTP cyclohydrolase I [Coprococcus] 
gi|495647468|ref|WP_008372047.1|	MULTISPECIES: tetrahydrofolate synthase [Coprococcus] 
gi|495647469|ref|WP_008372048.1|	dihydrolipoamide dehydrogenase [Coprococcus comes] 
gi|495647471|ref|WP_008372050.1|	hypothetical protein [Coprococcus comes] 
gi|495647472|ref|WP_008372051.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647474|ref|WP_008372053.1|	MULTISPECIES: glycine dehydrogenase subunit 2 [Coprococcus] 
gi|495647476|ref|WP_008372055.1|	MULTISPECIES: glycine dehydrogenase [Coprococcus] 
gi|495647479|ref|WP_008372058.1|	MULTISPECIES: glycine cleavage system protein H [Coprococcus] 
gi|495647482|ref|WP_008372061.1|	MULTISPECIES: glycine cleavage system protein T [Coprococcus] 
gi|495647483|ref|WP_008372062.1|	MULTISPECIES: serine hydroxymethyltransferase [Coprococcus] 
gi|495647484|ref|WP_008372063.1|	glycyl-tRNA synthetase [Coprococcus comes] 
gi|495647486|ref|WP_008372065.1|	DNA repair protein RecO [Coprococcus comes] 
gi|495647487|ref|WP_008372066.1|	hypothetical protein [Coprococcus comes] 
gi|495647489|ref|WP_008372068.1|	MULTISPECIES: GTPase Era [Coprococcus] 
gi|495647491|ref|WP_008372070.1|	peptidase M16 [Coprococcus comes] 
gi|495647493|ref|WP_008372072.1|	hypothetical protein [Coprococcus comes] 
gi|495647496|ref|WP_008372075.1|	hypothetical protein [Coprococcus comes] 
gi|495647498|ref|WP_008372077.1|	hypothetical protein [Coprococcus comes] 
gi|495647500|ref|WP_008372079.1|	hypothetical protein [Coprococcus comes] 
gi|495647501|ref|WP_008372080.1|	hypothetical protein [Coprococcus comes] 
gi|495647503|ref|WP_008372082.1|	GTP-binding protein YchF [Coprococcus comes] 
gi|495647505|ref|WP_008372084.1|	integrase [Coprococcus comes] 
gi|495647508|ref|WP_008372087.1|	hypothetical protein [Coprococcus comes] 
gi|495647509|ref|WP_008372088.1|	hypothetical protein [Coprococcus comes] 
gi|495647511|ref|WP_008372090.1|	ATPase AAA [Coprococcus comes] 
gi|495647513|ref|WP_008372092.1|	hypothetical protein [Coprococcus comes] 
gi|495647514|ref|WP_008372093.1|	hypothetical protein [Coprococcus comes] 
gi|495647516|ref|WP_008372095.1|	histidine kinase [Coprococcus comes] 
gi|495647517|ref|WP_008372096.1|	chemotaxis protein CheY [Coprococcus comes] 
gi|495647519|ref|WP_008372098.1|	ABC transporter permease [Coprococcus comes] 
gi|495647521|ref|WP_008372100.1|	ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495647522|ref|WP_008372101.1|	hypothetical protein [Coprococcus comes] 
gi|495647523|ref|WP_008372102.1|	hypothetical protein [Coprococcus comes] 
gi|495647525|ref|WP_008372104.1|	hypothetical protein [Coprococcus comes] 
gi|495647528|ref|WP_008372107.1|	hypothetical protein [Coprococcus comes] 
gi|495647530|ref|WP_008372109.1|	hypothetical protein [Coprococcus comes] 
gi|495647532|ref|WP_008372111.1|	ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495647534|ref|WP_008372113.1|	histidine kinase [Coprococcus comes] 
gi|495647536|ref|WP_008372115.1|	hypothetical protein [Coprococcus comes] 
gi|495647539|ref|WP_008372118.1|	hypothetical protein [Coprococcus comes] 
gi|495647541|ref|WP_008372120.1|	hypothetical protein [Coprococcus comes] 
gi|495647543|ref|WP_008372122.1|	hypothetical protein [Coprococcus comes] 
gi|495647545|ref|WP_008372124.1|	competence protein TfoX [Coprococcus comes] 
gi|495647546|ref|WP_008372125.1|	glyoxalase [Coprococcus comes] 
gi|495647548|ref|WP_008372127.1|	TetR family transcriptional regulator [Coprococcus comes] 
gi|495647549|ref|WP_008372128.1|	hypothetical protein [Coprococcus comes] 
gi|495647551|ref|WP_008372130.1|	ABC transporter [Coprococcus comes] 
gi|495647553|ref|WP_008372132.1|	ABC transporter [Coprococcus comes] 
gi|495647554|ref|WP_008372133.1|	hypothetical protein [Coprococcus comes] 
gi|495647556|ref|WP_008372135.1|	AraC family transcriptional regulator [Coprococcus comes] 
gi|491489638|ref|WP_005347376.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495647562|ref|WP_008372141.1|	hypothetical protein [Coprococcus comes] 
gi|495647563|ref|WP_008372142.1|	beta-galactosidase [Coprococcus comes] 
gi|495647564|ref|WP_008372143.1|	AraC family transcriptional regulator [Coprococcus comes] 
gi|495647565|ref|WP_008372144.1|	MULTISPECIES: thiamine pyrophosphokinase [Coprococcus] 
gi|495647566|ref|WP_008372145.1|	MULTISPECIES: ribulose-phosphate 3-epimerase [Coprococcus] 
gi|495647567|ref|WP_008372146.1|	MULTISPECIES: GTPase A [Coprococcus] 
gi|495647568|ref|WP_008372147.1|	hypothetical protein [Coprococcus comes] 
gi|495647569|ref|WP_008372148.1|	hypothetical protein [Coprococcus comes] 
gi|495647570|ref|WP_008372149.1|	hypothetical protein [Coprococcus comes] 
gi|495647571|ref|WP_008372150.1|	protein serine/threonine phosphatase [Coprococcus comes] 
gi|495647572|ref|WP_008372151.1|	hypothetical protein [Coprococcus comes] 
gi|495647573|ref|WP_008372152.1|	hypothetical protein [Coprococcus comes] 
gi|495647574|ref|WP_008372153.1|	16S rRNA methyltransferase [Coprococcus comes] 
gi|495647575|ref|WP_008372154.1|	hypothetical protein [Coprococcus comes] 
gi|495647576|ref|WP_008372155.1|	MULTISPECIES: peptidase [Coprococcus] 
gi|495647577|ref|WP_008372156.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647579|ref|WP_008372158.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647580|ref|WP_008372159.1|	transposase [Coprococcus comes] 
gi|495647582|ref|WP_008372161.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647600|ref|WP_008372179.1|	hypothetical protein partial [Coprococcus comes] 
gi|495647601|ref|WP_008372180.1|	MULTISPECIES: threonine dehydratase [Coprococcus] 
gi|495647603|ref|WP_008372182.1|	cell division protein FtsY [Coprococcus comes] 
gi|495647604|ref|WP_008372183.1|	hypothetical protein [Coprococcus comes] 
gi|495647606|ref|WP_008372185.1|	recombinase RecF [Coprococcus comes] 
gi|495647608|ref|WP_008372187.1|	ribonuclease III [Coprococcus comes] 
gi|495647610|ref|WP_008372189.1|	MULTISPECIES: acyl carrier protein [Coprococcus] 
gi|495647612|ref|WP_008372191.1|	glycerol-3-phosphate acyltransferase [Coprococcus comes] 
gi|495647613|ref|WP_008372192.1|	fatty acid synthesis protein [Coprococcus comes] 
gi|495647615|ref|WP_008372194.1|	hypothetical protein [Coprococcus comes] 
gi|495647617|ref|WP_008372196.1|	hypothetical protein [Coprococcus comes] 
gi|495647619|ref|WP_008372198.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647620|ref|WP_008372199.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647622|ref|WP_008372201.1|	MULTISPECIES: prevent-host-death protein [Coprococcus] 
gi|495647624|ref|WP_008372203.1|	MULTISPECIES: DNA polymerase subunit beta [Coprococcus] 
gi|495647626|ref|WP_008372205.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495647628|ref|WP_008372207.1|	hypothetical protein [Coprococcus comes] 
