WP_000456787.1	MULTISPECIES: methyltransferase [Terrabacteria group] 
WP_006573802.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573803.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573804.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573805.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573806.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573809.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573810.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573811.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573812.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573813.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573814.1	sortase [Pseudoflavonifractor capillosus] 
WP_006573815.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573816.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573818.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573819.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573824.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573826.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573828.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573829.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573830.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573831.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573833.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573834.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573837.1	S1 RNA-binding domain protein [Pseudoflavonifractor capillosus] 
WP_006573839.1	abortive infection protein [Pseudoflavonifractor capillosus] 
WP_006573840.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573844.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573845.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573846.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573850.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573852.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573853.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573855.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573856.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573857.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573858.1	DNA-directed RNA polymerase sigma-70 factor [Pseudoflavonifractor capillosus] 
WP_006573859.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573860.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573863.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573864.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573865.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573866.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573867.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573868.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573869.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573871.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573873.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573874.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573875.1	decarboxylase [Pseudoflavonifractor capillosus] 
WP_006573876.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573877.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573882.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573884.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006573885.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006573886.1	peptide ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006573887.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573888.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573889.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006573890.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006573892.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573894.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573896.1	MATE family efflux transporter [Pseudoflavonifractor capillosus] 
WP_006573898.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573899.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573900.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573901.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573902.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573903.1	RNA polymerase sigma-H factor [Pseudoflavonifractor capillosus] 
WP_006573904.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573906.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573907.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573908.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006573909.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006573910.1	nickel ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006573913.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006573914.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006573915.1	AraC family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573916.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573917.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573918.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573919.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573920.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006573922.1	histidine kinase [Pseudoflavonifractor capillosus] 
WP_006573923.1	multidrug ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006573924.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006573925.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573926.1	DNA-directed RNA polymerase sigma-70 factor [Pseudoflavonifractor capillosus] 
WP_006573929.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573930.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573934.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573936.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573941.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573942.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573944.1	DNA ligase (NAD(+)) LigA [Pseudoflavonifractor capillosus] 
WP_006573946.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573947.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573948.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573950.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573952.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573953.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573954.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573956.1	endonuclease [Pseudoflavonifractor capillosus] 
WP_006573960.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573962.1	lysine--tRNA ligase [Pseudoflavonifractor capillosus] 
WP_006573963.1	transcription elongation factor GreA [Pseudoflavonifractor capillosus] 
WP_006573965.1	alkaline phosphatase [Pseudoflavonifractor capillosus] 
WP_006573966.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006573968.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573969.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006573970.1	cell division ATP-binding protein FtsE [Pseudoflavonifractor capillosus] 
WP_006573971.1	CdaR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006573973.1	16S rRNA pseudouridine(516) synthase [Pseudoflavonifractor capillosus] 
WP_006573974.1	DUF4830 domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006573975.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573976.1	small-conductance mechanosensitive channel [Pseudoflavonifractor capillosus] 
WP_006573977.1	elongation factor Tu [Pseudoflavonifractor capillosus] 
WP_006573978.1	elongation factor G [Pseudoflavonifractor capillosus] 
WP_006573979.1	30S ribosomal protein S7 [Pseudoflavonifractor capillosus] 
WP_006573980.1	30S ribosomal protein S12 [Pseudoflavonifractor capillosus] 
WP_006573981.1	50S ribosomal protein L7ae [Pseudoflavonifractor capillosus] 
WP_006573983.1	DNA-directed RNA polymerase subunit beta' [Pseudoflavonifractor capillosus] 
WP_006573985.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573986.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573988.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573989.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573990.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573991.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573995.1	translation elongation factor G [Pseudoflavonifractor capillosus] 
WP_006573997.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006573998.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574001.1	glycosyl transferase [Pseudoflavonifractor capillosus] 
WP_006574002.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574003.1	DNA-directed RNA polymerase sigma-70 factor [Pseudoflavonifractor capillosus] 
WP_006574004.1	anti-sigma F factor [Pseudoflavonifractor capillosus] 
WP_006574006.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574008.1	valine--tRNA ligase [Pseudoflavonifractor capillosus] 
WP_006574009.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574010.1	TSCPD domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006574011.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574012.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574013.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006574014.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006574017.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006574019.1	hydrolase [Pseudoflavonifractor capillosus] 
WP_006574022.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574025.1	cardiolipin synthase [Pseudoflavonifractor capillosus] 
WP_006574026.1	DNA polymerase III subunit alpha [Pseudoflavonifractor capillosus] 
WP_006574028.1	DNA-binding protein WhiA [Pseudoflavonifractor capillosus] 
WP_006574029.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574030.1	RNase adaptor protein RapZ [Pseudoflavonifractor capillosus] 
WP_006574031.1	UDP-N-acetylenolpyruvoylglucosamine reductase [Pseudoflavonifractor capillosus] 
WP_006574033.1	competence protein ComF [Pseudoflavonifractor capillosus] 
WP_006574035.1	helicase [Pseudoflavonifractor capillosus] 
WP_006574036.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574037.1	multidrug SMR transporter [Pseudoflavonifractor capillosus] 
WP_006574038.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574039.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006574040.1	peptide ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574041.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574042.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006574043.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006574046.1	MATE family efflux transporter [Pseudoflavonifractor capillosus] 
WP_006574048.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574049.1	ATP-dependent chaperone ClpB [Pseudoflavonifractor capillosus] 
WP_006574050.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006574053.1	TrpB-like pyridoxal-phosphate dependent enzyme [Pseudoflavonifractor capillosus] 
WP_006574056.1	diaminopimelate epimerase [Pseudoflavonifractor capillosus] 
WP_006574057.1	transcription antitermination regulator [Pseudoflavonifractor capillosus] 
WP_006574058.1	type I glutamate--ammonia ligase [Pseudoflavonifractor capillosus] 
WP_006574060.1	iron transporter FeoA [Pseudoflavonifractor capillosus] 
WP_006574061.1	iron transporter FeoA [Pseudoflavonifractor capillosus] 
WP_006574062.1	ferrous iron transporter B [Pseudoflavonifractor capillosus] 
WP_006574063.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574065.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574066.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574067.1	excinuclease ABC subunit A [Pseudoflavonifractor capillosus] 
WP_006574068.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574069.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574070.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574071.1	excinuclease ABC subunit B [Pseudoflavonifractor capillosus] 
WP_006574073.1	orotate phosphoribosyltransferase [Pseudoflavonifractor capillosus] 
WP_006574075.1	HPr kinase [Pseudoflavonifractor capillosus] 
WP_006574076.1	phosphoenolpyruvate--protein phosphotransferase [Pseudoflavonifractor capillosus] 
WP_006574077.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574078.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574079.1	PTS mannose transporter subunit IID [Pseudoflavonifractor capillosus] 
WP_006574080.1	PTS N-acetylgalactosamine transporter subunit IIC [Pseudoflavonifractor capillosus] 
WP_006574081.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574082.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574086.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574087.1	pantetheine-phosphate adenylyltransferase [Pseudoflavonifractor capillosus] 
WP_006574088.1	RNA methyltransferase [Pseudoflavonifractor capillosus] 
WP_006574089.1	excinuclease ABC subunit C [Pseudoflavonifractor capillosus] 
WP_006574091.1	PTS sugar transporter subunit IIA [Pseudoflavonifractor capillosus] 
WP_006574092.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574095.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574096.1	MFS transporter [Pseudoflavonifractor capillosus] 
WP_006574097.1	DUF378 domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006574099.1	N-acetylglucosamine-6-phosphate deacetylase [Pseudoflavonifractor capillosus] 
WP_006574102.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006574103.1	GHKL domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006574104.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574105.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574106.1	flavodoxin [Pseudoflavonifractor capillosus] 
WP_006574107.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574109.1	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [Pseudoflavonifractor capillosus] 
WP_006574110.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574111.1	phosphoserine phosphatase [Pseudoflavonifractor capillosus] 
WP_006574112.1	aminotransferase [Pseudoflavonifractor capillosus] 
WP_006574114.1	AsnC family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574116.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574117.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574119.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574122.1	ATP synthase [Pseudoflavonifractor capillosus] 
WP_006574123.1	ATP synthase subunit A [Pseudoflavonifractor capillosus] 
WP_006574124.1	V-type ATP synthase subunit B [Pseudoflavonifractor capillosus] 
WP_006574125.1	ATPase [Pseudoflavonifractor capillosus] 
WP_006574129.1	uracil-DNA glycosylase [Pseudoflavonifractor capillosus] 
WP_006574130.1	homocysteine methyltransferase [Pseudoflavonifractor capillosus] 
WP_006574132.1	methylenetetrahydrofolate reductase [NAD(P)H] [Pseudoflavonifractor capillosus] 
WP_006574135.1	asparaginyl/glutamyl-tRNA amidotransferase subunit C [Pseudoflavonifractor capillosus] 
WP_006574136.1	aspartyl/glutamyl-tRNA amidotransferase subunit A [Pseudoflavonifractor capillosus] 
WP_006574137.1	aspartyl/glutamyl-tRNA amidotransferase subunit B [Pseudoflavonifractor capillosus] 
WP_006574138.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574141.1	hydratase [Pseudoflavonifractor capillosus] 
WP_006574142.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574144.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574145.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006574146.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006574147.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574148.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574149.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574150.1	multidrug ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574151.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006574152.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574153.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574155.1	branched-chain amino acid ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006574156.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006574157.1	heme ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574162.1	50S ribosomal protein L35 [Pseudoflavonifractor capillosus] 
WP_006574163.1	50S ribosomal protein L20 [Pseudoflavonifractor capillosus] 
WP_006574166.1	cardiolipin synthase [Pseudoflavonifractor capillosus] 
WP_006574167.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006574173.1	RNA polymerase subunit sigma-71 [Pseudoflavonifractor capillosus] 
WP_006574176.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574178.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006574179.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006574184.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574186.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574189.1	relaxase [Pseudoflavonifractor capillosus] 
WP_006574190.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574193.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574194.1	mobilization protein [Pseudoflavonifractor capillosus] 
WP_006574196.1	copper amine oxidase [Pseudoflavonifractor capillosus] 
WP_006574202.1	penicillin-binding protein [Pseudoflavonifractor capillosus] 
WP_006574204.1	haloacid dehalogenase [Pseudoflavonifractor capillosus] 
WP_006574207.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574208.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574210.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574211.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574213.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574215.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574216.1	ATPase [Pseudoflavonifractor capillosus] 
WP_006574217.1	L-arabinose isomerase [Pseudoflavonifractor capillosus] 
WP_006574218.1	L-ribulose-5-phosphate 4-epimerase [Pseudoflavonifractor capillosus] 
WP_006574221.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574222.1	GHKL domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006574223.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006574224.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574225.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574226.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574228.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574230.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574231.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574232.1	sugar phosphate isomerase [Pseudoflavonifractor capillosus] 
WP_006574233.1	beta-galactosidase [Pseudoflavonifractor capillosus] 
WP_006574235.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574236.1	mannonate dehydratase [Pseudoflavonifractor capillosus] 
WP_006574237.1	dioxygenase [Pseudoflavonifractor capillosus] 
WP_006574238.1	dihydropyrimidine dehydrogenase subunit A [Pseudoflavonifractor capillosus] 
WP_006574239.1	2-dehydro-3-deoxy-phosphogluconate aldolase [Pseudoflavonifractor capillosus] 
WP_006574240.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574241.1	2-dehydro-3-deoxygluconokinase [Pseudoflavonifractor capillosus] 
WP_006574243.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574245.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574246.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574250.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574253.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574254.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574255.1	F420-dependent oxidoreductase [Pseudoflavonifractor capillosus] 
WP_006574256.1	peptide ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006574258.1	diguanylate cyclase [Pseudoflavonifractor capillosus] 
WP_006574259.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574261.1	peptide ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574262.1	peptide ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006574263.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574264.1	reactive intermediate/imine deaminase [Pseudoflavonifractor capillosus] 
WP_006574265.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574266.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574267.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574268.1	NADPH-dependent F420 reductase [Pseudoflavonifractor capillosus] 
WP_006574269.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574270.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574271.1	F420-dependent oxidoreductase [Pseudoflavonifractor capillosus] 
WP_006574273.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574276.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574277.1	F420-0--gamma-glutamyl ligase [Pseudoflavonifractor capillosus] 
WP_006574278.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574279.1	2-phospho-L-lactate transferase [Pseudoflavonifractor capillosus] 
WP_006574282.1	D-Ala-D-Ala carboxypeptidase [Pseudoflavonifractor capillosus] 
WP_006574284.1	hypothetical protein partial [Pseudoflavonifractor capillosus] 
WP_006574286.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574289.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574290.1	toxin Bro [Pseudoflavonifractor capillosus] 
WP_006574291.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574292.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574296.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574297.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574298.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574299.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574300.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574303.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574308.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574310.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006574312.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574313.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574314.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574315.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574316.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574318.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574320.1	serine recombinase [Pseudoflavonifractor capillosus] 
WP_006574321.1	recombinase [Pseudoflavonifractor capillosus] 
WP_006574323.1	metallophosphatase [Pseudoflavonifractor capillosus] 
WP_006574331.1	hypothetical protein partial [Pseudoflavonifractor capillosus] 
WP_006574332.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574333.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574339.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574340.1	ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574342.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574348.1	hypothetical protein partial [Pseudoflavonifractor capillosus] 
WP_006574349.1	HDIG domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006574352.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574353.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574354.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006574355.1	bacitracin ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574357.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574362.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574364.1	type III pantothenate kinase [Pseudoflavonifractor capillosus] 
WP_006574365.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006574366.1	phosphopantothenoylcysteine decarboxylase [Pseudoflavonifractor capillosus] 
WP_006574367.1	cell division protein FtsW [Pseudoflavonifractor capillosus] 
WP_006574368.1	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE [Pseudoflavonifractor capillosus] 
WP_006574369.1	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB [Pseudoflavonifractor capillosus] 
WP_006574372.1	D-alanine--D-alanine ligase [Pseudoflavonifractor capillosus] 
WP_006574373.1	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Pseudoflavonifractor capillosus] 
WP_006574374.1	S-methyl-5-thioribose-1-phosphate isomerase [Pseudoflavonifractor capillosus] 
WP_006574375.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006574376.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574377.1	peptide chain release factor 1 [Pseudoflavonifractor capillosus] 
WP_006574378.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574380.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574384.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574385.1	phosphoketolase [Pseudoflavonifractor capillosus] 
WP_006574386.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574387.1	MATE family efflux transporter [Pseudoflavonifractor capillosus] 
WP_006574388.1	GNAT family acetyltransferase [Pseudoflavonifractor capillosus] 
WP_006574389.1	2-hydroxyglutaryl-CoA dehydratase [Pseudoflavonifractor capillosus] 
WP_006574390.1	2-hydroxyglutaryl-CoA dehydratase [Pseudoflavonifractor capillosus] 
WP_006574392.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574393.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006574396.1	UDP-diphosphatase [Pseudoflavonifractor capillosus] 
