gi|493276111|ref|WP_006233909.1|	UDP-glucose dehydrogenase [Collinsella aerofaciens] 
gi|493277391|ref|WP_006235183.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277392|ref|WP_006235184.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277393|ref|WP_006235185.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277394|ref|WP_006235186.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277395|ref|WP_006235187.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277396|ref|WP_006235188.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277397|ref|WP_006235189.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277398|ref|WP_006235190.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277399|ref|WP_006235191.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277400|ref|WP_006235192.1|	DNA methyltransferase [Collinsella aerofaciens] 
gi|493277401|ref|WP_006235193.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493277402|ref|WP_006235194.1|	PTS mannose transporter subunit IID [Collinsella aerofaciens] 
gi|493277403|ref|WP_006235195.1|	PTS alpha-glucoside transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277404|ref|WP_006235196.1|	MULTISPECIES: PTS mannose transporter subunit IIAB [Collinsella] 
gi|493277405|ref|WP_006235197.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277406|ref|WP_006235198.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277407|ref|WP_006235199.1|	FAD-dependent pyridine nucleotide-disulfide oxidoreductase [Collinsella aerofaciens] 
gi|493277408|ref|WP_006235200.1|	TetR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277409|ref|WP_006235201.1|	membrane protein [Collinsella aerofaciens] 
gi|493277410|ref|WP_006235202.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277411|ref|WP_006235203.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277412|ref|WP_006235204.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277413|ref|WP_006235205.1|	ATPase AAA [Collinsella aerofaciens] 
gi|493277414|ref|WP_006235206.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277415|ref|WP_006235207.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277416|ref|WP_006235208.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277417|ref|WP_006235209.1|	hydratase [Collinsella aerofaciens] 
gi|493277418|ref|WP_006235210.1|	MULTISPECIES: MerR family transcriptional regulator [Collinsella] 
gi|493277419|ref|WP_006235211.1|	molecular chaperone DnaJ [Collinsella aerofaciens] 
gi|493277420|ref|WP_006235212.1|	molecular chaperone GrpE [Collinsella aerofaciens] 
gi|493277422|ref|WP_006235214.1|	molecular chaperone DnaK [Collinsella aerofaciens] 
gi|493277421|ref|WP_006235213.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277423|ref|WP_006235215.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277424|ref|WP_006235216.1|	MULTISPECIES: 4Fe-4S ferredoxin [Collinsella] 
gi|493277425|ref|WP_006235217.1|	DeoR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277426|ref|WP_006235218.1|	nicotinate-nucleotide pyrophosphorylase [Collinsella aerofaciens] 
gi|493277427|ref|WP_006235219.1|	L-aspartate oxidase [Collinsella aerofaciens] 
gi|493277428|ref|WP_006235220.1|	quinolinate synthetase [Collinsella aerofaciens] 
gi|493277429|ref|WP_006235221.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277430|ref|WP_006235222.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277431|ref|WP_006235223.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277432|ref|WP_006235224.1|	thioredoxin [Collinsella aerofaciens] 
gi|493277433|ref|WP_006235225.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493277434|ref|WP_006235226.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277435|ref|WP_006235227.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277436|ref|WP_006235228.1|	hydrogenase assembly protein HypC [Collinsella aerofaciens] 
gi|493277437|ref|WP_006235229.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277438|ref|WP_006235230.1|	hydrogenase formation protein HypD [Collinsella aerofaciens] 
gi|493277439|ref|WP_006235231.1|	hydrogenase assembly protein HupF [Collinsella aerofaciens] 
gi|493277440|ref|WP_006235232.1|	phosphoglycolate phosphatase [Collinsella aerofaciens] 
gi|493277441|ref|WP_006235233.1|	transposase [Collinsella aerofaciens] 
gi|493277442|ref|WP_006235234.1|	ATPase AAA [Collinsella aerofaciens] 
gi|493277443|ref|WP_006235235.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277444|ref|WP_006235236.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277445|ref|WP_006235237.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277446|ref|WP_006235238.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277447|ref|WP_006235239.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277448|ref|WP_006235240.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493277449|ref|WP_006235241.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277451|ref|WP_006235243.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277452|ref|WP_006235244.1|	type I restriction endonuclease subunit M [Collinsella aerofaciens] 
gi|493277453|ref|WP_006235245.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277442|ref|WP_006235234.1|	ATPase AAA [Collinsella aerofaciens] 
gi|493277441|ref|WP_006235233.1|	transposase [Collinsella aerofaciens] 
gi|493277454|ref|WP_006235246.1|	integrase [Collinsella aerofaciens] 
gi|493277455|ref|WP_006235247.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277456|ref|WP_006235248.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277457|ref|WP_006235249.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277458|ref|WP_006235250.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277459|ref|WP_006235251.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277460|ref|WP_006235252.1|	diaminopropionate ammonia-lyase [Collinsella aerofaciens] 
gi|493277461|ref|WP_006235253.1|	peptidase M20 [Collinsella aerofaciens] 
gi|493277462|ref|WP_006235254.1|	ornithine carbamoyltransferase [Collinsella aerofaciens] 
gi|493277463|ref|WP_006235255.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277464|ref|WP_006235256.1|	phenylhydantoinase [Collinsella aerofaciens] 
gi|493277465|ref|WP_006235257.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277466|ref|WP_006235258.1|	molybdenum hydroxylase [Collinsella aerofaciens] 
gi|493277467|ref|WP_006235259.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277468|ref|WP_006235260.1|	50S ribosomal protein L5 [Collinsella aerofaciens] 
gi|493277469|ref|WP_006235261.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277470|ref|WP_006235262.1|	MULTISPECIES: 30S ribosomal protein S8 [Collinsella] 
gi|493277471|ref|WP_006235263.1|	MULTISPECIES: 50S ribosomal protein L6 [Collinsella] 
gi|493277472|ref|WP_006235264.1|	MULTISPECIES: 50S ribosomal protein L18 [Collinsella] 
gi|493277473|ref|WP_006235265.1|	30S ribosomal protein S5 [Collinsella aerofaciens] 
gi|493277474|ref|WP_006235266.1|	MULTISPECIES: 50S ribosomal protein L30 [Collinsella] 
gi|493277475|ref|WP_006235267.1|	MULTISPECIES: 50S ribosomal protein L15 [Collinsella] 
gi|493277476|ref|WP_006235268.1|	preprotein translocase subunit SecY [Collinsella aerofaciens] 
gi|493277477|ref|WP_006235269.1|	adenylate kinase [Collinsella aerofaciens] 
gi|493277478|ref|WP_006235270.1|	MULTISPECIES: methionine aminopeptidase [Collinsella] 
gi|493277479|ref|WP_006235271.1|	translation initiation factor IF-1 [Collinsella aerofaciens] 
gi|493277480|ref|WP_006235272.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277481|ref|WP_006235273.1|	30S ribosomal protein S13 [Collinsella aerofaciens] 
gi|493277482|ref|WP_006235274.1|	MULTISPECIES: 30S ribosomal protein S11 [Collinsella] 
gi|493277483|ref|WP_006235275.1|	MULTISPECIES: 30S ribosomal protein S4 [Collinsella] 
gi|493277484|ref|WP_006235276.1|	MULTISPECIES: DNA-directed RNA polymerase subunit alpha [Collinsella] 
gi|493277485|ref|WP_006235277.1|	MULTISPECIES: 50S ribosomal protein L17 [Collinsella] 
gi|493277486|ref|WP_006235278.1|	tRNA pseudouridine synthase A [Collinsella aerofaciens] 
gi|493277487|ref|WP_006235279.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277488|ref|WP_006235280.1|	ArgR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277489|ref|WP_006235281.1|	penicillin-binding protein [Collinsella aerofaciens] 
gi|493277490|ref|WP_006235282.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277492|ref|WP_006235284.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277491|ref|WP_006235283.1|	tyrosyl-tRNA synthetase [Collinsella aerofaciens] 
gi|493277493|ref|WP_006235285.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277494|ref|WP_006235286.1|	COF family hydrolase [Collinsella aerofaciens] 
gi|493277495|ref|WP_006235287.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277496|ref|WP_006235288.1|	citrate synthase [Collinsella aerofaciens] 
gi|493277497|ref|WP_006235289.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493277498|ref|WP_006235290.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277500|ref|WP_006235292.1|	XRE family transcriptional regulator [Collinsella aerofaciens] 
gi|493277499|ref|WP_006235291.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277501|ref|WP_006235293.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277503|ref|WP_006235295.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277502|ref|WP_006235294.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277504|ref|WP_006235296.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277505|ref|WP_006235297.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277506|ref|WP_006235298.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277507|ref|WP_006235299.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277509|ref|WP_006235301.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277510|ref|WP_006235302.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277511|ref|WP_006235303.1|	MULTISPECIES: 50S ribosomal protein L31 [Collinsella] 
gi|493277512|ref|WP_006235304.1|	preprotein translocase subunit SecA [Collinsella aerofaciens] 
gi|493277514|ref|WP_006235306.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277513|ref|WP_006235305.1|	peptide chain release factor 2 [Collinsella aerofaciens] 
gi|493277515|ref|WP_006235307.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277516|ref|WP_006235308.1|	MULTISPECIES: transketolase [Collinsella] 
gi|493277517|ref|WP_006235309.1|	transketolase [Collinsella aerofaciens] 
gi|493277518|ref|WP_006235310.1|	cell division protein FtsE [Collinsella aerofaciens] 
gi|493277519|ref|WP_006235311.1|	cell division protein [Collinsella aerofaciens] 
gi|493277520|ref|WP_006235312.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277521|ref|WP_006235313.1|	resolvase [Collinsella aerofaciens] 
gi|493277523|ref|WP_006235315.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277522|ref|WP_006235314.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277524|ref|WP_006235316.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277525|ref|WP_006235317.1|	N-acetylmuramic acid-6-phosphate etherase [Collinsella aerofaciens] 
gi|493277526|ref|WP_006235318.1|	PTS trehalose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277527|ref|WP_006235319.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277528|ref|WP_006235320.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277529|ref|WP_006235321.1|	ArsC family transcriptional regulator [Collinsella aerofaciens] 
gi|493277530|ref|WP_006235322.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493277531|ref|WP_006235323.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277532|ref|WP_006235324.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277533|ref|WP_006235325.1|	MULTISPECIES: single-stranded DNA-binding protein [Collinsella] 
gi|493277534|ref|WP_006235326.1|	flavin reductase [Collinsella aerofaciens] 
gi|493277535|ref|WP_006235327.1|	MULTISPECIES: rubredoxin [Collinsella] 
gi|493277536|ref|WP_006235328.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277537|ref|WP_006235329.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277538|ref|WP_006235330.1|	glutamate synthase [Collinsella aerofaciens] 
gi|493277539|ref|WP_006235331.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277540|ref|WP_006235332.1|	glutamate synthase [Collinsella aerofaciens] 
gi|493277542|ref|WP_006235334.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277541|ref|WP_006235333.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277543|ref|WP_006235335.1|	amidohydrolase [Collinsella aerofaciens] 
gi|493277544|ref|WP_006235336.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276687|ref|WP_006234483.1|	transposase [Collinsella aerofaciens] 
gi|493276685|ref|WP_006234481.1|	transposase [Collinsella aerofaciens] 
gi|493277545|ref|WP_006235337.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277546|ref|WP_006235338.1|	heavy metal transporter [Collinsella aerofaciens] 
gi|493277547|ref|WP_006235339.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277549|ref|WP_006235341.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277548|ref|WP_006235340.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277550|ref|WP_006235342.1|	4Fe-4S ferredoxin [Collinsella aerofaciens] 
gi|493277551|ref|WP_006235343.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277552|ref|WP_006235344.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277553|ref|WP_006235345.1|	PTS glucose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277554|ref|WP_006235346.1|	6-phospho-alpha-glucosidase [Collinsella aerofaciens] 
gi|493277555|ref|WP_006235347.1|	glutamate synthase [Collinsella aerofaciens] 
gi|493277556|ref|WP_006235348.1|	hydrogenase [Collinsella aerofaciens] 
gi|493277557|ref|WP_006235349.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277558|ref|WP_006235350.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277559|ref|WP_006235351.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277560|ref|WP_006235352.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277561|ref|WP_006235353.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277562|ref|WP_006235354.1|	membrane protein [Collinsella aerofaciens] 
gi|493277563|ref|WP_006235355.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277564|ref|WP_006235356.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277565|ref|WP_006235357.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277566|ref|WP_006235358.1|	cellulase [Collinsella aerofaciens] 
gi|493277568|ref|WP_006235360.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277567|ref|WP_006235359.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277569|ref|WP_006235361.1|	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [Collinsella aerofaciens] 
gi|493277570|ref|WP_006235362.1|	cysteine synthase [Collinsella aerofaciens] 
gi|493277571|ref|WP_006235363.1|	Rrf2 family transcriptional regulator [Collinsella aerofaciens] 
gi|493277572|ref|WP_006235364.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277573|ref|WP_006235365.1|	membrane protein [Collinsella aerofaciens] 
gi|493277574|ref|WP_006235366.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277575|ref|WP_006235367.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277576|ref|WP_006235368.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277577|ref|WP_006235369.1|	DNA polymerase III subunit alpha [Collinsella aerofaciens] 
gi|493277578|ref|WP_006235370.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277579|ref|WP_006235371.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277580|ref|WP_006235372.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277581|ref|WP_006235373.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277582|ref|WP_006235374.1|	Holliday junction DNA helicase RuvA [Collinsella aerofaciens] 
gi|493277583|ref|WP_006235375.1|	Holliday junction DNA helicase RuvB [Collinsella aerofaciens] 
gi|493277584|ref|WP_006235376.1|	formate--tetrahydrofolate ligase [Collinsella aerofaciens] 
gi|493277585|ref|WP_006235377.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277586|ref|WP_006235378.1|	cation diffusion facilitator family transporter [Collinsella aerofaciens] 
gi|493277587|ref|WP_006235379.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277588|ref|WP_006235380.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277589|ref|WP_006235381.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277590|ref|WP_006235382.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277591|ref|WP_006235383.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277592|ref|WP_006235384.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277593|ref|WP_006235385.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277594|ref|WP_006235386.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277595|ref|WP_006235387.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277596|ref|WP_006235388.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277597|ref|WP_006235389.1|	tetrahydrofolate dehydrogenase [Collinsella aerofaciens] 
gi|493277598|ref|WP_006235390.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277599|ref|WP_006235391.1|	peptidase C69 [Collinsella aerofaciens] 
gi|493277600|ref|WP_006235392.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277601|ref|WP_006235393.1|	ABC transporter [Collinsella aerofaciens] 
gi|493277602|ref|WP_006235394.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277603|ref|WP_006235395.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277605|ref|WP_006235397.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277604|ref|WP_006235396.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277606|ref|WP_006235398.1|	sugar translocase [Collinsella aerofaciens] 
gi|493277607|ref|WP_006235399.1|	fructose-1,6-bisphosphatase [Collinsella aerofaciens] 
gi|493277609|ref|WP_006235401.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277608|ref|WP_006235400.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277610|ref|WP_006235402.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277611|ref|WP_006235403.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277612|ref|WP_006235404.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277613|ref|WP_006235405.1|	methionyl-tRNA synthetase [Collinsella aerofaciens] 
gi|493277614|ref|WP_006235406.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277615|ref|WP_006235407.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277616|ref|WP_006235408.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277617|ref|WP_006235409.1|	S-adenosylmethionine tRNA ribosyltransferase [Collinsella aerofaciens] 
gi|493277618|ref|WP_006235410.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493277619|ref|WP_006235411.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493277620|ref|WP_006235412.1|	transposase IS116/IS110/IS902 family [Collinsella aerofaciens] 
gi|493277621|ref|WP_006235413.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277622|ref|WP_006235414.1|	MULTISPECIES: short-chain dehydrogenase [Collinsella] 
gi|493277623|ref|WP_006235415.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276700|ref|WP_006234496.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276699|ref|WP_006234495.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277624|ref|WP_006235416.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277625|ref|WP_006235417.1|	queuine tRNA-ribosyltransferase [Collinsella aerofaciens] 
gi|493277626|ref|WP_006235418.1|	DNA-binding protein [Collinsella aerofaciens] 
gi|493277627|ref|WP_006235419.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277628|ref|WP_006235420.1|	addiction module toxin RelE [Collinsella aerofaciens] 
gi|493277629|ref|WP_006235421.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277630|ref|WP_006235422.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277631|ref|WP_006235423.1|	dipeptidase [Collinsella aerofaciens] 
gi|493277632|ref|WP_006235424.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277633|ref|WP_006235425.1|	phosphate-binding protein [Collinsella aerofaciens] 
gi|493277634|ref|WP_006235426.1|	phosphate ABC transporter permease [Collinsella aerofaciens] 
gi|493277635|ref|WP_006235427.1|	phosphate ABC transporter permease [Collinsella aerofaciens] 
gi|493277636|ref|WP_006235428.1|	phosphate ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493277637|ref|WP_006235429.1|	ABC transporter ATPase [Collinsella aerofaciens] 
gi|493277638|ref|WP_006235430.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277639|ref|WP_006235431.1|	DtxR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277640|ref|WP_006235432.1|	zinc ABC transporter ATPase [Collinsella aerofaciens] 
gi|493277641|ref|WP_006235433.1|	heavy metal transporter [Collinsella aerofaciens] 
gi|493277642|ref|WP_006235434.1|	ArsR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277643|ref|WP_006235435.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277644|ref|WP_006235436.1|	transposase [Collinsella aerofaciens] 
gi|493277645|ref|WP_006235437.1|	DNA polymerase [Collinsella aerofaciens] 
gi|493277646|ref|WP_006235438.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277647|ref|WP_006235439.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277648|ref|WP_006235440.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277649|ref|WP_006235441.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277650|ref|WP_006235442.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277651|ref|WP_006235443.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277652|ref|WP_006235444.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277653|ref|WP_006235445.1|	peptidase M20 [Collinsella aerofaciens] 
gi|493277654|ref|WP_006235446.1|	3-phosphoglycerate dehydrogenase [Collinsella aerofaciens] 
gi|493277655|ref|WP_006235447.1|	MFS transporter [Collinsella aerofaciens] 
gi|493277657|ref|WP_006235449.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277658|ref|WP_006235450.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277659|ref|WP_006235451.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277660|ref|WP_006235452.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277661|ref|WP_006235453.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277662|ref|WP_006235454.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277663|ref|WP_006235455.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277664|ref|WP_006235456.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277665|ref|WP_006235457.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277666|ref|WP_006235458.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277667|ref|WP_006235459.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277668|ref|WP_006235460.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277669|ref|WP_006235461.1|	potassium transporter CPA [Collinsella aerofaciens] 
gi|493277670|ref|WP_006235462.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277671|ref|WP_006235463.1|	polysaccharide biosynthesis protein [Collinsella aerofaciens] 
gi|493277672|ref|WP_006235464.1|	lactate permease [Collinsella aerofaciens] 
gi|493277673|ref|WP_006235465.1|	phosphoenolpyruvate carboxykinase [Collinsella aerofaciens] 
gi|493277674|ref|WP_006235466.1|	tRNA synthetase subunit beta [Collinsella aerofaciens] 
gi|493277675|ref|WP_006235467.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277676|ref|WP_006235468.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277677|ref|WP_006235469.1|	methylated-DNA--protein-cysteine methyltransferase [Collinsella aerofaciens] 
gi|493277679|ref|WP_006235470.1|	tryptophanyl-tRNA synthetase [Collinsella aerofaciens] 
gi|493277680|ref|WP_006235471.1|	phospho-N-acetylmuramoyl-pentapeptide-transferase [Collinsella aerofaciens] 
gi|493277681|ref|WP_006235472.1|	radical SAM protein [Collinsella aerofaciens] 
gi|493277682|ref|WP_006235473.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277683|ref|WP_006235474.1|	nicotinate phosphoribosyltransferase [Collinsella aerofaciens] 
gi|493277684|ref|WP_006235475.1|	glutamate 5-kinase [Collinsella aerofaciens] 
gi|493277685|ref|WP_006235476.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277687|ref|WP_006235478.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277686|ref|WP_006235477.1|	gamma-glutamyl phosphate reductase [Collinsella aerofaciens] 
gi|493277688|ref|WP_006235479.1|	HD family phosphohydrolase [Collinsella aerofaciens] 
gi|493277689|ref|WP_006235480.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277690|ref|WP_006235481.1|	MULTISPECIES: arginyl-tRNA synthetase [Collinsella] 
gi|493277691|ref|WP_006235482.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277692|ref|WP_006235483.1|	transcription termination factor Rho [Collinsella aerofaciens] 
gi|493277693|ref|WP_006235484.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277694|ref|WP_006235485.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277695|ref|WP_006235486.1|	fructokinase [Collinsella aerofaciens] 
gi|493277696|ref|WP_006235487.1|	aminotransferase [Collinsella aerofaciens] 
gi|493277697|ref|WP_006235488.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277698|ref|WP_006235489.1|	DNA-binding protein [Collinsella aerofaciens] 
gi|493277699|ref|WP_006235490.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277700|ref|WP_006235491.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277701|ref|WP_006235492.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277702|ref|WP_006235493.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277703|ref|WP_006235494.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277704|ref|WP_006235495.1|	hypothetical protein [Collinsella aerofaciens] 
