gi|495021688|ref|WP_007747463.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027560|ref|WP_007753134.1|	MULTISPECIES: recombinase RecR [Bacteroides] 
gi|495027563|ref|WP_007753137.1|	sodium:solute symporter [Bacteroides finegoldii] 
gi|495027570|ref|WP_007753144.1|	MULTISPECIES: GTP-binding protein YsxC [Bacteroides] 
gi|495027572|ref|WP_007753146.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027574|ref|WP_007753148.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027575|ref|WP_007753149.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027576|ref|WP_007753150.1|	peptide transporter [Bacteroides finegoldii] 
gi|495027578|ref|WP_007753152.1|	xylanase [Bacteroides finegoldii] 
gi|495027579|ref|WP_007753153.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027581|ref|WP_007753155.1|	lipoate-protein ligase B [Bacteroides finegoldii] 
gi|495027583|ref|WP_007753157.1|	AraC family transcriptional regulator [Bacteroides finegoldii] 
gi|495027586|ref|WP_007753160.1|	cation-transporting ATPase [Bacteroides finegoldii] 
gi|495027589|ref|WP_007753163.1|	YeeE/YedE family protein [Bacteroides finegoldii] 
gi|495027591|ref|WP_007753165.1|	integral membrane protein [Bacteroides finegoldii] 
gi|495027593|ref|WP_007753167.1|	putative cytoplasmic protein [Bacteroides finegoldii] 
gi|495027594|ref|WP_007753168.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027595|ref|WP_007753169.1|	MULTISPECIES: 16S rRNA methyltransferase [Bacteroides] 
gi|495027597|ref|WP_007753171.1|	metallo-beta-lactamase family protein [Bacteroides finegoldii] 
gi|495027599|ref|WP_007753173.1|	metallo-beta-lactamase family protein [Bacteroides finegoldii] 
gi|495027601|ref|WP_007753175.1|	glycine dehydrogenase [Bacteroides finegoldii] 
gi|495027603|ref|WP_007753177.1|	NAD(P)H nitroreductase [Bacteroides finegoldii] 
gi|495027605|ref|WP_007753179.1|	MULTISPECIES: type II restriction endonuclease [Bacteroides] 
gi|495027607|ref|WP_007753181.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027609|ref|WP_007753183.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027611|ref|WP_007753185.1|	HTH domain of SpoOJ/ParA/ParB/RepB family protein [Bacteroides finegoldii] 
gi|495027612|ref|WP_007753186.1|	MULTISPECIES: 3-phosphoglycerate dehydrogenase [Bacteroides] 
gi|495027621|ref|WP_007753195.1|	MULTISPECIES: MFS transporter [Bacteroides] 
gi|495027624|ref|WP_007753198.1|	helicase [Bacteroides finegoldii] 
gi|495027635|ref|WP_007753209.1|	Na(+)-translocating NADH-quinone reductase subunit F [Bacteroides finegoldii] 
gi|495027637|ref|WP_007753211.1|	Na(+)-translocating NADH-quinone reductase subunit E [Bacteroides finegoldii] 
gi|495027638|ref|WP_007753212.1|	Na(+)-translocating NADH-quinone reductase subunit D [Bacteroides finegoldii] 
gi|495027639|ref|WP_007753213.1|	Na(+)-translocating NADH-quinone reductase subunit C [Bacteroides finegoldii] 
gi|495027640|ref|WP_007753214.1|	Na(+)-translocating NADH-quinone reductase subunit B [Bacteroides finegoldii] 
gi|495027642|ref|WP_007753216.1|	Na(+)-translocating NADH-quinone reductase subunit A [Bacteroides finegoldii] 
gi|495027644|ref|WP_007753218.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027645|ref|WP_007753219.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027647|ref|WP_007753221.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|495027649|ref|WP_007753223.1|	membrane protein [Bacteroides finegoldii] 
gi|495027650|ref|WP_007753224.1|	membrane protein [Bacteroides finegoldii] 
gi|495027651|ref|WP_007753225.1|	glycosyl transferase [Bacteroides finegoldii] 
gi|495027652|ref|WP_007753226.1|	glycosyl transferase [Bacteroides finegoldii] 
gi|495027660|ref|WP_007753234.1|	putative capsule-related protein [Bacteroides finegoldii] 
gi|495027662|ref|WP_007753236.1|	glycosyl transferase [Bacteroides finegoldii] 
gi|495027665|ref|WP_007753239.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027668|ref|WP_007753242.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027671|ref|WP_007753245.1|	N-acetylmuramoyl-L-alanine amidase [Bacteroides finegoldii] 
gi|495027675|ref|WP_007753249.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|495027678|ref|WP_007753252.1|	antitoxin [Bacteroides finegoldii] 
gi|495027682|ref|WP_007753256.1|	DNA polymerase [Bacteroides finegoldii] 
gi|495027683|ref|WP_007753257.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027688|ref|WP_007753262.1|	DNA primase [Bacteroides finegoldii] 
gi|495027690|ref|WP_007753264.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027693|ref|WP_007753267.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027696|ref|WP_007753270.1|	flippase [Bacteroides finegoldii] 
gi|495027698|ref|WP_007753272.1|	glycosyltransferase [Bacteroides finegoldii] 
gi|495027703|ref|WP_007753277.1|	glycosyl transferase [Bacteroides finegoldii] 
gi|495027708|ref|WP_007753282.1|	MULTISPECIES: glycosyl transferase family A [Bacteroides] 
gi|495027710|ref|WP_007753284.1|	MULTISPECIES: SAM-dependent methyltransferase [Bacteroides] 
gi|495027711|ref|WP_007753285.1|	glycosyl transferase [Bacteroides finegoldii] 
gi|495027713|ref|WP_007753287.1|	sensor histidine kinase [Bacteroides finegoldii] 
gi|495027717|ref|WP_007753291.1|	endonuclease [Bacteroides finegoldii] 
gi|495027719|ref|WP_007753293.1|	OmpA family protein [Bacteroides finegoldii] 
gi|495027720|ref|WP_007753294.1|	Oar protein [Bacteroides finegoldii] 
gi|495027723|ref|WP_007753297.1|	MULTISPECIES: heme ABC transporter ATP-binding protein [Bacteroides] 
gi|495027725|ref|WP_007753299.1|	MULTISPECIES: transposase [Bacteroides] 
gi|495027733|ref|WP_007753307.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027737|ref|WP_007753311.1|	hypothetical protein partial [Bacteroides finegoldii] 
gi|495027741|ref|WP_007753315.1|	glucuronate isomerase [Bacteroides finegoldii] 
gi|495027752|ref|WP_007753326.1|	LacI family transcriptional regulator [Bacteroides finegoldii] 
gi|495027754|ref|WP_007753328.1|	altronate oxidoreductase [Bacteroides finegoldii] 
gi|495027756|ref|WP_007753330.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027758|ref|WP_007753332.1|	MULTISPECIES: signal peptide protein [Bacteroides] 
gi|495027760|ref|WP_007753334.1|	cell division protein [Bacteroides finegoldii] 
gi|495027762|ref|WP_007753336.1|	dTDP-4-dehydrorhamnose 3,5-epimerase [Bacteroides finegoldii] 
gi|495027764|ref|WP_007753338.1|	UDP-glucose 6-dehydrogenase [Bacteroides finegoldii] 
gi|495027766|ref|WP_007753340.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027767|ref|WP_007753341.1|	RNA helicase [Bacteroides finegoldii] 
gi|495027768|ref|WP_007753342.1|	phosphoserine phosphatase [Bacteroides finegoldii] 
gi|495027780|ref|WP_007753354.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027783|ref|WP_007753357.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|495027785|ref|WP_007753359.1|	queuine tRNA-ribosyltransferase [Bacteroides finegoldii] 
gi|495027787|ref|WP_007753361.1|	Lon protease [Bacteroides finegoldii] 
gi|495027790|ref|WP_007753364.1|	tRNA (adenine-N6)-methyltransferase [Bacteroides finegoldii] 
gi|495027795|ref|WP_007753369.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027797|ref|WP_007753371.1|	MULTISPECIES: 2-amino-3-ketobutyrate CoA ligase [Bacteroides] 
gi|495027799|ref|WP_007753373.1|	MULTISPECIES: putative diacylglycerol kinase catalytic domain protein [Bacteroides] 
gi|495027803|ref|WP_007753377.1|	aspartyl-tRNA synthetase [Bacteroides finegoldii] 
gi|495027804|ref|WP_007753378.1|	MULTISPECIES: polysaccharide biosynthesis protein GtrA [Bacteroides] 
gi|495027809|ref|WP_007753383.1|	apolipoprotein acyltransferase [Bacteroides finegoldii] 
gi|495027813|ref|WP_007753387.1|	MULTISPECIES: peptidyl-arginine deiminase family protein [Bacteroides] 
gi|495027815|ref|WP_007753389.1|	MULTISPECIES: ferredoxin [Bacteroides] 
gi|495027817|ref|WP_007753391.1|	MULTISPECIES: ABC transporter ATP-binding protein [Bacteroides] 
gi|495027819|ref|WP_007753393.1|	MULTISPECIES: ABC transporter permease [Bacteroides] 
gi|495027820|ref|WP_007753394.1|	putative NIF3 family protein [Bacteroides finegoldii] 
gi|495027822|ref|WP_007753396.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027825|ref|WP_007753399.1|	transporter [Bacteroides finegoldii] 
gi|495027833|ref|WP_007753407.1|	hemolysin D [Bacteroides finegoldii] 
gi|495027835|ref|WP_007753409.1|	transporter [Bacteroides finegoldii] 
gi|495027837|ref|WP_007753411.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027839|ref|WP_007753413.1|	MULTISPECIES: AMP nucleosidase [Bacteroides] 
gi|495027843|ref|WP_007753417.1|	DNA polymerase III subunit delta [Bacteroides finegoldii] 
gi|495027846|ref|WP_007753420.1|	Cro/Cl family transcriptional regulator [Bacteroides finegoldii] 
gi|495027858|ref|WP_007753432.1|	diguanylate cyclase [Bacteroides finegoldii] 
gi|495027861|ref|WP_007753435.1|	MULTISPECIES: diguanylate cyclase [Bacteroides] 
gi|495027863|ref|WP_007753437.1|	MULTISPECIES: tRNA (guanine-N1)-methyltransferase [Bacteroides] 
gi|495027866|ref|WP_007753440.1|	MULTISPECIES: DNA ligase [Bacteroides] 
gi|495027869|ref|WP_007753443.1|	MULTISPECIES: dihydrodipicolinate synthase [Bacteroides] 
gi|495027892|ref|WP_007753466.1|	hypothetical protein partial [Bacteroides finegoldii] 
gi|495027898|ref|WP_007753472.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027900|ref|WP_007753474.1|	MULTISPECIES: ArsR family transcriptional regulator [Bacteroides] 
gi|495027904|ref|WP_007753478.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492323496|ref|WP_005809181.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027907|ref|WP_007753481.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027908|ref|WP_007753482.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027923|ref|WP_007753484.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027926|ref|WP_007753487.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027927|ref|WP_007753488.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027931|ref|WP_007753492.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027933|ref|WP_007753494.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492502337|ref|WP_005867698.1|	MULTISPECIES: molybdenum ABC transporter ATP-binding protein [Bacteroidales] 
gi|495027935|ref|WP_007753496.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027936|ref|WP_007753497.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027937|ref|WP_007753498.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027939|ref|WP_007753500.1|	MULTISPECIES: exonuclease [Bacteroides] 
gi|495027940|ref|WP_007753501.1|	ATP-dependent endonuclease [Bacteroides finegoldii] 
gi|495027942|ref|WP_007753503.1|	membrane protein [Bacteroides finegoldii] 
gi|495027945|ref|WP_007753506.1|	RNA polymerase sigma70 factor [Bacteroides finegoldii] 
gi|495027957|ref|WP_007753518.1|	MULTISPECIES: 5-methyltetrahydrofolate--homocysteine methyltransferase [Bacteroides] 
gi|495027959|ref|WP_007753520.1|	MULTISPECIES: dihydroorotase [Bacteroides] 
gi|495027961|ref|WP_007753522.1|	MULTISPECIES: dolichyl-phosphate beta-D-mannosyltransferase [Bacteroides] 
gi|495027964|ref|WP_007753525.1|	transcription-repair coupling factor [Bacteroides finegoldii] 
gi|495027965|ref|WP_007753526.1|	radical SAM domain protein [Bacteroides finegoldii] 
gi|495027966|ref|WP_007753527.1|	radical SAM domain protein [Bacteroides finegoldii] 
gi|495027967|ref|WP_007753528.1|	radical SAM domain protein [Bacteroides finegoldii] 
gi|495027968|ref|WP_007753529.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027969|ref|WP_007753530.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027971|ref|WP_007753532.1|	xanthan lyase [Bacteroides finegoldii] 
gi|495027973|ref|WP_007753534.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027975|ref|WP_007753536.1|	MULTISPECIES: glucosamine-6-phosphate deaminase [Bacteroides] 
gi|495027988|ref|WP_007753549.1|	carbon-nitrogen hydrolase [Bacteroides finegoldii] 
gi|495027994|ref|WP_007753555.1|	MULTISPECIES: acyltransferase [Bacteroides] 
gi|495027996|ref|WP_007753557.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495027997|ref|WP_007753558.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495027999|ref|WP_007753560.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028001|ref|WP_007753562.1|	fibronectin [Bacteroides finegoldii] 
gi|495028003|ref|WP_007753564.1|	glycosyl hydrolase family 43 [Bacteroides finegoldii] 
gi|495028005|ref|WP_007753566.1|	sugar-binding protein [Bacteroides finegoldii] 
gi|495028013|ref|WP_007753574.1|	chemotaxis protein CheY [Bacteroides finegoldii] 
gi|495028014|ref|WP_007753575.1|	TonB-linked outer membrane protein [Bacteroides finegoldii] 
gi|495028015|ref|WP_007753576.1|	starch-binding protein [Bacteroides finegoldii] 
gi|495028016|ref|WP_007753577.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028017|ref|WP_007753578.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028018|ref|WP_007753579.1|	collagen-binding protein [Bacteroides finegoldii] 
gi|495028034|ref|WP_007753595.1|	membrane protein [Bacteroides finegoldii] 
gi|495028042|ref|WP_007753603.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028043|ref|WP_007753604.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028044|ref|WP_007753605.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028046|ref|WP_007753607.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028048|ref|WP_007753609.1|	laminin [Bacteroides finegoldii] 
gi|495028050|ref|WP_007753611.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028052|ref|WP_007753613.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028054|ref|WP_007753615.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028057|ref|WP_007753618.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028059|ref|WP_007753620.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028061|ref|WP_007753622.1|	putative peptidoglycan binding protein [Bacteroides finegoldii] 
gi|495028065|ref|WP_007753626.1|	putative peptidoglycan binding protein [Bacteroides finegoldii] 
gi|495028068|ref|WP_007753629.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028070|ref|WP_007753631.1|	The GLUG motif protein family protein [Bacteroides finegoldii] 
gi|495028073|ref|WP_007753634.1|	putative TonB-linked outer membrane receptor [Bacteroides finegoldii] 
gi|495028082|ref|WP_007753643.1|	tolQ-type transporter [Bacteroides finegoldii] 
gi|495028085|ref|WP_007753646.1|	biopolymer transporter ExbD [Bacteroides finegoldii] 
gi|495028092|ref|WP_007753653.1|	biopolymer transporter ExbD [Bacteroides finegoldii] 
gi|495028095|ref|WP_007753656.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028097|ref|WP_007753658.1|	glycosyl hydrolase family 88 [Bacteroides finegoldii] 
gi|495028099|ref|WP_007753660.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028107|ref|WP_007753668.1|	polygalacturonase [Bacteroides finegoldii] 
gi|495028109|ref|WP_007753670.1|	beta-galactosidase [Bacteroides finegoldii] 
gi|495028110|ref|WP_007753671.1|	membrane protein [Bacteroides finegoldii] 
gi|495028113|ref|WP_007753674.1|	ribose 5-phosphate isomerase [Bacteroides finegoldii] 
gi|495028114|ref|WP_007753675.1|	transketolase [Bacteroides finegoldii] 
gi|495028115|ref|WP_007753676.1|	alpha-N-arabinofuranosidase [Bacteroides finegoldii] 
gi|495028116|ref|WP_007753677.1|	acetyl-CoA carboxylase [Bacteroides finegoldii] 
gi|495028118|ref|WP_007753679.1|	MULTISPECIES: ATPase [Bacteroides] 
gi|495028120|ref|WP_007753681.1|	MULTISPECIES: arabinose isomerase [Bacteroides] 
gi|495028122|ref|WP_007753683.1|	MULTISPECIES: L-ribulose-5-phosphate 4-epimerase [Bacteroides] 
gi|495028124|ref|WP_007753685.1|	MULTISPECIES: DNA mistmatch repair protein MutT [Bacteroides] 
gi|495028126|ref|WP_007753687.1|	MULTISPECIES: sodium/glucose cotransporter 5 [Bacteroides] 
gi|495028128|ref|WP_007753689.1|	aldose 1-epimerase [Bacteroides finegoldii] 
gi|495028130|ref|WP_007753691.1|	putative endo-arabinase [Bacteroides finegoldii] 
gi|495028132|ref|WP_007753693.1|	MULTISPECIES: putative endo-arabinase [Bacteroides] 
gi|495028134|ref|WP_007753695.1|	alpha-L-arabinofuranosidase [Bacteroides finegoldii] 
gi|495028136|ref|WP_007753697.1|	endo-1,4-beta-xylanase D [Bacteroides finegoldii] 
gi|495028138|ref|WP_007753699.1|	MULTISPECIES: galactokinase [Bacteroides] 
gi|495028139|ref|WP_007753700.1|	MULTISPECIES: major facilitator transporter [Bacteroides] 
gi|495028141|ref|WP_007753702.1|	MULTISPECIES: aldose 1-epimerase [Bacteroides] 
gi|495028143|ref|WP_007753704.1|	mannose-6-phosphate isomerase [Bacteroides finegoldii] 
gi|495028146|ref|WP_007753707.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028149|ref|WP_007753710.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495028150|ref|WP_007753711.1|	MULTISPECIES: putative toxin-antitoxin system toxin component [Bacteroides] 
gi|495028152|ref|WP_007753713.1|	putative toxin-antitoxin system toxin component [Bacteroides finegoldii] 
gi|495028154|ref|WP_007753715.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495028156|ref|WP_007753717.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|495028159|ref|WP_007753720.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495028161|ref|WP_007753722.1|	short-chain dehydrogenase [Bacteroides finegoldii] 
gi|495028163|ref|WP_007753724.1|	oxidoreductase short chain dehydrogenase/reductase family [Bacteroides finegoldii] 
gi|495028165|ref|WP_007753726.1|	cell division protein [Bacteroides finegoldii] 
gi|495028167|ref|WP_007753728.1|	3'-5'-bisphosphate nucleotidase [Bacteroides finegoldii] 
gi|495028171|ref|WP_007753732.1|	MULTISPECIES: sodium:solute symporter [Bacteroides] 
gi|495028172|ref|WP_007753733.1|	MULTISPECIES: adenylylsulfate kinase [Bacteroides] 
gi|495028174|ref|WP_007753735.1|	MULTISPECIES: sulfate adenylyltransferase subunit 2 [Bacteroides] 
gi|495028176|ref|WP_007753737.1|	MULTISPECIES: sulfate adenylyltransferase [Bacteroides] 
gi|495028179|ref|WP_007753740.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028181|ref|WP_007753742.1|	glycoside hydrolase xylanase [Bacteroides finegoldii] 
gi|495028182|ref|WP_007753743.1|	MULTISPECIES: porin [Bacteroides] 
gi|495028185|ref|WP_007753746.1|	Holliday junction resolvase [Bacteroides finegoldii] 
gi|495028187|ref|WP_007753748.1|	peptide deformylase [Bacteroides finegoldii] 
gi|495028190|ref|WP_007753751.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028193|ref|WP_007753754.1|	MULTISPECIES: threonyl-tRNA synthetase [Bacteroides] 
gi|495028196|ref|WP_007753757.1|	MULTISPECIES: translation initiation factor IF-3 [Bacteroides] 
gi|490456039|ref|WP_004326827.1|	MULTISPECIES: 50S ribosomal protein L35 [Bacteroides] 
gi|490425366|ref|WP_004297540.1|	MULTISPECIES: 50S ribosomal protein L20 [Bacteroides] 
gi|495028210|ref|WP_007753771.1|	4Fe-4S ferredoxin [Bacteroides finegoldii] 
gi|495028213|ref|WP_007753774.1|	MULTISPECIES: xanthine phosphoribosyltransferase [Bacteroides] 
gi|495028217|ref|WP_007753778.1|	phenylacetate-CoA ligase [Bacteroides finegoldii] 
gi|495028234|ref|WP_007753795.1|	indolepyruvate oxidoreductase [Bacteroides finegoldii] 
gi|495028237|ref|WP_007753798.1|	indolepyruvate ferredoxin oxidoreductase [Bacteroides finegoldii] 
gi|495028239|ref|WP_007753800.1|	aminodeoxychorismate lyase [Bacteroides finegoldii] 
gi|495028242|ref|WP_007753803.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028243|ref|WP_007753804.1|	endonuclease [Bacteroides finegoldii] 
gi|495028244|ref|WP_007753805.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028245|ref|WP_007753806.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|495028246|ref|WP_007753807.1|	MULTISPECIES: putative Tat pathway signal sequence [Bacteroides] 
gi|495028247|ref|WP_007753808.1|	sugar:proton symporter [Bacteroides finegoldii] 
gi|495028250|ref|WP_007753811.1|	N-acylglucosamine 2-epimerase [Bacteroides finegoldii] 
gi|495028253|ref|WP_007753814.1|	putative outer membrane protein [Bacteroides finegoldii] 
gi|495028256|ref|WP_007753817.1|	putative outer membrane protein [Bacteroides finegoldii] 
gi|495028260|ref|WP_007753821.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028263|ref|WP_007753824.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028265|ref|WP_007753826.1|	glycosyl hydrolase family 3 [Bacteroides finegoldii] 
gi|495028267|ref|WP_007753828.1|	glycosyl hydrolase family 109 [Bacteroides finegoldii] 
gi|495028269|ref|WP_007753830.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028271|ref|WP_007753832.1|	transposase [Bacteroides finegoldii] 
gi|495028272|ref|WP_007753833.1|	transposase [Bacteroides finegoldii] 
gi|495028276|ref|WP_007753837.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028278|ref|WP_007753839.1|	hydrolase [Bacteroides finegoldii] 
gi|495028280|ref|WP_007753841.1|	glycosyl hydrolase family 3 [Bacteroides finegoldii] 
gi|495028289|ref|WP_007753850.1|	alpha-N-acetylglucosaminidase [Bacteroides finegoldii] 
gi|495028302|ref|WP_007753863.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028305|ref|WP_007753866.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028309|ref|WP_007753870.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028310|ref|WP_007753871.1|	TonB-linked outer membrane protein [Bacteroides finegoldii] 
gi|495028311|ref|WP_007753872.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028312|ref|WP_007753873.1|	N-acylglucosamine 2-epimerase [Bacteroides finegoldii] 
gi|495028313|ref|WP_007753874.1|	arabinose ABC transporter [Bacteroides finegoldii] 
gi|495028314|ref|WP_007753875.1|	sialidase [Bacteroides finegoldii] 
gi|495028315|ref|WP_007753876.1|	beta-N-acetylhexosaminidase [Bacteroides finegoldii] 
gi|495028317|ref|WP_007753878.1|	beta-N-acetylhexosaminidase [Bacteroides finegoldii] 
gi|495028318|ref|WP_007753879.1|	membrane protein [Bacteroides finegoldii] 
gi|495028321|ref|WP_007753882.1|	membrane protein [Bacteroides finegoldii] 
gi|495028323|ref|WP_007753884.1|	MULTISPECIES: toxin HicA [Bacteroides] 
gi|490425725|ref|WP_004297896.1|	MULTISPECIES: antitoxin HicB [Bacteroides] 
gi|495028327|ref|WP_007753888.1|	transposase [Bacteroides finegoldii] 
gi|495028328|ref|WP_007753889.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028331|ref|WP_007753892.1|	molecular chaperone DnaJ [Bacteroides finegoldii] 
gi|495028332|ref|WP_007753893.1|	molecular chaperone GrpE [Bacteroides finegoldii] 
gi|495028333|ref|WP_007753894.1|	ABC transporter [Bacteroides finegoldii] 
gi|495028335|ref|WP_007753896.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028337|ref|WP_007753898.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028338|ref|WP_007753899.1|	alpha/beta hydrolase [Bacteroides finegoldii] 
gi|495028339|ref|WP_007753900.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028340|ref|WP_007753901.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028341|ref|WP_007753902.1|	protease [Bacteroides finegoldii] 
gi|495028343|ref|WP_007753904.1|	RNA-binding protein [Bacteroides finegoldii] 
gi|495028344|ref|WP_007753905.1|	two-component system sensor histidine kinase [Bacteroides finegoldii] 
gi|495028345|ref|WP_007753906.1|	two-component system sensor histidine kinase partial [Bacteroides finegoldii] 
gi|495028346|ref|WP_007753907.1|	2' 3'-cyclic nucleotide 2'-phosphodiesterase [Bacteroides finegoldii] 
gi|495028347|ref|WP_007753908.1|	MULTISPECIES: AraC family transcriptional regulator [Bacteroides] 
gi|495028350|ref|WP_007753911.1|	MULTISPECIES: cyclic nucleotide-binding protein [Bacteroides] 
gi|495028353|ref|WP_007753914.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028356|ref|WP_007753917.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495028359|ref|WP_007753920.1|	transporter [Bacteroides finegoldii] 
gi|495028362|ref|WP_007753923.1|	MULTISPECIES: fructose-1,6-bisphosphatase [Bacteroides] 
gi|495028365|ref|WP_007753926.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028368|ref|WP_007753929.1|	MULTISPECIES: long-chain fatty acid--CoA ligase [Bacteroides] 
gi|495028371|ref|WP_007753932.1|	GDP-4-keto-6-deoxy-D-mannose-3 5-epimerase-4-reductase [Bacteroides finegoldii] 
gi|495028374|ref|WP_007753935.1|	MULTISPECIES: GDP-mannose 4,6-dehydratase [Bacteroides] 
gi|495028378|ref|WP_007753939.1|	sodium:proton antiporter [Bacteroides finegoldii] 
gi|495028380|ref|WP_007753941.1|	6-phosphogluconate dehydrogenase [Bacteroides finegoldii] 
gi|495028383|ref|WP_007753944.1|	MULTISPECIES: glucose-6-phosphate 1-dehydrogenase [Bacteroides] 
gi|495028384|ref|WP_007753945.1|	MULTISPECIES: 6-phosphogluconolactonase [Bacteroides] 
gi|495028387|ref|WP_007753948.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495028389|ref|WP_007753950.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495028391|ref|WP_007753952.1|	chemotaxis protein CheY [Bacteroides finegoldii] 
gi|495028393|ref|WP_007753954.1|	histidine kinase [Bacteroides finegoldii] 
gi|495028401|ref|WP_007753962.1|	multidrug ABC transporter substrate-binding protein [Bacteroides finegoldii] 
gi|495028411|ref|WP_007753972.1|	MULTISPECIES: macrolide ABC transporter ATP-binding protein [Bacteroides] 
gi|495028419|ref|WP_007753980.1|	hemolysin D [Bacteroides finegoldii] 
gi|495028420|ref|WP_007753981.1|	MULTISPECIES: transporter [Bacteroides] 
gi|495028421|ref|WP_007753982.1|	membrane protein [Bacteroides finegoldii] 
gi|495028427|ref|WP_007753988.1|	cytochrome C oxidase subunit II [Bacteroides finegoldii] 
gi|495028429|ref|WP_007753990.1|	cytochrome D ubiquinol oxidase subunit II [Bacteroides finegoldii] 
